,southern_male,southern_female,tuple,co_male,co_female,average_male,average_female,female-male
18,0.04439497,0.22735907,"('disagreeable', 'welcoming')",-1.146892,-1.1176609,-0.5512485,-0.4451509,0.1060976
19,-0.57123667,-0.5295624,"('inhospitable', 'hospitable')",-0.561496,-0.54375815,-0.5663663,-0.5366603,0.029706
20,-0.022059917,0.05451565,"('rough', 'thoughtful')",0.53142685,0.53282595,0.2546835,0.2936708,0.0389873
21,1.31302,1.4517001,"('immoral', 'moral')",-0.4483326,-0.3143021,0.4323437,0.568699,0.1363553
22,0.028321462,0.051349565,"('untrustworthy', 'trustworthy')",-0.5258074,-0.47641787,-0.248743,-0.2125342,0.0362088
23,0.95306253,1.0831244,"('insincere', 'sincere')",5.9976587,5.886146,3.4753606,3.4846354,0.0092748
24,1.1490809,1.1937244,"('dishonest', 'honest')",0.84134674,0.8713935,0.9952138,1.0325589,0.0373451
25,0.107786976,-0.06981253,"('egoistic', 'altruistic')",1.0070857,0.8833309,0.5574363,0.4067592,-0.1506771
26,1.0326566,0.885356,"('hardhearted', 'benevolent')",1.4439181,1.308809,1.2382873,1.0970825,-0.1412048
27,0.21136647,0.27100778,"('hardhearted', 'softhearted')",0.2852033,0.23770757,0.2482849,0.2543577,0.0060728
28,1.2066603,1.135539,"('disloyal', 'loyal')",0.92033243,0.71754694,1.0634964,0.926543,-0.1369534
29,-0.38224798,-0.4792556,"('unfair', 'fair')",-0.55634266,-0.6382798,-0.4692953,-0.5587677,-0.0894724
30,0.95703983,1.0189649,"('intolerant', 'tolerant')",1.0554069,1.1342508,1.0062234,1.0766078,0.0703844
31,-1.5780323,-1.5545747,"('evil', 'good')",-1.2950357,-1.2913933,-1.4365339,-1.422984,0.0135499
32,0.85890275,0.8066466,"('unkind', 'kind')",1.1909306,0.94497126,1.0249166,0.875809,-0.1491076
33,0.56813866,0.46572486,"('wrong', 'right')",-0.58647174,-0.6049713,-0.0091665,-0.0696232,-0.0604567
34,0.22248322,0.29934835,"('mean', 'honorable')",4.9958115,5.1127205,2.6091473,2.7060344,0.0968871
35,-1.0737208,-1.3790226,"('corrupt', 'incorrupt')",-0.87441117,-1.0081075,-0.974066,-1.1935651,-0.2194991
36,-1.494064,-1.7452924,"('hostile', 'amicable')",-0.7180119,-0.8690405,-1.106038,-1.3071665,-0.2011285
37,1.3667232,1.4007499,"('fake', 'genuine')",0.28124964,0.26494506,0.8239864,0.8328475,0.0088611
38,0.05376281,0.04710401,"('untruthful', 'truthful')",0.44024688,0.47865692,0.2470048,0.2628805,0.0158757
39,0.8430313,1.0176255,"('exploitative', 'cooperative')",0.64837223,0.77410686,0.7457018,0.8958662,0.1501644
40,0.015106373,0.13913243,"('stingy', 'generous')",-2.8116202,-2.8341916,-1.3982569,-1.3475295,0.0507274
41,0.40497503,0.50349903,"('unforgiving', 'forgiving')",0.38385743,0.36925387,0.3944162,0.4363765,0.0419603
42,0.79116476,0.80570376,"('unreliable', 'reliable')",-2.6240687,-2.6007009,-0.916452,-0.8974985,0.0189535
43,0.3205648,0.5255383,"('irresponsible', 'responsible')",0.8305634,0.95992017,0.5755641,0.7427292,0.1671651
44,-0.6753724,-0.70258677,"('prejudiced', 'unprejudiced')",-1.215151,-1.1813717,-0.9452617,-0.9419792,0.0032825
45,0.7475054,0.8476822,"('incompetent', 'competent')",0.097490214,0.07196231,0.4224978,0.4598222,0.0373244
46,0.8558622,0.9758351,"('uncompetitive', 'competitive')",-0.7234159,-0.692114,0.0662231,0.1418605,0.0756374
47,0.44121036,0.4686454,"('stupid', 'smart')",5.02744,5.157108,2.7343252,2.8128767,0.0785515
48,0.72561073,0.8446009,"('unintelligent', 'intelligent')",-0.016818084,0.0075249933,0.3543963,0.4260629,0.0716666
49,-0.6114325,-0.550529,"('unable', 'able')",-0.45425266,-0.3768261,-0.5328426,-0.4636776,0.069165
50,-0.85785747,-0.95278645,"('clumsy', 'skillful')",-0.44885838,-0.52827466,-0.6533579,-0.7405306,-0.0871727
51,0.36534294,0.28802374,"('uneducated', 'educated')",0.36764446,0.16280898,0.3664937,0.2254164,-0.1410773
52,-0.36981332,-0.64826834,"('irrational', 'rational')",-0.33004344,-0.3957541,-0.3499284,-0.5220112,-0.1720828
53,-0.7880329,-0.81763023,"('uncreative', 'creative')",0.36559772,0.31714708,-0.2112176,-0.2502416,-0.039024
54,-0.15922274,-0.28675342,"('incapable', 'capable')",0.69125074,0.5369203,0.266014,0.1250834,-0.1409306
55,0.8040794,1.0638663,"('incompetent', 'clever')",0.4195932,0.49354348,0.6118363,0.7787049,0.1668686
56,2.1241915,2.1184394,"('impractical', 'practical')",0.78161204,0.8121654,1.4529018,1.4653025,0.0124007
57,-0.31313232,-0.42666322,"('unimaginative', 'imaginative')",-2.924698,-2.982547,-1.6189152,-1.7046051,-0.0856899
58,0.15493989,0.14973557,"('undiscriminating', 'discriminating')",0.23115413,0.27555794,0.193047,0.2126468,0.0195998
59,-0.38640946,-0.55427504,"('foolish', 'wise')",0.029123593,0.058504134,-0.1786429,-0.2478855,-0.0692426
60,1.2061771,1.4265984,"('inefficient', 'efficient')",0.2834902,0.5285195,0.7448336,0.977559,0.2327254
61,0.5372257,0.43428162,"('illogical', 'logical')",0.09814629,0.00045978092,0.317686,0.2173707,-0.1003153
62,1.4462621,1.6371198,"('incompetent', 'brilliant')",0.507427,0.6970409,0.9768445,1.1670804,0.1902359
63,0.6700494,0.7864254,"('unperceptive', 'insightful')",0.14547396,0.26737335,0.4077617,0.5268994,0.1191377
64,-0.546255,-0.54913044,"('shy', 'confident')",-5.4623747,-5.386651,-3.0043149,-2.9678907,0.0364242
65,0.81147635,0.8566891,"('insecure', 'secure')",0.37196484,0.36439833,0.5917206,0.6105437,0.0188231
66,-0.26056755,-0.31972727,"('inactive', 'active')",-0.24186324,-0.33423296,-0.2512154,-0.3269801,-0.0757647
67,1.135685,1.108994,"('doubtful', 'determined')",-0.24944857,-0.18141147,0.4431182,0.4637913,0.0206731
68,0.15820518,0.18863471,"('dependent', 'independent')",-1.464178,-1.4472574,-0.6529864,-0.6293113,0.0236751
69,-0.38736442,-0.58559346,"('lazy', 'industrious')",-1.1308392,-1.0753214,-0.7591018,-0.8304574,-0.0713556
70,0.6652617,0.7557897,"('lethargic', 'energetic')",0.28232947,0.23439366,0.4737956,0.4950917,0.0212961
71,0.66690236,0.5508363,"('diffident', 'self-confident')",0.39695066,0.29826158,0.5319265,0.424549,-0.1073775
72,0.2997196,0.39283627,"('unambitious', 'ambitious')",-0.31748146,-0.18977942,-0.0088809,0.1015284,0.1104093
73,-0.44005933,-0.51309013,"('helpless', 'self-reliant')",-2.977948,-2.925329,-1.7090037,-1.7192096,-0.0102059
74,0.9857445,1.1255034,"('undedicated', 'dedicated')",0.009414036,0.08166671,0.4975792,0.6035851,0.1060059
75,-1.3005134,-1.3707861,"('meek', 'impulsive')",-0.6535609,-0.6195923,-0.9770371,-0.9951892,-0.0181521
76,1.0586226,1.2822737,"('anxious', 'daring')",0.12526128,0.15938246,0.591942,0.7208281,0.1288861
77,-0.47597313,-0.404105,"('unmotivated', 'motivated')",-0.9342667,-0.8721939,-0.7051199,-0.6381494,0.0669705
78,-0.57849854,-0.53373706,"('nonresilient', 'resilient')",-0.45173088,-0.38899088,-0.5151147,-0.461364,0.0537507
79,-0.5679712,-0.7266633,"('wavering', 'unwavering')",-0.7164733,-0.78532517,-0.6422223,-0.7559942,-0.1137719
80,0.75704324,0.75398153,"('dominated', 'dominating')",-0.07676523,-0.12066287,0.340139,0.3166593,-0.0234797
81,0.48243538,0.4733052,"('submissive', 'aggressive')",-0.39416993,-0.3996158,0.0441327,0.0368447,-0.007288
82,-0.0900296,-0.112945125,"('poor', 'rich')",5.922927,5.7686634,2.9164486,2.8278592,-0.0885894
83,0.6852925,0.7193972,"('powerless', 'powerful')",-0.93112004,-0.9329491,-0.1229138,-0.106776,0.0161378
84,-0.03828626,-0.11778746,"('inferior', 'superior')",-0.08707467,-0.13739553,-0.0626805,-0.1275915,-0.064911
85,-0.51087564,-0.562714,"('insignificant', 'prestigious')",-1.0623149,-1.072969,-0.7865952,-0.8178415,-0.0312463
86,0.6328671,0.59606093,"('uninfluential', 'influential')",-0.21199673,-0.33494186,0.2104352,0.1305595,-0.0798757
87,0.18723404,-0.0129154585,"('unsuccessful', 'successful')",0.2865398,0.1825871,0.2368869,0.0848358,-0.1520511
88,0.3633788,0.045603625,"('low', 'eminent')",-0.12034436,-0.25961086,0.1215172,-0.1070036,-0.2285208
