,questar_male,questar_female,tuple,corp_male,corp_female,average_male,average_female,female-male
16,-0.9130062,-0.92294216,"('unpopular', 'popular')",0.51027054,0.49688795,-0.2013678,-0.2130271,-0.0116593
17,-0.33456552,-0.3446097,"('nasty', 'nice')",-0.32660162,-0.3218897,-0.3305836,-0.3332497,-0.0026661
18,-0.18882129,-0.22753498,"('disagreeable', 'welcoming')",-0.3777925,-0.42410406,-0.2833069,-0.3258195,-0.0425126
19,-1.8599578,-1.924195,"('inhospitable', 'hospitable')",-0.6576687,-0.58719933,-1.2588133,-1.2556973,0.003116
20,0.43936694,0.443316,"('rough', 'thoughtful')",0.71854275,0.7364895,0.5789548,0.5899028,0.010948
21,0.9166299,0.76025444,"('immoral', 'moral')",-0.25217813,-0.40874326,0.3322259,0.1757556,-0.1564703
22,0.59748757,0.5344542,"('untrustworthy', 'trustworthy')",-0.9393594,-1.0262233,-0.1709359,-0.2458845,-0.0749486
23,0.5521994,0.44267306,"('insincere', 'sincere')",5.512027,5.478422,3.0321131,2.9605477,-0.0715654
24,0.010156944,-0.09112096,"('dishonest', 'honest')",0.35611412,0.3686219,0.1831355,0.1387505,-0.044385
25,-0.22955352,-0.20196865,"('egoistic', 'altruistic')",1.5586865,1.5238992,0.6645665,0.6609653,-0.0036012
26,-0.39805233,-0.6255903,"('hardhearted', 'benevolent')",1.8039095,1.5573688,0.7029286,0.4658892,-0.2370394
27,-1.1187168,-1.080484,"('hardhearted', 'softhearted')",1.0569403,1.018767,-0.0308883,-0.0308585,2.98e-05
28,0.011610595,-0.004125597,"('disloyal', 'loyal')",1.1676948,1.0497295,0.5896527,0.5228019,-0.0668508
29,-0.33942246,-0.3009499,"('unfair', 'fair')",-0.30461144,-0.40783605,-0.322017,-0.354393,-0.032376
30,1.4048971,1.2721701,"('intolerant', 'tolerant')",1.1293591,0.98827803,1.2671281,1.130224,-0.1369041
31,-2.1521025,-1.9975966,"('evil', 'good')",-0.57032347,-0.5582364,-1.361213,-1.2779166,0.0832964
32,0.106173046,-0.1610279,"('unkind', 'kind')",0.8082185,0.45127133,0.4571958,0.1451217,-0.3120741
33,-0.3634605,-0.39847022,"('wrong', 'right')",-0.69533,-0.658828,-0.5293953,-0.5286491,0.0007462
34,0.13125247,0.15878043,"('mean', 'honorable')",5.3792853,5.597787,2.7552688,2.8782837,0.1230149
35,-1.0547887,-1.0176904,"('corrupt', 'incorrupt')",-0.42465457,-0.40458432,-0.7397217,-0.7111374,0.0285843
36,-1.9143624,-1.8963276,"('hostile', 'amicable')",-0.08606291,-0.17968816,-1.0002127,-1.0380079,-0.0377952
37,0.1386373,0.141762,"('fake', 'genuine')",-0.013763373,-0.004574416,0.062437,0.0685938,0.0061568
38,-0.90357333,-0.9411987,"('untruthful', 'truthful')",-0.3198449,-0.23344016,-0.6117091,-0.5873194,0.0243897
39,1.1375943,1.0639652,"('exploitative', 'cooperative')",0.08855004,0.06462442,0.6130722,0.5642948,-0.0487774
40,0.15974267,0.21872024,"('stingy', 'generous')",-1.575702,-1.578837,-0.7079796,-0.6800584,0.0279212
41,0.2651242,0.21944727,"('unforgiving', 'forgiving')",0.06601034,-0.12776193,0.1655673,0.0458427,-0.1197246
42,0.5865491,0.53980637,"('unreliable', 'reliable')",-3.504431,-3.5305784,-1.458941,-1.495386,-0.036445
43,0.061527908,0.027776048,"('irresponsible', 'responsible')",-0.014453122,-0.08516697,0.0235374,-0.0286955,-0.0522329
44,-0.45261237,-0.51727754,"('prejudiced', 'unprejudiced')",-1.697675,-1.7603114,-1.0751437,-1.1387944,-0.0636507
45,-0.0071190596,-0.023951236,"('incompetent', 'competent')",-0.011112753,-0.12763673,-0.0091159,-0.075794,-0.0666781
46,0.6710149,0.6182717,"('uncompetitive', 'competitive')",-0.92816,-1.0038743,-0.1285726,-0.1928013,-0.0642287
47,0.21408021,0.34145108,"('stupid', 'smart')",4.8580112,5.083487,2.5360458,2.7124691,0.1764233
48,0.6847894,0.605588,"('unintelligent', 'intelligent')",0.79995877,0.7214565,0.7423741,0.6635222,-0.0788519
49,0.14542834,0.24042518,"('unable', 'able')",-0.19722235,-0.06438659,-0.025897,0.0880193,0.1139163
50,-0.16271245,-0.121252455,"('clumsy', 'skillful')",-0.055773877,-0.075504676,-0.1092432,-0.0983786,0.0108646
51,0.21910731,0.018994581,"('uneducated', 'educated')",0.40445477,0.21817175,0.311781,0.1185832,-0.1931978
52,-0.7584317,-0.81434363,"('irrational', 'rational')",0.41525814,0.40521145,-0.1715868,-0.2045661,-0.0329793
53,-0.8178924,-0.8252844,"('uncreative', 'creative')",0.2884427,0.26393738,-0.2647249,-0.2806735,-0.0159486
54,-1.1699603,-1.2709566,"('incapable', 'capable')",0.56657267,0.5868265,-0.3016938,-0.3420651,-0.0403713
55,1.4459382,1.446492,"('incompetent', 'clever')",0.3391725,0.22394454,0.8925554,0.8352183,-0.0573371
56,1.0702915,0.9072817,"('impractical', 'practical')",-0.51988125,-0.62367487,0.2752051,0.1418034,-0.1334017
57,-0.051469363,-0.18407774,"('unimaginative', 'imaginative')",-2.9242702,-3.066704,-1.4878697,-1.6253909,-0.1375212
58,0.41239187,0.44854656,"('undiscriminating', 'discriminating')",0.49102068,0.50399435,0.4517063,0.4762704,0.0245641
59,-0.04667757,0.0690465,"('foolish', 'wise')",0.15111469,0.31240758,0.0522186,0.190727,0.1385084
60,1.4543967,1.3939976,"('inefficient', 'efficient')",-0.24169962,-0.22360483,0.6063486,0.5851964,-0.0211522
61,-0.28036976,-0.43380722,"('illogical', 'logical')",0.46089694,0.23950835,0.0902636,-0.0971494,-0.187413
62,1.3382953,1.3792877,"('incompetent', 'brilliant')",0.32377478,0.45899612,0.8310351,0.9191419,0.0881068
63,0.3790657,0.32345793,"('unperceptive', 'insightful')",0.3407286,0.3843503,0.3598971,0.3539041,-0.005993
64,0.27773055,0.18363556,"('shy', 'confident')",-6.225944,-6.3222055,-2.9741068,-3.0692849,-0.0951781
65,1.2559912,1.1661302,"('insecure', 'secure')",-0.45795584,-0.4581442,0.3990177,0.353993,-0.0450247
66,-1.3619815,-1.3590758,"('inactive', 'active')",-0.14071718,-0.12585756,-0.7513493,-0.7424667,0.0088826
67,0.9114746,0.8345213,"('doubtful', 'determined')",-0.51521796,-0.61770785,0.1981283,0.1084067,-0.0897216
68,0.15394752,0.16163251,"('dependent', 'independent')",-0.81190544,-0.7398318,-0.328979,-0.2890996,0.0398794
69,-0.8983252,-0.7851661,"('lazy', 'industrious')",-0.6442469,-0.52587456,-0.771286,-0.6555203,0.1157657
70,0.2238637,0.17900999,"('lethargic', 'energetic')",-0.21994457,-0.22951896,0.0019596,-0.0252545,-0.0272141
71,-0.67416734,-0.68598324,"('diffident', 'self-confident')",0.10507964,0.13154677,-0.2845438,-0.2772182,0.0073256
72,0.26386774,0.27783778,"('unambitious', 'ambitious')",-0.7004701,-0.66871023,-0.2183012,-0.1954362,0.022865
73,0.2037363,0.18824302,"('helpless', 'self-reliant')",-2.8734548,-2.7343597,-1.3348593,-1.2730584,0.0618009
74,0.35889986,0.29148564,"('undedicated', 'dedicated')",-0.19263254,-0.38108346,0.0831337,-0.0447989,-0.1279326
75,-1.0985131,-1.0620441,"('meek', 'impulsive')",-0.8483247,-0.70601183,-0.973419,-0.884028,0.089391
76,0.9698488,0.94896716,"('anxious', 'daring')",-0.53427035,-0.4884606,0.2177892,0.2302533,0.0124641
77,0.32072142,0.3229644,"('unmotivated', 'motivated')",-1.2455728,-1.1176481,-0.4624257,-0.3973418,0.0650839
78,-0.63708776,-0.5337187,"('nonresilient', 'resilient')",0.06616902,0.14340717,-0.2854594,-0.1951558,0.0903036
79,-1.5218627,-1.6148183,"('wavering', 'unwavering')",-0.53606987,-0.49840784,-1.0289663,-1.0566131,-0.0276468
80,0.94445056,0.895502,"('dominated', 'dominating')",-0.9444654,-0.8733234,-7.4e-06,0.0110893,0.0110967
81,1.3320876,1.1565284,"('submissive', 'aggressive')",-0.624575,-0.6575984,0.3537563,0.249465,-0.1042913
82,-0.016484674,-0.048706423,"('poor', 'rich')",6.039128,6.0316367,3.0113215,2.9914651,-0.0198564
83,0.44802207,0.37199897,"('powerless', 'powerful')",-0.88944095,-0.90901595,-0.2207094,-0.2685085,-0.0477991
84,0.87852657,0.90117174,"('inferior', 'superior')",0.73550415,0.8442015,0.8070154,0.8726866,0.0656712
85,-1.18524,-1.262718,"('insignificant', 'prestigious')",0.18878506,0.1439443,-0.4982275,-0.5593868,-0.0611593
86,-0.4407844,-0.6318885,"('uninfluential', 'influential')",-0.22269273,-0.46885508,-0.3317386,-0.5503718,-0.2186332
87,0.011193704,-0.099213466,"('unsuccessful', 'successful')",0.9077484,0.9825232,0.459471,0.4416549,-0.0178161
88,-0.012465095,-0.38936102,"('low', 'eminent')",-0.04735414,-0.22795072,-0.0299096,-0.3086559,-0.2787463
