,nordson_male,nordson_female,tuple,corp_male,corp_female,average_male,average_female,female-male
20,0.4310041,0.5327451,"('rough', 'thoughtful')",0.8664948,0.83567166,0.6487495,0.6842084,0.0354589
21,-1.3042842,-1.250701,"('immoral', 'moral')",-0.8510848,-0.8630568,-1.0776845,-1.0568788,0.0208057
22,-0.69108814,-0.6592281,"('untrustworthy', 'trustworthy')",-1.1976736,-1.3038168,-0.9443809,-0.9815224,-0.0371415
23,-0.22845092,-0.31875688,"('insincere', 'sincere')",5.372696,5.338582,2.5721226,2.5099125,-0.0622101
24,-0.51583874,-0.42164764,"('dishonest', 'honest')",0.38191116,0.409753,-0.0669638,-0.0059473,0.0610165
25,0.8299815,0.73196596,"('egoistic', 'altruistic')",1.3210702,1.2513828,1.0755259,0.9916744,-0.0838515
26,0.47459778,0.29367548,"('hardhearted', 'benevolent')",1.7355137,1.5500242,1.1050557,0.9218498,-0.1832059
27,-0.7215965,-0.65865195,"('hardhearted', 'softhearted')",0.6018746,0.5782667,-0.0598609,-0.0401926,0.0196683
28,0.1973916,0.059778567,"('disloyal', 'loyal')",1.5760806,1.3723165,0.8867361,0.7160475,-0.1706886
29,-0.8379486,-0.7805214,"('unfair', 'fair')",-0.5469764,-0.7147623,-0.6924625,-0.7476418,-0.0551793
30,0.15533704,0.09103193,"('intolerant', 'tolerant')",0.7283784,0.7416145,0.4418577,0.4163232,-0.0255345
31,-0.8839986,-0.83261865,"('evil', 'good')",-0.924276,-0.9668137,-0.9041373,-0.8997161,0.0044212
32,-1.0067723,-1.0632576,"('unkind', 'kind')",0.45195162,0.20167652,-0.2774103,-0.4307905,-0.1533802
33,0.9970842,0.8933896,"('wrong', 'right')",-0.72693396,-0.8295007,0.1350751,0.0319445,-0.1031306
34,-0.5761703,-0.43939978,"('mean', 'honorable')",5.3283014,5.6454773,2.3760655,2.6030388,0.2269733
35,0.5217758,0.46123928,"('corrupt', 'incorrupt')",-0.59537375,-0.5918585,-0.036799,-0.0653096,-0.0285106
36,-0.1263733,-0.22944908,"('hostile', 'amicable')",0.10954138,0.06945759,-0.008416,-0.0799957,-0.0715797
37,-0.30787757,-0.22362527,"('fake', 'genuine')",0.017614413,0.026405688,-0.1451316,-0.0986098,0.0465218
38,-0.1793434,-0.29317477,"('untruthful', 'truthful')",-0.048123404,-0.04134778,-0.1137334,-0.1672613,-0.0535279
39,0.9321722,0.9916496,"('exploitative', 'cooperative')",0.251189,0.27111462,0.5916806,0.6313821,0.0397015
40,0.870545,0.7227893,"('stingy', 'generous')",-1.6753452,-1.8470898,-0.4024001,-0.5621502,-0.1597501
41,-0.14317778,-0.12583025,"('unforgiving', 'forgiving')",-0.022298075,-0.11760681,-0.0827379,-0.1217185,-0.0389806
42,0.20872335,0.32341328,"('unreliable', 'reliable')",-2.9915,-2.9719346,-1.3913883,-1.3242606,0.0671277
43,-0.62624365,-0.487376,"('irresponsible', 'responsible')",0.059576835,0.10382264,-0.2833334,-0.1917767,0.0915567
44,-0.59136766,-0.56760895,"('prejudiced', 'unprejudiced')",-1.5250988,-1.4864712,-1.0582333,-1.02704,0.0311933
45,-0.1235645,-0.07883054,"('incompetent', 'competent')",0.20416307,0.07330616,0.0402993,-0.0027622,-0.0430615
46,-0.27164856,-0.16145635,"('uncompetitive', 'competitive')",-0.8780268,-0.867422,-0.5748377,-0.5144392,0.0603985
47,-0.5138607,-0.43220633,"('stupid', 'smart')",5.010632,5.212517,2.2483857,2.3901553,0.1417696
48,-0.12373453,-0.12467186,"('unintelligent', 'intelligent')",0.38307777,0.39582235,0.1296716,0.1355752,0.0059036
49,-0.11275311,0.17416751,"('unable', 'able')",-0.18568538,-0.055074565,-0.1492192,0.0595465,0.2087657
50,-0.23014624,-0.2187641,"('clumsy', 'skillful')",-0.03673743,-0.047080766,-0.1334418,-0.1329224,0.0005194
51,-0.21856739,-0.32037652,"('uneducated', 'educated')",0.0944805,-0.09502994,-0.0620434,-0.2077032,-0.1456598
52,-0.37252447,-0.47572,"('irrational', 'rational')",0.4088626,0.3305831,0.0181691,-0.0725684,-0.0907375
53,-0.29434168,-0.29117823,"('uncreative', 'creative')",0.48248234,0.47530445,0.0940703,0.0920631,-0.0020072
54,-0.41428688,-0.47710785,"('incapable', 'capable')",0.62407804,0.70380634,0.1048956,0.1133492,0.0084536
55,0.0037349686,0.038810976,"('incompetent', 'clever')",0.10471708,0.009005414,0.054226,0.0239082,-0.0303178
56,0.5052673,0.50039005,"('impractical', 'practical')",-0.3286967,-0.38152045,0.0882853,0.0594348,-0.0288505
57,-0.06837645,-0.2069709,"('unimaginative', 'imaginative')",-2.8554826,-2.99314,-1.4619296,-1.6000555,-0.1381259
58,0.03705612,0.11414444,"('undiscriminating', 'discriminating')",0.04358284,0.07039281,0.0403195,0.0922686,0.0519491
59,0.047406122,0.055020593,"('foolish', 'wise')",0.11348196,0.20877366,0.080444,0.1318971,0.0514531
60,-0.068456136,0.1441391,"('inefficient', 'efficient')",-0.49359855,-0.35496876,-0.2810273,-0.1054148,0.1756125
61,-0.54550904,-0.46849346,"('illogical', 'logical')",0.14158581,-0.061373852,-0.2019616,-0.2649336,-0.062972
62,0.016411409,0.19770372,"('incompetent', 'brilliant')",0.37001714,0.5036989,0.1932143,0.3507013,0.157487
63,-0.49139032,-0.41329604,"('unperceptive', 'insightful')",0.2951311,0.36176327,-0.0981296,-0.0257664,0.0723632
64,-0.83561593,-0.7505883,"('shy', 'confident')",-6.2619915,-6.3520365,-3.5488038,-3.5513124,-0.0025086
65,-0.52216756,-0.57308346,"('insecure', 'secure')",-0.54455733,-0.5406699,-0.5333624,-0.5568767,-0.0235143
66,-0.34875062,-0.3620397,"('inactive', 'active')",0.41893047,0.42207998,0.0350899,0.0300201,-0.0050698
67,0.5822373,0.63934314,"('doubtful', 'determined')",-0.2854179,-0.3381405,0.1484097,0.1506013,0.0021916
68,-0.7788879,-0.6492204,"('dependent', 'independent')",-1.0952934,-0.99864113,-0.9370906,-0.8239307,0.1131599
69,0.43318796,0.5158594,"('lazy', 'industrious')",-0.5977545,-0.5148318,-0.0822833,0.0005138,0.0827971
70,-0.2393028,-0.22726345,"('lethargic', 'energetic')",-0.21121152,-0.16951355,-0.2252572,-0.1983885,0.0268687
71,0.5281958,0.41498128,"('diffident', 'self-confident')",0.49298236,0.3731044,0.5105891,0.3940428,-0.1165463
72,-0.6581954,-0.6776542,"('unambitious', 'ambitious')",-0.8198336,-0.7984355,-0.7390145,-0.7380449,0.0009696
73,0.007190056,0.018807769,"('helpless', 'self-reliant')",-3.4091027,-3.3037927,-1.7009563,-1.6424925,0.0584638
74,-0.004413735,0.09074696,"('undedicated', 'dedicated')",-0.44025427,-0.5924895,-0.222334,-0.2508713,-0.0285373
75,0.0632803,-0.07002035,"('meek', 'impulsive')",-0.33408958,-0.22220995,-0.1354046,-0.1461152,-0.0107106
76,-0.23088059,-0.091848865,"('anxious', 'daring')",-0.54363734,-0.37977284,-0.3872589,-0.2358108,0.1514481
77,0.19541167,0.3250818,"('unmotivated', 'motivated')",-1.0355062,-0.9210593,-0.4200473,-0.2979888,0.1220585
78,-0.41349316,-0.32840845,"('nonresilient', 'resilient')",0.28591368,0.26851138,-0.0637897,-0.0299485,0.0338412
79,-0.030814234,-0.1708632,"('wavering', 'unwavering')",-0.40844852,-0.37837923,-0.2196314,-0.2746212,-0.0549898
80,0.17756784,0.13670999,"('dominated', 'dominating')",-0.7853218,-0.9148883,-0.303877,-0.3890892,-0.0852122
81,-0.52681017,-0.66879004,"('submissive', 'aggressive')",-0.81629205,-0.80189615,-0.6715511,-0.7353431,-0.063792
82,-0.18577571,-0.15863252,"('poor', 'rich')",6.0860963,6.208608,2.9501603,3.0249877,0.0748274
83,0.29026663,0.2853421,"('powerless', 'powerful')",-0.47460127,-0.6021031,-0.0921673,-0.1583805,-0.0662132
84,0.07765339,0.08442721,"('inferior', 'superior')",0.557777,0.6329412,0.3177152,0.3586842,0.040969
85,0.043108247,-0.007223876,"('insignificant', 'prestigious')",0.09144418,0.063326836,0.0672762,0.0280515,-0.0392247
86,-0.380732,-0.55295503,"('uninfluential', 'influential')",-0.19688357,-0.4647399,-0.2888078,-0.5088475,-0.2200397
87,-0.52693427,-0.5908512,"('unsuccessful', 'successful')",0.3843352,0.32881704,-0.0712995,-0.1310171,-0.0597176
88,-0.4300877,-0.47479197,"('low', 'eminent')",-0.53730553,-0.5694543,-0.4836966,-0.5221232,-0.0384266
