,mckesson_male,mckesson_female,tuple,inc_male,inc_female,average_male,average_female,female-male
62,-0.9215401,-0.84579796,"('incompetent', 'brilliant')",0.7385763,0.8920283,-0.0914819,0.0231152,0.1145971
63,-1.3097444,-1.3286606,"('unperceptive', 'insightful')",1.5848461,1.5652298,0.1375509,0.1182846,-0.0192663
64,0.035285205,-0.04782892,"('shy', 'confident')",-5.725898,-5.6792016,-2.8453064,-2.8635154,-0.018209
65,-1.5512074,-1.7140553,"('insecure', 'secure')",-0.63831353,-0.70875907,-1.0947604,-1.2114072,-0.1166468
66,0.63615346,0.6831912,"('inactive', 'active')",0.98853046,0.9881842,0.8123419,0.8356877,0.0233458
67,-0.054533787,-0.07616756,"('doubtful', 'determined')",-0.35913965,-0.41960394,-0.2068367,-0.2478857,-0.041049
68,-0.47452483,-0.5383146,"('dependent', 'independent')",0.004050508,-0.12150766,-0.2352372,-0.3299111,-0.0946739
69,1.7997098,1.897753,"('lazy', 'industrious')",-0.26376712,-0.1831989,0.7679713,0.857277,0.0893057
70,-1.0235804,-0.9983468,"('lethargic', 'energetic')",0.82060385,0.8278313,-0.1014883,-0.0852577,0.0162306
71,0.42526755,0.44723523,"('diffident', 'self-confident')",0.60359204,0.5774205,0.5144298,0.5123278,-0.002102
72,-1.0840889,-1.0205837,"('unambitious', 'ambitious')",-0.9049175,-0.8559198,-0.9945032,-0.9382517,0.0562515
73,1.3372983,1.4419664,"('helpless', 'self-reliant')",-2.5988092,-2.4446683,-0.6307555,-0.5013509,0.1294046
74,0.45307994,0.41204295,"('undedicated', 'dedicated')",0.2557661,0.096740395,0.354423,0.2543917,-0.1000313
75,0.9696123,1.1074898,"('meek', 'impulsive')",-0.2506258,-0.09199779,0.3594933,0.507746,0.1482527
76,-0.45646626,-0.3525397,"('anxious', 'daring')",0.49787718,0.62183446,0.0207055,0.1346474,0.1139419
77,-0.16418105,-0.24530163,"('unmotivated', 'motivated')",-0.5978397,-0.57419956,-0.3810104,-0.4097506,-0.0287402
78,-0.330552,-0.26051614,"('nonresilient', 'resilient')",1.0564519,1.0895368,0.36295,0.4145103,0.0515603
79,0.8172848,0.86192095,"('wavering', 'unwavering')",0.46480972,0.47108734,0.6410472,0.6665041,0.0254569
80,-0.32095945,-0.31089973,"('dominated', 'dominating')",-0.9419707,-0.81265,-0.6314651,-0.5617748,0.0696903
81,-1.3035328,-1.3963642,"('submissive', 'aggressive')",-0.44973934,-0.3575017,-0.8766361,-0.876933,-0.0002969
82,-0.24745123,-0.23111321,"('poor', 'rich')",5.2740755,5.2158136,2.5133121,2.4923501,-0.020962
83,-0.49588662,-0.5924814,"('powerless', 'powerful')",-0.6697763,-0.7620598,-0.5828315,-0.6772706,-0.0944391
84,0.20318374,0.1094597,"('inferior', 'superior')",1.2437912,1.1790851,0.7234875,0.6442724,-0.0792151
85,1.8529335,1.960124,"('insignificant', 'prestigious')",0.87221444,0.87679476,1.362574,1.4184594,0.0558854
86,-1.437267,-1.6770241,"('uninfluential', 'influential')",0.31872395,0.05731307,-0.5592715,-0.8098555,-0.250584
87,0.5512783,0.53273106,"('unsuccessful', 'successful')",1.2972883,1.4177554,0.9242833,0.9752432,0.0509599
88,-0.5429992,-0.5668064,"('low', 'eminent')",0.26329976,0.23225147,-0.1398497,-0.1672775,-0.0274278
