,textron_male,textron_female,tuple,inc_male,inc_female,average_male,average_female,female-male
36,-1.9590374,-2.058127,"('hostile', 'amicable')",0.23274092,-0.06152217,-0.8631483,-1.0598246,-0.1966763
37,-0.4166312,-0.4854738,"('fake', 'genuine')",0.019526184,0.009169992,-0.1985525,-0.2381519,-0.0395994
38,-0.57397556,-0.59039235,"('untruthful', 'truthful')",0.065809496,0.15094051,-0.254083,-0.2197259,0.0343571
39,0.5476514,0.5728992,"('exploitative', 'cooperative')",-0.20890473,-0.21155079,0.1693733,0.1806742,0.0113009
40,-0.22179203,-0.17305134,"('stingy', 'generous')",-1.1577402,-1.2413135,-0.6897661,-0.7071824,-0.0174163
41,0.040119577,-0.08996993,"('unforgiving', 'forgiving')",0.2918979,0.16221784,0.1660087,0.036124,-0.1298847
42,-0.3494723,-0.27214813,"('unreliable', 'reliable')",-3.311044,-3.171181,-1.8302581,-1.7216645,0.1085936
43,-0.27169704,-0.26997823,"('irresponsible', 'responsible')",0.116317324,0.08866862,-0.0776899,-0.0906548,-0.0129649
44,-0.0017903438,0.036149707,"('prejudiced', 'unprejudiced')",-1.5897152,-1.6195118,-0.7957528,-0.7916811,0.0040717
45,-0.42428288,-0.3596573,"('incompetent', 'competent')",-0.12749323,-0.14932713,-0.2758881,-0.2544922,0.0213959
46,0.63665366,0.71428394,"('uncompetitive', 'competitive')",-0.4158808,-0.38212463,0.1103864,0.1660797,0.0556933
47,0.34196183,0.48870644,"('stupid', 'smart')",4.852439,5.0029073,2.5972004,2.7458069,0.1486065
48,1.2415895,1.1442981,"('unintelligent', 'intelligent')",1.3071097,1.1968774,1.2743497,1.1705878,-0.1037619
49,-0.18197638,-0.045978222,"('unable', 'able')",0.07843697,0.27939504,-0.0517697,0.1167084,0.1684781
50,-0.68141854,-0.5362112,"('clumsy', 'skillful')",0.16397843,0.24336235,-0.25872,-0.1464244,0.1122956
51,0.169864,0.15868047,"('uneducated', 'educated')",0.86387163,0.7556163,0.5168678,0.4571484,-0.0597194
52,-1.2565207,-1.4514418,"('irrational', 'rational')",-0.08642393,-0.27032182,-0.6714723,-0.8608818,-0.1894095
53,-1.1643898,-1.2107593,"('uncreative', 'creative')",0.75079376,0.675636,-0.206798,-0.2675616,-0.0607636
54,-1.306279,-1.3604629,"('incapable', 'capable')",0.9073397,0.92979467,-0.1994696,-0.2153341,-0.0158645
55,0.8994824,0.9037432,"('incompetent', 'clever')",0.14700344,0.14059895,0.523243,0.5221711,-0.0010719
56,1.0427146,1.011567,"('impractical', 'practical')",-0.21648064,-0.0904482,0.413117,0.4605594,0.0474424
57,-0.35858583,-0.52690303,"('unimaginative', 'imaginative')",-2.385532,-2.5468946,-1.3720589,-1.5368989,-0.16484
58,0.30399817,0.14729357,"('undiscriminating', 'discriminating')",0.2699474,0.12266211,0.2869728,0.1349778,-0.151995
59,-1.0761102,-1.0776561,"('foolish', 'wise')",0.12910819,0.16686286,-0.473501,-0.4553967,0.0181043
60,2.0107741,2.0854642,"('inefficient', 'efficient')",0.31814188,0.45877847,1.164458,1.2721213,0.1076633
61,0.7532589,0.5883631,"('illogical', 'logical')",0.1728554,-0.027193766,0.4630572,0.2805847,-0.1824725
62,0.8597107,1.0902083,"('incompetent', 'brilliant')",0.32853264,0.68673337,0.5941217,0.8884708,0.2943491
63,0.046347115,0.113592,"('unperceptive', 'insightful')",0.96821433,1.1185055,0.5072807,0.6160488,0.1087681
64,0.27099058,0.22746846,"('shy', 'confident')",-5.906606,-5.7877383,-2.8178079,-2.7801349,0.037673
65,0.658662,0.61744326,"('insecure', 'secure')",-0.5004805,-0.39011595,0.0790908,0.1136637,0.0345729
66,-1.9194739,-1.9600681,"('inactive', 'active')",0.43534827,0.32731673,-0.7420628,-0.8163757,-0.0743129
67,0.8268099,0.7632003,"('doubtful', 'determined')",-0.3276204,-0.38592198,0.2495947,0.1886391,-0.0609556
68,0.059989255,-0.019056477,"('dependent', 'independent')",-0.040284023,-0.10271019,0.0098526,-0.0608833,-0.0707359
69,-0.3473815,-0.37300143,"('lazy', 'industrious')",-0.017218405,-0.053534515,-0.1823,-0.213268,-0.030968
70,0.22489314,0.3454342,"('lethargic', 'energetic')",0.19551653,0.2684794,0.2102048,0.3069568,0.096752
71,-0.27338415,-0.23029698,"('diffident', 'self-confident')",0.25848034,0.25654024,-0.0074519,0.0131216,0.0205735
72,-0.16078289,-0.22093113,"('unambitious', 'ambitious')",-0.90819424,-0.780573,-0.5344886,-0.5007521,0.0337365
73,0.33670765,0.32209095,"('helpless', 'self-reliant')",-2.7773557,-2.718493,-1.220324,-1.1982011,0.0221229
74,-0.27026254,-0.2523383,"('undedicated', 'dedicated')",-0.064758345,-0.20790818,-0.1675104,-0.2301232,-0.0626128
75,-0.57157546,-0.5346509,"('meek', 'impulsive')",-0.187879,-0.061478183,-0.3797272,-0.2980646,0.0816626
76,0.7360654,0.89804786,"('anxious', 'daring')",0.034613736,0.16583788,0.3853396,0.5319428,0.1466032
77,0.09207237,0.13791344,"('unmotivated', 'motivated')",-0.6079888,-0.49363655,-0.2579582,-0.1778616,0.0800966
78,0.017172948,0.22219744,"('nonresilient', 'resilient')",0.5089618,0.63432527,0.2630674,0.4282613,0.1651939
79,-2.0604386,-2.0472152,"('wavering', 'unwavering')",-0.11915982,-0.116789505,-1.0897992,-1.0820024,0.0077968
80,0.783981,0.88977396,"('dominated', 'dominating')",-1.4218373,-1.1985073,-0.3189282,-0.1543667,0.1645615
81,1.3361118,1.3620211,"('submissive', 'aggressive')",-0.3014502,-0.10497416,0.5173308,0.6285235,0.1111927
82,-0.51851183,-0.4619396,"('poor', 'rich')",5.6124406,5.7844048,2.5469644,2.6612325,0.1142681
83,0.5634815,0.45537192,"('powerless', 'powerful')",-0.79869974,-0.9030842,-0.1176091,-0.2238562,-0.1062471
84,0.53191525,0.5623714,"('inferior', 'superior')",1.0762348,1.0614198,0.804075,0.8118956,0.0078206
85,-1.6201153,-1.699176,"('insignificant', 'prestigious')",0.56345016,0.30912876,-0.5283326,-0.6950236,-0.166691
86,-0.45555216,-0.74467456,"('uninfluential', 'influential')",0.10348226,-0.16790245,-0.176035,-0.4562885,-0.2802535
87,-0.09749093,0.003934279,"('unsuccessful', 'successful')",0.71778494,0.878987,0.310147,0.4414606,0.1313136
88,-0.26107958,-0.36540952,"('low', 'eminent')",0.2483623,0.1457848,-0.0063586,-0.1098124,-0.1034538
