,theater_male,theater_female,tuple,average_male,average_female,female-male
64,-6.086731,-5.9597735,"('shy', 'confident')",-6.086731,-5.9597735,0.1269575
65,0.6981283,0.780467,"('insecure', 'secure')",0.6981283,0.780467,0.0823387
66,-0.23684447,-0.3165012,"('inactive', 'active')",-0.2368445,-0.3165012,-0.0796567
67,-0.5221559,-0.57632446,"('doubtful', 'determined')",-0.5221559,-0.5763245,-0.0541686
68,-0.48600906,-0.49921682,"('dependent', 'independent')",-0.4860091,-0.4992168,-0.0132077
69,-1.8102822,-1.8361024,"('lazy', 'industrious')",-1.8102822,-1.8361024,-0.0258202
70,1.2826194,1.3801059,"('lethargic', 'energetic')",1.2826194,1.3801059,0.0974865
71,0.6836709,0.74859667,"('diffident', 'self-confident')",0.6836709,0.7485967,0.0649258
72,0.7434379,0.8154114,"('unambitious', 'ambitious')",0.7434379,0.8154114,0.0719735
73,-3.368731,-3.2034264,"('helpless', 'self-reliant')",-3.368731,-3.2034264,0.1653046
74,-0.1207045,-0.056970365,"('undedicated', 'dedicated')",-0.1207045,-0.0569704,0.0637341
75,-1.1070303,-1.0055283,"('meek', 'impulsive')",-1.1070303,-1.0055283,0.101502
76,0.891654,0.91144246,"('anxious', 'daring')",0.891654,0.9114425,0.0197885
77,-0.9512323,-0.8730393,"('unmotivated', 'motivated')",-0.9512323,-0.8730393,0.078193
78,-0.03664018,0.07862023,"('nonresilient', 'resilient')",-0.0366402,0.0786202,0.1152604
79,-0.5168283,-0.50294745,"('wavering', 'unwavering')",-0.5168283,-0.5029474,0.0138809
80,0.09526769,0.12038863,"('dominated', 'dominating')",0.0952677,0.1203886,0.0251209
81,0.3114969,0.40950248,"('submissive', 'aggressive')",0.3114969,0.4095025,0.0980056
82,6.572494,6.7620196,"('poor', 'rich')",6.572494,6.7620196,0.1895256
83,-0.2888129,-0.36472175,"('powerless', 'powerful')",-0.2888129,-0.3647217,-0.0759088
84,0.2192018,0.1791681,"('inferior', 'superior')",0.2192018,0.1791681,-0.0400337
85,-1.0060264,-1.146674,"('insignificant', 'prestigious')",-1.0060264,-1.146674,-0.1406476
86,0.8205331,0.8157243,"('uninfluential', 'influential')",0.8205331,0.8157243,-0.0048088
87,0.528052,0.7021493,"('unsuccessful', 'successful')",0.528052,0.7021493,0.1740973
88,-0.0077716555,0.037921604,"('low', 'eminent')",-0.0077717,0.0379216,0.0456933
