,principal_male,principal_female,tuple,financial_male,financial_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
77,0.6462373,0.7311814,"('unmotivated', 'motivated')",0.75363415,0.76690435,0.7439175,0.7813886,-1.192036,-1.1034473,0.2379383,0.2940067,0.0560684
78,-0.8926636,-0.7762212,"('nonresilient', 'resilient')",0.9252359,0.99706876,1.1704348,1.2667154,-0.10162823,0.0006566569,0.2753448,0.3720549,0.0967101
79,-0.7347749,-0.753529,"('wavering', 'unwavering')",0.09010829,0.07708349,-1.1692921,-1.1633437,-0.27586734,-0.26521435,-0.5224565,-0.5262509,-0.0037944
80,1.7432249,1.5536193,"('dominated', 'dominating')",-0.10738546,-0.114782505,2.022193,1.9883537,-0.75305104,-0.73885846,0.7262453,0.672083,-0.0541623
81,1.1848409,0.95044726,"('submissive', 'aggressive')",0.33874306,0.29105073,2.2105463,2.1749704,-0.30140314,-0.2907821,0.8581818,0.7814215,-0.0767603
82,-0.37643772,-0.36754987,"('poor', 'rich')",-0.5754231,-0.5118106,0.030675575,0.09923242,6.6039906,6.6453934,1.4207013,1.4663163,0.045615
83,1.2184644,1.1294825,"('powerless', 'powerful')",1.0052984,0.9837087,-0.0060399473,0.03505392,-1.0317484,-1.0752144,0.2964936,0.2682577,-0.0282359
84,0.9583319,0.8422451,"('inferior', 'superior')",0.19201195,0.15383512,0.067831255,-0.02123541,0.3468474,0.24245983,0.3912556,0.3043262,-0.0869294
85,-1.186176,-1.1485174,"('insignificant', 'prestigious')",1.921354,1.8846848,-0.39927074,-0.35368353,0.20100756,0.13662103,0.1342287,0.1297762,-0.0044525
86,0.4821641,0.36900157,"('uninfluential', 'influential')",-0.37429428,-0.49446496,0.6796308,0.61174697,0.55682874,0.45982212,0.3360823,0.2365264,-0.0995559
87,0.6107733,0.48927483,"('unsuccessful', 'successful')",1.2310358,1.1382849,1.532058,1.4511636,1.1056663,1.1501637,1.1198833,1.0572218,-0.0626615
88,0.12547448,0.032502353,"('low', 'eminent')",-0.9592502,-1.0321101,-0.73186445,-0.81814307,0.32910088,0.30685976,-0.3091348,-0.3777228,-0.068588
