,salesforce_male,salesforce_female,tuple,com_male,com_female,inc_male,inc_female,average_male,average_female,female-male
20,0.22516033,0.26368588,"('rough', 'thoughtful')",0.5007088,0.5257088,0.77376026,0.77996147,0.4998765,0.5231187,0.0232422
21,1.244839,1.2738363,"('immoral', 'moral')",1.1253569,1.3741268,-0.5998265,-0.5031814,0.5901231,0.7149272,0.1248041
22,0.85090315,0.8605219,"('untrustworthy', 'trustworthy')",0.9545794,1.0040873,-1.0696812,-1.079895,0.2452672,0.2615714,0.0163042
23,0.30115765,0.28314206,"('insincere', 'sincere')",1.30505,1.4404546,5.8553586,5.784287,2.4871887,2.5026278,0.0154391
24,0.31410858,0.2531931,"('dishonest', 'honest')",0.46279773,0.5816903,0.9597318,0.86864156,0.5788794,0.5678417,-0.0110377
25,-0.3416798,-0.3906176,"('egoistic', 'altruistic')",-0.7466468,-0.87772727,1.6885809,1.526942,0.2000847,0.086199,-0.1138857
26,-0.050871164,-0.2256522,"('hardhearted', 'benevolent')",1.0218751,0.9235324,1.3219835,1.1607655,0.7643291,0.6195486,-0.1447805
27,-1.2234126,-1.114588,"('hardhearted', 'softhearted')",-0.55113316,-0.48315203,1.1971326,1.1419783,-0.1924711,-0.1519206,0.0405505
28,-0.5965332,-0.71298,"('disloyal', 'loyal')",-0.44772384,-0.45692194,0.9919639,0.8220427,-0.017431,-0.115953,-0.098522
29,-0.11519578,-0.10561335,"('unfair', 'fair')",-0.41477555,-0.49797165,-0.6878056,-0.90556586,-0.4059257,-0.5030503,-0.0971246
30,0.43181562,0.38058642,"('intolerant', 'tolerant')",1.4942456,1.5880237,1.0250946,0.9863268,0.9837186,0.984979,0.0012604
31,-1.8744024,-1.959115,"('evil', 'good')",-1.0252472,-1.2394732,-1.5000503,-1.7102615,-1.4665667,-1.6362832,-0.1697165
32,0.327074,0.30704495,"('unkind', 'kind')",1.6530515,1.7014993,1.58372,1.5042619,1.1879485,1.1709353,-0.0170132
33,0.6162263,0.53969455,"('wrong', 'right')",-0.609186,-0.6671076,-0.8351471,-0.9126768,-0.2760356,-0.3466966,-0.070661
34,0.10036166,0.13706248,"('mean', 'honorable')",1.1446458,1.289427,6.248588,6.3048058,2.4978652,2.5770984,0.0792332
35,-0.46133968,-0.57628566,"('corrupt', 'incorrupt')",-0.97505194,-1.2508935,-0.37738016,-0.5706233,-0.6045906,-0.7992675,-0.1946769
36,-1.5637069,-1.7274363,"('hostile', 'amicable')",-1.0174831,-1.3654274,0.11821686,-0.13555138,-0.8209911,-1.0761383,-0.2551472
37,0.20496313,0.2614502,"('fake', 'genuine')",-0.8463984,-0.7061326,0.09940824,0.10823388,-0.1806757,-0.1121495,0.0685262
38,-0.05564177,-0.10959345,"('untruthful', 'truthful')",-0.04616502,-0.06325276,-0.1464873,-0.18180116,-0.0827647,-0.1182158,-0.0354511
39,1.0958488,1.0131536,"('exploitative', 'cooperative')",1.8307669,1.8487934,0.14053972,0.08758861,1.0223851,0.9831785,-0.0392066
40,-0.58563083,-0.55024,"('stingy', 'generous')",-0.94402695,-0.8831768,-1.6926572,-1.7009006,-1.074105,-1.0447725,0.0293325
41,-0.7865126,-0.8560297,"('unforgiving', 'forgiving')",0.6294961,0.6419628,-0.21392396,-0.2947814,-0.1236468,-0.1696161,-0.0459693
42,0.39533645,0.58714175,"('unreliable', 'reliable')",-0.5217751,-0.27718157,-3.0286846,-2.876051,-1.0517077,-0.8553636,0.1963441
43,0.7449451,0.85790414,"('irresponsible', 'responsible')",0.43856066,0.67091477,0.4212789,0.44667295,0.5349282,0.6584973,0.1235691
44,0.07969658,0.099244334,"('prejudiced', 'unprejudiced')",-0.79563767,-0.80318123,-1.0565475,-1.1251847,-0.5908295,-0.6097072,-0.0188777
45,-0.09531856,0.002910342,"('incompetent', 'competent')",0.49076843,0.6805766,-0.44967863,-0.41961682,-0.0180763,0.0879567,0.106033
46,1.7006712,1.8569555,"('uncompetitive', 'competitive')",0.028923796,0.30103195,-0.19733678,-0.009215191,0.5107527,0.7162575,0.2055048
47,0.7251782,0.851526,"('stupid', 'smart')",1.506305,1.662396,5.612909,5.657092,2.6147973,2.7236713,0.108874
48,-0.8172506,-0.96365076,"('unintelligent', 'intelligent')",0.6423098,0.67358786,0.73665965,0.7225373,0.1872396,0.1441581,-0.0430815
49,-0.13018593,-0.056955036,"('unable', 'able')",-0.3687091,-0.3025555,0.12312233,0.2993104,-0.1252576,-0.0200667,0.1051909
50,0.4341774,0.531853,"('clumsy', 'skillful')",0.5957309,0.6320674,0.4456838,0.5285825,0.491864,0.5641677,0.0723037
51,-0.39885733,-0.46261895,"('uneducated', 'educated')",0.5237012,0.5278897,0.7569044,0.70529354,0.2939161,0.2568548,-0.0370613
52,-0.2105414,-0.4098578,"('irrational', 'rational')",-0.3187374,-0.6339366,-0.065420255,-0.28040713,-0.198233,-0.4414005,-0.2431675
53,0.07520463,0.03264305,"('uncreative', 'creative')",0.39199018,0.29725227,1.206711,1.1232642,0.5579686,0.4843865,-0.0735821
54,-0.16849089,-0.2707272,"('incapable', 'capable')",0.6430693,0.55269367,1.2050269,1.1904652,0.5598684,0.4908106,-0.0690578
55,0.33571953,0.39493442,"('incompetent', 'clever')",0.9478557,1.1843233,0.118572034,0.20370978,0.4673824,0.5943225,0.1269401
56,1.4367081,1.5094892,"('impractical', 'practical')",1.5381771,1.7352774,-0.10034539,0.0019469894,0.95818,1.0822379,0.1240579
57,-0.3908248,-0.3820417,"('unimaginative', 'imaginative')",-0.3404796,-0.20736112,-2.7579775,-2.7140346,-1.163094,-1.1011457,0.0619483
58,0.8295138,0.854045,"('undiscriminating', 'discriminating')",0.10446076,0.17699492,-0.0057048327,-0.04446977,0.3094232,0.3288567,0.0194335
59,0.44969806,0.34651726,"('foolish', 'wise')",0.6525272,0.51198083,0.18941872,0.06307644,0.430548,0.3071915,-0.1233565
60,1.5441686,1.6177658,"('inefficient', 'efficient')",1.8002037,2.0342069,0.42815334,0.5956511,1.2575085,1.4158746,0.1583661
61,1.25603,1.1745999,"('illogical', 'logical')",1.1688526,1.1031331,0.24929754,0.15261215,0.8913933,0.810115,-0.0812783
62,0.2754611,0.4316842,"('incompetent', 'brilliant')",0.6219647,0.95121986,0.4306047,0.7077152,0.4426768,0.6968731,0.2541963
63,0.3556458,0.36153066,"('unperceptive', 'insightful')",0.9986567,1.0814201,1.0360897,1.194654,0.7967974,0.8792016,0.0824042
64,0.8652613,0.77205485,"('shy', 'confident')",-0.5516441,-0.549815,-6.5142756,-6.428513,-2.0668861,-2.0687577,-0.0018716
65,0.21922298,0.18714365,"('insecure', 'secure')",1.305154,1.4321078,-0.3126697,-0.25592834,0.4039025,0.4544411,0.0505386
66,-0.73471135,-0.6298172,"('inactive', 'active')",-0.6551496,-0.6509941,0.6585326,0.6485045,-0.2437761,-0.2107689,0.0330072
67,0.91054696,0.865131,"('doubtful', 'determined')",-0.18528382,-0.24757373,-0.7336967,-0.76682097,-0.0028112,-0.0497546,-0.0469434
68,0.07677393,0.08845219,"('dependent', 'independent')",-0.18986697,-0.18740308,-0.38346308,-0.40426832,-0.1655187,-0.1677397,-0.002221
69,-0.10517852,-0.09851845,"('lazy', 'industrious')",0.0221828,-0.044662666,-0.5795826,-0.55681854,-0.2208594,-0.2333332,-0.0124738
70,0.8442055,1.042645,"('lethargic', 'energetic')",-0.07357682,0.24668986,0.90211236,1.0764172,0.5575804,0.788584,0.2310036
71,0.17974615,0.109083064,"('diffident', 'self-confident')",0.8028578,0.7272203,0.42484194,0.35400903,0.4691486,0.3967708,-0.0723778
72,-0.005687343,0.0012045428,"('unambitious', 'ambitious')",-0.965788,-0.9060044,-1.0783012,-0.9529599,-0.6832589,-0.6192532,0.0640057
73,1.576138,1.5379565,"('helpless', 'self-reliant')",-0.06983283,-0.066502474,-3.2417054,-3.1529047,-0.5784667,-0.5604836,0.0179831
74,1.0463401,1.1859366,"('undedicated', 'dedicated')",1.379074,1.4949766,-0.048513643,-0.016477201,0.7923001,0.8881454,0.0958453
75,-0.06359885,-0.07214328,"('meek', 'impulsive')",-0.9237236,-1.0275599,-0.12868299,-0.037898563,-0.3720018,-0.3792006,-0.0071988
76,0.5236587,0.67143947,"('anxious', 'daring')",0.31752953,0.6128705,0.27747896,0.3893543,0.372889,0.5578881,0.1849991
77,0.5788137,0.519157,"('unmotivated', 'motivated')",0.062788896,0.0724829,-0.6001936,-0.44950396,0.013803,0.0473786,0.0335756
78,-0.90569746,-0.699432,"('nonresilient', 'resilient')",-0.11137978,0.036940455,0.07368855,0.3133294,-0.3144629,-0.1163874,0.1980755
79,-0.52511597,-0.5321466,"('wavering', 'unwavering')",-1.2399192,-1.327093,0.032443874,0.011441259,-0.5775304,-0.6159328,-0.0384024
80,0.7343153,0.90597814,"('dominated', 'dominating')",-0.48998114,-0.2481839,-1.1371987,-0.94644064,-0.2976215,-0.0962155,0.201406
81,-0.01003122,-0.045815624,"('submissive', 'aggressive')",1.6381534,1.8744514,-0.4370976,-0.31334114,0.3970082,0.5050982,0.10809
82,-0.54800034,-0.505394,"('poor', 'rich')",1.592545,1.6535178,6.687874,6.748687,2.5774728,2.6322702,0.0547974
83,0.9332927,0.85916567,"('powerless', 'powerful')",-0.8776354,-0.8979042,-0.71345544,-0.75603765,-0.2192661,-0.2649254,-0.0456593
84,1.096208,1.0642064,"('inferior', 'superior')",0.50893825,0.47201768,0.49931532,0.48344687,0.7014871,0.6732237,-0.0282634
85,-0.98028934,-1.1381303,"('insignificant', 'prestigious')",-2.1987712,-2.4783995,0.55727875,0.39468837,-0.8739273,-1.0739472,-0.2000199
86,0.035232093,0.009219732,"('uninfluential', 'influential')",0.421214,0.47216836,0.17310569,0.13023093,0.2098506,0.203873,-0.0059776
87,0.87397647,0.9644141,"('unsuccessful', 'successful')",0.99834305,1.1152761,0.63305086,0.769039,0.8351235,0.9495764,0.1144529
88,-0.7137351,-0.8160122,"('low', 'eminent')",-0.4491273,-0.41895258,0.22374092,0.15999576,-0.3130405,-0.358323,-0.0452825
