,franklin_male,franklin_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
70,-0.08763264,-0.03963311,"('lethargic', 'energetic')",0.06672451,0.14523317,0.5140124,0.58551985,0.1643681,0.2303733,0.0660052
71,0.4848825,0.5320037,"('diffident', 'self-confident')",1.2669232,1.3874344,0.4743616,0.42757294,0.7420557,0.782337,0.0402813
72,0.9036888,0.8689784,"('unambitious', 'ambitious')",0.6837346,0.69377434,-0.97226006,-0.9003103,0.2050544,0.2208141,0.0157597
73,1.1703383,1.1807679,"('helpless', 'self-reliant')",0.6892648,0.63551855,-3.0576684,-2.9652438,-0.3993551,-0.3829858,0.0163693
74,0.9419278,0.903665,"('undedicated', 'dedicated')",0.6095321,0.5532193,-0.31354836,-0.43978316,0.4126372,0.3390338,-0.0736034
75,-0.42333165,-0.27633876,"('meek', 'impulsive')",-0.15214705,-0.1143158,-0.08858796,0.018944984,-0.2213555,-0.1239032,0.0974523
76,0.9340976,0.91955084,"('anxious', 'daring')",0.40604046,0.5286152,0.45367536,0.5500096,0.5979378,0.6660585,0.0681207
77,-0.20230621,-0.2722607,"('unmotivated', 'motivated')",0.76235497,0.6574482,-0.8162085,-0.7219459,-0.0853866,-0.1122528,-0.0268662
78,-0.48760006,-0.50095713,"('nonresilient', 'resilient')",0.19825472,0.20528504,0.39392287,0.46665698,0.0348592,0.056995,0.0221358
79,0.30783677,0.2893326,"('wavering', 'unwavering')",-1.1059561,-1.1226228,0.18954244,0.15705429,-0.202859,-0.225412,-0.022553
80,1.0255725,1.0733318,"('dominated', 'dominating')",0.3714851,0.4957304,-0.83578306,-0.702015,0.1870915,0.2890158,0.1019243
81,0.87630594,0.77014405,"('submissive', 'aggressive')",1.4788014,1.4363284,-0.19548643,-0.07359891,0.7198736,0.7109578,-0.0089158
82,-0.2938412,-0.36436567,"('poor', 'rich')",-0.09151716,-0.11413669,5.6503205,5.64947,1.7549874,1.7236559,-0.0313315
83,0.15587544,0.026844673,"('powerless', 'powerful')",0.61290807,0.5107395,-0.7762482,-0.8485993,-0.0024882,-0.1036717,-0.1011835
84,0.466618,0.37324023,"('inferior', 'superior')",1.033609,0.9970149,0.911162,0.8906916,0.8037963,0.7536489,-0.0501474
85,-0.9796273,-0.9642523,"('insignificant', 'prestigious')",0.1529792,0.12519093,0.50857794,0.44120032,-0.1060234,-0.1326204,-0.026597
86,0.46922585,0.24711947,"('uninfluential', 'influential')",-0.31036383,-0.5152307,-0.19107352,-0.36443663,-0.0107372,-0.2108493,-0.2001121
87,0.34514973,0.34395763,"('unsuccessful', 'successful')",0.73602307,0.780171,0.6825972,0.77324444,0.5879234,0.6324577,0.0445343
88,0.7693927,0.59890974,"('low', 'eminent')",0.064930044,-0.02238336,0.18806954,0.114865094,0.3407974,0.2304638,-0.1103336
