,delta_male,delta_female,tuple,air_male,air_female,lines_male,lines_female,inc_male,inc_female,average_male,average_female,female-male
22,-1.0044622,-0.97080684,"('untrustworthy', 'trustworthy')",-1.4753102,-1.5678902,-0.33682936,-0.35089052,-0.80400574,-0.77965975,-0.905152,-0.9173118,-0.0121598
23,0.112880096,0.092881605,"('insincere', 'sincere')",-1.6775951,-1.7874411,-0.43779907,-0.46997958,5.8950133,5.893703,0.9731248,0.932291,-0.0408338
24,0.133588,0.1488221,"('dishonest', 'honest')",-0.68931675,-0.80791837,-1.020832,-0.9765997,0.9738712,0.96491045,-0.1506724,-0.1676964,-0.017024
25,1.6502743,1.810983,"('egoistic', 'altruistic')",1.7678514,1.9223115,2.2276342,2.3242738,1.7515239,1.7045674,1.8493209,1.940534,0.0912131
26,1.9475037,1.7628564,"('hardhearted', 'benevolent')",1.7750431,1.5433749,1.693583,1.475938,1.4292372,1.2089092,1.7113419,1.4977696,-0.2135723
27,0.5583229,0.52727234,"('hardhearted', 'softhearted')",-0.6368462,-0.56177837,-0.36044148,-0.328352,1.8969342,1.7949206,0.3644924,0.3580156,-0.0064768
28,0.35378933,0.31570697,"('disloyal', 'loyal')",-0.51687896,-0.63166213,-0.54894394,-0.45672697,0.75508964,0.70949996,0.010764,-0.0157955,-0.0265595
29,0.5193003,0.45460695,"('unfair', 'fair')",0.47587416,0.3189076,-0.12956503,-0.20498098,0.036049284,-0.10984912,0.2254147,0.1146711,-0.1107436
30,-0.76953405,-0.82978195,"('intolerant', 'tolerant')",-1.485978,-1.5910966,-0.78655314,-0.81786793,0.8561559,0.83371615,-0.5464773,-0.6012576,-0.0547803
31,1.0690295,1.1225446,"('evil', 'good')",1.6544167,1.7343667,0.91238093,0.8421152,-0.34090155,-0.41068843,0.8237314,0.8220845,-0.0016469
32,0.84781176,0.7598294,"('unkind', 'kind')",-0.5248579,-0.6515999,0.23803845,0.21503112,1.0546027,0.88398,0.4038988,0.3018101,-0.1020887
33,1.3231145,1.2508241,"('wrong', 'right')",1.7845023,1.7630403,1.1884731,1.0881773,-0.16258788,-0.2569015,1.0333755,0.9612851,-0.0720904
34,-0.22767776,-0.13937587,"('mean', 'honorable')",0.16314134,0.23013456,0.37579358,0.4259194,6.0108,6.163913,1.5805143,1.6701477,0.0896334
35,0.98109996,1.0357085,"('corrupt', 'incorrupt')",2.387387,2.5072634,0.7272736,0.7165007,0.21613318,0.10259249,1.0779734,1.0905163,0.0125429
36,1.2362489,1.2529011,"('hostile', 'amicable')",2.375238,2.4073484,1.3439889,1.1529835,0.26198214,0.048795484,1.3043644,1.2155071,-0.0888573
37,-0.08799351,-0.060268085,"('fake', 'genuine')",-0.35630906,-0.43755102,-0.95680237,-0.9920398,0.6084448,0.6399675,-0.198165,-0.2124728,-0.0143078
38,0.015390687,0.05751475,"('untruthful', 'truthful')",-0.54954195,-0.53840876,-0.23268032,-0.22007859,0.25952655,0.2920885,-0.1268263,-0.102221,0.0246053
39,0.26029852,0.25411028,"('exploitative', 'cooperative')",0.14740205,0.11401197,0.28479317,0.32847387,0.18140332,0.20706198,0.2184743,0.2259145,0.0074402
40,1.2560055,1.2746483,"('stingy', 'generous')",0.29057887,0.36916977,0.71052045,0.7645054,-0.86098796,-0.9317471,0.3490292,0.3691441,0.0201149
41,0.6154431,0.60750455,"('unforgiving', 'forgiving')",-0.105593406,-0.18958476,0.7806911,0.6701212,0.33215547,0.11489361,0.4056741,0.3007336,-0.1049405
42,0.059565164,0.101871125,"('unreliable', 'reliable')",-1.324239,-1.298325,-0.94712406,-0.9201142,-3.1812563,-3.0705075,-1.3482635,-1.2967689,0.0514946
43,-1.2164543,-1.2887014,"('irresponsible', 'responsible')",-2.6326451,-2.6764767,-2.186566,-2.1595893,0.06760658,0.07588738,-1.4920148,-1.51222,-0.0202052
44,-2.2840652,-2.254558,"('prejudiced', 'unprejudiced')",-0.9069166,-0.78815055,-0.68657255,-0.66615057,-1.6660606,-1.6379551,-1.3859037,-1.3367035,0.0492002
45,-1.2384751,-1.2538066,"('incompetent', 'competent')",-2.5754614,-2.6644478,-1.4199058,-1.40301,-0.19063526,-0.26771936,-1.3561194,-1.3972459,-0.0411265
46,-1.1562274,-1.234345,"('uncompetitive', 'competitive')",-2.3691578,-2.5175653,-0.7061502,-0.6892028,-1.1146572,-1.190764,-1.3365481,-1.4079692,-0.0714211
47,-0.7490519,-0.6955234,"('stupid', 'smart')",-0.09615424,-0.007925548,0.5376021,0.5787028,5.3722963,5.4045277,1.2661731,1.3199453,0.0537722
48,-0.15240191,-0.3251008,"('unintelligent', 'intelligent')",-1.1964875,-1.4031569,-0.62653804,-0.6574412,0.36025682,0.27479425,-0.4037927,-0.5277261,-0.1239334
49,-0.96554834,-0.96612525,"('unable', 'able')",-1.1526494,-1.0853884,-1.364107,-1.2491642,-0.08774568,0.086091064,-0.8925126,-0.8036467,0.0888659
50,-0.47022036,-0.43637305,"('clumsy', 'skillful')",-0.17471099,-0.16691175,-1.1426375,-1.210834,0.07499428,0.07650188,-0.4281436,-0.4344043,-0.0062607
51,-0.48180252,-0.5782803,"('uneducated', 'educated')",-0.31592402,-0.6071881,-0.110060744,-0.24574853,0.62982297,0.52774566,-0.0694911,-0.2258678,-0.1563767
52,1.0704129,0.9359912,"('irrational', 'rational')",1.1208243,0.9802436,0.37842652,0.1999493,0.058668673,-0.033458687,0.6570831,0.5206814,-0.1364017
53,0.7328413,0.75795305,"('uncreative', 'creative')",-0.09713289,-0.062789045,-0.45624846,-0.44527876,0.9315569,0.86177224,0.2777542,0.2779144,0.0001602
54,-0.13975666,-0.14822777,"('incapable', 'capable')",-0.22646913,-0.20902286,-1.1226248,-1.0618566,1.123156,1.1870283,-0.0914237,-0.0580197,0.033404
55,-0.9014038,-0.91563535,"('incompetent', 'clever')",-2.9040582,-3.0058513,-0.91082734,-0.78465134,-0.082817696,-0.056623142,-1.1997766,-1.1906903,0.0090863
56,0.09762414,0.062692836,"('impractical', 'practical')",-1.3410939,-1.3729448,-0.39766276,-0.32074237,-0.8622145,-0.7618081,-0.6258367,-0.5982006,0.0276361
57,-0.7212194,-0.7857948,"('unimaginative', 'imaginative')",-1.23353,-1.304813,-1.3223629,-1.3642626,-2.5822287,-2.70553,-1.4648353,-1.5401001,-0.0752648
58,0.65332615,0.671064,"('undiscriminating', 'discriminating')",-0.050552413,-0.10549894,0.102892466,0.069068275,0.17934296,0.14338407,0.2212523,0.1945044,-0.0267479
59,0.28734925,0.2820144,"('foolish', 'wise')",1.0991671,1.1026812,-0.31377083,-0.31622034,0.35302186,0.35350725,0.3564419,0.3554956,-0.0009463
60,-0.87809765,-0.83795106,"('inefficient', 'efficient')",-2.0651932,-2.0886524,-0.19311185,-0.039393622,-0.30178538,-0.22319192,-0.859547,-0.7972972,0.0622498
61,0.83720493,0.7412526,"('illogical', 'logical')",-1.1612971,-1.3012286,-0.2772979,-0.28779677,0.30650893,0.14347246,-0.0737203,-0.1760751,-0.1023548
62,-0.5057292,-0.5234979,"('incompetent', 'brilliant')",-1.7224705,-1.6992809,-0.25730443,-0.0871613,-0.09158872,0.13622615,-0.6442732,-0.5434285,0.1008447
63,0.21361004,0.24407926,"('unperceptive', 'insightful')",-0.89878494,-0.9882686,0.16387697,0.15676065,1.1102642,1.1221344,0.1472416,0.1336764,-0.0135652
64,-0.9456988,-1.0564613,"('shy', 'confident')",-1.5509471,-1.6738732,-0.6587399,-0.6924964,-7.027986,-7.0427666,-2.5458431,-2.6163993,-0.0705562
65,-0.47953922,-0.54599124,"('insecure', 'secure')",-1.9777713,-2.1704392,-0.105580226,-0.12602973,-0.6375464,-0.56768286,-0.8001093,-0.8525357,-0.0524264
66,0.048425324,0.051575564,"('inactive', 'active')",0.72199225,0.7545071,0.20189986,0.17512816,1.2225494,1.1316954,0.5487167,0.5282266,-0.0204901
67,0.41556832,0.28309634,"('doubtful', 'determined')",-0.47626415,-0.61771005,-0.72567964,-0.8153107,-0.5968117,-0.66716385,-0.3457968,-0.4542721,-0.1084753
68,-0.7704911,-0.8428778,"('dependent', 'independent')",-1.8965428,-2.0538752,-1.3659382,-1.3953459,-0.026413526,-0.070938036,-1.0148464,-1.0907593,-0.0759129
69,0.17712057,0.26297307,"('lazy', 'industrious')",2.0416398,2.1517,0.98175305,0.928871,-0.39830175,-0.414378,0.7005529,0.7322915,0.0317386
70,-1.6935433,-1.6941504,"('lethargic', 'energetic')",-2.091231,-2.2078848,-1.6203705,-1.578669,0.24480616,0.26273066,-1.2900846,-1.3044934,-0.0144088
71,1.0896578,1.168803,"('diffident', 'self-confident')",1.4337466,1.585151,1.2060846,1.313343,0.605493,0.5887171,1.0837455,1.1640035,0.080258
72,1.0694535,1.1109893,"('unambitious', 'ambitious')",0.088893816,0.12015648,-0.22258022,-0.18544309,-0.59636295,-0.5379057,0.084851,0.1269493,0.0420983
73,0.6305625,0.60649735,"('helpless', 'self-reliant')",1.4786674,1.5745062,-0.30340588,-0.31214908,-3.267772,-3.1198568,-0.365487,-0.3127506,0.0527364
74,1.4472551,1.4613905,"('undedicated', 'dedicated')",0.08398959,0.050135024,0.1997666,0.22194615,0.14540255,0.068139106,0.4691035,0.4504027,-0.0187008
75,-0.5348149,-0.5010266,"('meek', 'impulsive')",1.6042448,1.7897303,-0.042294007,-0.022494458,-0.11430385,-0.07116696,0.228208,0.2987606,0.0705526
76,-0.97196704,-0.93563515,"('anxious', 'daring')",-2.021854,-1.9434689,-1.3499943,-1.2560501,0.10452594,0.21948425,-1.0598223,-0.9789175,0.0809048
77,-1.0929886,-1.0438648,"('unmotivated', 'motivated')",-1.1699727,-1.0906299,-0.2412762,-0.08606253,-1.2312304,-1.166581,-0.933867,-0.8467846,0.0870824
78,0.07772687,0.16839048,"('nonresilient', 'resilient')",-0.33921367,-0.19667292,0.3768975,0.48120868,0.3064336,0.39451113,0.1054611,0.2118593,0.1063982
79,0.6287525,0.58407384,"('wavering', 'unwavering')",1.1298039,1.1807809,-0.56728697,-0.6199015,0.1467598,0.13542376,0.3345073,0.3200943,-0.014413
80,-0.2322451,-0.22996214,"('dominated', 'dominating')",-1.0157753,-1.0619829,0.44803417,0.58011234,-0.80514574,-0.70665836,-0.401283,-0.3546228,0.0466602
81,-2.0596602,-2.1471627,"('submissive', 'aggressive')",-2.1971164,-2.4199653,-1.2278795,-1.1954486,-1.0746745,-1.0726657,-1.6398327,-1.7088107,-0.068978
82,-1.0379043,-1.0406398,"('poor', 'rich')",-0.57821554,-0.60514855,0.02102097,0.031959713,6.089307,6.2002864,1.123552,1.1466144,0.0230624
83,0.36136198,0.32262626,"('powerless', 'powerful')",0.16034348,0.15112188,0.14519887,0.1671317,-1.2324772,-1.2550704,-0.1413932,-0.1535476,-0.0121544
84,0.4958746,0.40748164,"('inferior', 'superior')",-0.7009979,-0.76300293,-1.0855367,-1.0877194,0.5710276,0.5307797,-0.1799081,-0.2281153,-0.0482072
85,2.0165942,2.0630586,"('insignificant', 'prestigious')",2.106918,2.2507672,0.6298187,0.6234095,0.63815516,0.6015542,1.3478715,1.3846973,0.0368258
86,0.27152702,0.06649126,"('uninfluential', 'influential')",-0.70485765,-1.0520006,-0.5689962,-0.6817151,-0.03485073,-0.2624669,-0.2592944,-0.4824228,-0.2231284
87,-0.74626815,-0.8011686,"('unsuccessful', 'successful')",-0.6861052,-0.73748934,-0.038084626,0.077501,0.64863366,0.82499576,-0.2054561,-0.1590403,0.0464158
88,-0.5894368,-0.6645435,"('low', 'eminent')",-0.23430061,-0.41358757,-0.4552587,-0.57963294,-0.0011810921,-0.018975187,-0.3200443,-0.4191848,-0.0991405
