,precision_male,precision_female,tuple,castparts_male,castparts_female,corp_male,corp_female,average_male,average_female,female-male
35,-1.6791768,-2.0177886,"('corrupt', 'incorrupt')",-0.43272692,-0.622953,-0.3868152,-0.5290226,-0.8329062,-1.056588,-0.2236818
36,-1.8529955,-2.2453706,"('hostile', 'amicable')",-0.7313405,-0.87554526,0.013625871,-0.25778618,-0.8569034,-1.1262341,-0.2693307
37,0.27275327,0.3068778,"('fake', 'genuine')",-0.3108366,-0.30801445,0.20302752,0.31224465,0.0549814,0.1037027,0.0487213
38,0.93883806,0.90353125,"('untruthful', 'truthful')",0.4129537,0.47421777,-0.060613923,0.14270467,0.4303926,0.5068179,0.0764253
39,1.9002532,1.9357531,"('exploitative', 'cooperative')",0.5120186,0.5026822,-0.04671269,-0.014430948,0.7885197,0.8080014,0.0194817
40,0.45531744,0.3770129,"('stingy', 'generous')",-0.150703,-0.13092688,-2.0858912,-2.3347116,-0.5937589,-0.6962085,-0.1024496
41,0.23138501,0.27934733,"('unforgiving', 'forgiving')",-0.1362619,0.03509086,-0.09011228,-0.15215833,0.0016703,0.0540933,0.052423
42,0.8813673,0.9295157,"('unreliable', 'reliable')",0.013408527,0.12513748,-3.1879995,-3.1860657,-0.7644079,-0.7104708,0.0539371
43,1.7005155,1.8799106,"('irresponsible', 'responsible')",0.17392477,0.35369453,0.2555564,0.415574,0.7099989,0.8830597,0.1730608
44,-0.70539796,-0.81390274,"('prejudiced', 'unprejudiced')",0.08873975,0.090965115,-1.3398417,-1.3619201,-0.6521666,-0.6949526,-0.042786
45,1.4072105,1.6340812,"('incompetent', 'competent')",0.2694134,0.528776,0.21406195,0.26090539,0.6302286,0.8079209,0.1776923
46,2.0281882,2.3213072,"('uncompetitive', 'competitive')",-0.4119228,-0.17896211,-0.92484856,-0.76702416,0.2304723,0.4584403,0.227968
47,0.3873076,0.55500346,"('stupid', 'smart')",1.1539972,1.2936136,5.8710327,6.186194,2.4707791,2.6782703,0.2074912
48,0.68858767,0.78040844,"('unintelligent', 'intelligent')",-0.77572054,-0.6760416,0.4305217,0.5040803,0.1144629,0.2028157,0.0883528
49,-0.11985503,-0.0037339777,"('unable', 'able')",-0.83911884,-0.5807435,-0.21331152,-0.011637831,-0.3907618,-0.1987051,0.1920567
50,0.22671624,0.17861445,"('clumsy', 'skillful')",0.3039937,0.25308216,0.39879692,0.3906784,0.3098356,0.274125,-0.0357106
51,0.9311811,1.0203948,"('uneducated', 'educated')",-1.0918293,-1.1080023,0.13197714,0.11226281,-0.009557,0.0082184,0.0177754
52,-0.28636858,-0.61168224,"('irrational', 'rational')",0.04941287,-0.2387844,0.2256709,0.0491274,-0.0037616,-0.2671131,-0.2633515
53,0.2858374,0.2471528,"('uncreative', 'creative')",-0.28909177,-0.31828362,0.66869247,0.5065486,0.2218127,0.1451393,-0.0766734
54,-0.8537243,-0.99254316,"('incapable', 'capable')",-0.59631145,-0.7106096,0.805764,0.91177684,-0.2147573,-0.263792,-0.0490347
55,2.0522065,2.4062734,"('incompetent', 'clever')",-0.62212175,-0.36470723,0.22358315,0.3597708,0.5512226,0.8004456,0.249223
56,2.868319,3.0841496,"('impractical', 'practical')",1.3359855,1.4725547,-0.67309284,-0.43453053,1.1770706,1.3740579,0.1969873
57,0.7968277,0.8615893,"('unimaginative', 'imaginative')",0.009195134,0.021379571,-3.2721474,-3.3602033,-0.8220415,-0.8257448,-0.0037033
58,0.72643286,0.6441958,"('undiscriminating', 'discriminating')",0.1158997,0.15613817,-0.07732841,-0.07042603,0.2550014,0.2433026,-0.0116988
59,-1.4105096,-1.6739355,"('foolish', 'wise')",-0.15297405,-0.2719009,0.11181846,0.14651398,-0.4838884,-0.5997742,-0.1158858
60,2.810758,3.186614,"('inefficient', 'efficient')",1.3256997,1.647376,-0.12869148,0.2167988,1.3359221,1.6835963,0.3476742
61,1.743099,1.731488,"('illogical', 'logical')",0.15387508,0.12831444,0.44050243,0.32265815,0.7791588,0.7274868,-0.051672
62,1.0527664,1.3977814,"('incompetent', 'brilliant')",-0.063623115,0.25709122,0.08699152,0.39463392,0.3587116,0.6831689,0.3244573
63,0.4975808,0.73096114,"('unperceptive', 'insightful')",-0.28358513,-0.08594166,0.54184806,0.69822466,0.2519479,0.447748,0.1958001
64,0.7076996,0.721165,"('shy', 'confident')",0.115722716,0.14352779,-6.5013356,-6.6340804,-1.8926377,-1.9231292,-0.0304915
65,2.3242915,2.5040421,"('insecure', 'secure')",0.5060628,0.45945203,-0.27545473,-0.07811246,0.8516332,0.961794,0.1101608
66,-0.4788517,-0.6180126,"('inactive', 'active')",-0.62996495,-0.7116299,0.8653622,0.81214327,-0.0811515,-0.1724998,-0.0913483
67,1.3198928,1.2587938,"('doubtful', 'determined')",1.018232,1.0112184,-0.22059122,-0.27934593,0.7058445,0.6635555,-0.042289
68,0.03261392,0.04247202,"('dependent', 'independent')",-1.1969779,-1.1550108,-0.64845926,-0.5294958,-0.6042744,-0.5473448,0.0569296
69,-0.6333771,-0.8705879,"('lazy', 'industrious')",0.68731767,0.6370001,-0.5876478,-0.6549193,-0.1779024,-0.296169,-0.1182666
70,0.9028546,1.0535626,"('lethargic', 'energetic')",-0.25699818,-0.10963851,-0.009779282,0.13602258,0.2120257,0.3599823,0.1479566
71,0.79291564,0.7543634,"('diffident', 'self-confident')",0.9004677,0.9251814,0.29563567,0.25942644,0.6630063,0.6463238,-0.0166825
72,1.1590757,1.2621655,"('unambitious', 'ambitious')",-0.36801776,-0.4074042,-0.31438452,-0.2206513,0.1588911,0.21137,0.0524789
73,0.72745883,0.57148576,"('helpless', 'self-reliant')",-0.12679699,-0.2828768,-3.3563187,-3.4137359,-0.9185522,-1.0417089,-0.1231567
74,1.9130567,2.0357647,"('undedicated', 'dedicated')",0.08420157,0.21255425,-0.30184415,-0.39436537,0.5651381,0.6179845,0.0528464
75,-2.1375933,-2.283679,"('meek', 'impulsive')",-1.2957664,-1.3934569,-0.57256573,-0.5668125,-1.3353084,-1.4146495,-0.0793411
76,1.4276574,1.6583749,"('anxious', 'daring')",0.16688171,0.36106822,-0.19719192,-0.042289797,0.4657824,0.6590511,0.1932687
77,1.9154269,2.043815,"('unmotivated', 'motivated')",-0.7591237,-0.5817413,-1.1989478,-1.0228472,-0.0142149,0.1464088,0.1606237
78,0.4502532,0.68206143,"('nonresilient', 'resilient')",-0.09417543,0.06493353,0.22742155,0.29481933,0.1944998,0.3472714,0.1527716
79,-1.3653997,-1.6707108,"('wavering', 'unwavering')",-0.875051,-0.9678771,-0.2170858,-0.16372052,-0.8191789,-0.9341029,-0.114924
80,1.2662964,1.6349946,"('dominated', 'dominating')",-0.11708343,-0.06431265,-1.1469787,-0.94331086,0.0007447,0.2091237,0.208379
81,0.46700227,0.75998706,"('submissive', 'aggressive')",-0.3248242,-0.19153589,-1.1054047,-0.77084756,-0.3210756,-0.0674655,0.2536101
82,-0.5065612,-0.42873174,"('poor', 'rich')",0.09338537,0.20276794,6.9514422,7.1866655,2.1794221,2.320234,0.1408119
83,0.67954034,0.60813034,"('powerless', 'powerful')",-0.4880803,-0.38816246,-1.115892,-1.076101,-0.308144,-0.2853777,0.0227663
84,1.7084801,1.6495256,"('inferior', 'superior')",0.22719383,0.1845909,0.86120856,0.7693099,0.9322942,0.8678088,-0.0644854
85,-1.4519836,-1.8611747,"('insignificant', 'prestigious')",-0.72680134,-0.9330601,0.019717371,-0.16118011,-0.7196891,-0.9851383,-0.2654492
86,1.2099208,1.3037392,"('uninfluential', 'influential')",-0.14231892,-0.15777384,-0.219852,-0.2926195,0.2825833,0.2844486,0.0018653
87,2.0198143,2.1215904,"('unsuccessful', 'successful')",0.7966527,0.7907125,0.74702847,0.8497739,1.1878317,1.2540256,0.0661939
88,-0.760252,-0.81595016,"('low', 'eminent')",-0.24865164,-0.27280205,-0.33569312,-0.3443724,-0.4481989,-0.4777082,-0.0295093
