,essex_male,essex_female,tuple,property_male,property_female,trust_male,trust_female,inc_male,inc_female,average_male,average_female,female-male
67,-0.46035057,-0.4782856,"('doubtful', 'determined')",0.67711663,0.737818,0.26830015,0.36662167,-0.5535204,-0.44186658,-0.0171135,0.0460719,0.0631854
68,-0.17060593,-0.16810137,"('dependent', 'independent')",-2.1107295,-2.220708,-2.20942,-2.2363486,-1.0585778,-1.0210538,-1.3873332,-1.4115529,-0.0242197
69,-1.1288091,-1.138225,"('lazy', 'industrious')",1.0824587,1.1172242,-0.13955176,-0.20190571,-0.6297672,-0.6507099,-0.2039173,-0.2184041,-0.0144868
70,1.8705641,1.8472805,"('lethargic', 'energetic')",0.430154,0.50722706,1.513607,1.6183892,0.83427685,0.91032976,1.1621505,1.2208066,0.0586561
71,1.1650827,1.1047844,"('diffident', 'self-confident')",1.9339999,1.9436854,1.1388627,1.1121266,1.0063813,0.9797251,1.3110816,1.2850804,-0.0260012
72,1.1775782,1.1871325,"('unambitious', 'ambitious')",0.9658289,0.90955174,1.4685767,1.5264807,-0.57292515,-0.5404486,0.7597647,0.7706791,0.0109144
73,0.14957495,0.23150903,"('helpless', 'self-reliant')",1.3961754,1.2895782,0.082785115,0.056597903,-3.3560905,-3.376068,-0.4318888,-0.4495957,-0.0177069
74,1.04874,1.0380192,"('undedicated', 'dedicated')",-1.2053394,-1.1070527,-0.045952924,0.03333596,-0.13833857,-0.12036677,-0.0852227,-0.0390161,0.0462066
75,-0.09149687,-0.13155428,"('meek', 'impulsive')",1.0469729,0.946827,0.44805956,0.3737538,-0.06756224,-0.050962638,0.3339933,0.2845159,-0.0494774
76,0.587742,0.69013363,"('anxious', 'daring')",0.27007025,0.43106738,1.2038068,1.3682638,0.09182094,0.1937663,0.53836,0.6708078,0.1324478
77,-1.2195636,-1.2697957,"('unmotivated', 'motivated')",0.11107023,0.033235453,0.4876355,0.550043,-1.5483016,-1.3652678,-0.5422899,-0.5129462,0.0293437
78,-0.5806988,-0.61010695,"('nonresilient', 'resilient')",0.7322799,0.8544921,1.0622903,1.169435,-0.40978742,-0.3544232,0.201021,0.2648493,0.0638283
79,-0.409675,-0.48039922,"('wavering', 'unwavering')",0.9769361,0.90672326,-0.38092706,-0.4529615,0.19526103,0.20237479,0.0953988,0.0439343,-0.0514645
80,1.5148772,1.4509354,"('dominated', 'dominating')",-0.95112133,-0.95055264,0.5040094,0.4724476,-1.3809791,-1.3266314,-0.0783035,-0.0884503,-0.0101468
81,1.1157829,1.0810945,"('submissive', 'aggressive')",-0.5398835,-0.65047354,0.68750805,0.7775907,-1.3717153,-1.2006661,-0.027077,0.0018864,0.0289634
82,1.0804656,1.063479,"('poor', 'rich')",-0.3208626,-0.30503947,0.060261894,0.12155321,6.676936,6.7087445,1.8742002,1.8971844,0.0229842
83,-0.108103044,-0.08475813,"('powerless', 'powerful')",1.3807752,1.440773,0.5959217,0.6308457,-1.1226214,-1.1115596,0.1864931,0.2188252,0.0323321
84,-0.06742602,-0.12587133,"('inferior', 'superior')",-0.35484776,-0.4083697,0.33469206,0.28217107,0.41275358,0.41749054,0.081293,0.0413551,-0.0399379
85,-0.59968483,-0.59906536,"('insignificant', 'prestigious')",2.611464,2.5157468,-0.14498237,-0.26665664,0.48428455,0.459481,0.5877704,0.5273765,-0.0603939
86,1.2135215,1.1305934,"('uninfluential', 'influential')",-1.452252,-1.5511204,-0.24099517,-0.23525971,-0.32998434,-0.34562635,-0.2024275,-0.2503533,-0.0479258
87,-0.07720253,-0.13517629,"('unsuccessful', 'successful')",0.082879506,0.03413312,1.0959913,1.0521971,0.07286604,0.1094439,0.2936336,0.2651495,-0.0284841
88,-0.50487685,-0.45603403,"('low', 'eminent')",-1.5374371,-1.5751863,-1.2078321,-1.122427,-0.23091665,-0.17723027,-0.8702657,-0.8327194,0.0375463
