,baxalta_male,baxalta_female,tuple,inc_male,inc_female,average_male,average_female,female-male
16,-0.13383326,-0.121077,"('unpopular', 'popular')",0.9416006,0.8987675,0.4038837,0.3888452,-0.0150385
17,-0.3584119,-0.26688182,"('nasty', 'nice')",-0.07389018,-0.047329158,-0.216151,-0.1571055,0.0590455
18,-0.14697203,-0.01812302,"('disagreeable', 'welcoming')",-0.43237388,-0.4965602,-0.289673,-0.2573416,0.0323314
19,-1.4291178,-1.4145157,"('inhospitable', 'hospitable')",-0.16771439,-0.094447136,-0.7984161,-0.7544814,0.0439347
20,-0.0768592,0.0954223,"('rough', 'thoughtful')",0.83835477,0.8332129,0.3807478,0.4643176,0.0835698
21,0.52195716,0.46293825,"('immoral', 'moral')",-0.7579384,-0.7615049,-0.1179906,-0.1492833,-0.0312927
22,0.5463313,0.6115692,"('untrustworthy', 'trustworthy')",-1.0012019,-1.0226691,-0.2274353,-0.2055499,0.0218854
23,-0.06327823,-0.09860249,"('insincere', 'sincere')",5.461291,5.4261208,2.6990063,2.6637592,-0.0352471
24,0.028807051,-0.11333687,"('dishonest', 'honest')",0.34974667,0.34646285,0.1892769,0.116563,-0.0727139
25,-0.13856213,-0.22217812,"('egoistic', 'altruistic')",1.6574476,1.5533472,0.7594427,0.6655846,-0.0938581
26,-0.14158294,-0.23825282,"('hardhearted', 'benevolent')",1.8747033,1.7128918,0.8665602,0.7373195,-0.1292407
27,-0.31014955,-0.19513564,"('hardhearted', 'softhearted')",0.9535124,0.9257008,0.3216814,0.3652826,0.0436012
28,-0.6734167,-0.73964965,"('disloyal', 'loyal')",0.7810582,0.66904545,0.0538208,-0.0353021,-0.0891229
29,-0.26882553,-0.36298585,"('unfair', 'fair')",-0.4699779,-0.6525827,-0.3694017,-0.5077842,-0.1383825
30,0.98965484,0.9447967,"('intolerant', 'tolerant')",1.4429187,1.3942599,1.2162868,1.1695282,-0.0467586
31,-1.1018374,-1.0172275,"('evil', 'good')",-0.6695367,-0.8431439,-0.8856871,-0.9301857,-0.0444986
32,0.336146,0.16039519,"('unkind', 'kind')",0.8913881,0.7606653,0.613767,0.4605303,-0.1532367
33,-0.7768324,-0.83752066,"('wrong', 'right')",-0.35555655,-0.42789862,-0.5661945,-0.6327096,-0.0665151
34,-0.2545245,-0.114268646,"('mean', 'honorable')",5.5884924,5.7503834,2.6669838,2.8180573,0.1510735
35,-0.5178982,-0.64478755,"('corrupt', 'incorrupt')",0.020979866,-0.110107385,-0.2484592,-0.3774475,-0.1289883
36,-1.1947526,-1.1827757,"('hostile', 'amicable')",0.5755314,0.3215451,-0.3096106,-0.4306153,-0.1210047
37,-0.5281205,-0.56930584,"('fake', 'genuine')",-0.12760806,-0.12656751,-0.3278643,-0.3479367,-0.0200724
38,-0.26268923,-0.25601655,"('untruthful', 'truthful')",0.033182137,0.08671787,-0.1147535,-0.0846493,0.0301042
39,0.8335248,0.8406777,"('exploitative', 'cooperative')",0.06451096,0.13058512,0.4490179,0.4856314,0.0366135
40,-0.35639852,-0.3571126,"('stingy', 'generous')",-2.2431977,-2.4410236,-1.2997981,-1.3990681,-0.09927
41,0.26856124,0.40260744,"('unforgiving', 'forgiving')",-0.115735054,-0.22870348,0.0764131,0.086952,0.0105389
42,1.0814927,1.1893647,"('unreliable', 'reliable')",-3.2865782,-3.1779647,-1.1025428,-0.9943,0.1082428
43,0.11806211,0.17188674,"('irresponsible', 'responsible')",0.20390621,0.21973506,0.1609842,0.1958109,0.0348267
44,0.77582,0.79590446,"('prejudiced', 'unprejudiced')",-1.2654694,-1.1998631,-0.2448247,-0.2019793,0.0428454
45,-0.17298041,0.004379943,"('incompetent', 'competent')",-0.2502581,-0.2687506,-0.2116193,-0.1321853,0.079434
46,-0.0315104,0.08599571,"('uncompetitive', 'competitive')",-1.065429,-1.0190225,-0.5484697,-0.4665134,0.0819563
47,0.5726774,0.6158123,"('stupid', 'smart')",5.3086967,5.472429,2.9406872,3.0441206,0.1034334
48,-0.2186012,-0.15408581,"('unintelligent', 'intelligent')",0.5941266,0.57987505,0.1877627,0.2128946,0.0251319
49,-0.09816361,0.1954827,"('unable', 'able')",-0.0840411,0.09224766,-0.0911024,0.1438652,0.2349676
50,-0.06461226,0.05386044,"('clumsy', 'skillful')",0.19575548,0.2558883,0.0655716,0.1548744,0.0893028
51,-0.07211827,-0.1840291,"('uneducated', 'educated')",-0.05108203,-0.10119713,-0.0616001,-0.1426131,-0.081013
52,-0.27491575,-0.4537784,"('irrational', 'rational')",0.7008096,0.5371541,0.2129469,0.0416878,-0.1712591
53,-1.3167994,-1.3299881,"('uncreative', 'creative')",0.562821,0.51769847,-0.3769892,-0.4061448,-0.0291556
54,0.07835238,-0.110401854,"('incapable', 'capable')",1.3289294,1.3935394,0.7036409,0.6415688,-0.0620721
55,0.22638899,0.39622208,"('incompetent', 'clever')",-0.34997484,-0.3083946,-0.0617929,0.0439137,0.1057066
56,1.0365655,0.9761766,"('impractical', 'practical')",0.1510934,0.16931292,0.5938295,0.5727448,-0.0210847
57,-0.78126687,-0.7826016,"('unimaginative', 'imaginative')",-2.7613938,-2.8218522,-1.7713304,-1.8022269,-0.0308965
58,-0.2608362,-0.15906194,"('undiscriminating', 'discriminating')",-0.09522307,-0.1270329,-0.1780296,-0.1430474,0.0349822
59,0.38236898,0.32760334,"('foolish', 'wise')",0.64872074,0.6419241,0.5155449,0.4847637,-0.0307812
60,0.57461745,0.716208,"('inefficient', 'efficient')",-0.37122723,-0.17641467,0.1016951,0.2698967,0.1682016
61,-0.45682874,-0.5738601,"('illogical', 'logical')",0.13646507,-0.020790286,-0.1601818,-0.2973252,-0.1371434
62,0.79567915,1.0135044,"('incompetent', 'brilliant')",0.18858448,0.4090854,0.4921318,0.7112949,0.2191631
63,0.0010725195,0.15203433,"('unperceptive', 'insightful')",0.38448524,0.48493853,0.1927789,0.3184864,0.1257075
64,-0.25808725,-0.3503656,"('shy', 'confident')",-6.712211,-6.781682,-3.4851491,-3.5660238,-0.0808747
65,0.43725187,0.35408357,"('insecure', 'secure')",-0.8388913,-0.8041194,-0.2008197,-0.2250179,-0.0241982
66,-1.7817844,-1.8795831,"('inactive', 'active')",0.019719835,-0.07322502,-0.8810323,-0.9764041,-0.0953718
67,0.37467986,0.27585173,"('doubtful', 'determined')",-0.30368966,-0.29306915,0.0354951,-0.0086087,-0.0441038
68,0.083959,0.06712364,"('dependent', 'independent')",-0.8836659,-0.8721571,-0.3998535,-0.4025167,-0.0026632
69,-0.6478307,-0.6123964,"('lazy', 'industrious')",-0.070674196,-0.09537209,-0.3592525,-0.3538842,0.0053683
70,0.29937905,0.3545692,"('lethargic', 'energetic')",0.013430161,0.10649611,0.1564046,0.2305326,0.074128
71,-0.5012549,-0.6249629,"('diffident', 'self-confident')",0.5766486,0.5523417,0.0376968,-0.0363106,-0.0740074
72,-0.3986299,-0.3564809,"('unambitious', 'ambitious')",-1.2885143,-1.1958237,-0.8435721,-0.7761523,0.0674198
73,0.55459774,0.5056629,"('helpless', 'self-reliant')",-2.9359577,-2.8978271,-1.19068,-1.1960821,-0.0054021
74,0.1384008,0.25558212,"('undedicated', 'dedicated')",-0.27026704,-0.26044026,-0.0659331,-0.0024291,0.063504
75,-0.40990186,-0.39602897,"('meek', 'impulsive')",-0.30992547,-0.21066776,-0.3599136,-0.3033484,0.0565652
76,0.60037345,0.7661691,"('anxious', 'daring')",-0.15336944,0.002094835,0.223502,0.384132,0.16063
77,-0.9576027,-0.8579913,"('unmotivated', 'motivated')",-1.173735,-1.1175271,-1.0656688,-0.9877592,0.0779096
78,-0.91017586,-0.6706872,"('nonresilient', 'resilient')",-0.019009277,0.003034085,-0.4645926,-0.3338265,0.1307661
79,-0.85590076,-0.9423955,"('wavering', 'unwavering')",-0.10543854,-0.115149245,-0.4806696,-0.5287724,-0.0481028
80,0.13953933,0.03962037,"('dominated', 'dominating')",-1.6410154,-1.6197963,-0.750738,-0.7900879,-0.0393499
81,0.90946686,0.63548374,"('submissive', 'aggressive')",-0.93283683,-0.8550852,-0.011685,-0.1098007,-0.0981157
82,0.6269896,0.59042513,"('poor', 'rich')",6.0827804,6.192318,3.3548851,3.3913715,0.0364864
83,-0.7135429,-0.764108,"('powerless', 'powerful')",-1.0994025,-1.1631135,-0.9064727,-0.9636108,-0.0571381
84,0.23130807,0.09144419,"('inferior', 'superior')",0.77944964,0.7504935,0.5053788,0.4209689,-0.0844099
85,-0.17133555,-0.2255171,"('insignificant', 'prestigious')",0.87589663,0.8326556,0.3522806,0.3035693,-0.0487113
86,-1.42771,-1.4877139,"('uninfluential', 'influential')",-0.67506254,-0.8318714,-1.0513864,-1.1597927,-0.1084063
87,0.1900576,0.022971585,"('unsuccessful', 'successful')",0.44259223,0.52652127,0.3163249,0.2747464,-0.0415785
88,0.34404805,0.17086537,"('low', 'eminent')",0.7051822,0.67213136,0.5246151,0.4214984,-0.1031167
