,sprat_male,sprat_female,tuple,average_male,average_female,female-male
31,-1.2482898,-1.1840048,"('evil', 'good')",-1.2482898,-1.1840048,0.064285
32,0.6096612,0.39618355,"('unkind', 'kind')",0.6096612,0.3961836,-0.2134776
33,-0.3757245,-0.36852428,"('wrong', 'right')",-0.3757245,-0.3685243,0.0072002
34,2.2520072,2.2006598,"('mean', 'honorable')",2.2520072,2.2006598,-0.0513474
35,-0.37385815,-0.3066732,"('corrupt', 'incorrupt')",-0.3738582,-0.3066732,0.067185
36,-0.46939,-0.3964536,"('hostile', 'amicable')",-0.46939,-0.3964536,0.0729364
37,0.06684982,0.10148816,"('fake', 'genuine')",0.0668498,0.1014882,0.0346384
38,0.08608071,0.106025144,"('untruthful', 'truthful')",0.0860807,0.1060251,0.0199444
39,0.46563488,0.4958881,"('exploitative', 'cooperative')",0.4656349,0.4958881,0.0302532
40,-1.7112823,-1.7597685,"('stingy', 'generous')",-1.7112823,-1.7597685,-0.0484862
41,0.18936841,0.10568488,"('unforgiving', 'forgiving')",0.1893684,0.1056849,-0.0836835
42,-0.9530729,-0.8471202,"('unreliable', 'reliable')",-0.9530729,-0.8471202,0.1059527
43,-0.5330118,-0.5955174,"('irresponsible', 'responsible')",-0.5330118,-0.5955174,-0.0625056
44,-1.078235,-1.0445831,"('prejudiced', 'unprejudiced')",-1.078235,-1.0445831,0.0336519
45,-0.36324832,-0.3573947,"('incompetent', 'competent')",-0.3632483,-0.3573947,0.0058536
46,-0.91065407,-0.9547804,"('uncompetitive', 'competitive')",-0.9106541,-0.9547804,-0.0441263
47,2.4760818,2.5324333,"('stupid', 'smart')",2.4760818,2.5324333,0.0563515
48,0.727634,0.5623165,"('unintelligent', 'intelligent')",0.727634,0.5623165,-0.1653175
49,0.7537436,0.8127755,"('unable', 'able')",0.7537436,0.8127755,0.0590319
50,0.2940799,0.433478,"('clumsy', 'skillful')",0.2940799,0.433478,0.1393981
51,0.53924465,0.46412352,"('uneducated', 'educated')",0.5392447,0.4641235,-0.0751212
52,-0.32037392,-0.28092027,"('irrational', 'rational')",-0.3203739,-0.2809203,0.0394536
53,-0.54960376,-0.56156754,"('uncreative', 'creative')",-0.5496038,-0.5615675,-0.0119637
54,-0.044803843,-0.007834848,"('incapable', 'capable')",-0.0448038,-0.0078348,0.036969
55,0.23145919,0.11140285,"('incompetent', 'clever')",0.2314592,0.1114028,-0.1200564
56,0.8459337,0.67535746,"('impractical', 'practical')",0.8459337,0.6753575,-0.1705762
57,-2.1969543,-2.2077408,"('unimaginative', 'imaginative')",-2.1969543,-2.2077408,-0.0107865
58,-0.3920306,-0.43193027,"('undiscriminating', 'discriminating')",-0.3920306,-0.4319303,-0.0398997
59,0.46941116,0.68743473,"('foolish', 'wise')",0.4694112,0.6874347,0.2180235
60,0.9530512,0.82190853,"('inefficient', 'efficient')",0.9530512,0.8219085,-0.1311427
61,-0.53721654,-0.6427111,"('illogical', 'logical')",-0.5372165,-0.6427111,-0.1054946
62,0.6615964,0.6658407,"('incompetent', 'brilliant')",0.6615964,0.6658407,0.0042443
63,0.36845943,0.40085095,"('unperceptive', 'insightful')",0.3684594,0.400851,0.0323916
64,-2.9256206,-2.8276968,"('shy', 'confident')",-2.9256206,-2.8276968,0.0979238
65,0.024167752,-0.075762324,"('insecure', 'secure')",0.0241678,-0.0757623,-0.0999301
66,-1.3746533,-1.3381147,"('inactive', 'active')",-1.3746533,-1.3381147,0.0365386
67,0.2513571,0.2599662,"('doubtful', 'determined')",0.2513571,0.2599662,0.0086091
68,-0.18497151,-0.16031565,"('dependent', 'independent')",-0.1849715,-0.1603156,0.0246559
69,-1.1793407,-1.089334,"('lazy', 'industrious')",-1.1793407,-1.089334,0.0900067
70,-0.026393972,-0.015902378,"('lethargic', 'energetic')",-0.026394,-0.0159024,0.0104916
71,0.218671,0.27142206,"('diffident', 'self-confident')",0.218671,0.2714221,0.0527511
72,-0.35268593,-0.3731283,"('unambitious', 'ambitious')",-0.3526859,-0.3731283,-0.0204424
73,-1.173664,-1.0539244,"('helpless', 'self-reliant')",-1.173664,-1.0539244,0.1197396
74,-0.14261028,-0.20485331,"('undedicated', 'dedicated')",-0.1426103,-0.2048533,-0.062243
75,-0.23239972,-0.104777984,"('meek', 'impulsive')",-0.2323997,-0.104778,0.1276217
76,0.25430226,0.17001823,"('anxious', 'daring')",0.2543023,0.1700182,-0.0842841
77,-0.6819638,-0.6482732,"('unmotivated', 'motivated')",-0.6819638,-0.6482732,0.0336906
78,-0.25397545,-0.20038044,"('nonresilient', 'resilient')",-0.2539755,-0.2003804,0.0535951
79,-0.76087856,-0.684096,"('wavering', 'unwavering')",-0.7608786,-0.684096,0.0767826
80,-0.058681715,-0.058823816,"('dominated', 'dominating')",-0.0586817,-0.0588238,-0.0001421
81,0.19194706,-0.0034302212,"('submissive', 'aggressive')",0.1919471,-0.0034302,-0.1953773
82,2.7437844,2.6410704,"('poor', 'rich')",2.7437844,2.6410704,-0.102714
83,0.15932107,0.05036383,"('powerless', 'powerful')",0.1593211,0.0503638,-0.1089573
84,0.39056206,0.33479917,"('inferior', 'superior')",0.3905621,0.3347992,-0.0557629
85,-0.44015384,-0.4854864,"('insignificant', 'prestigious')",-0.4401538,-0.4854864,-0.0453326
86,-0.6527684,-0.8411287,"('uninfluential', 'influential')",-0.6527684,-0.8411287,-0.1883603
87,-0.19317316,-0.13638139,"('unsuccessful', 'successful')",-0.1931732,-0.1363814,0.0567918
88,0.12787446,-0.05061476,"('low', 'eminent')",0.1278745,-0.0506148,-0.1784893
