,twenty_male,twenty_female,tuple,first_male,first_female,century_male,century_female,fox_male,fox_female,inc_male,inc_female,average_male,average_female,female-male
54,-0.6793126,-0.6776767,"('incapable', 'capable')",0.60573626,0.49529064,0.5866699,0.4256517,0.6664922,0.67925483,1.1947608,1.2852736,0.4748693,0.4415588,-0.0333105
55,1.0855658,0.91670626,"('incompetent', 'clever')",-2.6564488,-2.7220972,-1.120552,-1.0228667,0.45781052,0.50826925,-0.13107154,-0.15068263,-0.4729392,-0.4941342,-0.021195
56,0.78488296,0.6689828,"('impractical', 'practical')",-1.4266009,-1.432886,-0.48078045,-0.41234505,1.2227561,1.2422345,0.0045774635,0.0080354195,0.020967,0.0148043,-0.0061627
57,-0.45804116,-0.60152566,"('unimaginative', 'imaginative')",-1.5831124,-1.6334105,-1.3165836,-1.3200938,0.17925969,0.20663244,-2.6980214,-2.8005476,-1.1752997,-1.229789,-0.0544893
58,-0.66203475,-0.72568655,"('undiscriminating', 'discriminating')",-0.81461895,-0.83484936,-0.6392355,-0.67964506,0.48577845,0.45248052,0.28560436,0.2103633,-0.2689013,-0.3154674,-0.0465661
59,-0.93305546,-0.8670906,"('foolish', 'wise')",1.2660049,1.1140462,0.7905807,0.6175259,-0.070154905,-0.06175,0.4841743,0.5044497,0.3075099,0.2614362,-0.0460737
60,-0.011419563,-0.18581025,"('inefficient', 'efficient')",-2.7151673,-2.7397077,-1.826449,-1.6789043,1.2497984,1.3766164,0.106282756,0.22816247,-0.6393909,-0.5999287,0.0394622
61,0.05862637,-0.0937586,"('illogical', 'logical')",-1.032134,-1.1330545,-0.87499255,-1.0488275,0.4522953,0.32568362,0.41262692,0.25269693,-0.1967156,-0.339452,-0.1427364
62,0.514115,0.39550266,"('incompetent', 'brilliant')",-2.609314,-2.562147,-0.9170214,-0.7925766,0.7233173,0.9025991,0.05341505,0.3001535,-0.4470976,-0.3512937,0.0958039
63,0.36904716,0.26972827,"('unperceptive', 'insightful')",-1.1344755,-1.2260779,-0.38304046,-0.24826601,0.08987826,0.20352381,0.9389292,1.0033648,-0.0239322,0.0004546,0.0243868
64,-0.446883,-0.5498252,"('shy', 'confident')",-0.25364015,-0.2519977,-1.250851,-1.4613281,-1.193623,-1.2951987,-6.5759506,-6.4645443,-1.9441895,-2.0045788,-0.0603893
65,0.55408895,0.3682891,"('insecure', 'secure')",-1.454432,-1.5456345,-1.296739,-1.4564178,0.30505106,0.23168193,0.09188445,-0.014344903,-0.3600293,-0.4832853,-0.123256
66,-0.32609448,-0.33055392,"('inactive', 'active')",1.2070477,1.2079008,0.30965224,0.23190984,-0.6292978,-0.76503605,0.7666144,0.8062176,0.2655844,0.2300877,-0.0354967
67,0.54548216,0.58002484,"('doubtful', 'determined')",0.31353083,0.30403876,0.46208778,0.49446124,-0.4866414,-0.55354166,-0.59051675,-0.5551738,0.0487885,0.0539619,0.0051734
68,0.722872,0.72564,"('dependent', 'independent')",0.7253895,0.6497742,-0.828372,-0.8259792,-1.2076548,-1.2037041,-0.26320857,-0.3161969,-0.1701948,-0.1940932,-0.0238984
69,-0.6053722,-0.43238845,"('lazy', 'industrious')",2.3081396,2.3352304,2.0212607,2.1785665,-0.00918575,0.037398502,-0.779343,-0.5749364,0.5870998,0.7087741,0.1216743
70,0.58960575,0.49643564,"('lethargic', 'energetic')",-2.3358724,-2.3085163,-1.4810838,-1.3811815,-0.5561243,-0.42409292,0.48628023,0.5057461,-0.6594388,-0.6223218,0.037117
71,0.5235526,0.52529836,"('diffident', 'self-confident')",-0.5725089,-0.72807217,0.88655436,0.9063647,0.43369108,0.5082046,0.6107772,0.5514546,0.3764132,0.35265,-0.0237632
72,0.2857515,0.22603771,"('unambitious', 'ambitious')",-0.9707203,-1.0008833,-0.82507914,-0.8747972,0.62616754,0.6620478,-0.64140224,-0.5602202,-0.3050565,-0.309563,-0.0045065
73,0.09536615,0.18004254,"('helpless', 'self-reliant')",1.0665064,1.165055,0.66772664,0.68456936,-0.5177682,-0.40929487,-3.318193,-3.1804807,-0.4012724,-0.3120217,0.0892507
74,1.3520746,1.1842805,"('undedicated', 'dedicated')",0.21859941,0.1597073,-0.5927762,-0.5023647,0.34447032,0.34064007,0.10315326,-0.06844433,0.2851043,0.2227638,-0.0623405
75,0.04403767,0.29075396,"('meek', 'impulsive')",1.5362635,1.6068761,0.58913386,0.7854595,-0.28298524,-0.12838195,-0.38298827,-0.21871734,0.3006923,0.4671981,0.1665058
76,0.32583764,0.3148558,"('anxious', 'daring')",-1.274559,-1.079762,-1.1892326,-1.1006567,0.41276485,0.5090612,0.46092916,0.51401246,-0.252852,-0.1684978,0.0843542
77,-0.69308865,-0.7294837,"('unmotivated', 'motivated')",-0.3442555,-0.28496295,-0.66768813,-0.6161079,0.3190798,0.32846123,-1.1980027,-1.0447294,-0.5167911,-0.4693645,0.0474266
78,-0.3979534,-0.41368303,"('nonresilient', 'resilient')",-0.099383175,-0.10544388,-0.441701,-0.33724973,1.0892159,1.0241814,0.45280173,0.54345334,0.120596,0.1422516,0.0216556
79,-1.9283533,-1.9477994,"('wavering', 'unwavering')",2.2767968,2.2347465,0.18942302,0.14537796,-0.6761143,-0.72744614,0.06847915,0.116778135,-0.0139537,-0.0356686,-0.0217149
80,1.7076794,1.6682947,"('dominated', 'dominating')",-0.35281456,-0.34685838,-0.75925815,-0.79426754,-0.24355969,-0.29852924,-1.4658852,-1.4335319,-0.2227676,-0.2409785,-0.0182109
81,0.021521479,-0.040770814,"('submissive', 'aggressive')",-2.6234958,-2.5851219,-1.5541625,-1.5792586,0.048213527,0.1330152,-1.1403832,-1.0405995,-1.0496613,-1.0225471,0.0271142
82,-0.4346146,-0.39870417,"('poor', 'rich')",-1.9032696,-1.8373688,-1.0520287,-0.96064466,0.31158987,0.39531952,6.4033275,6.3750844,0.6650009,0.7147372,0.0497363
83,-0.3407388,-0.4796421,"('powerless', 'powerful')",-0.08167341,-0.09088468,0.42943904,0.26646847,0.51345336,0.51435316,-0.94354683,-0.932277,-0.0846133,-0.1443964,-0.0597831
84,0.28866082,0.2822109,"('inferior', 'superior')",1.2547935,1.306099,-0.1599359,-0.26068935,-0.17186363,-0.2783381,1.0553758,0.9898645,0.4534061,0.4078294,-0.0455767
85,-2.0157368,-1.9602624,"('insignificant', 'prestigious')",1.66716,1.5749738,1.7422309,1.5986838,0.38828036,0.3914619,0.5892842,0.5423039,0.4742437,0.4294322,-0.0448115
86,0.09969795,-0.18512818,"('uninfluential', 'influential')",-1.7147952,-1.8849342,-1.1664661,-1.3980539,1.143814,0.92137814,-0.18571635,-0.4222233,-0.3646931,-0.5937923,-0.2290992
87,0.23036638,0.19057244,"('unsuccessful', 'successful')",0.19621113,0.29467064,-0.45607194,-0.646171,0.05930287,0.057605434,0.6979518,0.7446495,0.1455521,0.1282654,-0.0172867
88,-0.5140684,-0.61492926,"('low', 'eminent')",0.03247592,-0.13287508,0.040091354,-0.22806466,0.17682484,0.16854577,0.40266815,0.3071472,0.0275984,-0.1000352,-0.1276336
