,boeing_male,boeing_female,tuple,co_male,co_female,average_male,average_female,female-male
42,-0.57869655,-0.532148,"('unreliable', 'reliable')",-2.931637,-2.9622757,-1.7551668,-1.7472119,0.0079549
43,-0.055628255,-0.0061573237,"('irresponsible', 'responsible')",0.60173607,0.6766128,0.2730539,0.3352277,0.0621738
44,-1.6161089,-1.5556798,"('prejudiced', 'unprejudiced')",-1.3638557,-1.3640596,-1.4899824,-1.4598696,0.0301128
45,-0.386504,-0.33125734,"('incompetent', 'competent')",-0.25766456,-0.30071616,-0.3220843,-0.3159868,0.0060975
46,-0.17150503,-0.14080027,"('uncompetitive', 'competitive')",-0.5401125,-0.58143497,-0.3558088,-0.3611176,-0.0053088
47,1.2007939,1.2478719,"('stupid', 'smart')",5.053221,5.1694384,3.1270075,3.2086551,0.0816476
48,0.4377897,0.40596202,"('unintelligent', 'intelligent')",-0.24235107,-0.26984796,0.0977193,0.068057,-0.0296623
49,0.22002468,0.23564294,"('unable', 'able')",-0.5730259,-0.56220436,-0.1765006,-0.1632807,0.0132199
50,-0.6288021,-0.74555045,"('clumsy', 'skillful')",-0.23488945,-0.3453777,-0.4318458,-0.5454641,-0.1136183
51,0.6087467,0.5521097,"('uneducated', 'educated')",1.0313586,0.7847479,0.8200526,0.6684288,-0.1516238
52,0.084674716,-0.108421475,"('irrational', 'rational')",-0.26735905,-0.36328036,-0.0913422,-0.2358509,-0.1445087
53,0.95888567,0.86978567,"('uncreative', 'creative')",0.7102667,0.66361606,0.8345762,0.7667009,-0.0678753
54,1.3131173,1.2373474,"('incapable', 'capable')",1.0132006,0.903679,1.1631589,1.0705132,-0.0926457
55,0.3478172,0.44252735,"('incompetent', 'clever')",0.41161478,0.39174962,0.379716,0.4171385,0.0374225
56,1.3320699,1.3547097,"('impractical', 'practical')",0.06407799,0.019016936,0.6980739,0.6868634,-0.0112105
57,-0.22548053,-0.29847586,"('unimaginative', 'imaginative')",-2.7917457,-2.8631847,-1.5086131,-1.5808303,-0.0722172
58,0.55798495,0.5283649,"('undiscriminating', 'discriminating')",0.38996452,0.42264152,0.4739747,0.4755032,0.0015285
59,0.09048681,0.05121904,"('foolish', 'wise')",-0.26145914,-0.21720086,-0.0854862,-0.0829909,0.0024953
60,0.502852,0.67301285,"('inefficient', 'efficient')",-0.14335527,-0.0053373035,0.1797484,0.3338378,0.1540894
61,1.4519715,1.3593615,"('illogical', 'logical')",0.23433399,0.09851158,0.8431528,0.7289366,-0.1142162
62,1.1296338,1.2583191,"('incompetent', 'brilliant')",0.1874811,0.28609455,0.6585574,0.7722068,0.1136494
63,0.79825735,0.84358835,"('unperceptive', 'insightful')",0.04384338,0.12211665,0.4210504,0.4828525,0.0618021
64,-0.101460785,-0.09081171,"('shy', 'confident')",-5.8457723,-5.898523,-2.9736166,-2.9946673,-0.0210507
65,0.40238592,0.4154254,"('insecure', 'secure')",0.33214277,0.3236495,0.3672643,0.3695374,0.0022731
66,-0.64417815,-0.717479,"('inactive', 'active')",0.37957355,0.34649912,-0.1323023,-0.1854899,-0.0531876
67,0.33064988,0.28640968,"('doubtful', 'determined')",-0.31428567,-0.26336434,0.0081821,0.0115227,0.0033406
68,-0.91680884,-0.9360483,"('dependent', 'independent')",-1.5318274,-1.5813404,-1.2243181,-1.2586944,-0.0343763
69,0.43088984,0.41142347,"('lazy', 'industrious')",-1.2293726,-1.1845665,-0.3992414,-0.3865715,0.0126699
70,-0.21790913,-0.19598994,"('lethargic', 'energetic')",0.54720116,0.5095331,0.164646,0.1567716,-0.0078744
71,2.0548325,2.0333407,"('diffident', 'self-confident')",0.4806283,0.44790864,1.2677304,1.2406247,-0.0271057
72,0.9404539,0.97924757,"('unambitious', 'ambitious')",-0.4932059,-0.42334485,0.223624,0.2779514,0.0543274
73,0.37581977,0.40565407,"('helpless', 'self-reliant')",-3.65743,-3.5884,-1.6408051,-1.591373,0.0494321
74,1.5505272,1.5562283,"('undedicated', 'dedicated')",0.54942036,0.53462714,1.0499737,1.0454277,-0.004546
75,-1.1109986,-1.1163299,"('meek', 'impulsive')",-0.4321846,-0.38362768,-0.7715916,-0.7499788,0.0216128
76,-0.09743874,-0.040238474,"('anxious', 'daring')",0.19306937,0.15091385,0.0478153,0.0553377,0.0075224
77,0.15678151,0.19349942,"('unmotivated', 'motivated')",-1.1078134,-1.0941802,-0.4755159,-0.4503404,0.0251755
78,-0.0005297065,-0.044972602,"('nonresilient', 'resilient')",-0.16105694,-0.13174906,-0.0807933,-0.0883608,-0.0075675
79,-0.62177634,-0.74112666,"('wavering', 'unwavering')",-0.42467877,-0.47162473,-0.5232276,-0.6063757,-0.0831481
80,0.21889609,0.21996638,"('dominated', 'dominating')",-0.49463612,-0.5540599,-0.13787,-0.1670468,-0.0291768
81,0.06418911,0.053212598,"('submissive', 'aggressive')",-0.5255836,-0.57436144,-0.2306973,-0.2605744,-0.0298771
82,-0.17849475,-0.2612047,"('poor', 'rich')",6.043871,5.9090962,2.932688,2.8239458,-0.1087422
83,0.8681166,0.8981688,"('powerless', 'powerful')",-1.3413318,-1.3253646,-0.2366076,-0.2135979,0.0230097
84,1.006074,0.9039454,"('inferior', 'superior')",0.43636632,0.41547948,0.7212201,0.6597124,-0.0615077
85,0.8020419,0.7609637,"('insignificant', 'prestigious')",-0.15880218,-0.17366816,0.3216199,0.2936478,-0.0279721
86,0.9902743,0.88975006,"('uninfluential', 'influential')",-0.2704771,-0.40628013,0.3598986,0.241735,-0.1181636
87,0.79890734,0.75066835,"('unsuccessful', 'successful')",0.59428257,0.4449265,0.696595,0.5977974,-0.0987976
88,0.47753122,0.30261958,"('low', 'eminent')",0.291915,0.10606129,0.3847231,0.2043404,-0.1803827
