,illinois_male,illinois_female,tuple,tool_male,tool_female,works_male,works_female,inc_male,inc_female,average_male,average_female,female-male
41,-0.12836182,-0.097195014,"('unforgiving', 'forgiving')",-0.039234526,-0.10028286,0.35130078,0.32171798,0.3223161,0.300504,0.1265051,0.106186,-0.0203191
42,0.7330799,0.89560616,"('unreliable', 'reliable')",-0.35024574,-0.2960357,-0.4599151,-0.32502493,-2.902186,-2.8213878,-0.7448167,-0.6367106,0.1081061
43,1.5063287,1.7575886,"('irresponsible', 'responsible')",-0.40597698,-0.31475317,-0.5606695,-0.35629547,0.33075452,0.4528449,0.2176092,0.3848462,0.167237
44,-0.8289255,-0.6888983,"('prejudiced', 'unprejudiced')",-1.3522649,-1.2412777,-0.9465866,-0.88560706,-1.5041375,-1.471877,-1.1579787,-1.071915,0.0860637
45,0.12644823,0.1795845,"('incompetent', 'competent')",-0.4699762,-0.47952873,0.36150795,0.44595945,-0.15014985,-0.20899405,-0.0330425,-0.0157447,0.0172978
46,0.60426956,0.7082997,"('uncompetitive', 'competitive')",-1.0162554,-0.999736,0.5931472,0.6063981,-1.018568,-0.9856051,-0.2093517,-0.1676608,0.0416909
47,0.4932468,0.57823926,"('stupid', 'smart')",0.04707706,0.11187391,0.7543749,0.788918,5.795919,5.8661885,1.7726544,1.8363049,0.0636505
48,0.52803147,0.5019065,"('unintelligent', 'intelligent')",-0.49757922,-0.4839386,-0.18676114,-0.2505007,0.36823228,0.36537862,0.0529808,0.0332115,-0.0197693
49,-1.5020812,-1.3720644,"('unable', 'able')",-0.21865912,-0.06652547,-0.85408753,-0.8205618,-0.4188596,-0.26248622,-0.7484219,-0.6304095,0.1180124
50,-0.3672731,-0.37376893,"('clumsy', 'skillful')",1.3186053,1.3462642,0.64652145,0.70014286,0.09279174,0.061636437,0.4226614,0.4335687,0.0109073
51,0.62678605,0.5312813,"('uneducated', 'educated')",-0.5537013,-0.67133176,-0.6277808,-0.693627,0.06551784,-0.016758233,-0.1222945,-0.2126089,-0.0903144
52,0.18474063,0.009103697,"('irrational', 'rational')",1.2212436,1.1189731,-0.6158678,-0.7917683,0.24946187,0.14105485,0.2598946,0.1193408,-0.1405538
53,-0.7149501,-0.7072571,"('uncreative', 'creative')",0.45348278,0.39543402,0.10393146,0.014455731,1.1532161,1.1314808,0.2489201,0.2085284,-0.0403917
54,-0.33680436,-0.34411395,"('incapable', 'capable')",0.4790206,0.38948843,-0.98845816,-1.0765437,0.8402618,0.93628913,-0.001495,-0.02372,-0.022225
55,0.93661314,1.0564165,"('incompetent', 'clever')",-0.9665246,-0.91052294,0.48433575,0.53882146,-0.08059669,-0.0591352,0.0934569,0.156395,0.0629381
56,0.5772783,0.71942544,"('impractical', 'practical')",1.3377379,1.397137,1.3009988,1.4575117,-0.43825087,-0.41000885,0.694441,0.7910163,0.0965753
57,0.6525379,0.68253404,"('unimaginative', 'imaginative')",0.50176394,0.4914433,0.78305805,0.81861544,-2.6178727,-2.654802,-0.1701282,-0.1655523,0.0045759
58,-0.7561641,-0.7727892,"('undiscriminating', 'discriminating')",1.0243148,0.9176868,0.21925935,0.20122631,-0.075067766,-0.0598788,0.1030856,0.0715613,-0.0315243
59,-0.30464756,-0.40007976,"('foolish', 'wise')",2.0140743,1.9350458,0.05474568,-0.004717011,0.37899438,0.40192723,0.5357917,0.4830441,-0.0527476
60,1.517539,1.7269526,"('inefficient', 'efficient')",0.11215037,0.27541885,1.4046733,1.6164365,-0.3120522,-0.1628859,0.6805776,0.8639805,0.1834029
61,-0.14076169,-0.2033275,"('illogical', 'logical')",-0.48347542,-0.5912393,-0.48545247,-0.59200835,0.3848302,0.2517201,-0.1812148,-0.2837138,-0.102499
62,0.2373123,0.4333694,"('incompetent', 'brilliant')",-1.5318836,-1.4404173,-0.57656264,-0.47965163,-0.45811263,-0.3371112,-0.5823116,-0.4559527,0.1263589
63,0.88084394,0.9556912,"('unperceptive', 'insightful')",-0.36441353,-0.3545074,0.073712446,0.17289528,0.48087254,0.60609597,0.2677538,0.3450438,0.07729
64,-0.2487846,-0.27857262,"('shy', 'confident')",0.06576319,0.042355023,0.5838418,0.6000847,-6.8971696,-6.9158773,-1.6240873,-1.6380025,-0.0139152
65,0.66228384,0.66973466,"('insecure', 'secure')",-0.9178566,-0.92999256,0.92091894,0.9072968,-0.3655588,-0.346017,0.0749469,0.0752555,0.0003086
66,0.38706446,0.35260588,"('inactive', 'active')",-0.052549362,-0.114879,-0.9097627,-0.8880729,1.0352641,1.0406892,0.1150041,0.0975858,-0.0174183
67,0.24364993,0.23206788,"('doubtful', 'determined')",2.0340517,1.9903914,1.1725538,1.2542925,-0.4622391,-0.41461682,0.7470041,0.7655337,0.0185296
68,-0.10927403,-0.11575454,"('dependent', 'independent')",-1.4180084,-1.5452496,-1.4984009,-1.5041016,-0.6794604,-0.6856673,-0.926286,-0.9626933,-0.0364073
69,-0.50303096,-0.56803983,"('lazy', 'industrious')",1.6704981,1.558873,0.81667256,0.74985176,-0.5908454,-0.57780856,0.3483236,0.2907191,-0.0576045
70,1.6873271,1.8613832,"('lethargic', 'energetic')",-1.2663156,-1.2095435,-0.4357009,-0.32756457,0.52293605,0.60267675,0.1270617,0.231738,0.1046763
71,0.325104,0.3277083,"('diffident', 'self-confident')",1.1605135,1.1276982,-0.10838881,-0.04797153,0.4081288,0.35139388,0.4463394,0.4397072,-0.0066322
72,0.8580361,0.90865,"('unambitious', 'ambitious')",0.054784417,0.0421859,0.2808267,0.2701213,-0.8870941,-0.83690536,0.0766383,0.0960129,0.0193746
73,0.36605036,0.37760848,"('helpless', 'self-reliant')",1.1592464,1.0747709,-0.18817468,-0.16321202,-3.5199425,-3.495551,-0.5457051,-0.5515959,-0.0058908
74,1.2713524,1.3767921,"('undedicated', 'dedicated')",0.8475051,0.8135345,0.40368593,0.4634295,0.09762216,0.14927214,0.6550414,0.7007571,0.0457157
75,-0.336363,-0.3453169,"('meek', 'impulsive')",-0.30770814,-0.48866552,-1.0475272,-1.0852901,-0.47229382,-0.39343938,-0.540973,-0.5781779,-0.0372049
76,0.5300104,0.73801184,"('anxious', 'daring')",-0.6964656,-0.5533779,0.6753847,0.779129,-0.014110692,0.12131375,0.1237047,0.2712692,0.1475645
77,-0.7367888,-0.7881799,"('unmotivated', 'motivated')",-0.08301328,-0.11742825,0.053553905,0.057167787,-1.3003776,-1.2012793,-0.5166565,-0.5124299,0.0042266
78,-0.09969983,-0.07548173,"('nonresilient', 'resilient')",0.19472831,0.17445432,0.05716881,-0.035472617,-0.0892021,-0.015612759,0.0157488,0.0119718,-0.003777
79,0.15758088,0.11915551,"('wavering', 'unwavering')",0.7925365,0.6882087,-1.3477255,-1.429807,-0.04969197,0.041658565,-0.111825,-0.145196,-0.033371
80,0.45838386,0.5225352,"('dominated', 'dominating')",-1.756099,-1.7014071,0.21093372,0.21883568,-1.4566048,-1.4480367,-0.6358466,-0.6020182,0.0338284
81,0.77459615,0.7555625,"('submissive', 'aggressive')",-1.1430572,-1.1715256,0.5523474,0.551221,-1.0795431,-1.0586684,-0.2239142,-0.2308526,-0.0069384
82,-0.043208208,-0.017261207,"('poor', 'rich')",-0.5968551,-0.6832726,-0.3443124,-0.42340833,6.190425,6.2599597,1.3015122,1.2840044,-0.0175078
83,-0.10286636,-0.13781996,"('powerless', 'powerful')",0.5005957,0.57483095,-0.52862376,-0.44123632,-1.27451,-1.2692488,-0.3513511,-0.3183686,0.0329825
84,0.09043911,-0.0046609435,"('inferior', 'superior')",1.3807111,1.2614845,0.106686115,0.014343008,0.61124116,0.5824187,0.5472693,0.4633963,-0.083873
85,-0.195988,-0.279395,"('insignificant', 'prestigious')",1.2769659,1.2161552,-1.0722129,-1.2381964,0.70171314,0.7774707,0.1776195,0.1190086,-0.0586109
86,1.0083859,0.91921824,"('uninfluential', 'influential')",0.32543543,0.1823236,0.47474706,0.44011563,-0.059562527,-0.16986471,0.4372514,0.3429482,-0.0943032
87,-1.0541056,-1.1524699,"('unsuccessful', 'successful')",-0.040377185,-0.11802057,1.0593599,1.0230262,0.2831147,0.28526416,0.061998,0.00945,-0.052548
88,-0.45207167,-0.43333942,"('low', 'eminent')",-0.14154007,-0.18228102,-0.25157925,-0.3126829,-0.13703038,-0.10769315,-0.2455553,-0.2589991,-0.0134438
