,halliburton_male,halliburton_female,tuple,company_male,company_female,average_male,average_female,female-male
62,-1.9261453,-1.7436008,"('incompetent', 'brilliant')",0.8723033,1.1572288,-0.526921,-0.293186,0.233735
63,-1.2738804,-1.1893857,"('unperceptive', 'insightful')",0.4862151,0.7778155,-0.3938326,-0.2057851,0.1880475
64,-0.23262702,-0.1102581,"('shy', 'confident')",-5.286915,-5.2099295,-2.7597709,-2.6600938,0.0996771
65,-1.5395797,-1.4613032,"('insecure', 'secure')",0.4482152,0.5073962,-0.5456823,-0.4769535,0.0687288
66,0.9515378,0.9425047,"('inactive', 'active')",-0.18263307,-0.22207664,0.3844523,0.360214,-0.0242383
67,-0.15855035,-0.14233603,"('doubtful', 'determined')",-0.22895348,-0.15847173,-0.1937519,-0.1504039,0.043348
68,-0.17293188,-0.1582557,"('dependent', 'independent')",-1.3490092,-1.3628191,-0.7609705,-0.7605374,0.0004331
69,2.375155,2.3775403,"('lazy', 'industrious')",-1.027554,-1.014911,0.6738005,0.6813146,0.0075141
70,-1.5989102,-1.4895204,"('lethargic', 'energetic')",0.88638926,1.0172707,-0.3562605,-0.2361249,0.1201356
71,1.1422381,1.0360287,"('diffident', 'self-confident')",0.5438209,0.5741827,0.8430295,0.8051057,-0.0379238
72,-1.2152122,-1.211249,"('unambitious', 'ambitious')",0.11654536,0.17686063,-0.5493335,-0.5171942,0.0321393
73,1.3078507,1.3652155,"('helpless', 'self-reliant')",-3.0107772,-2.8635812,-0.8514633,-0.7491828,0.1022805
74,-0.638339,-0.51588887,"('undedicated', 'dedicated')",0.19025014,0.27308965,-0.2240444,-0.1213996,0.1026448
75,1.5788418,1.5233259,"('meek', 'impulsive')",-0.89805603,-0.83596736,0.3403929,0.3436793,0.0032864
76,-1.7864468,-1.5771593,"('anxious', 'daring')",-0.05152652,0.15090886,-0.9189867,-0.7131252,0.2058615
77,-1.6621764,-1.4569871,"('unmotivated', 'motivated')",-0.73203254,-0.5729244,-1.1971045,-1.0149558,0.1821487
78,-0.3451362,-0.38901165,"('nonresilient', 'resilient')",-0.13815893,0.015647419,-0.2416476,-0.1866821,0.0549655
79,1.5908011,1.5389676,"('wavering', 'unwavering')",-0.73726755,-0.8196371,0.4267668,0.3596652,-0.0671016
80,-1.6793686,-1.5877008,"('dominated', 'dominating')",-0.3357008,-0.1686525,-1.0075347,-0.8781767,0.129358
81,-2.4733343,-2.3173397,"('submissive', 'aggressive')",-0.24361575,-0.014652103,-1.358475,-1.1659958,0.1924792
82,-0.070529796,0.0012774728,"('poor', 'rich')",5.627365,5.49808,2.7784176,2.7496786,-0.028739
83,-1.1228107,-1.085403,"('powerless', 'powerful')",-0.58228487,-0.53576744,-0.8525478,-0.8105852,0.0419626
84,-0.3389848,-0.3141094,"('inferior', 'superior')",0.17496385,0.22070146,-0.0820105,-0.046704,0.0353065
85,1.907017,1.8244041,"('insignificant', 'prestigious')",-1.0977756,-1.1820036,0.4046207,0.3212003,-0.0834204
86,-2.5161583,-2.5476844,"('uninfluential', 'influential')",0.22772484,0.21910961,-1.1442168,-1.1642874,-0.0200706
87,-0.4601442,-0.400171,"('unsuccessful', 'successful')",0.6861424,0.9056984,0.1129991,0.2527637,0.1397646
88,-1.3268642,-1.1947316,"('low', 'eminent')",-0.33468315,-0.2656434,-0.8307737,-0.7301875,0.1005862
