,smucker_male,smucker_female,tuple,j_male,j_female,m_male,m_female,co_male,co_female,average_male,average_female,female-male
36,-0.6227714,-0.6691693,"('hostile', 'amicable')",-0.2825508,-0.54362077,0.85750127,0.7240683,0.47633386,0.28148395,0.1071282,-0.0518094,-0.1589376
37,0.35590217,0.34923646,"('fake', 'genuine')",0.50545114,0.547734,-1.0643135,-0.89156187,0.22558363,0.21155089,0.0056558,0.0542399,0.0485841
38,-0.39101407,-0.47328866,"('untruthful', 'truthful')",-0.22781852,-0.3434325,-0.33807808,-0.5798432,0.48118514,0.31489965,-0.1189314,-0.2704162,-0.1514848
39,0.06813629,0.23883295,"('exploitative', 'cooperative')",-0.0901533,0.2386424,-1.0493525,-0.84763825,0.015071938,0.14740767,-0.2640744,-0.0556888,0.2083856
40,-0.74497974,-0.71636754,"('stingy', 'generous')",-0.4469962,-0.47225413,-0.8129957,-0.77500325,-2.1781595,-2.235733,-1.0457828,-1.0498395,-0.0040567
41,-0.22483735,-0.36298865,"('unforgiving', 'forgiving')",-0.11031093,-0.12016868,-0.31319022,-0.28327462,0.56853074,0.4901452,-0.0199519,-0.0690717,-0.0491198
42,0.96414506,1.0671371,"('unreliable', 'reliable')",0.32729784,0.45340294,-0.13617578,0.06391567,-3.2625713,-3.13759,-0.526826,-0.3882836,0.1385424
43,-0.80246794,-0.78709847,"('irresponsible', 'responsible')",0.36275747,0.4748565,-0.7968871,-0.78889555,0.94148624,0.96483254,-0.0737778,-0.0340762,0.0397016
44,0.51155066,0.61621207,"('prejudiced', 'unprejudiced')",-2.1079836,-1.775877,-2.6007793,-2.5327625,-2.492163,-2.3291457,-1.6723437,-1.5053933,0.1669504
45,0.5494637,0.3112221,"('incompetent', 'competent')",2.168346,2.2407794,1.0425377,1.1556706,0.9368799,0.93417186,1.1743069,1.1604609,-0.013846
46,0.079453036,-0.099554434,"('uncompetitive', 'competitive')",1.6358991,1.7253371,-0.1417349,-0.032728262,-0.3509398,-0.29243985,0.3056694,0.3251536,0.0194842
47,-0.3166901,-0.30334315,"('stupid', 'smart')",0.5697743,0.5910654,0.47339416,0.44736594,5.458409,5.46097,1.5462219,1.5490146,0.0027927
48,-1.3604541,-1.3712552,"('unintelligent', 'intelligent')",-1.3292869,-1.4490125,-1.459076,-1.5216492,-0.22675282,-0.20169184,-1.0938925,-1.1359022,-0.0420097
49,-0.68811804,-0.621205,"('unable', 'able')",-1.0788425,-0.9473328,-0.8209605,-0.70713186,-0.8076969,-0.65412045,-0.8489045,-0.7324475,0.116457
50,0.33844253,0.28750652,"('clumsy', 'skillful')",0.5833422,0.45588884,1.6008812,1.5228766,0.4941848,0.37857294,0.7542127,0.6612113,-0.0930014
51,0.55642426,0.45528898,"('uneducated', 'educated')",2.408238,2.2287323,1.4241898,1.358078,0.020528238,-0.027672902,1.1023451,1.0036066,-0.0987385
52,-0.697536,-0.6995677,"('irrational', 'rational')",0.11510679,-0.028759234,0.7254576,0.61107814,0.34982082,0.19548044,0.1232123,0.0195579,-0.1036544
53,-1.3162344,-1.3114427,"('uncreative', 'creative')",0.28522676,0.10635425,-0.124919,-0.31195486,1.0606674,0.88673747,-0.0238148,-0.1575765,-0.1337617
54,-0.9562546,-0.96401805,"('incapable', 'capable')",-0.9668771,-0.9852703,-0.97141564,-1.0487216,1.0141047,0.8701107,-0.4701107,-0.5319748,-0.0618641
55,0.11173909,0.10635233,"('incompetent', 'clever')",0.6153905,0.73606765,-0.30938947,-0.21149273,0.21505205,0.41790336,0.158198,0.2622077,0.1040097
56,0.5657329,0.5261969,"('impractical', 'practical')",0.68765575,0.77803314,-0.16697194,-0.03412703,-0.31967717,-0.19427961,0.1916849,0.2689558,0.0772709
57,-0.39194298,-0.5610516,"('unimaginative', 'imaginative')",0.9292516,0.74755216,0.390834,0.31424695,-2.988158,-3.0435483,-0.5150038,-0.6357002,-0.1206964
58,-0.049169883,-0.16019517,"('undiscriminating', 'discriminating')",1.2856424,1.1873602,1.4495236,1.4091468,0.5894145,0.63306403,0.8188527,0.7673439,-0.0515088
59,-0.37838078,-0.32881206,"('foolish', 'wise')",0.7309174,0.7302313,1.3303499,1.2424754,0.40800896,0.29724303,0.5227239,0.4852844,-0.0374395
60,0.07611026,0.17331779,"('inefficient', 'efficient')",0.32206315,0.5868279,-1.1743573,-0.96438056,-0.3567337,-0.08468331,-0.2832294,-0.0722295,0.2109999
61,-0.43861106,-0.55646807,"('illogical', 'logical')",1.2837635,1.2521191,0.77584606,0.6849105,0.9130927,0.843721,0.6335228,0.5560706,-0.0774522
62,0.18142045,0.21924996,"('incompetent', 'brilliant')",1.1392779,1.342511,-0.23629946,-0.047625743,0.25318307,0.45394945,0.3343955,0.4920212,0.1576257
63,-0.7827085,-0.7925325,"('unperceptive', 'insightful')",1.2605376,1.2406497,0.852583,0.89582026,0.794054,0.8874494,0.5311165,0.5578467,0.0267302
64,0.3848355,0.42569414,"('shy', 'confident')",0.38875598,0.57585126,-0.13049072,-0.046728507,-6.6699076,-6.4366193,-1.5067017,-1.3704506,0.1362511
65,-0.43001467,-0.4288769,"('insecure', 'secure')",-0.5327674,-0.48366567,-0.8596822,-0.84790343,-0.16328478,-0.023138642,-0.4964373,-0.4458962,0.0505411
66,-0.1618948,-0.17565383,"('inactive', 'active')",-0.052161075,-0.117772974,1.3202873,1.2396146,1.163391,1.0915834,0.5674056,0.5094428,-0.0579628
67,0.4405604,0.48380926,"('doubtful', 'determined')",-0.55078685,-0.25094414,-0.4833177,-0.3306387,-0.18534751,-0.17314439,-0.1947229,-0.0677295,0.1269934
68,-0.43101442,-0.37945402,"('dependent', 'independent')",-0.5801574,-0.53543097,-0.48108777,-0.44419962,-1.3681812,-1.3250744,-0.7151102,-0.6710398,0.0440704
69,0.5403647,0.5652713,"('lazy', 'industrious')",0.32483274,0.32683045,1.0221468,1.1318294,-0.6249638,-0.7017501,0.3155951,0.3305452,0.0149501
70,0.48494083,0.48213503,"('lethargic', 'energetic')",1.2163117,1.2816826,0.26925254,0.39103183,0.7893624,0.9158335,0.6899669,0.7676708,0.0777039
71,-0.080856964,-0.10175669,"('diffident', 'self-confident')",0.4167874,0.48090464,-0.70132935,-0.6079602,0.3959466,0.37469295,0.0076369,0.0364702,0.0288333
72,-1.0366826,-1.0129087,"('unambitious', 'ambitious')",-0.6700361,-0.7025225,-1.1308314,-1.2647527,-0.5007759,-0.51402175,-0.8345815,-0.8735515,-0.03897
73,0.96388954,1.0603096,"('helpless', 'self-reliant')",0.22936314,0.3364874,0.18295562,0.33662468,-4.003376,-3.846391,-0.6567919,-0.5282423,0.1285496
74,0.34521294,0.23345335,"('undedicated', 'dedicated')",1.6896164,1.7152284,1.3184274,1.3731338,0.4625975,0.50732327,0.9539635,0.9572847,0.0033212
75,0.9219213,0.853953,"('meek', 'impulsive')",-0.34667668,-0.42239287,0.22211437,0.19045523,-0.44295922,-0.4447249,0.0886,0.0443226,-0.0442774
76,0.447422,0.50847363,"('anxious', 'daring')",0.37159693,0.3656792,-0.5105668,-0.46891302,-0.40366825,-0.17332073,-0.023804,0.0579798,0.0817838
77,-0.5121709,-0.41322413,"('unmotivated', 'motivated')",-0.07126963,0.111294,-0.06532903,0.13625674,-0.37913862,-0.23602946,-0.2569771,-0.1004257,0.1565514
78,-0.2310183,-0.23347479,"('nonresilient', 'resilient')",0.1388622,0.13539907,0.59091187,0.6476317,0.73200905,0.7980233,0.3076912,0.3368948,0.0292036
79,-0.5866105,-0.64907646,"('wavering', 'unwavering')",0.49986455,0.34508145,1.3010032,1.1913329,0.46908504,0.3644803,0.4208356,0.3129545,-0.1078811
80,0.95439893,0.8896166,"('dominated', 'dominating')",0.54813826,0.6032732,0.03950812,0.08273375,-0.8965517,-0.6854697,0.1613734,0.2225385,0.0611651
81,0.14795543,0.11963165,"('submissive', 'aggressive')",0.21444349,0.29838112,-0.4553485,-0.39705294,-1.0857486,-0.8979629,-0.2946745,-0.2192508,0.0754237
82,-0.58527094,-0.6968632,"('poor', 'rich')",0.3575399,0.15290788,0.33885604,0.056316234,6.4450173,6.2973604,1.6390356,1.4524304,-0.1866052
83,-0.154457,-0.25209624,"('powerless', 'powerful')",-0.7510983,-0.72573197,-0.73494315,-0.7462395,-1.3256423,-1.327639,-0.7415352,-0.7629267,-0.0213915
84,-0.034196537,-0.07157175,"('inferior', 'superior')",-0.5047844,-0.3057024,-0.017788768,0.12033905,0.28002268,0.3661912,-0.0691868,0.027314,0.0965008
85,-0.8679286,-0.8098086,"('insignificant', 'prestigious')",-0.8771225,-0.9910532,0.46006662,0.48611593,0.2444132,0.04733032,-0.2601429,-0.3168539,-0.056711
86,-1.1793352,-1.3416039,"('uninfluential', 'influential')",0.1791138,0.09266724,-0.8821061,-0.8534833,-0.026720136,-0.11383051,-0.4772619,-0.5540626,-0.0768007
87,0.80664253,0.66979027,"('unsuccessful', 'successful')",2.5468786,2.618274,2.2859902,2.4035795,0.90176195,1.0268213,1.6353183,1.6796162,0.0442979
88,-1.426211,-1.4774164,"('low', 'eminent')",-0.717971,-1.0938083,-0.8398506,-1.0281762,-0.47110513,-0.5550806,-0.8637844,-1.0386204,-0.174836
