,ball_male,ball_female,tuple,corp_male,corp_female,average_male,average_female,female-male
29,-0.4121116,-0.5207811,"('unfair', 'fair')",-0.3015961,-0.43263066,-0.3568538,-0.4767059,-0.1198521
30,1.832978,1.8112038,"('intolerant', 'tolerant')",0.95984036,0.97515213,1.3964092,1.393178,-0.0032312
31,-2.679006,-2.867308,"('evil', 'good')",-1.2067404,-1.3359139,-1.9428732,-2.1016109,-0.1587377
32,0.8742869,0.80442184,"('unkind', 'kind')",0.9377865,0.80371916,0.9060367,0.8040705,-0.1019662
33,-0.8476588,-0.8291731,"('wrong', 'right')",-0.37963176,-0.42333707,-0.6136453,-0.6262551,-0.0126098
34,0.22863941,0.5100406,"('mean', 'honorable')",5.277501,5.72104,2.7530704,3.1155403,0.3624699
35,-2.7122648,-3.018628,"('corrupt', 'incorrupt')",-0.44980854,-0.6132128,-1.5810367,-1.8159204,-0.2348837
36,-2.9887576,-3.1296804,"('hostile', 'amicable')",-0.61758184,-0.75510037,-1.8031697,-1.9423904,-0.1392207
37,0.4014565,0.42936525,"('fake', 'genuine')",0.5646724,0.6332871,0.4830645,0.5313262,0.0482617
38,-0.83381283,-0.81246525,"('untruthful', 'truthful')",-0.3564287,-0.22719419,-0.5951208,-0.5198298,0.075291
39,1.1179801,1.2528226,"('exploitative', 'cooperative')",0.2131747,0.24627773,0.6655774,0.7495502,0.0839728
40,0.2033825,0.28380996,"('stingy', 'generous')",-2.3007574,-2.3251262,-1.0486875,-1.0206581,0.0280294
41,0.7452315,0.61134917,"('unforgiving', 'forgiving')",0.03540019,-0.13718864,0.3903159,0.2370803,-0.1532356
42,0.22554822,0.28174746,"('unreliable', 'reliable')",-3.475853,-3.5284522,-1.6251523,-1.6233523,0.0018
43,1.3068992,1.4784156,"('irresponsible', 'responsible')",0.67886144,0.73996246,0.9928803,1.109189,0.1163087
44,-1.7754596,-1.7622833,"('prejudiced', 'unprejudiced')",-1.5791537,-1.5879738,-1.6773067,-1.6751286,0.0021781
45,0.92313474,0.8021233,"('incompetent', 'competent')",0.07990642,-0.065695986,0.5015206,0.3682137,-0.1333069
46,1.6986418,1.8611069,"('uncompetitive', 'competitive')",-0.96567416,-1.0220193,0.3664838,0.4195438,0.05306
47,0.63286453,0.61193526,"('stupid', 'smart')",5.4984236,5.778184,3.065644,3.1950595,0.1294155
48,1.354851,1.4116176,"('unintelligent', 'intelligent')",0.39774328,0.49339014,0.8762971,0.9525039,0.0762068
49,0.22653636,0.28102544,"('unable', 'able')",-0.4455478,-0.26733258,-0.1095057,0.0068464,0.1163521
50,-0.81597775,-1.0312502,"('clumsy', 'skillful')",0.14254898,0.081026204,-0.3367144,-0.475112,-0.1383976
51,0.834777,0.843437,"('uneducated', 'educated')",0.46941084,0.3687201,0.6520939,0.6060786,-0.0460153
52,-2.262967,-2.406996,"('irrational', 'rational')",-0.08595033,-0.12670688,-1.1744587,-1.2668514,-0.0923927
53,-0.7326348,-0.57522243,"('uncreative', 'creative')",-0.060917422,0.015311488,-0.3967761,-0.2799555,0.1168206
54,-0.4103763,-0.41340107,"('incapable', 'capable')",0.8841878,0.9018401,0.2369058,0.2442195,0.0073137
55,3.09652,3.259332,"('incompetent', 'clever')",0.23642482,0.30352122,1.6664724,1.7814265,0.1149541
56,2.3129408,2.409894,"('impractical', 'practical')",-0.68981457,-0.5628344,0.8115631,0.9235298,0.1119667
57,0.4350629,0.33580786,"('unimaginative', 'imaginative')",-3.1006868,-3.2955937,-1.332812,-1.479893,-0.147081
58,0.31034175,0.32353145,"('undiscriminating', 'discriminating')",0.21780989,0.16157919,0.2640758,0.2425553,-0.0215205
59,-2.0429792,-2.2616453,"('foolish', 'wise')",0.08917425,0.16603227,-0.9769025,-1.0478065,-0.070904
60,3.0295572,3.2635508,"('inefficient', 'efficient')",0.021764705,0.34546304,1.525661,1.8045069,0.2788459
61,0.90028423,0.8479244,"('illogical', 'logical')",0.48756382,0.34176427,0.693924,0.5948443,-0.0990797
62,2.7100496,2.9794953,"('incompetent', 'brilliant')",0.37654912,0.56182337,1.5432994,1.7706593,0.2273599
63,0.5073325,0.5484517,"('unperceptive', 'insightful')",0.44734362,0.5084325,0.4773381,0.5284421,0.051104
64,-1.2070649,-1.3237559,"('shy', 'confident')",-6.7854795,-7.004248,-3.9962721,-4.1640019,-0.1677298
65,1.8156592,1.7778771,"('insecure', 'secure')",-0.3294435,-0.19144428,0.7431078,0.7932164,0.0501086
66,-1.3086941,-1.4756258,"('inactive', 'active')",0.06032497,-0.08857676,-0.6241845,-0.7821013,-0.1579168
67,0.21911822,-0.031995066,"('doubtful', 'determined')",-0.43873852,-0.55962056,-0.1098102,-0.2958078,-0.1859976
68,0.6254391,0.7451921,"('dependent', 'independent')",-1.0159063,-0.8849285,-0.1952336,-0.0698682,0.1253654
69,-1.4478477,-1.5907384,"('lazy', 'industrious')",-0.9417321,-1.0927662,-1.1947899,-1.3417523,-0.1469624
70,2.2972386,2.326697,"('lethargic', 'energetic')",0.55634594,0.53957546,1.4267923,1.4331362,0.0063439
71,-0.01222644,0.01028071,"('diffident', 'self-confident')",0.4864252,0.4680533,0.2370994,0.239167,0.0020676
72,0.6534729,0.8438404,"('unambitious', 'ambitious')",-0.5342941,-0.36877146,0.0595894,0.2375345,0.1779451
73,-0.12582332,-0.03748586,"('helpless', 'self-reliant')",-3.2173557,-3.1620111,-1.6715895,-1.5997485,0.071841
74,1.1188985,1.1508502,"('undedicated', 'dedicated')",-0.11385615,-0.23813519,0.5025212,0.4563575,-0.0461637
75,-1.9052379,-2.031085,"('meek', 'impulsive')",-1.0607035,-1.0939927,-1.4829707,-1.5625389,-0.0795682
76,1.820916,2.0131996,"('anxious', 'daring')",-0.30937958,-0.16361514,0.7557682,0.9247922,0.169024
77,0.22520159,0.46816775,"('unmotivated', 'motivated')",-1.2432045,-1.088617,-0.5090014,-0.3102246,0.1987768
78,0.13102837,0.24914321,"('nonresilient', 'resilient')",-0.008211266,-0.008493518,0.0614085,0.1203249,0.0589164
79,-1.8918533,-2.2704406,"('wavering', 'unwavering')",-0.4904619,-0.5534702,-1.1911576,-1.4119554,-0.2207978
80,2.0726743,1.9388659,"('dominated', 'dominating')",-0.5992342,-0.6592025,0.73672,0.6398317,-0.0968883
81,2.4745376,2.442815,"('submissive', 'aggressive')",-0.7478175,-0.6931115,0.86336,0.8748518,0.0114918
82,0.565101,0.6675334,"('poor', 'rich')",6.2385454,6.500783,3.4018233,3.5841582,0.1823349
83,-0.08496377,-0.11108019,"('powerless', 'powerful')",-0.99420726,-1.0254729,-0.5395855,-0.5682765,-0.028691
84,-0.03959866,-0.04874603,"('inferior', 'superior')",0.54495317,0.557421,0.2526773,0.2543375,0.0016602
85,-2.7302022,-2.7612247,"('insignificant', 'prestigious')",-0.55212176,-0.6201666,-1.6411619,-1.6906956,-0.0495337
86,1.2808186,1.2208947,"('uninfluential', 'influential')",0.067494735,-0.09856993,0.6741567,0.5611624,-0.1129943
87,1.1775779,1.0152092,"('unsuccessful', 'successful')",0.75766355,0.6668547,0.9676207,0.8410319,-0.1265888
88,-0.7991454,-0.7295729,"('low', 'eminent')",-0.42021886,-0.37180904,-0.6096821,-0.5506909,0.0589912
