,mosaic_male,mosaic_female,tuple,company_male,company_female,average_male,average_female,female-male
44,-2.133667,-2.114125,"('prejudiced', 'unprejudiced')",-1.2011995,-1.226903,-1.6674333,-1.670514,-0.0030807
45,-0.56993496,-0.44229028,"('incompetent', 'competent')",0.6488266,0.6963354,0.0394458,0.1270225,0.0875767
46,-0.055858955,0.038108584,"('uncompetitive', 'competitive')",0.31253982,0.3815872,0.1283404,0.2098479,0.0815075
47,0.48100707,0.4954353,"('stupid', 'smart')",5.506606,5.508096,2.9938066,3.0017657,0.0079591
48,0.7952659,0.84402853,"('unintelligent', 'intelligent')",0.8900846,0.9095731,0.8426753,0.8768008,0.0341255
49,-0.280016,-0.24981257,"('unable', 'able')",-0.07855843,-0.07437396,-0.1792872,-0.1620933,0.0171939
50,-0.85705096,-0.82710433,"('clumsy', 'skillful')",-0.6952025,-0.8103285,-0.7761267,-0.8187164,-0.0425897
51,-0.14810914,-0.20037398,"('uneducated', 'educated')",1.5172056,1.508543,0.6845483,0.6540845,-0.0304638
52,0.0038849637,-0.146069,"('irrational', 'rational')",-0.75812477,-0.889808,-0.3771199,-0.5179385,-0.1408186
53,0.5874507,0.6153813,"('uncreative', 'creative')",0.027408458,-0.005402237,0.3074296,0.3049895,-0.0024401
54,0.08634937,0.08271992,"('incapable', 'capable')",0.7729637,0.7170549,0.4296565,0.3998874,-0.0297691
55,0.72717685,0.83832717,"('incompetent', 'clever')",1.6748818,1.7435509,1.2010293,1.2909391,0.0899098
56,1.764534,1.7821081,"('impractical', 'practical')",0.99149656,1.0057108,1.3780153,1.3939095,0.0158942
57,0.45457584,0.5697845,"('unimaginative', 'imaginative')",-2.8237193,-2.7323215,-1.1845717,-1.0812685,0.1033032
58,0.4833499,0.532092,"('undiscriminating', 'discriminating')",0.16894592,0.15302317,0.3261479,0.3425576,0.0164097
59,0.03272917,-0.04950638,"('foolish', 'wise')",-0.7599509,-0.7892736,-0.3636109,-0.41939,-0.0557791
60,1.4678198,1.5754149,"('inefficient', 'efficient')",1.4528682,1.6085073,1.4603441,1.5919611,0.131617
61,0.44055986,0.37066355,"('illogical', 'logical')",0.38197377,0.20791858,0.4112668,0.2892911,-0.1219757
62,0.77975047,0.8494714,"('incompetent', 'brilliant')",0.9244118,1.003644,0.8520811,0.9265577,0.0744766
63,0.50586134,0.6092249,"('unperceptive', 'insightful')",0.9538445,1.1083139,0.7298529,0.8587694,0.1289165
64,-0.7045295,-0.7118934,"('shy', 'confident')",-5.6198034,-5.440483,-3.1621666,-3.0761883,0.0859783
65,0.6068165,0.52310395,"('insecure', 'secure')",0.8859079,0.891252,0.7463622,0.707178,-0.0391842
66,-0.8400496,-0.9048066,"('inactive', 'active')",-0.58022225,-0.61203873,-0.7101359,-0.7584227,-0.0482868
67,0.33273458,0.27241603,"('doubtful', 'determined')",-0.2085506,-0.22379094,0.062092,0.0243125,-0.0377795
68,-0.612838,-0.6412031,"('dependent', 'independent')",-0.81169194,-0.8074238,-0.712265,-0.7243134,-0.0120484
69,-0.6157035,-0.67202127,"('lazy', 'industrious')",-2.1766834,-2.1388445,-1.3961935,-1.4054329,-0.0092394
70,0.3780263,0.4036973,"('lethargic', 'energetic')",1.0108191,0.9884892,0.6944227,0.6960933,0.0016706
71,1.3624455,1.4092375,"('diffident', 'self-confident')",-0.2119681,-0.16880259,0.5752387,0.6202174,0.0449787
72,1.4704602,1.4557171,"('unambitious', 'ambitious')",0.011937609,-0.016430138,0.7411989,0.7196435,-0.0215554
73,0.37777743,0.35933766,"('helpless', 'self-reliant')",-3.5287025,-3.4900825,-1.5754626,-1.5653725,0.0100901
74,1.3659341,1.4330863,"('undedicated', 'dedicated')",0.37328565,0.40491942,0.8696099,0.9190028,0.0493929
75,-1.2341307,-1.2090737,"('meek', 'impulsive')",-1.1990148,-1.192396,-1.2165728,-1.2007349,0.0158379
76,0.8060664,0.8401442,"('anxious', 'daring')",0.8113722,0.78553766,0.8087193,0.8128409,0.0041216
77,-0.22537252,-0.12974444,"('unmotivated', 'motivated')",-1.0203394,-0.8883683,-0.622856,-0.5090564,0.1137996
78,0.17818743,0.35341302,"('nonresilient', 'resilient')",-0.58213425,-0.41307288,-0.2019734,-0.0298299,0.1721435
79,-0.345585,-0.33999318,"('wavering', 'unwavering')",-1.1139838,-1.178962,-0.7297844,-0.7594776,-0.0296932
80,-0.24031052,-0.30747375,"('dominated', 'dominating')",0.118632734,0.22877991,-0.0608389,-0.0393469,0.021492
81,-0.21188086,-0.2588003,"('submissive', 'aggressive')",0.5087061,0.6158774,0.1484126,0.1785385,0.0301259
82,-0.58707684,-0.5552141,"('poor', 'rich')",6.247066,6.0783024,2.8299947,2.7615442,-0.0684505
83,0.49697602,0.49964148,"('powerless', 'powerful')",-0.82578075,-0.8560811,-0.1644024,-0.1782198,-0.0138174
84,0.33375725,0.2789,"('inferior', 'superior')",0.22054525,0.24461576,0.2771513,0.2617579,-0.0153934
85,0.9168844,0.9526442,"('insignificant', 'prestigious')",-1.2698724,-1.3828052,-0.176494,-0.2150805,-0.0385865
86,0.98599243,0.96446526,"('uninfluential', 'influential')",0.36548537,0.33193251,0.6757389,0.6481989,-0.02754
87,0.05985541,-0.02800941,"('unsuccessful', 'successful')",0.7078614,0.75027406,0.3838584,0.3611323,-0.0227261
88,-0.08217234,-0.08529432,"('low', 'eminent')",0.46423292,0.36497357,0.1910303,0.1398396,-0.0511907
