,probation_male,probation_female,tuple,average_male,average_female,female-male
36,0.120873496,0.10564831,"('hostile', 'amicable')",0.1208735,0.1056483,-0.0152252
37,0.81221014,0.76957864,"('fake', 'genuine')",0.8122101,0.7695786,-0.0426315
38,0.4026317,0.40674216,"('untruthful', 'truthful')",0.4026317,0.4067422,0.0041105
39,0.2502009,0.22015491,"('exploitative', 'cooperative')",0.2502009,0.2201549,-0.030046
40,-1.8043555,-1.9847149,"('stingy', 'generous')",-1.8043555,-1.9847149,-0.1803594
41,-0.028366642,-0.09370221,"('unforgiving', 'forgiving')",-0.0283666,-0.0937022,-0.0653356
42,-3.2120957,-3.2850103,"('unreliable', 'reliable')",-3.2120957,-3.2850103,-0.0729146
43,0.853887,0.7864969,"('irresponsible', 'responsible')",0.853887,0.7864969,-0.0673901
44,-1.5329051,-1.52554,"('prejudiced', 'unprejudiced')",-1.5329051,-1.52554,0.0073651
45,-0.39649224,-0.42749733,"('incompetent', 'competent')",-0.3964922,-0.4274973,-0.0310051
46,-1.2687536,-1.3953754,"('uncompetitive', 'competitive')",-1.2687536,-1.3953754,-0.1266218
47,5.741251,5.8616905,"('stupid', 'smart')",5.741251,5.8616905,0.1204395
48,0.19964093,0.14595456,"('unintelligent', 'intelligent')",0.1996409,0.1459546,-0.0536863
49,0.08936002,0.124528125,"('unable', 'able')",0.08936,0.1245281,0.0351681
50,-0.32840407,-0.35091227,"('clumsy', 'skillful')",-0.3284041,-0.3509123,-0.0225082
51,-0.10838231,-0.18241075,"('uneducated', 'educated')",-0.1083823,-0.1824107,-0.0740284
52,0.100427344,0.03438738,"('irrational', 'rational')",0.1004273,0.0343874,-0.0660399
53,0.42766118,0.37412098,"('uncreative', 'creative')",0.4276612,0.374121,-0.0535402
54,1.2887155,1.3498996,"('incapable', 'capable')",1.2887155,1.3498996,0.0611841
55,-0.064156726,-0.08561111,"('incompetent', 'clever')",-0.0641567,-0.0856111,-0.0214544
56,0.5147869,0.50561523,"('impractical', 'practical')",0.5147869,0.5056152,-0.0091717
57,-3.3916898,-3.3956082,"('unimaginative', 'imaginative')",-3.3916898,-3.3956082,-0.0039184
58,0.32630554,0.26751077,"('undiscriminating', 'discriminating')",0.3263055,0.2675108,-0.0587947
59,0.2785949,0.2948034,"('foolish', 'wise')",0.2785949,0.2948034,0.0162085
60,0.08491351,0.08100954,"('inefficient', 'efficient')",0.0849135,0.0810095,-0.003904
61,0.52902687,0.33995482,"('illogical', 'logical')",0.5290269,0.3399548,-0.1890721
62,-0.2407874,-0.22742718,"('incompetent', 'brilliant')",-0.2407874,-0.2274272,0.0133602
63,-0.08514619,-0.1057515,"('unperceptive', 'insightful')",-0.0851462,-0.1057515,-0.0206053
64,-7.5733023,-7.556486,"('shy', 'confident')",-7.5733023,-7.5564861,0.0168162
65,-0.4564537,-0.46526456,"('insecure', 'secure')",-0.4564537,-0.4652646,-0.0088109
66,0.21190545,0.16262782,"('inactive', 'active')",0.2119054,0.1626278,-0.0492776
67,-0.3622899,-0.28656054,"('doubtful', 'determined')",-0.3622899,-0.2865605,0.0757294
68,-0.5573051,-0.62282264,"('dependent', 'independent')",-0.5573051,-0.6228226,-0.0655175
69,-1.602004,-1.6100376,"('lazy', 'industrious')",-1.6020041,-1.6100376,-0.0080335
70,0.26980582,0.24439749,"('lethargic', 'energetic')",0.2698058,0.2443975,-0.0254083
71,0.47132117,0.5011044,"('diffident', 'self-confident')",0.4713212,0.5011044,0.0297832
72,0.67532295,0.70818734,"('unambitious', 'ambitious')",0.6753229,0.7081873,0.0328644
73,-3.607388,-3.631835,"('helpless', 'self-reliant')",-3.607388,-3.631835,-0.024447
74,0.055232354,-0.031621046,"('undedicated', 'dedicated')",0.0552324,-0.031621,-0.0868534
75,-1.1218475,-1.0237715,"('meek', 'impulsive')",-1.1218475,-1.0237715,0.098076
76,-0.14723453,-0.21204008,"('anxious', 'daring')",-0.1472345,-0.2120401,-0.0648056
77,-1.5074432,-1.3806858,"('unmotivated', 'motivated')",-1.5074432,-1.3806858,0.1267574
78,-0.2816662,-0.30830744,"('nonresilient', 'resilient')",-0.2816662,-0.3083074,-0.0266412
79,0.54561204,0.57323307,"('wavering', 'unwavering')",0.545612,0.5732331,0.0276211
80,-0.84187573,-0.9466657,"('dominated', 'dominating')",-0.8418757,-0.9466657,-0.10479
81,-0.7613771,-0.7183629,"('submissive', 'aggressive')",-0.7613771,-0.7183629,0.0430142
82,6.63551,6.751008,"('poor', 'rich')",6.63551,6.751008,0.115498
83,-0.50513923,-0.5352839,"('powerless', 'powerful')",-0.5051392,-0.5352839,-0.0301447
84,0.94711584,0.913466,"('inferior', 'superior')",0.9471158,0.913466,-0.0336498
85,0.4389564,0.41146767,"('insignificant', 'prestigious')",0.4389564,0.4114677,-0.0274887
86,0.094275504,0.055223264,"('uninfluential', 'influential')",0.0942755,0.0552233,-0.0390522
87,-0.2932086,-0.21965161,"('unsuccessful', 'successful')",-0.2932086,-0.2196516,0.073557
88,0.26056105,0.27165404,"('low', 'eminent')",0.260561,0.271654,0.011093
