,excellence_male,excellence_female,tuple,average_male,average_female,female-male
40,-2.2671332,-2.0722735,"('stingy', 'generous')",-2.2671332,-2.0722735,0.1948597
41,0.030819967,-0.125334,"('unforgiving', 'forgiving')",0.03082,-0.125334,-0.156154
42,-2.3937619,-2.29277,"('unreliable', 'reliable')",-2.3937619,-2.2927699,0.100992
43,1.6817108,1.6280161,"('irresponsible', 'responsible')",1.6817108,1.6280161,-0.0536947
44,-1.8849269,-1.9116046,"('prejudiced', 'unprejudiced')",-1.8849269,-1.9116046,-0.0266777
45,0.59744114,0.53370315,"('incompetent', 'competent')",0.5974411,0.5337031,-0.063738
46,0.26246688,0.16596255,"('uncompetitive', 'competitive')",0.2624669,0.1659625,-0.0965044
47,5.986056,6.1302543,"('stupid', 'smart')",5.9860559,6.1302543,0.1441984
48,1.1006044,1.0877316,"('unintelligent', 'intelligent')",1.1006044,1.0877316,-0.0128728
49,0.42946535,0.44808283,"('unable', 'able')",0.4294654,0.4480828,0.0186174
50,0.19237322,0.2711204,"('clumsy', 'skillful')",0.1923732,0.2711204,0.0787472
51,1.0876054,1.0375282,"('uneducated', 'educated')",1.0876054,1.0375282,-0.0500772
52,-0.3479526,-0.52612406,"('irrational', 'rational')",-0.3479526,-0.5261241,-0.1781715
53,0.14271963,0.17694825,"('uncreative', 'creative')",0.1427196,0.1769482,0.0342286
54,1.2279611,1.2698417,"('incapable', 'capable')",1.2279611,1.2698417,0.0418806
55,0.8760699,0.93096024,"('incompetent', 'clever')",0.8760699,0.9309602,0.0548903
56,1.1781323,1.0383923,"('impractical', 'practical')",1.1781323,1.0383923,-0.13974
57,-2.7657306,-2.7934375,"('unimaginative', 'imaginative')",-2.7657306,-2.7934375,-0.0277069
58,0.056368373,-0.0056236237,"('undiscriminating', 'discriminating')",0.0563684,-0.0056236,-0.061992
59,0.36897987,0.3667009,"('foolish', 'wise')",0.3689799,0.3667009,-0.002279
60,1.1559004,1.1770197,"('inefficient', 'efficient')",1.1559004,1.1770197,0.0211193
61,0.74193966,0.49582404,"('illogical', 'logical')",0.7419397,0.495824,-0.2461157
62,1.7900404,1.7967701,"('incompetent', 'brilliant')",1.7900404,1.7967701,0.0067297
63,1.759299,1.6646289,"('unperceptive', 'insightful')",1.759299,1.6646289,-0.0946701
64,-5.961364,-5.9593234,"('shy', 'confident')",-5.9613638,-5.9593234,0.0020404
65,0.70441806,0.74933493,"('insecure', 'secure')",0.7044181,0.7493349,0.0449168
66,0.15116587,0.084809825,"('inactive', 'active')",0.1511659,0.0848098,-0.0663561
67,0.11387698,-0.128129,"('doubtful', 'determined')",0.113877,-0.128129,-0.242006
68,0.2226415,0.1091245,"('dependent', 'independent')",0.2226415,0.1091245,-0.113517
69,-1.6411421,-1.6573286,"('lazy', 'industrious')",-1.6411421,-1.6573286,-0.0161865
70,1.9124637,1.81921,"('lethargic', 'energetic')",1.9124637,1.8192101,-0.0932536
71,0.29425648,0.2986638,"('diffident', 'self-confident')",0.2942565,0.2986638,0.0044073
72,0.7654089,0.8965193,"('unambitious', 'ambitious')",0.7654089,0.8965193,0.1311104
73,-3.447726,-3.3853273,"('helpless', 'self-reliant')",-3.447726,-3.3853273,0.0623987
74,0.6072773,0.41769713,"('undedicated', 'dedicated')",0.6072773,0.4176971,-0.1895802
75,-1.022687,-0.9094689,"('meek', 'impulsive')",-1.022687,-0.9094689,0.1132181
76,0.7029227,0.69783926,"('anxious', 'daring')",0.7029227,0.6978393,-0.0050834
77,-0.35687506,-0.47176266,"('unmotivated', 'motivated')",-0.3568751,-0.4717627,-0.1148876
78,-0.093313545,-0.16424984,"('nonresilient', 'resilient')",-0.0933135,-0.1642498,-0.0709363
79,0.20882887,0.12249817,"('wavering', 'unwavering')",0.2088289,0.1224982,-0.0863307
80,0.43437815,0.2922457,"('dominated', 'dominating')",0.4343781,0.2922457,-0.1421324
81,0.3803028,0.40664852,"('submissive', 'aggressive')",0.3803028,0.4066485,0.0263457
82,6.130553,6.4378743,"('poor', 'rich')",6.1305528,6.4378743,0.3073215
83,0.05083699,-0.10376896,"('powerless', 'powerful')",0.050837,-0.103769,-0.154606
84,0.70549995,0.6155197,"('inferior', 'superior')",0.7054999,0.6155197,-0.0899802
85,-0.8048453,-1.0201691,"('insignificant', 'prestigious')",-0.8048453,-1.0201691,-0.2153238
86,0.6869681,0.69303143,"('uninfluential', 'influential')",0.6869681,0.6930314,0.0060633
87,0.84055084,0.8605275,"('unsuccessful', 'successful')",0.8405508,0.8605275,0.0199767
88,0.7120018,0.5435926,"('low', 'eminent')",0.7120018,0.5435926,-0.1684092
