,huntington_male,huntington_female,tuple,ingalls_male,ingalls_female,inds_male,inds_female,inc_male,inc_female,average_male,average_female,female-male
18,0.40446335,0.4374588,"('disagreeable', 'welcoming')",-0.44465363,-0.42436683,-0.8897805,-0.8683904,-0.6113485,-0.66449004,-0.3853298,-0.3799471,0.0053827
19,-0.5548203,-0.48750073,"('inhospitable', 'hospitable')",-0.7292465,-0.69206816,-1.5528036,-1.565402,-0.5483681,-0.45086676,-0.8463097,-0.7989594,0.0473503
20,0.7807212,0.8602683,"('rough', 'thoughtful')",-0.5774088,-0.5424091,0.5736679,0.5578146,1.1188214,1.0542812,0.4739504,0.4824888,0.0085384
21,0.6935126,0.7854702,"('immoral', 'moral')",-1.80586,-1.8450836,-0.3868136,-0.38667366,-0.9171105,-0.9133377,-0.6040679,-0.5899062,0.0141617
22,-0.035959937,-0.019516286,"('untrustworthy', 'trustworthy')",-0.65603065,-0.6996117,-0.72503734,-0.7565053,-1.496642,-1.5473527,-0.7284175,-0.7557465,-0.027329
23,1.242185,1.3641126,"('insincere', 'sincere')",-1.1575551,-1.3086008,-0.09733268,-0.1709284,5.432147,5.303225,1.354861,1.2969521,-0.0579089
24,0.91349655,0.8953231,"('dishonest', 'honest')",-1.3349913,-1.3711691,-0.25425255,-0.28116,0.78937405,0.6844491,0.0284067,-0.0181392,-0.0465459
25,-0.32513666,-0.3346922,"('egoistic', 'altruistic')",0.15111843,0.14867689,-0.37223196,-0.34659058,1.2176653,1.2359505,0.1678538,0.1758361,0.0079823
26,1.3667978,1.3838605,"('hardhearted', 'benevolent')",-0.20151216,-0.16378804,0.54394174,0.49008304,1.2671502,1.1716985,0.7440944,0.7204635,-0.0236309
27,0.7789684,0.792757,"('hardhearted', 'softhearted')",-1.4517618,-1.3715081,-0.8136185,-0.7864874,1.2354646,1.1569641,-0.0627368,-0.0520686,0.0106682
28,-0.003925238,-0.049176577,"('disloyal', 'loyal')",-1.6650997,-1.8368584,-1.2541811,-1.3831873,0.8658554,0.682448,-0.5143377,-0.6466936,-0.1323559
29,-0.76448953,-0.8207692,"('unfair', 'fair')",-0.6983771,-0.74212235,-1.7169245,-1.7736967,-0.6993529,-0.8193128,-0.969786,-1.0389752,-0.0691892
30,0.7255238,0.78881013,"('intolerant', 'tolerant')",-0.56485045,-0.61495805,0.73159677,0.6928153,0.9921573,0.9642588,0.4711069,0.4577315,-0.0133754
31,-1.5745833,-1.567733,"('evil', 'good')",0.12592241,0.262489,-1.5630198,-1.5136653,-1.6237012,-1.6335249,-1.1588454,-1.1131086,0.0457368
32,0.17757854,0.20983201,"('unkind', 'kind')",-0.9327882,-0.99533224,0.41793817,0.3555759,0.84186643,0.7116945,0.1261487,0.0704425,-0.0557062
33,-0.021488998,-0.13083532,"('wrong', 'right')",0.88047826,0.7801886,0.27227852,0.26398522,-0.5421466,-0.5440624,0.1472803,0.092319,-0.0549613
34,0.21405467,0.4167388,"('mean', 'honorable')",-0.14934024,-0.065638386,0.31745708,0.35874563,5.866963,5.9633417,1.5622836,1.6682969,0.1060133
35,-1.6232373,-1.8439374,"('corrupt', 'incorrupt')",1.4008427,1.4171996,-0.5329557,-0.5877559,-0.22116056,-0.3356414,-0.2441277,-0.3375338,-0.0934061
36,-1.3579556,-1.3312768,"('hostile', 'amicable')",0.09750428,0.099776596,-1.1066711,-1.1430978,-0.13914543,-0.21571407,-0.6265669,-0.647578,-0.0210111
37,0.7729393,0.75882465,"('fake', 'genuine')",-0.33574367,-0.3412285,-0.4734275,-0.4108879,0.15808198,0.14477825,0.0304625,0.0378716,0.0074091
38,-0.23498772,-0.24451317,"('untruthful', 'truthful')",-0.6811907,-0.7317462,-0.82575613,-0.9019311,0.15428986,0.08668866,-0.3969112,-0.4478755,-0.0509643
39,1.6641043,1.6940248,"('exploitative', 'cooperative')",0.059895698,0.089818135,0.5855786,0.6946124,-0.04652958,-0.046008393,0.5657623,0.6081117,0.0423494
40,1.235387,1.2858934,"('stingy', 'generous')",-0.2663753,-0.26052502,-0.36232638,-0.34506693,-1.129815,-1.2484653,-0.1307824,-0.1420409,-0.0112585
41,0.295464,0.4275651,"('unforgiving', 'forgiving')",-0.94501257,-0.8937885,-0.30821836,-0.31380853,-0.07671935,-0.10083133,-0.2586216,-0.2202158,0.0384058
42,0.059038773,0.053946488,"('unreliable', 'reliable')",0.357768,0.36032662,0.06270376,0.018854748,-3.1908848,-3.2073298,-0.6778436,-0.6935505,-0.0157069
43,0.36036652,0.4744324,"('irresponsible', 'responsible')",-1.5559824,-1.5760987,-0.76177585,-0.7698647,0.42876178,0.39881256,-0.3821574,-0.3681796,0.0139778
44,-1.0674077,-1.0931807,"('prejudiced', 'unprejudiced')",0.15850396,0.18205187,0.25053367,0.26943815,-1.6638967,-1.6522964,-0.5805667,-0.5734968,0.0070699
45,-0.43575242,-0.25334126,"('incompetent', 'competent')",-1.0322579,-1.0562149,-0.5500995,-0.5377537,-0.49831143,-0.539413,-0.6291053,-0.5966808,0.0324245
46,0.55386865,0.7803828,"('uncompetitive', 'competitive')",-0.99929255,-1.0792718,-0.49608138,-0.4910468,-0.06192653,-0.09873918,-0.2508579,-0.2221687,0.0286892
47,-0.23532142,-0.12383993,"('stupid', 'smart')",-0.10345826,0.047215253,0.4447078,0.52610064,4.6568346,4.7423534,1.1906906,1.2979573,0.1072667
48,0.4684974,0.54509264,"('unintelligent', 'intelligent')",-2.0013888,-2.013226,-0.19808608,-0.20444465,0.49476078,0.46016386,-0.3090542,-0.3031036,0.0059506
49,-0.7380004,-0.64889467,"('unable', 'able')",-1.4550198,-1.367008,-1.2660811,-1.2119044,-0.85469264,-0.75939703,-1.0784485,-0.996801,0.0816475
50,-0.72115767,-0.77683383,"('clumsy', 'skillful')",0.70470965,0.7076037,0.22862642,0.15328369,0.24424389,0.12953565,0.1141056,0.0533973,-0.0607083
51,-0.7360829,-0.76022637,"('uneducated', 'educated')",-0.5367524,-0.59305483,0.2757432,0.19081712,0.5217772,0.45121512,-0.1188287,-0.1778122,-0.0589835
52,-0.51771,-0.6518893,"('irrational', 'rational')",-0.72206974,-0.7824288,-1.4434934,-1.4807233,-0.01504468,-0.07039018,-0.6745794,-0.7463579,-0.0717785
53,0.23309463,0.3202545,"('uncreative', 'creative')",-1.4953227,-1.5220131,-0.7837578,-0.83020544,1.0278577,0.94059557,-0.254532,-0.2728421,-0.0183101
54,-0.38201177,-0.3791559,"('incapable', 'capable')",-0.7855409,-0.78400207,-1.3529745,-1.2832673,0.46755406,0.53778315,-0.5132433,-0.4771605,0.0360828
55,0.6249328,0.7705911,"('incompetent', 'clever')",-1.2223924,-1.2262136,-0.52147186,-0.47149932,-0.13190207,-0.1562908,-0.3127084,-0.2708532,0.0418552
56,0.63680947,0.70978624,"('impractical', 'practical')",-0.20133817,-0.28601107,0.87303823,0.8197826,-0.22537957,-0.22895648,0.2707825,0.2536503,-0.0171322
57,-0.052064363,0.08090204,"('unimaginative', 'imaginative')",-1.4087503,-1.4610358,-0.64548403,-0.68524885,-2.2531292,-2.2907655,-1.089857,-1.0890371,0.0008199
58,-0.34388363,-0.20371859,"('undiscriminating', 'discriminating')",-1.1160715,-1.0984648,-1.3096733,-1.3576279,-0.16193487,-0.20085834,-0.7328908,-0.7151674,0.0177234
59,-0.9447583,-1.091105,"('foolish', 'wise')",0.63085407,0.6532133,-0.7620333,-0.8173968,-0.09471957,-0.09017433,-0.2926643,-0.3363657,-0.0437014
60,1.5303574,1.698981,"('inefficient', 'efficient')",-1.3547827,-1.3710899,1.057392,1.1245432,0.18629153,0.22824742,0.3548146,0.4201704,0.0653558
61,0.56997114,0.5444003,"('illogical', 'logical')",-0.85871583,-0.9487528,-0.1470851,-0.1969752,0.3681699,0.24796222,-0.016915,-0.0883414,-0.0714264
62,0.34693116,0.4618764,"('incompetent', 'brilliant')",-1.1817799,-1.1895611,-0.5787163,-0.5129726,-0.09248843,0.012839217,-0.3765133,-0.3069545,0.0695588
63,-0.082267895,0.02147248,"('unperceptive', 'insightful')",-1.0265163,-1.0575422,-0.6761066,-0.7033228,1.004446,1.0709879,-0.1951112,-0.1671011,0.0280101
64,-0.23475939,-0.33857423,"('shy', 'confident')",0.20872816,0.17523432,-0.4120625,-0.38469166,-6.4703984,-6.4737415,-1.727123,-1.7554433,-0.0283203
65,0.8196066,0.7843504,"('insecure', 'secure')",-0.88033354,-0.96340996,0.50808805,0.5428622,-0.621603,-0.6568494,-0.0435605,-0.0732617,-0.0297012
66,-0.66241217,-0.68911785,"('inactive', 'active')",0.32610178,0.35095894,-0.25911877,-0.24517761,0.7189323,0.7547541,0.0308758,0.0428544,0.0119786
67,0.7808962,0.7171773,"('doubtful', 'determined')",0.6809122,0.705572,0.81254613,0.8911494,-0.22051851,-0.12395729,0.513459,0.5474853,0.0340263
68,-0.25462553,-0.34692693,"('dependent', 'independent')",-0.25868055,-0.2863663,-0.70908344,-0.7553002,-0.57007295,-0.6180546,-0.4481156,-0.501662,-0.0535464
69,-0.6061674,-0.7044886,"('lazy', 'industrious')",2.0322747,2.1018329,1.1718494,1.1721855,-0.5454409,-0.4922899,0.5131289,0.51931,0.0061811
70,0.95548034,1.0470694,"('lethargic', 'energetic')",-0.85960275,-0.83417034,-0.073542275,-0.074480966,0.4653435,0.5161841,0.1219197,0.1636506,0.0417309
71,1.0032629,1.0832163,"('diffident', 'self-confident')",0.14243029,0.1091685,-0.56433624,-0.47903118,0.40813458,0.3985286,0.2473729,0.2779706,0.0305977
72,0.8939384,0.92814624,"('unambitious', 'ambitious')",-1.4224952,-1.4264511,-0.36537814,-0.37810314,-0.9205409,-0.9498817,-0.453619,-0.4565724,-0.0029534
73,0.04689712,-0.013404541,"('helpless', 'self-reliant')",1.1682432,1.1441553,-0.32740545,-0.37080526,-3.5491812,-3.5352912,-0.6653616,-0.6938365,-0.0284749
74,0.5463593,0.6376908,"('undedicated', 'dedicated')",-0.86994326,-0.8775572,-0.5642402,-0.6025024,0.0017985404,-0.022725174,-0.2215064,-0.2162735,0.0052329
75,-0.6506187,-0.5783799,"('meek', 'impulsive')",0.8636795,0.925205,-0.891011,-0.91135705,-0.39962813,-0.279225,-0.2693946,-0.2109392,0.0584554
76,0.34069002,0.45151222,"('anxious', 'daring')",-0.5293181,-0.5250448,0.51234674,0.57725745,0.15840678,0.2188484,0.1205314,0.1806433,0.0601119
77,0.042961244,0.18630533,"('unmotivated', 'motivated')",-1.5290251,-1.5677086,-0.63948554,-0.5798427,-0.9320123,-0.7972297,-0.7643904,-0.6896189,0.0747715
78,-0.5005012,-0.3530492,"('nonresilient', 'resilient')",-0.8310209,-0.82133853,-0.9321072,-0.92020106,0.5284816,0.61121184,-0.433787,-0.3708442,0.0629428
79,-1.5769783,-1.6423675,"('wavering', 'unwavering')",0.5999604,0.59867907,-1.3249866,-1.3918267,-0.0851032,-0.060065113,-0.596777,-0.623895,-0.027118
80,-0.2180358,-0.25488937,"('dominated', 'dominating')",-0.11788379,-0.13954072,0.39550695,0.423962,-1.36312,-1.3574966,-0.3258832,-0.3319912,-0.006108
81,1.0827613,1.0935085,"('submissive', 'aggressive')",-0.5738304,-0.6567064,0.84436333,0.8967713,-0.7201268,-0.6999625,0.1582918,0.1584027,0.0001109
82,-0.86217016,-0.70341164,"('poor', 'rich')",-0.17954655,-0.20135544,0.3621673,0.3229685,5.562128,5.5296407,1.2206447,1.2369605,0.0163158
83,0.17608516,0.24159826,"('powerless', 'powerful')",-0.20800412,-0.1717435,-1.1771652,-1.098025,-0.8571891,-0.8595947,-0.5165683,-0.4719412,0.0446271
84,-0.4032878,-0.51239747,"('inferior', 'superior')",-0.15795484,-0.22368062,0.08181828,0.07518044,1.022252,1.0376588,0.1357069,0.0941903,-0.0415166
85,-0.0598884,-0.043475322,"('insignificant', 'prestigious')",0.42009202,0.4713687,-1.8254561,-1.9155632,0.6385763,0.6531594,-0.206669,-0.2086276,-0.0019586
86,-0.14949737,-0.11614926,"('uninfluential', 'influential')",-2.03873,-2.138507,-1.3439658,-1.3763635,-0.24238166,-0.3507699,-0.9436436,-0.9954474,-0.0518038
87,0.4817152,0.5169433,"('unsuccessful', 'successful')",0.2769106,0.25831595,-0.022120317,0.02613655,0.49999806,0.5804411,0.3091259,0.3454592,0.0363333
88,-0.43654734,-0.42461613,"('low', 'eminent')",-0.4722722,-0.53820103,-0.3571593,-0.47472712,0.15314262,0.12284653,-0.2782091,-0.3286745,-0.0504654
