,swell_male,swell_female,tuple,average_male,average_female,female-male
22,0.12081471,0.08446444,"('untrustworthy', 'trustworthy')",0.1208147,0.0844644,-0.0363503
23,6.2068043,6.321564,"('insincere', 'sincere')",6.2068043,6.3215642,0.1147599
24,1.8748332,2.0342333,"('dishonest', 'honest')",1.8748332,2.0342333,0.1594001
25,0.60575116,0.5107013,"('egoistic', 'altruistic')",0.6057512,0.5107013,-0.0950499
26,0.23895463,0.17919818,"('hardhearted', 'benevolent')",0.2389546,0.1791982,-0.0597564
27,1.47856,1.4378498,"('hardhearted', 'softhearted')",1.47856,1.4378498,-0.0407102
28,1.0256935,1.0729544,"('disloyal', 'loyal')",1.0256935,1.0729544,0.0472609
29,-0.56189907,-0.56948894,"('unfair', 'fair')",-0.5618991,-0.5694889,-0.0075898
30,1.0153372,0.93671435,"('intolerant', 'tolerant')",1.0153372,0.9367144,-0.0786228
31,-1.3980203,-1.2680902,"('evil', 'good')",-1.3980203,-1.2680902,0.1299301
32,1.3612854,1.5086932,"('unkind', 'kind')",1.3612854,1.5086932,0.1474078
33,-0.472286,-0.41570112,"('wrong', 'right')",-0.472286,-0.4157011,0.0565849
34,4.377872,4.5959177,"('mean', 'honorable')",4.377872,4.5959177,0.2180457
35,-1.1597474,-1.1900017,"('corrupt', 'incorrupt')",-1.1597474,-1.1900017,-0.0302543
36,-0.88178664,-0.8478511,"('hostile', 'amicable')",-0.8817866,-0.8478511,0.0339355
37,0.8031414,0.91907686,"('fake', 'genuine')",0.8031414,0.9190769,0.1159355
38,-0.1588555,-0.07433619,"('untruthful', 'truthful')",-0.1588555,-0.0743362,0.0845193
39,0.043705232,0.0070562884,"('exploitative', 'cooperative')",0.0437052,0.0070563,-0.0366489
40,-1.3104957,-1.3844374,"('stingy', 'generous')",-1.3104957,-1.3844374,-0.0739417
41,-0.008522687,0.04070542,"('unforgiving', 'forgiving')",-0.0085227,0.0407054,0.0492281
42,-1.6513479,-1.7318956,"('unreliable', 'reliable')",-1.6513479,-1.7318956,-0.0805477
43,1.2799248,1.2766746,"('irresponsible', 'responsible')",1.2799248,1.2766746,-0.0032502
44,-0.981416,-1.1183158,"('prejudiced', 'unprejudiced')",-0.981416,-1.1183158,-0.1368998
45,0.6707584,0.74766713,"('incompetent', 'competent')",0.6707584,0.7476671,0.0769087
46,-0.08091943,-0.09544052,"('uncompetitive', 'competitive')",-0.0809194,-0.0954405,-0.0145211
47,5.2257338,5.546507,"('stupid', 'smart')",5.2257338,5.5465069,0.3207731
48,0.93201184,0.8763229,"('unintelligent', 'intelligent')",0.9320118,0.8763229,-0.0556889
49,0.2823336,0.502335,"('unable', 'able')",0.2823336,0.502335,0.2200014
50,0.41411474,0.53158003,"('clumsy', 'skillful')",0.4141147,0.53158,0.1174653
51,0.59169745,0.58050823,"('uneducated', 'educated')",0.5916975,0.5805082,-0.0111893
52,-0.6752084,-0.6424001,"('irrational', 'rational')",-0.6752084,-0.6424001,0.0328083
53,0.37124172,0.47401643,"('uncreative', 'creative')",0.3712417,0.4740164,0.1027747
54,1.0730027,1.3262663,"('incapable', 'capable')",1.0730027,1.3262663,0.2532636
55,1.0659063,0.9738225,"('incompetent', 'clever')",1.0659063,0.9738225,-0.0920838
56,0.8949648,0.8105097,"('impractical', 'practical')",0.8949648,0.8105097,-0.0844551
57,-2.1641393,-2.1986334,"('unimaginative', 'imaginative')",-2.1641393,-2.1986334,-0.0344941
58,-0.040282164,-0.058611766,"('undiscriminating', 'discriminating')",-0.0402822,-0.0586118,-0.0183296
59,-0.06364369,0.072117746,"('foolish', 'wise')",-0.0636437,0.0721177,0.1357614
60,1.0211314,0.8915662,"('inefficient', 'efficient')",1.0211314,0.8915662,-0.1295652
61,0.11210696,-0.000930652,"('illogical', 'logical')",0.112107,-0.0009307,-0.1130377
62,1.4393579,1.4543616,"('incompetent', 'brilliant')",1.4393579,1.4543616,0.0150037
63,0.7278691,0.8348482,"('unperceptive', 'insightful')",0.7278691,0.8348482,0.1069791
64,-5.5731564,-5.7147965,"('shy', 'confident')",-5.5731564,-5.7147965,-0.1416401
65,1.040284,0.91511905,"('insecure', 'secure')",1.040284,0.9151191,-0.1251649
66,-0.05381331,0.07061009,"('inactive', 'active')",-0.0538133,0.0706101,0.1244234
67,-0.8482568,-0.78342366,"('doubtful', 'determined')",-0.8482568,-0.7834237,0.0648331
68,-0.2631228,-0.24035265,"('dependent', 'independent')",-0.2631228,-0.2403526,0.0227702
69,-1.8153453,-1.7867303,"('lazy', 'industrious')",-1.8153453,-1.7867303,0.028615
70,1.6697149,1.674021,"('lethargic', 'energetic')",1.6697149,1.674021,0.0043061
71,0.3877337,0.47719452,"('diffident', 'self-confident')",0.3877337,0.4771945,0.0894608
72,0.76303273,0.8455062,"('unambitious', 'ambitious')",0.7630327,0.8455062,0.0824735
73,-2.9377055,-3.009887,"('helpless', 'self-reliant')",-2.9377055,-3.009887,-0.0721815
74,0.10577414,0.06478089,"('undedicated', 'dedicated')",0.1057741,0.0647809,-0.0409932
75,-0.5838003,-0.40988886,"('meek', 'impulsive')",-0.5838003,-0.4098889,0.1739114
76,1.0445031,0.95589715,"('anxious', 'daring')",1.0445031,0.9558972,-0.0886059
77,-1.0661077,-1.0834317,"('unmotivated', 'motivated')",-1.0661077,-1.0834317,-0.017324
78,-0.54575175,-0.53573203,"('nonresilient', 'resilient')",-0.5457518,-0.535732,0.0100198
79,-0.22174537,-0.057545166,"('wavering', 'unwavering')",-0.2217454,-0.0575452,0.1642002
80,-0.28834406,-0.36214998,"('dominated', 'dominating')",-0.2883441,-0.36215,-0.0738059
81,0.37127456,0.36668688,"('submissive', 'aggressive')",0.3712746,0.3666869,-0.0045877
82,6.843642,7.12857,"('poor', 'rich')",6.8436422,7.1285701,0.2849279
83,-0.6752107,-0.70236593,"('powerless', 'powerful')",-0.6752107,-0.7023659,-0.0271552
84,-0.020512335,0.097214185,"('inferior', 'superior')",-0.0205123,0.0972142,0.1177265
85,-1.2279764,-1.2780536,"('insignificant', 'prestigious')",-1.2279764,-1.2780536,-0.0500772
86,0.4872476,0.5843187,"('uninfluential', 'influential')",0.4872476,0.5843187,0.0970711
87,0.0689834,0.23565172,"('unsuccessful', 'successful')",0.0689834,0.2356517,0.1666683
88,0.40927476,0.4558706,"('low', 'eminent')",0.4092748,0.4558706,0.0465958
