,lilly_male,lilly_female,tuple,eli_male,eli_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
41,-0.6914062,-0.7216668,"('unforgiving', 'forgiving')",0.17971489,0.17478856,0.20792052,0.27089474,-0.05520367,-0.14704484,-0.0897436,-0.1057571,-0.0160135
42,-1.2482692,-0.9990005,"('unreliable', 'reliable')",-1.2803404,-1.0471922,-0.48838207,-0.205205,-3.5775504,-3.1633992,-1.6486356,-1.3536992,0.2949364
43,-0.71167636,-0.7375622,"('irresponsible', 'responsible')",-0.6242966,-0.46358308,-1.1413865,-0.95988715,-0.4120721,-0.33832926,-0.7223579,-0.6248404,0.0975175
44,-1.3041626,-1.3342661,"('prejudiced', 'unprejudiced')",-1.7563337,-1.7356715,-1.1291093,-1.048114,-1.5492393,-1.413304,-1.4347112,-1.3828388,0.0518724
45,-1.551972,-1.6917728,"('incompetent', 'competent')",-0.99803334,-1.0275048,-0.9370303,-0.8082047,-1.5496411,-1.521984,-1.2591692,-1.2623665,-0.0031973
46,-1.8597567,-2.0472872,"('uncompetitive', 'competitive')",-0.7331759,-0.7225688,-0.993484,-1.031523,-1.0694239,-1.0410988,-1.1639602,-1.2106194,-0.0466592
47,-1.0916979,-1.0928,"('stupid', 'smart')",-0.34119913,-0.19819826,-0.12514603,0.037209876,3.56739,3.4461014,0.5023367,0.5480783,0.0457416
48,-0.43828982,-0.6968058,"('unintelligent', 'intelligent')",-0.46576965,-0.6385105,-0.20174927,-0.2900605,-1.4391264,-1.5457919,-0.6362338,-0.7927922,-0.1565584
49,-0.27622187,-0.34200737,"('unable', 'able')",-0.2976305,-0.27813357,0.46837902,0.433097,-0.55311096,-0.5266738,-0.1646461,-0.1784294,-0.0137833
50,-0.027955554,-0.02648051,"('clumsy', 'skillful')",0.461502,0.39086956,2.1454535,2.229688,0.99565303,0.95689285,0.8936633,0.8877425,-0.0059208
51,-0.1317303,-0.28967634,"('uneducated', 'educated')",0.17182028,-0.07220222,0.31183282,0.22379299,-0.39727065,-0.43831903,-0.011337,-0.1441012,-0.1327642
52,0.5946823,0.5492043,"('irrational', 'rational')",0.25295258,0.22659674,0.58756936,0.46929467,0.024309043,-0.13741258,0.3648783,0.2769208,-0.0879575
53,0.7550781,0.82358253,"('uncreative', 'creative')",-0.24442533,-0.25739795,0.05897969,0.07416414,0.7634551,0.5971602,0.3332719,0.3093773,-0.0238946
54,0.66952795,0.6639436,"('incapable', 'capable')",0.5053944,0.5041981,1.3327954,1.3223002,1.1336287,1.0157633,0.9103366,0.8765513,-0.0337853
55,-1.0274565,-1.230338,"('incompetent', 'clever')",-0.40971804,-0.46372038,-0.6307766,-0.6089365,-1.3315985,-1.3056476,-0.8498874,-0.9021606,-0.0522732
56,-0.318273,-0.3736996,"('impractical', 'practical')",-0.63485813,-0.5732281,-1.8416828,-1.7037542,-1.780764,-1.6246433,-1.1438944,-1.0688313,0.0750631
57,-1.2074666,-1.3370394,"('unimaginative', 'imaginative')",-1.4419578,-1.4965485,-1.2379715,-1.2462423,-3.1851575,-3.0357542,-1.7681384,-1.7788961,-0.0107577
58,-0.4108609,-0.46325588,"('undiscriminating', 'discriminating')",-1.3886325,-1.3458667,-0.89753294,-0.8362446,-0.008827914,0.032977212,-0.6764635,-0.6530975,0.023366
59,1.3606217,1.4792014,"('foolish', 'wise')",1.1902891,1.3219371,1.5001476,1.5507975,-0.16466849,-0.15084001,0.9715976,1.050274,0.0786764
60,-1.139674,-1.2228514,"('inefficient', 'efficient')",-0.8832863,-0.8047264,-0.93031573,-0.7307857,-1.3517504,-1.1268226,-1.0762565,-0.9712965,0.10496
61,0.085153006,-0.11281016,"('illogical', 'logical')",-0.81601894,-0.96282,-0.20624894,-0.23962273,-0.7727052,-0.9036484,-0.427455,-0.5547253,-0.1272703
62,-0.47655904,-0.5939058,"('incompetent', 'brilliant')",-0.64029014,-0.5602462,-1.28982,-1.1331279,-1.110343,-0.9127803,-0.879253,-0.8000151,0.0792379
63,-1.1766208,-1.2630688,"('unperceptive', 'insightful')",-0.3249011,-0.36905944,0.12232057,0.23703195,-0.16517122,-0.11611288,-0.3860932,-0.3778023,0.0082909
64,-0.38494745,-0.37406456,"('shy', 'confident')",-0.19690804,-0.13577713,-0.57328933,-0.48171085,-6.15938,-5.613988,-1.8286312,-1.6513851,0.1772461
65,-1.699061,-1.824157,"('insecure', 'secure')",-1.8159977,-1.8206468,-0.6875147,-0.6731701,-1.4413325,-1.3064771,-1.4109764,-1.4061128,0.0048636
66,-0.28731173,-0.12262755,"('inactive', 'active')",0.105237715,0.15112084,1.1097431,1.1447519,1.8483547,1.8100486,0.694006,0.7458234,0.0518174
67,-0.2615351,-0.19041167,"('doubtful', 'determined')",0.048111275,0.14442298,-0.33046764,-0.17807068,-0.64157856,-0.4739388,-0.2963675,-0.1744995,0.121868
68,-1.3752167,-1.5039905,"('dependent', 'independent')",-1.1886864,-1.2519764,-1.287082,-1.3501594,-1.8625988,-1.8564632,-1.428396,-1.4906473,-0.0622513
69,1.6015816,1.7673333,"('lazy', 'industrious')",1.0839264,1.1473832,1.6482284,1.6858466,0.721733,0.87070817,1.2638674,1.3678178,0.1039504
70,-1.5489051,-1.5977774,"('lethargic', 'energetic')",-1.2389392,-1.2330952,-0.580318,-0.5065375,-0.93713224,-0.887704,-1.0763236,-1.0562785,0.0200451
71,2.1100788,2.190634,"('diffident', 'self-confident')",1.7496603,1.8301226,0.43700355,0.51714253,0.3337767,0.283796,1.1576297,1.2054237,0.047794
72,-0.8741652,-0.92542046,"('unambitious', 'ambitious')",-0.50595814,-0.4659841,-1.6037531,-1.5789753,-1.5597422,-1.5589756,-1.1359047,-1.1323389,0.0035658
73,0.6819236,0.8333857,"('helpless', 'self-reliant')",0.6836614,0.76455975,-0.5023689,-0.45289856,-2.80538,-2.6444957,-0.485541,-0.3748622,0.1106788
74,0.7597685,0.7644868,"('undedicated', 'dedicated')",0.8580377,0.8657637,-0.013071038,0.07033427,-0.5528706,-0.59814394,0.2629662,0.2756102,0.012644
75,-0.21312444,-0.13202934,"('meek', 'impulsive')",-0.111729816,-0.11232038,-0.038407374,-0.016129773,0.49854833,0.64350075,0.0338217,0.0957553,0.0619336
76,-1.7869498,-1.7758121,"('anxious', 'daring')",-2.14981,-2.043177,-0.43541437,-0.29484123,-0.98839676,-0.7957181,-1.3401427,-1.2273871,0.1127556
77,0.2104545,0.23321915,"('unmotivated', 'motivated')",-0.39586574,-0.3354387,-0.15045452,-0.11459148,-0.6817077,-0.53761333,-0.2543934,-0.1886061,0.0657873
78,0.8367756,0.7518616,"('nonresilient', 'resilient')",1.0865513,1.0319078,1.7317555,1.6653473,1.5144341,1.443255,1.2923791,1.2230929,-0.0692862
79,1.6205138,1.7231534,"('wavering', 'unwavering')",1.1515434,1.2004234,1.4586816,1.4019437,0.665135,0.6126423,1.2239684,1.2345407,0.0105723
80,-1.3409601,-1.4731369,"('dominated', 'dominating')",-0.6012628,-0.6604317,-0.44158378,-0.42321157,-0.7199651,-0.550412,-0.7759429,-0.776798,-0.0008551
81,-1.2483578,-1.4264195,"('submissive', 'aggressive')",-0.7538003,-0.89659774,-0.52113366,-0.5772609,-1.7641509,-1.5628772,-1.0718607,-1.1157888,-0.0439281
82,-0.42968047,-0.5240696,"('poor', 'rich')",-1.1877649,-1.2787513,-0.9025418,-0.8630235,4.0871058,3.7883327,0.3917797,0.2806221,-0.1111576
83,-0.39464083,-0.37753958,"('powerless', 'powerful')",-0.19186693,-0.15548018,-0.24077216,-0.12146002,-1.1756128,-1.1347903,-0.5007232,-0.4473175,0.0534057
84,0.66385865,0.603013,"('inferior', 'superior')",-0.15386312,-0.16083542,0.528044,0.4918196,0.2608689,0.2338486,0.3247271,0.2919614,-0.0327657
85,2.33605,2.5720556,"('insignificant', 'prestigious')",1.2996459,1.3065275,2.4797754,2.436955,1.5082197,1.3554239,1.9059228,1.9177405,0.0118177
86,0.4477544,0.21889919,"('uninfluential', 'influential')",0.75187874,0.49096757,0.34972838,0.19228227,-0.7064067,-0.880416,0.2107387,0.0054333,-0.2053054
87,-0.41541708,-0.4788179,"('unsuccessful', 'successful')",-0.064322785,-0.08807397,1.5456597,1.5492171,0.6618892,0.7786174,0.4319523,0.4402356,0.0082833
88,0.55948585,0.460262,"('low', 'eminent')",-0.011342797,-0.0899681,0.5669175,0.46273094,-0.32942903,-0.40170905,0.1964079,0.107829,-0.0885789
