,activision_male,activision_female,tuple,blizzard_male,blizzard_female,inc_male,inc_female,average_male,average_female,female-male
67,1.0055285,1.0341697,"('doubtful', 'determined')",-0.28080803,-0.27720377,-0.55223155,-0.44586647,0.0574963,0.1036998,0.0462035
68,-0.28630412,-0.29010448,"('dependent', 'independent')",-1.0891476,-1.1053799,-0.19213927,-0.18976617,-0.5225303,-0.5284169,-0.0058866
69,2.545812,2.5345707,"('lazy', 'industrious')",0.8764601,0.9780713,-0.23809591,-0.04292974,1.061392,1.1565708,0.0951788
70,-1.8343252,-1.7697827,"('lethargic', 'energetic')",-1.2323058,-1.3348835,0.23332894,0.2327336,-0.944434,-0.9573108,-0.0128768
71,0.4623819,0.4630475,"('diffident', 'self-confident')",1.8436111,1.855926,0.41576523,0.39797583,0.9072528,0.9056498,-0.001603
72,-1.1959165,-1.2031152,"('unambitious', 'ambitious')",-0.5873508,-0.64143,-1.3380443,-1.3556634,-1.0404372,-1.0667362,-0.026299
73,1.0661435,1.1370573,"('helpless', 'self-reliant')",-0.59203064,-0.5099015,-2.923562,-2.8405519,-0.816483,-0.7377987,0.0786843
74,-1.2862275,-1.2315397,"('undedicated', 'dedicated')",0.26071346,0.24186182,0.031360336,-0.010649654,-0.3313846,-0.3334425,-0.0020579
75,1.3196788,1.3573405,"('meek', 'impulsive')",-0.50646496,-0.42718184,0.12308368,0.2540202,0.3120992,0.3947263,0.0826271
76,-1.4973514,-1.429173,"('anxious', 'daring')",-0.80586344,-0.87350065,0.11334787,0.15873978,-0.7299557,-0.7146446,0.0153111
77,-1.0505393,-1.1136472,"('unmotivated', 'motivated')",-0.36562204,-0.50004536,-0.84854805,-0.902448,-0.7549032,-0.8387135,-0.0838103
78,-1.1934144,-1.1565877,"('nonresilient', 'resilient')",0.39015546,0.32198167,0.40113747,0.48359224,-0.1340405,-0.1170046,0.0170359
79,0.89545584,0.9056582,"('wavering', 'unwavering')",-0.52935326,-0.44593742,0.2355463,0.3096062,0.2005496,0.2564423,0.0558927
80,-1.7843128,-1.726697,"('dominated', 'dominating')",-0.90935004,-0.93517894,-1.7958169,-1.7592263,-1.4964933,-1.4737008,0.0227925
81,-2.1621604,-2.140501,"('submissive', 'aggressive')",-0.93153423,-1.0423728,-1.221352,-1.2573155,-1.4383489,-1.4800631,-0.0417142
82,-1.2798239,-1.2048143,"('poor', 'rich')",0.40050954,0.40698737,5.470936,5.539111,1.5305405,1.5804281,0.0498876
83,-0.3615237,-0.36560002,"('powerless', 'powerful')",-0.36775464,-0.37628633,-1.1688408,-1.2631719,-0.6327064,-0.6683528,-0.0356464
84,0.9108639,0.8155354,"('inferior', 'superior')",1.1418881,1.0518299,1.1821079,1.1598507,1.0782866,1.009072,-0.0692146
85,1.2628273,1.2267641,"('insignificant', 'prestigious')",0.7810932,0.8533996,0.8857748,0.96210027,0.9765651,1.014088,0.0375229
86,-1.7588353,-1.937315,"('uninfluential', 'influential')",1.094398,0.8451108,-0.14575304,-0.40031642,-0.2700634,-0.4975069,-0.2274435
87,-0.3623314,-0.35263243,"('unsuccessful', 'successful')",-0.15926272,-0.22966821,0.30998132,0.3456209,-0.0705376,-0.0788933,-0.0083557
88,0.027068784,0.013618715,"('low', 'eminent')",0.31357482,0.30878186,-0.12533672,-0.1969845,0.071769,0.0418054,-0.0299636
