,cisco_male,cisco_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
26,2.735632,2.578876,"('hardhearted', 'benevolent')",-0.12865342,-0.21079814,1.3308319,1.1568292,1.3126035,1.174969,-0.1376345
27,-0.3655067,-0.33328792,"('hardhearted', 'softhearted')",-0.46817276,-0.47020382,0.98149025,0.9056917,0.0492703,0.0340667,-0.0152036
28,0.53057134,0.3213647,"('disloyal', 'loyal')",-0.46306476,-0.58605164,0.97004,0.7954765,0.3458489,0.1769299,-0.168919
29,-0.48119423,-0.5215569,"('unfair', 'fair')",-0.10169618,-0.15910985,-0.6108087,-0.69336486,-0.3978997,-0.4580105,-0.0601108
30,-0.17280105,-0.30403405,"('intolerant', 'tolerant')",0.06391106,-0.03438191,0.6126529,0.5159689,0.167921,0.0591843,-0.1087367
31,1.2848881,1.5212965,"('evil', 'good')",-0.04170969,-0.03508608,-1.1817951,-1.1947839,0.0204611,0.0971422,0.0766811
32,0.31148928,0.17830345,"('unkind', 'kind')",-0.29042262,-0.29030657,0.9124385,0.7482326,0.3111684,0.2120765,-0.0990919
33,2.410885,2.2871974,"('wrong', 'right')",0.9634645,0.8467697,-0.33659315,-0.42755035,1.0125855,0.9021389,-0.1104466
34,0.21438259,0.35221305,"('mean', 'honorable')",0.47815204,0.5978658,5.6497183,5.8560514,2.1140842,2.2687101,0.1546259
35,0.6409934,0.63588893,"('corrupt', 'incorrupt')",0.06902293,-0.011762194,-0.17749111,-0.25613996,0.1775084,0.1226623,-0.0548461
36,2.1733227,2.217198,"('hostile', 'amicable')",0.22080825,0.042218786,0.37872875,0.21268034,0.9242865,0.8240323,-0.1002542
37,-0.8134766,-0.92160714,"('fake', 'genuine')",-0.692505,-0.62083644,0.25808492,0.31236395,-0.4159656,-0.4100265,0.0059391
38,-0.19721435,-0.18029715,"('untruthful', 'truthful')",0.15411514,0.1307454,-0.14218827,-0.14507449,-0.0617625,-0.0648754,-0.0031129
39,1.5412331,1.57961,"('exploitative', 'cooperative')",1.6053005,1.6561608,0.47574404,0.45980245,1.2074258,1.2318577,0.0244319
40,0.26724687,0.18117453,"('stingy', 'generous')",0.37208253,0.39553192,-1.413132,-1.5712863,-0.2579342,-0.3315266,-0.0735924
41,-0.9803827,-1.0993685,"('unforgiving', 'forgiving')",-1.1073055,-1.1658318,0.11854638,-0.079263546,-0.6563806,-0.7814879,-0.1251073
42,-1.3199987,-1.3992676,"('unreliable', 'reliable')",-1.5957358,-1.5717894,-2.8549864,-2.9000492,-1.9235737,-1.9570354,-0.0334617
43,-1.2365829,-1.2221617,"('irresponsible', 'responsible')",-1.4790801,-1.4638127,-0.010461971,-0.029279655,-0.9087083,-0.9050847,0.0036236
44,-1.6659087,-1.6045872,"('prejudiced', 'unprejudiced')",-0.67199224,-0.55480206,-1.0539538,-0.963135,-1.1306183,-1.0408414,0.0897769
45,-1.6343818,-1.8116255,"('incompetent', 'competent')",-1.1753193,-1.2649394,-0.28812343,-0.40248725,-1.0326081,-1.159684,-0.1270759
46,-1.3545088,-1.4422106,"('uncompetitive', 'competitive')",0.6902041,0.72195655,-0.1496858,-0.24845609,-0.2713302,-0.3229034,-0.0515732
47,0.8665297,0.9034513,"('stupid', 'smart')",0.73154867,0.756463,5.3039937,5.3963923,2.3006907,2.3521023,0.0514116
48,0.15642674,0.0053628683,"('unintelligent', 'intelligent')",-0.19958945,-0.23183237,0.2570179,0.19489186,0.0712851,-0.0105259,-0.081811
49,-0.3746935,-0.40039548,"('unable', 'able')",0.10690577,0.1215508,-0.33464503,-0.24306504,-0.2008109,-0.1739699,0.026841
50,0.23937243,0.20617332,"('clumsy', 'skillful')",0.60117894,0.6171854,-0.12609485,-0.1523774,0.2381522,0.2236604,-0.0144918
51,-0.73965275,-0.9163597,"('uneducated', 'educated')",-0.7792243,-0.86682785,0.53801656,0.5147909,-0.3269535,-0.4227989,-0.0958454
52,1.9466811,1.8888206,"('irrational', 'rational')",0.5945557,0.40266806,-0.19642605,-0.3962119,0.7816036,0.6317589,-0.1498447
53,1.6576798,1.5287797,"('uncreative', 'creative')",0.9180525,0.76277673,0.8720079,0.7281257,1.1492467,1.0065606,-0.1426861
54,1.1723659,1.1048517,"('incapable', 'capable')",0.12560287,0.027776744,0.99228,1.0574121,0.7634163,0.7300135,-0.0334028
55,-1.202285,-1.3180505,"('incompetent', 'clever')",-0.8488372,-0.86061615,0.31668794,0.25506714,-0.5781447,-0.6411998,-0.0630551
56,-0.91596484,-1.0710675,"('impractical', 'practical')",-0.80305547,-0.88581795,-0.114066884,-0.19976203,-0.6110291,-0.7188825,-0.1078534
57,-1.0503125,-1.2711657,"('unimaginative', 'imaginative')",-1.3230022,-1.4721063,-2.3286319,-2.497977,-1.5673156,-1.747083,-0.1797674
58,0.5604462,0.4360301,"('undiscriminating', 'discriminating')",0.11553126,0.013673432,0.029345227,-0.024167988,0.2351076,0.1418452,-0.0932624
59,2.3389535,2.430861,"('foolish', 'wise')",0.4128259,0.33660293,0.03706518,-0.002081016,0.9296149,0.9217943,-0.0078206
60,-1.5125562,-1.5677624,"('inefficient', 'efficient')",0.16046916,0.28780136,0.1452754,0.21421859,-0.4022706,-0.3552475,0.0470231
61,1.5739814,1.4187287,"('illogical', 'logical')",1.1625781,1.0028645,0.58322257,0.41084322,1.106594,0.9441454,-0.1624486
62,-0.8738364,-0.9008174,"('incompetent', 'brilliant')",0.034005024,0.09899311,0.030728862,0.100535944,-0.2697008,-0.2337628,0.035938
63,-0.08495578,-0.080301344,"('unperceptive', 'insightful')",0.3750052,0.39032027,0.6419586,0.6713927,0.3106693,0.3271372,0.0164679
64,-2.1384845,-2.1833603,"('shy', 'confident')",-0.5511255,-0.6025516,-6.0034246,-6.1273985,-2.8976784,-2.9711037,-0.0734253
65,-0.81912845,-0.9081823,"('insecure', 'secure')",0.16434023,0.14169809,0.1547836,0.09315603,-0.1666682,-0.2244427,-0.0577745
66,0.11962488,0.21404798,"('inactive', 'active')",-0.66011256,-0.64835274,1.0006346,1.0836715,0.1533823,0.2164556,0.0630733
67,0.112260506,0.04614144,"('doubtful', 'determined')",-0.36610186,-0.36472958,-0.71454245,-0.63625956,-0.3227946,-0.3182826,0.004512
68,-0.6725579,-0.7139875,"('dependent', 'independent')",-0.004942256,-0.07490339,-0.24752378,-0.22972193,-0.3083413,-0.3395376,-0.0311963
69,1.5371927,1.6364788,"('lazy', 'industrious')",0.8465363,0.8858474,-0.8635759,-0.76571554,0.5067177,0.5855369,0.0788192
70,-2.1296082,-2.192029,"('lethargic', 'energetic')",-1.4878887,-1.450154,0.48161823,0.4813405,-1.0452929,-1.0536141,-0.0083212
71,2.5572193,2.620817,"('diffident', 'self-confident')",0.8043286,0.8035907,0.6612524,0.6387595,1.3409335,1.354389,0.0134555
72,-0.9887652,-1.0384629,"('unambitious', 'ambitious')",-1.6704662,-1.6869965,-1.0841416,-1.1005702,-1.247791,-1.2753432,-0.0275522
73,1.2711433,1.326343,"('helpless', 'self-reliant')",0.039172567,-0.03241253,-3.0870535,-3.08806,-0.5922459,-0.5980431,-0.0057972
74,0.9204385,0.83506554,"('undedicated', 'dedicated')",-0.15154545,-0.17216337,0.33787486,0.26796743,0.3689226,0.3102899,-0.0586327
75,-1.1891421,-1.1390252,"('meek', 'impulsive')",-0.446385,-0.42130297,-0.37618732,-0.29277816,-0.6705715,-0.6177021,0.0528694
76,-1.5179623,-1.6055948,"('anxious', 'daring')",-1.5631163,-1.503926,0.4839832,0.55555135,-0.8656984,-0.8513232,0.0143752
77,-0.9436744,-0.97650903,"('unmotivated', 'motivated')",0.062325936,0.066552326,-0.9629945,-0.8815798,-0.614781,-0.5971789,0.0176021
78,-0.06366229,-0.01705956,"('nonresilient', 'resilient')",1.3411218,1.3869929,0.16336025,0.28678617,0.4802732,0.5522399,0.0719667
79,1.0654314,1.0739313,"('wavering', 'unwavering')",-0.032796238,-0.10426613,-0.26858658,-0.21946523,0.2546828,0.2500667,-0.0046161
80,-1.5627364,-1.6081996,"('dominated', 'dominating')",-0.5409003,-0.4099936,-0.8293721,-0.750327,-0.9776696,-0.9228401,0.0548295
81,-1.9363123,-2.1430147,"('submissive', 'aggressive')",-1.2301629,-1.229556,-0.632409,-0.62852186,-1.2662948,-1.3336975,-0.0674027
82,-0.6142236,-0.7332205,"('poor', 'rich')",-0.50651586,-0.5472145,5.554375,5.5703626,1.4778786,1.4299758,-0.0479028
83,0.34950417,0.29960704,"('powerless', 'powerful')",0.34602058,0.33725107,-0.616067,-0.61895585,0.0264859,0.0059674,-0.0205185
84,1.6910923,1.563567,"('inferior', 'superior')",0.06251371,-0.09549428,0.7040331,0.67790383,0.819213,0.7153255,-0.1038875
85,3.4416542,3.515357,"('insignificant', 'prestigious')",1.4204555,1.3468187,0.35573816,0.38143858,1.7392826,1.7478716,0.008589
86,0.64666593,0.40021905,"('uninfluential', 'influential')",-0.4104049,-0.6604546,0.14951125,-0.044886597,0.1285908,-0.1017074,-0.2302982
87,0.111073636,0.03418539,"('unsuccessful', 'successful')",0.9272944,0.9216197,0.66357654,0.7048085,0.5673149,0.5535378,-0.0137771
88,0.88884693,0.74302626,"('low', 'eminent')",-0.32339454,-0.42974216,-0.11099328,-0.17840509,0.1514864,0.0449597,-0.1065267
