,abbott_male,abbott_female,tuple,laboratories_male,laboratories_female,average_male,average_female,female-male
21,-0.64641994,-0.64811814,"('immoral', 'moral')",-0.9523234,-0.932163,-0.7993717,-0.7901406,0.0092311
22,-1.3484677,-1.369808,"('untrustworthy', 'trustworthy')",-1.2268134,-1.1875019,-1.2876406,-1.2786549,0.0089857
23,-0.13386771,-0.18714662,"('insincere', 'sincere')",3.9513288,3.7131882,1.9087305,1.7630208,-0.1457097
24,0.93360966,0.8640449,"('dishonest', 'honest')",0.0587847,-0.043690026,0.4961972,0.4101774,-0.0860198
25,1.3814822,1.3961618,"('egoistic', 'altruistic')",1.7909102,1.8600299,1.5861962,1.6280959,0.0418997
26,1.8408574,1.8216574,"('hardhearted', 'benevolent')",1.7214559,1.712208,1.7811567,1.7669327,-0.014224
27,0.75561774,0.6965702,"('hardhearted', 'softhearted')",0.63804775,0.5459538,0.6968328,0.621262,-0.0755708
28,0.421182,0.3507146,"('disloyal', 'loyal')",0.84498954,0.725911,0.6330858,0.5383128,-0.094773
29,-0.5034809,-0.58590496,"('unfair', 'fair')",-0.42755806,-0.47963464,-0.4655195,-0.5327698,-0.0672503
30,-1.0513339,-1.1025038,"('intolerant', 'tolerant')",-0.16017279,-0.1708216,-0.6057534,-0.6366627,-0.0309093
31,0.20959273,0.34102857,"('evil', 'good')",0.10217742,0.16585843,0.1558851,0.2534435,0.0975584
32,0.9972738,0.8987717,"('unkind', 'kind')",0.9009057,0.828754,0.9490898,0.8637629,-0.0853269
33,1.8287916,1.700477,"('wrong', 'right')",0.61939,0.57055724,1.2240908,1.1355171,-0.0885737
34,0.38712668,0.49787676,"('mean', 'honorable')",4.27887,4.1883464,2.3329983,2.3431115,0.0101132
35,0.9042551,0.80738866,"('corrupt', 'incorrupt')",0.06325507,0.056540363,0.4837551,0.4319645,-0.0517906
36,1.2005723,1.2228994,"('hostile', 'amicable')",0.07273168,0.03134492,0.636652,0.6271222,-0.0095298
37,-0.31380206,-0.34049928,"('fake', 'genuine')",-0.8074773,-0.8512113,-0.5606397,-0.5958553,-0.0352156
38,0.9293397,0.9392414,"('untruthful', 'truthful')",0.77610385,0.789938,0.8527218,0.8645897,0.0118679
39,0.5162932,0.5007478,"('exploitative', 'cooperative')",-0.4025523,-0.32389644,0.0568705,0.0884257,0.0315552
40,0.23295687,0.2879649,"('stingy', 'generous')",-0.78246593,-0.8084045,-0.2747545,-0.2602198,0.0145347
41,0.8799908,0.94223577,"('unforgiving', 'forgiving')",0.9986342,0.9406626,0.9393125,0.9414492,0.0021367
42,-0.9422257,-0.9367598,"('unreliable', 'reliable')",-2.893838,-2.8079915,-1.9180318,-1.8723757,0.0456561
43,-0.7771925,-0.7838578,"('irresponsible', 'responsible')",-0.08242696,-0.07105768,-0.4298097,-0.4274577,0.002352
44,-0.73829794,-0.79631716,"('prejudiced', 'unprejudiced')",-1.7004339,-1.6816183,-1.2193658,-1.2389678,-0.019602
45,-1.2630674,-1.1909482,"('incompetent', 'competent')",-0.3665754,-0.37875336,-0.8148214,-0.7848508,0.0299706
46,-1.2042242,-1.1870741,"('uncompetitive', 'competitive')",-0.4001608,-0.422344,-0.8021925,-0.804709,-0.0025165
47,-0.2247665,-0.19226968,"('stupid', 'smart')",3.9402366,3.8176813,1.857735,1.8127058,-0.0450292
48,-0.44906873,-0.42583865,"('unintelligent', 'intelligent')",0.99407834,1.0406526,0.2725048,0.307407,0.0349022
49,-0.36557627,-0.34785798,"('unable', 'able')",-0.027160268,0.10809938,-0.1963683,-0.1198793,0.076489
50,-0.7569179,-0.77739793,"('clumsy', 'skillful')",-0.56624717,-0.67058706,-0.6615825,-0.7239925,-0.06241
51,0.30721077,0.29975757,"('uneducated', 'educated')",0.4767546,0.39584517,0.3919827,0.3478014,-0.0441813
52,0.3403967,0.29617947,"('irrational', 'rational')",0.37172526,0.28126192,0.356061,0.2887207,-0.0673403
53,0.14285995,0.13908452,"('uncreative', 'creative')",1.0211551,1.0024769,0.5820075,0.5707808,-0.0112267
54,0.12900928,0.106617235,"('incapable', 'capable')",0.91254365,0.96042615,0.5207765,0.5335217,0.0127452
55,-1.027844,-0.97823614,"('incompetent', 'clever')",0.66594076,0.68695813,-0.1809516,-0.145639,0.0353126
56,-0.5141708,-0.54478323,"('impractical', 'practical')",-0.35250455,-0.3353507,-0.4333377,-0.440067,-0.0067293
57,-1.4710547,-1.4583259,"('unimaginative', 'imaginative')",-2.2602763,-2.1588264,-1.8656654,-1.8085761,0.0570893
58,0.32210574,0.37220538,"('undiscriminating', 'discriminating')",0.4764333,0.4969263,0.3992695,0.4345658,0.0352963
59,0.92715,0.9152366,"('foolish', 'wise')",0.13315883,0.15473485,0.5301544,0.5349857,0.0048313
60,-0.85262954,-0.8721578,"('inefficient', 'efficient')",-0.07832714,-0.081040256,-0.4654783,-0.476599,-0.0111207
61,0.36127448,0.2248762,"('illogical', 'logical')",1.0058036,0.8907087,0.683539,0.5577924,-0.1257466
62,-0.98234713,-0.9069843,"('incompetent', 'brilliant')",0.22987323,0.32379356,-0.3762369,-0.2915954,0.0846415
63,-0.23081326,-0.13996318,"('unperceptive', 'insightful')",0.70735186,0.7137045,0.2382693,0.2868707,0.0486014
64,-1.0583742,-1.0703399,"('shy', 'confident')",-5.3301053,-5.1190248,-3.1942396,-3.0946822,0.0995574
65,-2.0903387,-2.175483,"('insecure', 'secure')",-0.8573276,-0.83356756,-1.4738331,-1.5045253,-0.0306922
66,0.63231033,0.64874876,"('inactive', 'active')",0.41911748,0.44967866,0.5257139,0.5492137,0.0234998
67,-0.043874186,-0.06061791,"('doubtful', 'determined')",-1.0609945,-1.0981072,-0.5524343,-0.5793626,-0.0269283
68,-0.15667062,-0.23185475,"('dependent', 'independent')",-0.3173301,-0.31335402,-0.2370003,-0.2726044,-0.0356041
69,1.6263965,1.6274623,"('lazy', 'industrious')",0.49050337,0.6035346,1.05845,1.1154984,0.0570484
70,-1.9007342,-1.8932847,"('lethargic', 'energetic')",-0.89559233,-0.93556225,-1.3981633,-1.4144235,-0.0162602
71,2.1923842,2.2327926,"('diffident', 'self-confident')",0.946393,1.0001444,1.5693886,1.6164684,0.0470798
72,0.30514553,0.35451043,"('unambitious', 'ambitious')",-0.2824603,-0.279004,0.0113426,0.0377532,0.0264106
73,-0.04653074,-0.033894263,"('helpless', 'self-reliant')",-3.8729777,-3.8419576,-1.9597542,-1.9379259,0.0218283
74,0.46439186,0.45780307,"('undedicated', 'dedicated')",-0.6986279,-0.72517955,-0.117118,-0.1336882,-0.0165702
75,-0.72722906,-0.6507182,"('meek', 'impulsive')",-0.7151258,-0.63994133,-0.7211775,-0.6453298,0.0758477
76,-1.5196801,-1.4955416,"('anxious', 'daring')",-1.0371379,-1.0580236,-1.278409,-1.2767825,0.0016265
77,-0.6100009,-0.5379277,"('unmotivated', 'motivated')",-0.36514008,-0.2675836,-0.4875705,-0.4027556,0.0848149
78,0.89658105,1.0013368,"('nonresilient', 'resilient')",1.3377618,1.4207674,1.1171714,1.2110522,0.0938808
79,0.8173287,0.8426266,"('wavering', 'unwavering')",-0.04082334,-0.024098467,0.3882527,0.4092641,0.0210114
80,-1.7088815,-1.6884272,"('dominated', 'dominating')",-1.0907829,-1.0366728,-1.3998322,-1.36255,0.0372822
81,-1.6500912,-1.6553022,"('submissive', 'aggressive')",-1.0892872,-1.05245,-1.3696892,-1.3538761,0.0158131
82,-0.5864526,-0.5522749,"('poor', 'rich')",4.720761,4.572796,2.0671542,2.0102606,-0.0568936
83,0.37038475,0.41328597,"('powerless', 'powerful')",0.20894815,0.25344542,0.2896664,0.3333657,0.0436993
84,0.6597892,0.58601624,"('inferior', 'superior')",1.0190448,0.9949029,0.839417,0.7904596,-0.0489574
85,2.8771613,2.9468584,"('insignificant', 'prestigious')",1.8958788,1.9065157,2.3865199,2.426687,0.0401671
86,0.30979535,0.2734301,"('uninfluential', 'influential')",0.5620412,0.42893708,0.4359183,0.3511836,-0.0847347
87,-0.52122736,-0.4958142,"('unsuccessful', 'successful')",-0.08973956,-0.02867266,-0.3054835,-0.2622434,0.0432401
88,0.74516076,0.7117724,"('low', 'eminent')",0.58390117,0.5924647,0.664531,0.6521186,-0.0124124
