,suntrust_male,suntrust_female,tuple,banks_male,banks_female,inc_male,inc_female,average_male,average_female,female-male
22,-0.76003677,-0.7537736,"('untrustworthy', 'trustworthy')",-0.11762318,-0.1323539,-1.1399051,-1.0848125,-0.6725217,-0.65698,0.0155417
23,0.022435125,-0.024416214,"('insincere', 'sincere')",1.3635415,1.4135777,5.298697,5.183559,2.2282244,2.1909068,-0.0373176
24,0.0356549,0.0032005133,"('dishonest', 'honest')",0.49005455,0.46384546,0.99454886,0.938373,0.5067528,0.468473,-0.0382798
25,-0.39524513,-0.394439,"('egoistic', 'altruistic')",0.046709135,0.06012134,1.3103952,1.266039,0.3206197,0.3105738,-0.0100459
26,0.7763391,0.7826391,"('hardhearted', 'benevolent')",1.7292943,1.7464845,1.8005929,1.7281268,1.4354088,1.4190834,-0.0163254
27,0.0790923,0.21269162,"('hardhearted', 'softhearted')",0.5501908,0.6591708,1.4156693,1.4021206,0.6816508,0.7579943,0.0763435
28,-0.30716515,-0.43939102,"('disloyal', 'loyal')",0.26507512,0.13549063,1.1291077,0.9634008,0.3623392,0.2198335,-0.1425057
29,-0.6756329,-0.6996522,"('unfair', 'fair')",-0.48881403,-0.48101407,-0.8216761,-0.9583459,-0.662041,-0.713004,-0.050963
30,0.85953605,0.7947523,"('intolerant', 'tolerant')",1.7555556,1.7033798,1.1726204,1.1678458,1.2625707,1.2219927,-0.040578
31,-0.50996584,-0.39125398,"('evil', 'good')",-0.7448017,-0.74543524,-1.1952506,-1.2440562,-0.8166727,-0.7935818,0.0230909
32,0.17511304,0.13390812,"('unkind', 'kind')",1.2339063,1.2569665,1.1610945,1.1002246,0.8567046,0.8303665,-0.0263381
33,0.49593654,0.41874966,"('wrong', 'right')",0.71280074,0.67355996,-0.74883384,-0.80007464,0.1533011,0.0974117,-0.0558894
34,0.2596211,0.39114985,"('mean', 'honorable')",0.8443548,0.95991063,5.7365074,5.8860636,2.2801611,2.4123747,0.1322136
35,-0.34629643,-0.41230008,"('corrupt', 'incorrupt')",-1.6613965,-1.756814,-0.04479608,-0.23924167,-0.6841629,-0.8027852,-0.1186223
36,-0.22538774,-0.20009485,"('hostile', 'amicable')",-0.26637006,-0.38586202,0.119731545,-0.0018685907,-0.1240088,-0.1959418,-0.071933
37,-0.52608067,-0.47766933,"('fake', 'genuine')",-0.80095625,-0.77249515,0.25468677,0.2729685,-0.35745,-0.325732,0.031718
38,0.19009246,0.16688056,"('untruthful', 'truthful')",0.9589166,0.9379782,0.086455755,0.10617857,0.4118216,0.4036791,-0.0081425
39,0.7260545,0.72992754,"('exploitative', 'cooperative')",1.3673875,1.4478434,0.08390957,0.08214735,0.7257838,0.7533062,0.0275224
40,0.5022829,0.548284,"('stingy', 'generous')",1.1790105,1.2114699,-1.206608,-1.2293957,0.1582285,0.1767861,0.0185576
41,0.25598714,0.23323286,"('unforgiving', 'forgiving')",1.5619841,1.538857,0.009939589,-0.02405122,0.6093036,0.5826795,-0.0266241
42,1.4018798,1.5069237,"('unreliable', 'reliable')",1.0454992,1.1659478,-2.133629,-2.0094194,0.1045833,0.2211507,0.1165674
43,-0.2283088,-0.17963491,"('irresponsible', 'responsible')",0.57230157,0.720098,0.2065883,0.25233576,0.183527,0.2642663,0.0807393
44,-0.49883565,-0.39131802,"('prejudiced', 'unprejudiced')",-0.9679717,-0.8987382,-1.3441604,-1.2784659,-0.9369893,-0.856174,0.0808153
45,-0.9383274,-0.9245178,"('incompetent', 'competent')",0.3613916,0.36166215,-0.33777744,-0.40716252,-0.3049044,-0.3233394,-0.018435
46,-0.85793054,-0.89373076,"('uncompetitive', 'competitive')",0.34935895,0.39759475,-0.9446704,-0.8741116,-0.484414,-0.4567492,0.0276648
47,-0.19445102,-0.09354227,"('stupid', 'smart')",1.1245285,1.186285,5.035128,5.092234,1.9884019,2.061659,0.0732571
48,-0.56957513,-0.6633536,"('unintelligent', 'intelligent')",-0.734629,-0.74887604,0.09571781,0.040770452,-0.4028288,-0.4571531,-0.0543243
49,-0.9140247,-0.8401851,"('unable', 'able')",-0.8478879,-0.7434753,-0.71075577,-0.50658655,-0.8242228,-0.696749,0.1274738
50,-0.11272082,-0.0057919826,"('clumsy', 'skillful')",-0.79774827,-0.7422821,0.019920174,0.06593461,-0.2968496,-0.2273798,0.0694698
51,-0.013049163,-0.24881141,"('uneducated', 'educated')",0.4609749,0.3365572,0.7009067,0.58500755,0.3829441,0.2242511,-0.158693
52,0.0808084,-0.027303502,"('irrational', 'rational')",-0.047085527,-0.1705804,-0.43778163,-0.5548989,-0.1346863,-0.2509276,-0.1162413
53,-1.119556,-1.137804,"('uncreative', 'creative')",0.5274399,0.5056041,0.75658447,0.79336345,0.0548228,0.0537212,-0.0011016
54,-0.019425187,-0.120850265,"('incapable', 'capable')",0.706566,0.6938811,0.78967416,0.82915074,0.4922717,0.4673939,-0.0248778
55,-0.87158114,-0.8811513,"('incompetent', 'clever')",0.33017093,0.3673495,-0.27811876,-0.29727972,-0.2731763,-0.2703605,0.0028158
56,0.11029391,0.0099051315,"('impractical', 'practical')",1.8185154,1.792451,0.19454964,0.17070879,0.7077863,0.6576883,-0.050098
57,-0.77135885,-0.92273855,"('unimaginative', 'imaginative')",-0.0002557896,-0.082771115,-2.373776,-2.4079914,-1.0484635,-1.1378337,-0.0893702
58,-0.1994765,-0.21796617,"('undiscriminating', 'discriminating')",0.3336213,0.314826,0.049193863,0.05657833,0.0611129,0.0511461,-0.0099668
59,0.21264978,0.18604496,"('foolish', 'wise')",0.3955819,0.34853956,-0.0058480958,-0.0001552715,0.2007945,0.1781431,-0.0226514
60,-0.27385494,-0.23698024,"('inefficient', 'efficient')",1.1610967,1.3113878,-0.15765342,0.0036438415,0.2431961,0.3593505,0.1161544
61,-0.6634441,-0.75761193,"('illogical', 'logical')",1.2552294,1.1752212,-0.16764805,-0.26117435,0.1413791,0.052145,-0.0892341
62,0.12842341,0.14141317,"('incompetent', 'brilliant')",1.1211778,1.2379191,-0.088494025,0.056885436,0.3870357,0.4787393,0.0917036
63,-0.019837312,-0.0007641928,"('unperceptive', 'insightful')",1.2360759,1.2941471,0.8599652,1.0028332,0.6920679,0.7654053,0.0733374
64,-0.104627766,-0.17957583,"('shy', 'confident')",0.05346567,0.010389231,-6.4310775,-6.4123626,-2.1607466,-2.1938497,-0.0331031
65,-0.25074422,-0.32539576,"('insecure', 'secure')",0.46449262,0.4581508,-0.33599368,-0.4088821,-0.0407484,-0.0920424,-0.051294
66,0.5108302,0.47700977,"('inactive', 'active')",0.6135296,0.59818214,1.2629668,1.2151195,0.7957756,0.7634371,-0.0323385
67,0.6968337,0.587291,"('doubtful', 'determined')",-0.16666509,-0.21980007,-0.27546406,-0.28160602,0.0849015,0.0286283,-0.0562732
68,-1.0532327,-1.1662427,"('dependent', 'independent')",-1.6188681,-1.7386725,-0.9024752,-0.9532358,-1.1915253,-1.2860504,-0.0945251
69,0.14014451,0.2055463,"('lazy', 'industrious')",0.24749006,0.2551695,-0.6158163,-0.5500173,-0.0760606,-0.0297672,0.0462934
70,0.038852457,0.07656149,"('lethargic', 'energetic')",0.41105124,0.520278,0.84647703,0.95883244,0.4321269,0.5185573,0.0864304
71,0.3345634,0.32057223,"('diffident', 'self-confident')",1.9126492,1.9970658,0.42113504,0.4459966,0.8894492,0.9212115,0.0317623
72,-0.10311917,-0.12235476,"('unambitious', 'ambitious')",0.10754918,0.09216708,-1.0975457,-1.0827489,-0.3643719,-0.3709789,-0.006607
73,1.2023892,1.2521775,"('helpless', 'self-reliant')",0.35627243,0.34269038,-3.2605083,-3.1124668,-0.5672822,-0.5058663,0.0614159
74,0.6900032,0.7170721,"('undedicated', 'dedicated')",1.0589151,1.0731933,0.47032166,0.52943295,0.7397467,0.7732328,0.0334861
75,0.09644239,0.09449357,"('meek', 'impulsive')",-1.1361227,-1.1285194,-0.20459756,-0.11159726,-0.4147593,-0.3818744,0.0328849
76,0.08295398,0.14955305,"('anxious', 'daring')",0.23747642,0.37508157,0.566222,0.6291027,0.2955508,0.3845791,0.0890283
77,-0.9712698,-1.0469136,"('unmotivated', 'motivated')",0.14214006,0.16111906,-1.2478547,-1.1633253,-0.6923281,-0.68304,0.0092881
78,-0.8034173,-0.67568785,"('nonresilient', 'resilient')",0.460645,0.58845216,-0.23880711,-0.028398015,-0.1938598,-0.0385446,0.1553152
79,0.21768762,0.18553278,"('wavering', 'unwavering')",-0.46951532,-0.5502229,0.5182668,0.42445275,0.088813,0.0199209,-0.0688921
80,0.04097819,-0.016140774,"('dominated', 'dominating')",0.4681687,0.5335982,-0.90318626,-0.8717098,-0.1313465,-0.1180841,0.0132624
81,-0.091759756,-0.32285362,"('submissive', 'aggressive')",0.5950148,0.49409303,-0.22790498,-0.27012584,0.0917834,-0.0329621,-0.1247455
82,-1.0156976,-1.0194732,"('poor', 'rich')",-0.48258364,-0.4170566,5.716345,5.652862,1.4060211,1.4054441,-0.000577
83,0.49986452,0.35895687,"('powerless', 'powerful')",1.2808905,1.1592324,-0.6827784,-0.7531602,0.3659922,0.2550097,-0.1109825
84,0.22780591,0.057903677,"('inferior', 'superior')",-1.0745518,-1.1071743,0.6059462,0.56757945,-0.0802666,-0.1605637,-0.0802971
85,0.95157236,1.0315058,"('insignificant', 'prestigious')",0.72149265,0.69815224,0.5667776,0.61075014,0.7466141,0.7801361,0.033522
86,-0.6159214,-0.83145756,"('uninfluential', 'influential')",0.6475665,0.4847394,0.09598223,-0.014410261,0.0425424,-0.1203761,-0.1629185
87,-0.05969539,-0.25249374,"('unsuccessful', 'successful')",1.4888594,1.489449,0.3668849,0.3346456,0.598683,0.523867,-0.074816
88,0.029189762,-0.106894374,"('low', 'eminent')",-0.25613475,-0.34507146,0.5070472,0.42045966,0.0933674,-0.0105021,-0.1038695
