,reporting_male,reporting_female,tuple,average_male,average_female,female-male
79,-0.36439,-0.25764993,"('wavering', 'unwavering')",-0.36439,-0.2576499,0.1067401
80,0.30084124,0.1515995,"('dominated', 'dominating')",0.3008412,0.1515995,-0.1492417
81,-0.35859552,-0.4284652,"('submissive', 'aggressive')",-0.3585955,-0.4284652,-0.0698697
82,6.54943,6.6850643,"('poor', 'rich')",6.5494299,6.6850643,0.1356344
83,-0.45687532,-0.5191711,"('powerless', 'powerful')",-0.4568753,-0.5191711,-0.0622958
84,0.48953393,0.48979273,"('inferior', 'superior')",0.4895339,0.4897927,0.0002588
85,-0.9699817,-0.986834,"('insignificant', 'prestigious')",-0.9699817,-0.986834,-0.0168523
86,0.9577653,0.8304112,"('uninfluential', 'influential')",0.9577653,0.8304112,-0.1273541
87,0.5667451,0.65990174,"('unsuccessful', 'successful')",0.5667451,0.6599017,0.0931566
88,0.4110169,0.42792442,"('low', 'eminent')",0.4110169,0.4279244,0.0169075
