,maxim_male,maxim_female,tuple,integrated_male,integrated_female,products_male,products_female,inc_male,inc_female,average_male,average_female,female-male
30,1.4299673,1.3642834,"('intolerant', 'tolerant')",1.1352777,1.1366796,0.7072927,0.6229579,0.9869906,0.886802,1.064882,1.0026808,-0.0622012
31,-1.5442876,-1.1565075,"('evil', 'good')",-0.97753847,-0.835964,-0.3029515,-0.26152682,-0.4002664,-0.43069163,-0.806261,-0.6711725,0.1350885
32,0.7579705,0.68665123,"('unkind', 'kind')",-0.14769796,-0.122103184,-0.18112583,-0.21086463,0.77644134,0.68463194,0.301397,0.2595788,-0.0418182
33,0.04977663,-0.017022183,"('wrong', 'right')",1.0120707,0.97646767,0.5195359,0.5214189,-0.09717222,-0.16448097,0.3710527,0.3290959,-0.0419568
34,0.2754124,0.45640227,"('mean', 'honorable')",0.36595413,0.56572545,-0.21007651,-0.09332937,6.00129,6.114918,1.608145,1.7609291,0.1527841
35,-0.4393695,-0.5156451,"('corrupt', 'incorrupt')",-0.448973,-0.4930565,-0.1161977,-0.21201839,0.69504774,0.5204334,-0.0773731,-0.1750716,-0.0976985
36,-1.4533154,-1.2197105,"('hostile', 'amicable')",-0.43452072,-0.43725452,-1.0766566,-1.1633186,1.1025854,0.9185767,-0.4654768,-0.4754267,-0.0099499
37,0.28749782,0.21854281,"('fake', 'genuine')",0.40110573,0.34553757,0.13300906,0.18185313,0.17640814,0.16813993,0.2495052,0.2285184,-0.0209868
38,0.49687618,0.5633048,"('untruthful', 'truthful')",0.5328608,0.6354523,-0.16059075,-0.11695912,-0.07038084,-0.031151816,0.1996914,0.2626615,0.0629701
39,0.99993104,0.8972549,"('exploitative', 'cooperative')",1.4318516,1.4331636,0.3684509,0.34517053,0.17596623,0.13384661,0.74405,0.7023589,-0.0416911
40,-0.026428364,-0.00060942955,"('stingy', 'generous')",0.36111665,0.4059286,-0.00845374,0.009620488,-1.2807692,-1.4696869,-0.2386337,-0.2636868,-0.0250531
41,-0.03642409,0.042880442,"('unforgiving', 'forgiving')",-0.37522364,-0.33113346,-0.44133064,-0.43188882,0.20190507,0.04568543,-0.1627683,-0.1686141,-0.0058458
42,-0.027304776,-0.0879244,"('unreliable', 'reliable')",-0.21016327,-0.1143665,-0.42177367,-0.36462,-3.2877765,-3.314337,-0.9867545,-0.970312,0.0164425
43,0.77857244,0.88271266,"('irresponsible', 'responsible')",0.60608804,0.721563,-0.71953666,-0.57154286,0.0041811317,0.015075557,0.1673262,0.2619521,0.0946259
44,-1.4502009,-1.5372254,"('prejudiced', 'unprejudiced')",0.032025456,0.11283485,-0.28666168,-0.29407206,-1.3923131,-1.390548,-0.7742876,-0.7772527,-0.0029651
45,-1.0148538,-0.83164674,"('incompetent', 'competent')",-0.37054995,-0.34215975,-0.2997556,-0.22338147,-0.7210203,-0.7675296,-0.6015449,-0.5411794,0.0603655
46,0.20199837,0.18427281,"('uncompetitive', 'competitive')",0.41174105,0.39613503,1.1017901,1.1390178,-0.82749075,-0.8928118,0.2220097,0.2066535,-0.0153562
47,0.14396223,0.26111805,"('stupid', 'smart')",0.9383693,1.0850674,0.7525955,0.79702467,5.4670634,5.5520744,1.8254976,1.9238212,0.0983236
48,0.14438781,0.149308,"('unintelligent', 'intelligent')",0.2033563,0.12695749,-0.44767088,-0.43496832,0.35689524,0.33543867,0.0642421,0.044184,-0.0200581
49,-0.102597184,-0.09445988,"('unable', 'able')",0.12337138,0.21653117,0.2408118,0.34454116,-0.1895271,-0.08880826,0.0180147,0.094451,0.0764363
50,-0.46755373,-0.47188032,"('clumsy', 'skillful')",0.69518185,0.6947012,1.2016944,1.1043377,0.17613055,0.11552678,0.4013633,0.3606713,-0.040692
51,-0.18026316,-0.3459708,"('uneducated', 'educated')",0.3631812,0.2611461,-0.27773258,-0.38629168,0.28364703,0.2224285,0.0472081,-0.062172,-0.1093801
52,-1.7648771,-1.8486863,"('irrational', 'rational')",0.260656,0.075682536,-0.03700988,-0.26314482,0.53048956,0.41085202,-0.2526853,-0.4063241,-0.1536388
53,-0.48030448,-0.41294143,"('uncreative', 'creative')",-0.19167697,-0.22293028,-0.009306803,-0.067527376,1.073341,0.98210996,0.0980132,0.0696777,-0.0283355
54,0.56535673,0.5442547,"('incapable', 'capable')",0.113730825,0.06577031,0.2716893,0.27068248,1.3644766,1.4660739,0.5788134,0.5866953,0.0078819
55,1.2384249,1.263489,"('incompetent', 'clever')",0.22056352,0.15323979,0.11896213,0.19051231,-0.38705832,-0.35540426,0.2977231,0.3129592,0.0152361
56,2.2043815,2.1678324,"('impractical', 'practical')",1.3167524,1.3766704,0.7108358,0.7953687,-0.6777404,-0.6396181,0.8885574,0.9250633,0.0365059
57,-1.3577015,-1.3756448,"('unimaginative', 'imaginative')",0.7870602,0.66262513,-0.78120387,-0.84521866,-2.5606925,-2.6102893,-0.9781345,-1.0421319,-0.0639974
58,0.38481006,0.3936981,"('undiscriminating', 'discriminating')",0.24139926,0.16410585,0.57613313,0.49656427,0.11188531,0.057982408,0.328557,0.2780877,-0.0504693
59,-0.77310026,-0.74391514,"('foolish', 'wise')",0.32154208,0.28132942,-0.15575697,-0.2674218,0.59921396,0.5734986,-0.0020253,-0.0391272,-0.0371019
60,0.63645065,0.6274338,"('inefficient', 'efficient')",1.39208,1.4928333,1.0285779,1.0899149,-0.73589915,-0.64146364,0.5803023,0.6421795,0.0618772
61,-0.25029448,-0.36703423,"('illogical', 'logical')",0.540067,0.34956962,-0.084915414,-0.2602489,0.12224609,-0.0075383633,0.0817758,-0.071313,-0.1530888
62,1.1203277,1.1086813,"('incompetent', 'brilliant')",0.47895408,0.53689945,0.114163324,0.20658827,-0.6653841,-0.5449271,0.2620152,0.3268105,0.0647953
63,-8.448958e-06,0.117234126,"('unperceptive', 'insightful')",0.7136358,0.73807216,0.61948925,0.64977765,0.5422022,0.58264184,0.4688297,0.5219314,0.0531017
64,-0.49924815,-0.59950125,"('shy', 'confident')",0.87973523,0.8639861,0.13679585,0.08265492,-6.755389,-6.7910686,-1.5595266,-1.6109822,-0.0514556
65,0.6372761,0.38645676,"('insecure', 'secure')",-0.108819015,-0.30382684,0.11726741,-0.052839827,-0.6607407,-0.64514494,-0.003754,-0.1538387,-0.1500847
66,-0.26588303,-0.16763401,"('inactive', 'active')",0.5738774,0.58929557,-0.60499203,-0.6341866,1.4258288,1.4048522,0.2822078,0.2980818,0.015874
67,0.26983896,0.15816842,"('doubtful', 'determined')",1.5959698,1.5881697,0.7360739,0.6730554,-0.5275993,-0.4840336,0.5185708,0.48384,-0.0347308
68,-0.38991523,-0.5384858,"('dependent', 'independent')",-0.45407167,-0.5505852,-0.46215165,-0.5664398,-0.4212366,-0.47025335,-0.4318438,-0.5314411,-0.0995973
69,-0.63369155,-0.551945,"('lazy', 'industrious')",1.5047029,1.6085255,1.5283469,1.4796734,-0.07835404,-0.10248696,0.580251,0.6084418,0.0281908
70,0.2523049,0.24612796,"('lethargic', 'energetic')",0.7529158,0.7661466,-0.47285104,-0.42495042,0.02558472,0.04546775,0.1394886,0.158198,0.0187094
71,0.2287857,0.39877596,"('diffident', 'self-confident')",1.8202333,1.905357,0.33642462,0.41041014,0.64406914,0.61360216,0.7573782,0.8320363,0.0746581
72,1.2501717,1.2020543,"('unambitious', 'ambitious')",0.0151759675,0.09416211,-1.1598712,-1.1466999,-1.2322181,-1.156481,-0.2816854,-0.2517411,0.0299443
73,2.0920527,2.0618334,"('helpless', 'self-reliant')",1.134057,1.1074065,0.4702649,0.43313986,-2.8804455,-2.9046962,0.2039823,0.1744209,-0.0295614
74,1.555133,1.6332724,"('undedicated', 'dedicated')",0.41810632,0.53981143,0.474956,0.528264,0.1835551,0.16260293,0.6579376,0.7159877,0.0580501
75,-1.2016796,-1.1107403,"('meek', 'impulsive')",-0.535036,-0.49224287,-1.2598227,-1.212263,-0.20470527,-0.11823189,-0.8003109,-0.7333695,0.0669414
76,0.9965341,0.87532365,"('anxious', 'daring')",-0.082069606,-0.13632885,0.20062822,0.25121564,-0.15164581,-0.09939259,0.2408617,0.2227045,-0.0181572
77,-0.39458317,-0.34895456,"('unmotivated', 'motivated')",0.3046967,0.28827444,0.13194507,0.12479077,-1.4968112,-1.3917055,-0.3636881,-0.3318987,0.0317894
78,-1.3684056,-1.2270021,"('nonresilient', 'resilient')",-0.25424716,-0.124213785,1.2463149,1.324083,0.19382365,0.23311302,-0.0456286,0.051495,0.0971236
79,-0.41141286,-0.3306955,"('wavering', 'unwavering')",-1.1297201,-1.119504,-0.865259,-0.8457249,0.3800517,0.41580436,-0.5065851,-0.47003,0.0365551
80,0.16158527,-0.1322007,"('dominated', 'dominating')",-0.20067947,-0.34011948,0.47187823,0.43807507,-1.5138623,-1.4668891,-0.2702696,-0.3752836,-0.105014
81,-0.026738554,-0.3266364,"('submissive', 'aggressive')",1.0040604,0.7893592,0.24235152,0.14868432,-1.0459377,-1.0008817,0.0434339,-0.0973686,-0.1408025
82,-0.8506794,-0.80238336,"('poor', 'rich')",-0.9611963,-0.94235015,-0.30965966,-0.28072962,5.8550234,5.9345336,0.933372,0.9772676,0.0438956
83,0.45445493,0.42363006,"('powerless', 'powerful')",0.9288442,0.96953034,-0.6781177,-0.6144761,-1.3295873,-1.3291456,-0.1561015,-0.1376153,0.0184862
84,0.5812219,0.45035052,"('inferior', 'superior')",0.47694835,0.3683861,0.2012369,0.12361732,0.8092971,0.7344383,0.517176,0.4191981,-0.0979779
85,-0.22515386,-0.08259197,"('insignificant', 'prestigious')",-0.38073453,-0.37702826,-0.06434819,-0.11252181,1.3910155,1.368466,0.1801947,0.199081,0.0188863
86,0.54960716,0.6123971,"('uninfluential', 'influential')",0.5829189,0.49567965,-0.62707186,-0.63359433,-0.22626604,-0.32679707,0.069797,0.0369213,-0.0328757
87,0.24617437,0.15360394,"('unsuccessful', 'successful')",1.0801425,0.92589825,1.327089,1.2427895,0.8170092,0.9442211,0.8676037,0.8166282,-0.0509755
88,0.18210952,0.04352973,"('low', 'eminent')",0.8998054,0.77651465,0.27456182,0.11181484,0.21989226,0.24920869,0.3940923,0.295267,-0.0988253
