,salesforce_male,salesforce_female,tuple,com_male,com_female,inc_male,inc_female,average_male,average_female,female-male
51,-0.7697176,-0.84594005,"('uneducated', 'educated')",0.21234822,0.26380217,0.08657096,0.05470983,-0.1569328,-0.1758093,-0.0188765
52,0.1391736,-0.093817435,"('irrational', 'rational')",-0.30086905,-0.639594,0.3994345,0.20070164,0.0792464,-0.1775699,-0.2568163
53,0.13930342,0.14399195,"('uncreative', 'creative')",0.38809025,0.36233833,1.2944578,1.3058944,0.6072838,0.6040749,-0.0032089
54,-0.15787575,-0.21905467,"('incapable', 'capable')",0.4689124,0.44590986,1.1617614,1.185116,0.4909327,0.4706571,-0.0202756
55,0.16848214,0.22548173,"('incompetent', 'clever')",1.0279187,1.2911848,-0.030540802,-0.0073458627,0.38862,0.5031069,0.1144869
56,1.3147147,1.4060495,"('impractical', 'practical')",1.576008,1.7396287,-0.38748527,-0.36740944,0.8344125,0.9260895,0.091677
57,-0.22097592,-0.20135115,"('unimaginative', 'imaginative')",-0.10216434,0.011298679,-2.781394,-2.7481453,-1.0348447,-0.9793993,0.0554454
58,0.86396635,0.89270175,"('undiscriminating', 'discriminating')",0.27589774,0.31394416,0.025640614,-0.015930636,0.3885016,0.3969051,0.0084035
59,0.6295571,0.52002376,"('foolish', 'wise')",0.7489417,0.54683983,0.39807874,0.32470867,0.5921925,0.4638574,-0.1283351
60,1.224551,1.3437995,"('inefficient', 'efficient')",1.7396226,2.0111723,-0.0600925,0.092867,0.968027,1.1492796,0.1812526
61,1.2369295,1.1434331,"('illogical', 'logical')",1.2318331,1.1259924,0.28672802,0.13672441,0.9184969,0.80205,-0.1164469
62,0.048442576,0.17479339,"('incompetent', 'brilliant')",0.6658285,0.9480419,0.021437744,0.18405397,0.2452363,0.4356298,0.1903935
63,0.3016413,0.38222688,"('unperceptive', 'insightful')",0.9922548,1.1887363,0.3393716,0.4542664,0.5444225,0.6750765,0.130654
64,0.8516072,0.7414426,"('shy', 'confident')",-0.22484936,-0.24328145,-6.7819953,-6.807967,-2.0517457,-2.1032686,-0.0515229
65,0.23801062,0.08088803,"('insecure', 'secure')",1.5219676,1.5617794,-0.4174324,-0.4485472,0.4475153,0.3980401,-0.0494752
66,-0.6653972,-0.6196475,"('inactive', 'active')",-0.5139487,-0.5112867,0.6844424,0.70712763,-0.1649678,-0.1412689,0.0236989
67,0.917809,0.91055304,"('doubtful', 'determined')",0.104163334,0.053021833,-0.7143802,-0.6879604,0.1025307,0.0918715,-0.0106592
68,-0.40044305,-0.40770394,"('dependent', 'independent')",-0.4148171,-0.4689525,-0.7355818,-0.7771396,-0.5169473,-0.5512653,-0.034318
69,-0.09051871,-0.057387702,"('lazy', 'industrious')",-0.033561833,-0.15017605,-0.5042246,-0.49826917,-0.209435,-0.2352777,-0.0258427
70,0.8114282,0.99934274,"('lethargic', 'energetic')",0.280243,0.5863996,0.642633,0.74572223,0.5781014,0.7771548,0.1990534
71,0.18537232,0.16060102,"('diffident', 'self-confident')",0.8494672,0.8453948,0.5099931,0.48016387,0.5149442,0.4953865,-0.0195577
72,-0.07690541,-0.14971587,"('unambitious', 'ambitious')",-0.9457913,-0.92711926,-0.9398259,-0.87977767,-0.6541742,-0.6522043,0.0019699
73,1.6247163,1.5982056,"('helpless', 'self-reliant')",0.19281746,0.15648219,-2.9701324,-2.9609041,-0.3841995,-0.4020721,-0.0178726
74,1.1385921,1.3100818,"('undedicated', 'dedicated')",1.5801529,1.7492393,-0.122684054,-0.027997687,0.8653537,1.0104411,0.1450874
75,-0.1666882,-0.19015533,"('meek', 'impulsive')",-1.1042558,-1.1727896,-0.10954228,-0.040989622,-0.4601621,-0.4679782,-0.0078161
76,0.4624892,0.5994699,"('anxious', 'daring')",0.41960672,0.69280547,-0.057789993,0.033763133,0.2747687,0.4420129,0.1672442
77,0.32358053,0.3250791,"('unmotivated', 'motivated')",-0.102495134,-0.0125566665,-1.0852286,-0.97136545,-0.2880477,-0.2196143,0.0684334
78,-1.096529,-0.8865193,"('nonresilient', 'resilient')",-0.23708083,-0.061986726,-0.4946532,-0.32368734,-0.609421,-0.4240645,0.1853565
79,-0.5650103,-0.52715135,"('wavering', 'unwavering')",-1.3348786,-1.4276106,-0.18464153,-0.17141692,-0.6948435,-0.7087263,-0.0138828
80,0.58928907,0.5971129,"('dominated', 'dominating')",-0.28158405,-0.14592248,-1.3260647,-1.2558465,-0.3394532,-0.2682187,0.0712345
81,-0.20666504,-0.35953066,"('submissive', 'aggressive')",1.4755075,1.6258909,-1.0809461,-1.0480951,0.0626321,0.072755,0.0101229
82,-0.77113837,-0.73765075,"('poor', 'rich')",1.3392218,1.4287018,6.5776277,6.627798,2.3819036,2.4396164,0.0577128
83,0.6475937,0.59279835,"('powerless', 'powerful')",-0.89394397,-0.8875848,-0.90918887,-0.95806396,-0.3851797,-0.4176168,-0.0324371
84,1.0021284,0.935663,"('inferior', 'superior')",0.42808324,0.30786055,0.3823031,0.32015374,0.6041716,0.5212258,-0.0829458
85,-0.775326,-0.8700016,"('insignificant', 'prestigious')",-2.2032046,-2.385693,0.79467684,0.7646506,-0.7279513,-0.830348,-0.1023967
86,-0.03357798,-0.083225705,"('uninfluential', 'influential')",0.5745423,0.6805335,0.0338623,-0.036331736,0.1916089,0.186992,-0.0046169
87,0.8485897,0.7806965,"('unsuccessful', 'successful')",1.4183714,1.3988796,0.53184587,0.53172725,0.9329356,0.9037678,-0.0291678
88,-0.73413116,-0.83635473,"('low', 'eminent')",-0.5375075,-0.5230269,-0.061582655,-0.08147289,-0.4444071,-0.4802848,-0.0358777
