,huntington_male,huntington_female,tuple,bancshares_male,bancshares_female,inc_male,inc_female,average_male,average_female,female-male
14,0.5316094,0.49619576,"('antisocial', 'social')",0.28414935,0.3378362,-0.564392,-0.5655233,0.0837889,0.0895029,0.005714
15,-0.6230799,-0.71001107,"('boring', 'funny')",0.012106816,-0.038478307,0.4288708,0.46767104,-0.0607008,-0.0936061,-0.0329053
16,-1.0063791,-0.95524675,"('unpopular', 'popular')",-0.43700945,-0.39927194,0.3861186,0.46132258,-0.3524234,-0.297732,0.0546914
17,0.62361526,0.6180374,"('nasty', 'nice')",-0.5842882,-0.45701593,-0.44637755,-0.34537283,-0.1356835,-0.0614505,0.074233
18,0.866079,0.85413563,"('disagreeable', 'welcoming')",-0.981876,-0.9269672,-0.29722944,-0.29449013,-0.1376755,-0.1224406,0.0152349
19,0.05802066,0.11213579,"('inhospitable', 'hospitable')",-0.8982875,-0.86649734,0.08993813,0.1479797,-0.2501096,-0.2021273,0.0479823
20,0.7123964,0.7593108,"('rough', 'thoughtful')",-0.12890473,0.0055604726,1.2088885,1.230138,0.5974601,0.6650031,0.067543
21,0.40287787,0.35211593,"('immoral', 'moral')",0.19352998,0.19041409,-0.7766691,-0.6920094,-0.0600871,-0.0498265,0.0102606
22,0.4367442,0.4098863,"('untrustworthy', 'trustworthy')",0.050490487,0.044229776,-0.7832135,-0.83403623,-0.0986596,-0.1266401,-0.0279805
23,1.4535605,1.4672703,"('insincere', 'sincere')",-1.6280218,-1.6537684,5.691704,5.698245,1.8390808,1.837249,-0.0018318
24,1.0583948,1.0196825,"('dishonest', 'honest')",-0.55141217,-0.58233404,0.94129646,0.89961034,0.4827597,0.445653,-0.0371067
25,0.16759494,0.17503186,"('egoistic', 'altruistic')",0.20894772,0.22621107,1.6397455,1.5870371,0.672096,0.66276,-0.009336
26,1.4606066,1.4270921,"('hardhearted', 'benevolent')",0.19869168,0.1379389,1.7813174,1.6404735,1.1468719,1.0685015,-0.0783704
27,1.5089804,1.4593707,"('hardhearted', 'softhearted')",-0.5581368,-0.47307518,1.9257787,1.8452898,0.9588741,0.9438618,-0.0150123
28,-0.048412126,-0.116703175,"('disloyal', 'loyal')",-1.3433009,-1.4719929,0.84165174,0.7446916,-0.1833538,-0.2813348,-0.097981
29,-0.34234807,-0.35955188,"('unfair', 'fair')",-0.13008669,-0.15251285,-0.07555792,-0.2187748,-0.1826642,-0.2436132,-0.060949
30,0.8241043,0.8022994,"('intolerant', 'tolerant')",-0.5597864,-0.57098365,0.90588814,0.903988,0.3900687,0.3784346,-0.0116341
31,-1.1338302,-1.0735523,"('evil', 'good')",-0.16004376,-0.11209956,-0.609502,-0.662989,-0.6344586,-0.6162136,0.018245
32,0.34114808,0.266041,"('unkind', 'kind')",-0.037996937,-0.06133392,1.2743366,1.1572158,0.5258292,0.4539743,-0.0718549
33,0.13913205,0.07296595,"('wrong', 'right')",0.583824,0.51990294,-0.43874308,-0.5537365,0.0947377,0.0130441,-0.0816936
34,-0.0042690113,0.12001823,"('mean', 'honorable')",-0.36983982,-0.2613066,5.954508,6.1418543,1.860133,2.0001887,0.1400557
35,-1.3616916,-1.4384228,"('corrupt', 'incorrupt')",0.46438017,0.44237006,-0.1176883,-0.3011776,-0.3383332,-0.4324101,-0.0940769
36,-0.8475163,-0.7883368,"('hostile', 'amicable')",-0.22761159,-0.2581476,0.1369878,-0.06869683,-0.3127133,-0.3717271,-0.0590138
37,0.67114276,0.671373,"('fake', 'genuine')",-0.3018002,-0.24481857,0.41483474,0.44189677,0.2613924,0.2894837,0.0280913
38,-0.17296079,-0.17414267,"('untruthful', 'truthful')",-0.8122759,-0.79966456,0.18192612,0.19775482,-0.2677702,-0.2586841,0.0090861
39,1.3212903,1.3262501,"('exploitative', 'cooperative')",1.0356503,1.0815406,0.2725898,0.2637412,0.8765101,0.8905106,0.0140005
40,1.786601,1.7681315,"('stingy', 'generous')",-0.245427,-0.23707584,-0.96408707,-1.0492249,0.1923623,0.1606103,-0.031752
41,0.9094383,0.9192378,"('unforgiving', 'forgiving')",-0.030900028,-0.053143043,0.6114713,0.52582794,0.4966698,0.4639742,-0.0326956
42,-0.28954792,-0.278872,"('unreliable', 'reliable')",0.18764907,0.31899935,-3.5157943,-3.3949406,-1.2058977,-1.1182711,0.0876266
43,0.2187249,0.29689473,"('irresponsible', 'responsible')",-1.1177953,-1.0455943,0.40417796,0.46731916,-0.1649642,-0.0937935,0.0711707
44,-2.010674,-2.0179243,"('prejudiced', 'unprejudiced')",0.2605566,0.3360749,-1.848508,-1.8184347,-1.1995418,-1.1667614,0.0327804
45,-0.046815075,0.0374889,"('incompetent', 'competent')",-0.19927047,-0.22138403,-0.0032270253,0.020797577,-0.0831042,-0.0543659,0.0287383
46,0.722867,0.755411,"('uncompetitive', 'competitive')",-0.46107712,-0.47637525,-0.7265839,-0.73455405,-0.1549313,-0.1518394,0.0030919
47,-0.28268477,-0.20590253,"('stupid', 'smart')",0.9905535,1.0902268,5.4538693,5.553147,2.0539126,2.1458236,0.091911
48,0.56924134,0.51277524,"('unintelligent', 'intelligent')",-1.6523873,-1.7274944,0.8368828,0.8374217,-0.0820877,-0.1257658,-0.0436781
49,-0.61306137,-0.59603876,"('unable', 'able')",-0.61997855,-0.5254536,-0.22129765,-0.06411566,-0.4847792,-0.3952027,0.0895765
50,-1.0677936,-1.040277,"('clumsy', 'skillful')",0.28122362,0.30961323,0.16262414,0.13123833,-0.2079819,-0.1998085,0.0081734
51,-0.30778384,-0.44993585,"('uneducated', 'educated')",-0.60780925,-0.6706978,0.58586717,0.5039004,-0.1099086,-0.2055777,-0.0956691
52,-0.06986457,-0.1641702,"('irrational', 'rational')",-0.26291552,-0.39763013,0.16499805,0.06366196,-0.0559273,-0.1660461,-0.1101188
53,0.5531052,0.58613497,"('uncreative', 'creative')",-1.082254,-1.035058,1.0027504,0.9472541,0.1578672,0.1661104,0.0082432
54,-0.32642323,-0.33071157,"('incapable', 'capable')",-0.34428,-0.37413037,0.9528275,0.9900479,0.0940414,0.0950686,0.0010272
55,0.60546064,0.6254014,"('incompetent', 'clever')",-0.7227859,-0.7400238,0.14822285,0.22501037,0.0102992,0.036796,0.0264968
56,0.071568616,0.083216414,"('impractical', 'practical')",0.040005006,0.07140835,-0.6855846,-0.5706567,-0.191337,-0.1386773,0.0526597
57,0.4660605,0.4373204,"('unimaginative', 'imaginative')",-1.1136009,-1.1534768,-2.2928262,-2.3367872,-0.9801222,-1.0176479,-0.0375257
58,0.2595076,0.35426772,"('undiscriminating', 'discriminating')",-0.4146064,-0.4653183,0.19380105,0.17628351,0.0129007,0.0217443,0.0088436
59,-0.7123023,-0.7547871,"('foolish', 'wise')",0.42766654,0.40190265,0.3186664,0.32026902,0.0113435,-0.0108718,-0.0222153
60,0.99883765,1.0606587,"('inefficient', 'efficient')",-0.21622235,-0.1433241,-0.22650546,-0.09126231,0.1853699,0.2753574,0.0899875
61,0.6104704,0.49283093,"('illogical', 'logical')",-0.3902827,-0.47604066,0.5696005,0.41256002,0.2632627,0.1431168,-0.1201459
62,0.21178891,0.28745764,"('incompetent', 'brilliant')",-0.9926507,-0.9113392,-0.30903146,-0.07970381,-0.3632977,-0.2345285,0.1287692
63,0.4675324,0.47222015,"('unperceptive', 'insightful')",-0.15869203,-0.11043212,1.282447,1.4145844,0.5304291,0.5921241,0.061695
64,-0.57483906,-0.68331426,"('shy', 'confident')",0.60293514,0.5430509,-6.7919283,-6.8473434,-2.2546107,-2.3292023,-0.0745916
65,0.35350838,0.2753104,"('insecure', 'secure')",0.08570327,0.031836912,-0.31958568,-0.2544984,0.0398753,0.0175496,-0.0223257
66,-0.8313691,-0.84587425,"('inactive', 'active')",-0.03674443,0.033233814,0.75864387,0.71773684,-0.0364899,-0.0316345,0.0048554
67,0.17425904,0.115962744,"('doubtful', 'determined')",1.0264155,1.0097122,-0.7234791,-0.70651805,0.1590651,0.139719,-0.0193461
68,0.2444694,0.16861121,"('dependent', 'independent')",-0.21553287,-0.24011217,-0.3561984,-0.37119484,-0.1090873,-0.1475653,-0.038478
69,-1.3174626,-1.2956238,"('lazy', 'industrious')",1.7709625,1.8362162,-0.7012319,-0.7050876,-0.0825773,-0.0548317,0.0277456
70,1.0003456,1.0024098,"('lethargic', 'energetic')",-0.91745555,-0.8608783,0.3401955,0.42134807,0.1410285,0.1876265,0.046598
71,0.99061346,1.021861,"('diffident', 'self-confident')",0.11992022,0.18749727,0.415502,0.40931293,0.5086786,0.5395571,0.0308785
72,1.0875449,1.1253203,"('unambitious', 'ambitious')",-1.1280326,-1.0879234,-0.6951364,-0.6598202,-0.245208,-0.2074744,0.0377336
73,0.30121627,0.30467412,"('helpless', 'self-reliant')",0.2356489,0.24303703,-3.3248014,-3.2721748,-0.9293121,-0.9081546,0.0211575
74,1.3602921,1.4389552,"('undedicated', 'dedicated')",0.13999218,0.20326142,0.16797139,0.16672964,0.5560852,0.6029821,0.0468969
75,-0.20468482,-0.119232066,"('meek', 'impulsive')",-0.13509472,-0.12614886,-0.30456203,-0.24239914,-0.2147805,-0.1625934,0.0521871
76,0.014313055,0.0338188,"('anxious', 'daring')",-0.29832557,-0.221948,-0.04428899,0.09920517,-0.1094338,-0.0296413,0.0797925
77,-0.23387723,-0.18727642,"('unmotivated', 'motivated')",-0.29511082,-0.30457273,-1.4003109,-1.2878475,-0.6430996,-0.5932322,0.0498674
78,-0.9664987,-0.9009864,"('nonresilient', 'resilient')",-1.0006878,-0.92210567,0.32655722,0.39934623,-0.5468764,-0.4745819,0.0722945
79,-1.283311,-1.2648507,"('wavering', 'unwavering')",-0.8927873,-0.9075051,-0.06882118,-0.036475867,-0.7483065,-0.7362773,0.0120292
80,-0.5439777,-0.61663353,"('dominated', 'dominating')",1.0057503,1.0055755,-1.210107,-1.1366434,-0.2494448,-0.2492338,0.000211
81,0.6793222,0.56939375,"('submissive', 'aggressive')",0.06346309,-0.0491291,-0.9239859,-0.85017926,-0.0604002,-0.1099715,-0.0495713
82,-0.3658512,-0.33063787,"('poor', 'rich')",-1.0454031,-1.0249143,5.9694204,6.095675,1.5193887,1.5800409,0.0606522
83,-0.1975565,-0.16949885,"('powerless', 'powerful')",-0.38282055,-0.35557678,-1.1582867,-1.1629359,-0.5795546,-0.5626705,0.0168841
84,-0.059956964,-0.12768209,"('inferior', 'superior')",-0.34555775,-0.40650558,0.71843857,0.6728263,0.1043079,0.0462129,-0.058095
85,0.30031654,0.38740277,"('insignificant', 'prestigious')",0.1276005,0.1264027,0.9506987,0.9514562,0.4595386,0.4884206,0.028882
86,0.5598782,0.50561893,"('uninfluential', 'influential')",-1.5561647,-1.6480821,0.10749736,-0.036519974,-0.2962631,-0.3929944,-0.0967313
87,0.43796602,0.4157958,"('unsuccessful', 'successful')",0.85211426,0.8259493,0.70081705,0.83835727,0.6636325,0.6933675,0.029735
88,-0.26222515,-0.25285062,"('low', 'eminent')",-0.42587635,-0.488828,0.078037076,0.104827836,-0.2033548,-0.2122836,-0.0089288
