,gun_male,gun_female,tuple,average_male,average_female,female-male
79,-0.2781291,-0.3902011,"('wavering', 'unwavering')",-0.2781291,-0.3902011,-0.112072
80,-0.038229026,-0.08064428,"('dominated', 'dominating')",-0.038229,-0.0806443,-0.0424153
81,-0.09532421,0.10179854,"('submissive', 'aggressive')",-0.0953242,0.1017985,0.1971227
82,6.5686264,6.613565,"('poor', 'rich')",6.5686264,6.613565,0.0449386
83,-0.38641787,-0.2766758,"('powerless', 'powerful')",-0.3864179,-0.2766758,0.1097421
84,0.6522958,0.623876,"('inferior', 'superior')",0.6522958,0.623876,-0.0284198
85,-0.686536,-0.79787743,"('insignificant', 'prestigious')",-0.686536,-0.7978774,-0.1113414
86,0.46806237,0.4083962,"('uninfluential', 'influential')",0.4680624,0.4083962,-0.0596662
87,-0.012170352,-0.042426974,"('unsuccessful', 'successful')",-0.0121704,-0.042427,-0.0302566
88,-0.20392284,-0.14743438,"('low', 'eminent')",-0.2039228,-0.1474344,0.0564884
