,arista_male,arista_female,tuple,networks_male,networks_female,inc_male,inc_female,average_male,average_female,female-male
75,0.917738,0.9589516,"('meek', 'impulsive')",-1.2286642,-1.1437923,-0.27488348,-0.20095596,-0.1952699,-0.1285989,0.066671
76,0.026546244,0.017762236,"('anxious', 'daring')",0.22129871,0.33722994,0.1969057,0.23548527,0.1482502,0.1968258,0.0485756
77,-1.033352,-0.935693,"('unmotivated', 'motivated')",0.18280602,0.23591064,-1.424661,-1.2959384,-0.7584023,-0.6652402,0.0931621
78,-1.1892865,-1.0059563,"('nonresilient', 'resilient')",0.24793248,0.3187192,0.14927031,0.26006866,-0.2640279,-0.1423895,0.1216384
79,0.21390282,0.2542279,"('wavering', 'unwavering')",-1.7550166,-1.7830067,0.08010118,0.107042655,-0.4870042,-0.473912,0.0130922
80,0.012449786,-0.09960912,"('dominated', 'dominating')",0.44515976,0.41884,-1.1449003,-1.1278175,-0.2290969,-0.2695289,-0.040432
81,-0.78571373,-0.965542,"('submissive', 'aggressive')",1.2964581,1.2562375,-0.69543195,-0.7145436,-0.0615625,-0.1412827,-0.0797202
82,-0.81925166,-0.7076627,"('poor', 'rich')",0.7786508,0.8313434,5.181674,5.1274986,1.7136911,1.7503931,0.036702
83,0.43151432,0.4331703,"('powerless', 'powerful')",0.60542727,0.6577936,-0.92544365,-0.9200508,0.037166,0.056971,0.019805
84,-0.07523331,-0.2599107,"('inferior', 'superior')",-0.78018636,-0.87798065,0.80847937,0.7462658,-0.0156468,-0.1305418,-0.114895
85,1.3697336,1.4243375,"('insignificant', 'prestigious')",-0.62724936,-0.6288911,1.0286288,1.0575927,0.590371,0.6176797,0.0273087
86,-1.0107415,-1.0014194,"('uninfluential', 'influential')",0.53670645,0.41028276,-0.055545934,-0.1864513,-0.176527,-0.259196,-0.082669
87,-0.24742359,-0.31203526,"('unsuccessful', 'successful')",0.5016519,0.44933745,0.8657651,0.92666996,0.3733311,0.3546574,-0.0186737
88,0.17074335,-0.0012748931,"('low', 'eminent')",-0.027623408,-0.03933722,0.16506507,0.12584408,0.1027283,0.0284107,-0.0743176
