,jabil_male,jabil_female,tuple,inc_male,inc_female,average_male,average_female,female-male
38,-0.2557065,-0.29260612,"('untruthful', 'truthful')",0.08492324,0.22078818,-0.0853916,-0.035909,0.0494826
39,0.20062792,0.29636282,"('exploitative', 'cooperative')",-0.14088391,-0.07950023,0.029872,0.1084313,0.0785593
40,-0.6130975,-0.50210285,"('stingy', 'generous')",-2.144677,-2.2247314,-1.3788872,-1.3634171,0.0154701
41,0.01579938,0.19386262,"('unforgiving', 'forgiving')",0.06484783,-0.04513283,0.0403236,0.0743649,0.0340413
42,0.7300253,1.1272383,"('unreliable', 'reliable')",-2.6822698,-2.497107,-0.9761223,-0.6849344,0.2911879
43,-0.16131115,0.015332248,"('irresponsible', 'responsible')",0.6335103,0.70034945,0.2360996,0.3578408,0.1217412
44,0.20367733,0.10348715,"('prejudiced', 'unprejudiced')",-1.5735835,-1.5868727,-0.6849531,-0.7416928,-0.0567397
45,-0.0055711456,0.23497026,"('incompetent', 'competent')",0.25606942,0.17209122,0.1252491,0.2035307,0.0782816
46,-0.49431506,-0.26314512,"('uncompetitive', 'competitive')",-0.5850659,-0.32054093,-0.5396905,-0.291843,0.2478475
47,0.16844958,0.22156368,"('stupid', 'smart')",5.42067,5.555179,2.7945597,2.8883715,0.0938118
48,-0.62151045,-0.587271,"('unintelligent', 'intelligent')",0.73456734,0.6535093,0.0565284,0.0331192,-0.0234092
49,-0.02649802,0.21988975,"('unable', 'able')",0.09257621,0.34621722,0.0330391,0.2830535,0.2500144
50,0.5551887,0.71278536,"('clumsy', 'skillful')",0.28559494,0.42462015,0.4203918,0.5687028,0.148311
51,0.1986254,0.08722701,"('uneducated', 'educated')",0.57647586,0.47894272,0.3875506,0.2830849,-0.1044657
52,0.24041075,-0.04186669,"('irrational', 'rational')",0.32445896,-0.04964655,0.2824349,-0.0457566,-0.3281915
53,-0.61358994,-0.7365178,"('uncreative', 'creative')",0.55414474,0.52022076,-0.0297226,-0.1081485,-0.0784259
54,0.4615631,0.3115701,"('incapable', 'capable')",1.4370399,1.4226542,0.9493015,0.8671122,-0.0821893
55,-0.4010755,-0.07508646,"('incompetent', 'clever')",0.163028,0.18308443,-0.1190238,0.053999,0.1730228
56,0.4371214,0.7155942,"('impractical', 'practical')",0.6226212,0.6744305,0.5298713,0.6950123,0.165141
57,-0.13525969,-0.12770951,"('unimaginative', 'imaginative')",-2.1281967,-2.3124168,-1.1317282,-1.2200632,-0.088335
58,1.0236316,1.041561,"('undiscriminating', 'discriminating')",-0.017630048,-0.0068074875,0.5030007,0.5173768,0.0143761
59,1.2768388,1.1719269,"('foolish', 'wise')",0.517955,0.48350772,0.8973969,0.8277173,-0.0696796
60,-0.37353948,-0.011903703,"('inefficient', 'efficient')",0.18441014,0.5018694,-0.0945647,0.2449828,0.3395475
61,-0.052235506,-0.12977472,"('illogical', 'logical')",0.39045057,0.14096789,0.1691075,0.0055966,-0.1635109
62,0.52319324,0.821875,"('incompetent', 'brilliant')",0.77566457,1.0456085,0.6494289,0.9337417,0.2843128
63,-0.34473744,-0.21063541,"('unperceptive', 'insightful')",0.9212416,1.151413,0.2882521,0.4703888,0.1821367
64,-0.48341462,-0.41232005,"('shy', 'confident')",-6.2871585,-6.3126173,-3.3852866,-3.3624687,0.0228179
65,-0.5406681,-0.36844367,"('insecure', 'secure')",-0.62320894,-0.44967055,-0.5819385,-0.4090571,0.1728814
66,-1.166828,-1.1854936,"('inactive', 'active')",0.30652338,0.19035354,-0.4301523,-0.49757,-0.0674177
67,-0.6887288,-0.6620197,"('doubtful', 'determined')",-0.03895048,-0.038367823,-0.3638397,-0.3501938,0.0136459
68,-0.06624619,-0.07175495,"('dependent', 'independent')",-0.60908204,-0.5600344,-0.3376641,-0.3158947,0.0217694
69,0.387982,0.145639,"('lazy', 'industrious')",-0.36003706,-0.4735723,0.0139725,-0.1639667,-0.1779392
70,0.5860809,0.71589994,"('lethargic', 'energetic')",0.72212327,0.9650465,0.6541021,0.8404732,0.1863711
71,-0.43371612,-0.60864466,"('diffident', 'self-confident')",0.42601612,0.33826855,-0.00385,-0.1351881,-0.1313381
72,-0.88546836,-0.8428588,"('unambitious', 'ambitious')",-1.1205784,-1.0356883,-1.0030234,-0.9392735,0.0637499
73,0.58723307,0.62622917,"('helpless', 'self-reliant')",-2.8935592,-2.8373067,-1.1531631,-1.1055388,0.0476243
74,-0.14388952,0.08033017,"('undedicated', 'dedicated')",0.073048174,0.0155047625,-0.0354207,0.0479175,0.0833382
75,-0.05255439,-0.26949573,"('meek', 'impulsive')",-0.29982847,-0.3423398,-0.1761914,-0.3059178,-0.1297264
76,0.007194534,0.29659694,"('anxious', 'daring')",0.44225132,0.74627066,0.2247229,0.5214338,0.2967109
77,-0.9677825,-0.71845955,"('unmotivated', 'motivated')",-0.7605508,-0.618207,-0.8641666,-0.6683333,0.1958333
78,-0.5049515,-0.26292413,"('nonresilient', 'resilient')",0.23578186,0.5028026,-0.1345848,0.1199392,0.254524
79,0.22968854,-0.1775321,"('wavering', 'unwavering')",0.2463837,0.12447377,0.2380361,-0.0265292,-0.2645653
80,0.3986902,0.32589647,"('dominated', 'dominating')",-0.96092427,-0.92627525,-0.281117,-0.3001894,-0.0190724
81,-0.5080389,-0.44895655,"('submissive', 'aggressive')",-0.3833727,-0.2293387,-0.4457058,-0.3391476,0.1065582
82,0.29839882,0.21788982,"('poor', 'rich')",6.19584,6.224721,3.2471194,3.2213054,-0.025814
83,-0.27332744,-0.41683024,"('powerless', 'powerful')",-0.80424225,-0.90995365,-0.5387849,-0.6633919,-0.124607
84,0.1524398,0.15092546,"('inferior', 'superior')",0.7218282,0.8464694,0.437134,0.4986974,0.0615634
85,1.0341082,0.5278138,"('insignificant', 'prestigious')",0.34376803,0.05779883,0.6889381,0.2928063,-0.3961318
86,-0.5460552,-0.7582332,"('uninfluential', 'influential')",-0.17554957,-0.28479066,-0.3608024,-0.5215119,-0.1607095
87,0.63019085,0.44128275,"('unsuccessful', 'successful')",0.930369,1.0154929,0.7802799,0.7283878,-0.0518921
88,0.8985378,0.5130828,"('low', 'eminent')",1.4044837,1.1636107,1.1515107,0.8383467,-0.313164
