,kimberly_male,kimberly_female,tuple,clark_male,clark_female,corp_male,corp_female,average_male,average_female,female-male
22,-0.31439134,0.12345794,"('untrustworthy', 'trustworthy')",-0.3875468,-0.17570898,-1.1649967,-1.0886774,-0.6223116,-0.3803095,0.2420021
23,1.1811416,1.5662023,"('insincere', 'sincere')",0.12615918,0.1833463,5.390848,5.0496325,2.2327162,2.2663937,0.0336775
24,0.3207935,0.66095656,"('dishonest', 'honest')",-0.18738754,-0.0735405,0.39338356,0.4201577,0.1755965,0.3358579,0.1602614
25,1.1580952,0.87529236,"('egoistic', 'altruistic')",0.83053803,0.7833911,1.0441068,0.92325205,1.0109134,0.8606452,-0.1502682
26,1.5773382,1.2052968,"('hardhearted', 'benevolent')",1.5701654,1.5401695,1.7814264,1.5777999,1.6429768,1.4410887,-0.2018881
27,0.16824615,0.02138672,"('hardhearted', 'softhearted')",-0.2689662,-0.30785736,0.5377533,0.32428396,0.1456777,0.0126044,-0.1330733
28,-0.23308067,-0.23163381,"('disloyal', 'loyal')",-1.0520892,-1.0050317,0.8116777,0.72209126,-0.1578307,-0.1715247,-0.013694
29,0.12391564,0.1528964,"('unfair', 'fair')",-0.7480074,-0.7720561,-0.9524776,-0.9602993,-0.5255231,-0.5264863,-0.0009632
30,-0.20028013,0.19062877,"('intolerant', 'tolerant')",-0.6956276,-0.4228284,0.5110611,0.5480833,-0.1282822,0.1052946,0.2335768
31,-0.30357945,-0.46800178,"('evil', 'good')",0.34052247,0.47631806,-1.0640323,-1.0636777,-0.3423631,-0.3517871,-0.009424
32,0.91212124,1.0567183,"('unkind', 'kind')",0.45966098,0.30507615,0.9698323,0.7201826,0.7805382,0.6939924,-0.0865458
33,1.191663,0.9052764,"('wrong', 'right')",1.1330625,0.96810067,-0.36605817,-0.37732685,0.6528892,0.4986834,-0.1542058
34,0.42972663,0.69333136,"('mean', 'honorable')",-0.012305476,0.17205082,5.057448,5.055718,1.8249564,1.9737,0.1487436
35,0.10483192,-0.352197,"('corrupt', 'incorrupt')",0.6083453,0.41349187,-0.7640024,-0.7692391,-0.0169417,-0.2359814,-0.2190397
36,7.785112e-05,-0.08721657,"('hostile', 'amicable')",0.03141869,0.16575553,-0.49541682,-0.6093037,-0.1546401,-0.1769216,-0.0222815
37,0.4986841,0.8910475,"('fake', 'genuine')",-0.48624527,-0.3948288,-0.16652037,-0.119809315,-0.0513605,0.1254698,0.1768303
38,0.28852284,0.43734884,"('untruthful', 'truthful')",0.5929722,0.6713879,0.5653899,0.7032239,0.482295,0.6039869,0.1216919
39,1.7340715,1.7258993,"('exploitative', 'cooperative')",0.8933303,0.9579727,0.24054769,0.32189876,0.9559832,1.0019236,0.0459404
40,-0.72837144,-0.41340137,"('stingy', 'generous')",-0.65067697,-0.46379074,-2.2690172,-2.3600287,-1.2160219,-1.0790736,0.1369483
41,-0.23097709,0.043385543,"('unforgiving', 'forgiving')",0.26980397,0.57500225,0.0024137087,0.07562469,0.0137469,0.2313375,0.2175906
42,-0.02662585,0.45835176,"('unreliable', 'reliable')",0.18568738,0.47090042,-2.6282206,-2.3600872,-0.823053,-0.476945,0.346108
43,0.0037451088,0.47058424,"('irresponsible', 'responsible')",-0.6382607,-0.35884055,0.29806185,0.39187372,-0.1121513,0.1678725,0.2800238
44,-1.6505172,-1.6756145,"('prejudiced', 'unprejudiced')",-0.60807765,-0.687376,-1.5969064,-1.4803492,-1.2851671,-1.2811131,0.004054
45,-1.0281378,-0.39222196,"('incompetent', 'competent')",-1.0968481,-0.6575448,-0.26015085,-0.19118524,-0.7950456,-0.4136507,0.3813949
46,-0.9138911,-0.13808326,"('uncompetitive', 'competitive')",-0.97329116,-0.55064803,-0.79486924,-0.698903,-0.8940171,-0.4625448,0.4314723
47,-0.07913707,-0.04161328,"('stupid', 'smart')",0.5847739,0.54937,4.9458947,4.767676,1.8171771,1.7584775,-0.0586996
48,-0.5969915,-0.41662717,"('unintelligent', 'intelligent')",-0.78408617,-0.56079096,0.49658895,0.4303591,-0.2948296,-0.182353,0.1124766
49,-0.59295475,-0.65890366,"('unable', 'able')",-0.5105569,-0.3238316,-0.40479773,-0.25447884,-0.5027698,-0.4124047,0.0903651
50,0.0723805,0.1675014,"('clumsy', 'skillful')",0.77358115,0.87273383,0.45893252,0.32802865,0.4349647,0.456088,0.0211233
51,0.1496908,0.31702632,"('uneducated', 'educated')",-0.23067515,-0.20743188,0.4074256,0.29819867,0.1088138,0.135931,0.0271172
52,0.9362199,0.3606556,"('irrational', 'rational')",-0.72093356,-1.0498451,0.024451092,-0.15682387,0.0799125,-0.2820045,-0.361917
53,0.6628208,0.94569266,"('uncreative', 'creative')",-0.22183144,0.029221993,0.2570085,0.1885194,0.232666,0.3878113,0.1551453
54,0.97587067,0.80384564,"('incapable', 'capable')",0.40772933,0.36401117,0.83875376,0.8175412,0.7407846,0.6617994,-0.0789852
55,-1.1159476,-0.37625736,"('incompetent', 'clever')",-1.778384,-1.3866429,-0.025866223,0.037024707,-0.9733992,-0.5752919,0.3981073
56,0.6655567,1.0718579,"('impractical', 'practical')",0.5456819,0.65639013,-0.2668073,-0.0866486,0.3148104,0.5471998,0.2323894
57,-1.2969118,-0.72882044,"('unimaginative', 'imaginative')",-1.560636,-1.2920747,-3.0923717,-2.9798982,-1.9833066,-1.6669312,0.3163754
58,-0.180351,0.11480305,"('undiscriminating', 'discriminating')",-0.19950694,0.07126142,-0.24103482,-0.13337168,-0.2069643,0.0175643,0.2245286
59,0.34646094,-0.115351595,"('foolish', 'wise')",0.32510424,0.1369488,0.045856923,0.022346223,0.2391407,0.0146478,-0.2244929
60,0.036329888,0.7500739,"('inefficient', 'efficient')",-0.39733902,-0.1189538,-0.16841206,0.090016365,-0.1764737,0.2403788,0.4168525
61,0.5497682,0.54466957,"('illogical', 'logical')",0.09683822,0.052650332,0.3779802,0.28887853,0.3415289,0.2953995,-0.0461294
62,0.22154327,0.59833336,"('incompetent', 'brilliant')",-0.35263938,-0.025266595,0.6029831,0.81116116,0.1572957,0.4614093,0.3041136
63,0.67960846,1.1334072,"('unperceptive', 'insightful')",0.54914796,0.7776576,0.90693486,0.93524593,0.7118971,0.9487703,0.2368732
64,-0.7302344,-0.5259544,"('shy', 'confident')",-0.86759543,-0.8745171,-5.854205,-5.472305,-2.4840117,-2.2909253,0.1930864
65,-1.1266446,-0.79466766,"('insecure', 'secure')",-1.2488105,-1.1373619,-0.50366783,-0.3965768,-0.9597077,-0.7762021,0.1835056
66,0.1043255,-0.08988841,"('inactive', 'active')",0.6006789,0.5377761,0.43781322,0.3918801,0.3809392,0.2799226,-0.1010166
67,0.7766491,0.69163644,"('doubtful', 'determined')",1.0044168,0.89660466,-0.17925781,-0.07727373,0.533936,0.5036558,-0.0302802
68,-0.9851003,-0.7762286,"('dependent', 'independent')",-1.0567725,-0.9774476,-1.2045975,-1.1021395,-1.0821567,-0.9519385,0.1302182
69,1.1834384,0.5893908,"('lazy', 'industrious')",1.8776135,1.65916,-0.2640636,-0.14239448,0.9323294,0.7020521,-0.2302773
70,-0.6291399,-0.015299678,"('lethargic', 'energetic')",-0.64752483,-0.34360856,0.17834821,0.23094386,-0.3661055,-0.0426548,0.3234507
71,1.4160196,1.3433279,"('diffident', 'self-confident')",0.9644381,1.059443,0.3406895,0.2739891,0.907049,0.8922534,-0.0147956
72,0.458335,0.45349327,"('unambitious', 'ambitious')",-0.90568554,-1.0055655,-0.71599436,-0.652265,-0.3877816,-0.4014458,-0.0136642
73,0.6242021,0.4333837,"('helpless', 'self-reliant')",0.100951396,0.1279329,-3.1752362,-2.9676354,-0.8166943,-0.8021062,0.0145881
74,1.1343267,1.4411063,"('undedicated', 'dedicated')",0.32804966,0.5601983,-0.34780267,-0.3085097,0.3715246,0.564265,0.1927404
75,-0.58536226,-0.5511576,"('meek', 'impulsive')",0.06869799,0.2131227,-0.527297,-0.38134596,-0.3479871,-0.2397936,0.1081935
76,-0.14439367,0.4795812,"('anxious', 'daring')",-0.29420543,0.053775094,-0.53534615,-0.39676237,-0.3246484,0.0455313,0.3701797
77,-0.5605214,-0.26611257,"('unmotivated', 'motivated')",-1.2717437,-0.9697568,-1.1549975,-0.9499769,-0.9957542,-0.7286154,0.2671388
78,0.46584988,0.6874215,"('nonresilient', 'resilient')",0.093632564,0.22788139,0.30080882,0.3126523,0.2867637,0.4093184,0.1225547
79,0.27696553,0.1709682,"('wavering', 'unwavering')",0.7738794,0.8582877,-0.3647174,-0.37056398,0.2287092,0.219564,-0.0091452
80,-0.33037588,-0.34828544,"('dominated', 'dominating')",-0.7910386,-0.8916105,-0.6543036,-0.5934725,-0.591906,-0.6111228,-0.0192168
81,-0.949157,-0.54931426,"('submissive', 'aggressive')",-0.6192361,-0.63308567,-0.47098967,-0.43018037,-0.6797942,-0.5375268,0.1422674
82,-0.9288378,-0.69024163,"('poor', 'rich')",-0.4701043,-0.3872796,5.6070137,5.3151965,1.4026906,1.4125584,0.0098678
83,0.15377504,0.2117242,"('powerless', 'powerful')",-0.2768612,-0.16464016,-0.8680697,-0.7653561,-0.3303853,-0.239424,0.0909613
84,1.0126839,0.81157434,"('inferior', 'superior')",-0.086143814,-0.15174012,0.709014,0.8369672,0.5451847,0.4989338,-0.0462509
85,1.5949413,1.2160878,"('insignificant', 'prestigious')",0.8259849,0.91828084,-0.0051701404,-0.14433786,0.805252,0.6633436,-0.1419084
86,0.3037499,0.6309497,"('uninfluential', 'influential')",-0.56697047,-0.4309431,-0.4224569,-0.53526676,-0.2285592,-0.1117534,0.1168058
87,0.57280093,0.41427863,"('unsuccessful', 'successful')",0.5679884,0.5287292,0.70432734,0.7176821,0.6150389,0.5535633,-0.0614756
88,-0.09444404,-0.12052554,"('low', 'eminent')",-0.57006276,-0.5376925,-0.33262166,-0.4395925,-0.3323762,-0.3659368,-0.0335606
