,beam_male,beam_female,tuple,inc_male,inc_female,average_male,average_female,female-male
18,-0.41555947,-0.48456234,"('disagreeable', 'welcoming')",-0.13119808,-0.14878836,-0.2733788,-0.3166754,-0.0432966
19,-1.4405086,-1.5013852,"('inhospitable', 'hospitable')",-0.17658244,-0.17317428,-0.8085455,-0.8372797,-0.0287342
20,0.9729995,0.9513159,"('rough', 'thoughtful')",1.1064954,1.0544848,1.0397475,1.0029004,-0.0368471
21,1.1544918,0.94190806,"('immoral', 'moral')",-0.3229869,-0.34487385,0.4157524,0.2985171,-0.1172353
22,0.3694639,0.20171505,"('untrustworthy', 'trustworthy')",-0.5825435,-0.5763702,-0.1065398,-0.1873276,-0.0807878
23,2.1196282,2.0068922,"('insincere', 'sincere')",5.4877234,5.6459465,3.8036757,3.8264194,0.0227437
24,1.0746462,0.9079898,"('dishonest', 'honest')",0.5416909,0.53058434,0.8081685,0.719287,-0.0888815
25,-0.13125943,0.056309562,"('egoistic', 'altruistic')",1.5740737,1.5862263,0.7214071,0.821268,0.0998609
26,0.7285136,0.50215346,"('hardhearted', 'benevolent')",1.7507254,1.5021287,1.2396195,1.0021411,-0.2374784
27,0.51899886,0.5060738,"('hardhearted', 'softhearted')",1.2228793,1.174222,0.8709391,0.8401479,-0.0307912
28,0.67922056,0.64909697,"('disloyal', 'loyal')",1.3396622,1.2849354,1.0094414,0.9670162,-0.0424252
29,-0.5913824,-0.61008453,"('unfair', 'fair')",-0.36012828,-0.53920203,-0.4757553,-0.5746433,-0.098888
30,1.5774754,1.4356911,"('intolerant', 'tolerant')",1.3267517,1.2600613,1.4521136,1.3478762,-0.1042374
31,-2.195702,-2.1021783,"('evil', 'good')",-0.77735114,-0.8231724,-1.4865266,-1.4626753,0.0238513
32,0.9816628,0.7995246,"('unkind', 'kind')",0.83483076,0.5911118,0.9082468,0.6953182,-0.2129286
33,-0.30187112,-0.4093998,"('wrong', 'right')",-0.516878,-0.5640425,-0.4093746,-0.4867212,-0.0773466
34,-0.10615733,-0.034116127,"('mean', 'honorable')",5.314724,5.6120706,2.6042833,2.7889771,0.1846938
35,-1.3005928,-1.1660191,"('corrupt', 'incorrupt')",-0.17943123,-0.29712063,-0.740012,-0.7315699,0.0084421
36,-1.7513725,-1.6826218,"('hostile', 'amicable')",-0.0029900111,-0.18953474,-0.8771812,-0.9360783,-0.0588971
37,-0.048781235,-0.16842821,"('fake', 'genuine')",0.5684675,0.53658533,0.2598431,0.1840786,-0.0757645
38,0.21953592,0.21929142,"('untruthful', 'truthful')",-0.18144499,-0.088219695,0.0190455,0.0655359,0.0464904
39,2.1217504,2.0953321,"('exploitative', 'cooperative')",0.1541777,0.11042038,1.137964,1.1028763,-0.0350877
40,0.12804647,0.1388663,"('stingy', 'generous')",-1.2263416,-1.2782522,-0.5491475,-0.569693,-0.0205455
41,1.1790197,0.9573369,"('unforgiving', 'forgiving')",0.059195876,-0.052196663,0.6191078,0.4525701,-0.1665377
42,-0.52158785,-0.61028737,"('unreliable', 'reliable')",-3.3912194,-3.3683472,-1.9564036,-1.9893173,-0.0329137
43,1.4670354,1.2869612,"('irresponsible', 'responsible')",0.49355996,0.44426313,0.9802977,0.8656121,-0.1146856
44,-1.9623513,-1.9976556,"('prejudiced', 'unprejudiced')",-1.5505645,-1.6096224,-1.7564579,-1.8036389,-0.047181
45,0.8790616,0.67327833,"('incompetent', 'competent')",-0.012171963,0.021881327,0.4334448,0.3475798,-0.085865
46,0.73133856,0.5669241,"('uncompetitive', 'competitive')",-0.44583103,-0.5461989,0.1427538,0.0103626,-0.1323912
47,0.47516727,0.39191633,"('stupid', 'smart')",4.6818433,4.944574,2.5785053,2.6682451,0.0897398
48,2.0328197,2.0686526,"('unintelligent', 'intelligent')",0.83448744,0.82623863,1.4336536,1.4474456,0.013792
49,0.048964784,0.14266445,"('unable', 'able')",-0.03765996,0.14566904,0.0056524,0.1441667,0.1385143
50,-0.5935281,-0.5788913,"('clumsy', 'skillful')",0.11680309,0.15710929,-0.2383625,-0.210891,0.0274715
51,0.10448524,-0.10081424,"('uneducated', 'educated')",0.60192204,0.4808088,0.3532037,0.1899973,-0.1632064
52,-0.96866035,-0.9394048,"('irrational', 'rational')",0.07955767,-0.070785984,-0.4445513,-0.5050954,-0.0605441
53,-0.75539833,-0.65942127,"('uncreative', 'creative')",0.4808238,0.48035747,-0.1372873,-0.0895319,0.0477554
54,-1.1324979,-1.2390779,"('incapable', 'capable')",0.6900401,0.7398926,-0.2212289,-0.2495927,-0.0283638
55,1.6721168,1.5719358,"('incompetent', 'clever')",0.29823235,0.3264393,0.9851745,0.9491875,-0.035987
56,2.5521092,2.3553815,"('impractical', 'practical')",-0.08460899,-0.0019560345,1.2337501,1.1767128,-0.0570373
57,-0.031498075,-0.1401439,"('unimaginative', 'imaginative')",-2.1369522,-2.3374553,-1.0842252,-1.2387996,-0.1545744
58,0.7779388,0.6799982,"('undiscriminating', 'discriminating')",0.39548093,0.4027582,0.5867099,0.5413782,-0.0453317
59,-0.42312485,-0.37996814,"('foolish', 'wise')",0.35149968,0.38919467,-0.0358126,0.0046133,0.0404259
60,2.696191,2.5761461,"('inefficient', 'efficient')",0.24399003,0.37089646,1.4700905,1.4735212,0.0034307
61,0.9886805,0.6720308,"('illogical', 'logical')",0.20386855,-0.011587787,0.5962745,0.3302215,-0.266053
62,1.8453875,1.8653893,"('incompetent', 'brilliant')",0.27809593,0.53165513,1.0617417,1.1985222,0.1367805
63,0.9477485,0.86426896,"('unperceptive', 'insightful')",0.96755636,1.0437126,0.9576524,0.9539908,-0.0036616
64,-0.5573583,-0.73737204,"('shy', 'confident')",-6.21076,-6.333829,-3.3840592,-3.5356004,-0.1515412
65,2.0401402,1.9173563,"('insecure', 'secure')",-0.56793404,-0.5368135,0.7361031,0.6902714,-0.0458317
66,-2.6723256,-2.7075965,"('inactive', 'active')",-0.16339599,-0.28196594,-1.4178607,-1.4947813,-0.0769206
67,0.2673264,0.06407975,"('doubtful', 'determined')",-0.64256203,-0.75278044,-0.1876178,-0.3443503,-0.1567325
68,-0.808985,-0.87950504,"('dependent', 'independent')",-0.10552494,-0.10401244,-0.457255,-0.4917587,-0.0345037
69,-1.7451094,-1.6985718,"('lazy', 'industrious')",-0.44913596,-0.48520714,-1.0971227,-1.0918895,0.0052332
70,0.7585358,0.5787014,"('lethargic', 'energetic')",0.48481476,0.48674247,0.6216753,0.5327219,-0.0889534
71,1.0342371,0.9776132,"('diffident', 'self-confident')",0.51208496,0.48679686,0.7731611,0.732205,-0.0409561
72,1.0644048,1.0671576,"('unambitious', 'ambitious')",-0.9678199,-0.9141008,0.0482925,0.0765284,0.0282359
73,-0.40898848,-0.31470597,"('helpless', 'self-reliant')",-2.5399373,-2.4760149,-1.4744629,-1.3953605,0.0791024
74,1.2102908,1.071191,"('undedicated', 'dedicated')",0.19520777,0.06983617,0.7027493,0.5705135,-0.1322358
75,-2.4129226,-2.2230377,"('meek', 'impulsive')",-0.6150827,-0.5322432,-1.5140027,-1.3776405,0.1363622
76,1.2293688,1.1602322,"('anxious', 'daring')",0.012943972,0.09426257,0.6211564,0.6272474,0.006091
77,0.74449635,0.8209726,"('unmotivated', 'motivated')",-0.95409954,-0.87869465,-0.1048016,-0.028861,0.0759406
78,0.15784013,0.12632833,"('nonresilient', 'resilient')",0.20904233,0.29716897,0.1834412,0.2117487,0.0283075
79,-1.5593469,-1.6124989,"('wavering', 'unwavering')",-0.26729587,-0.2374534,-0.9133214,-0.9249761,-0.0116547
80,0.8565472,0.88398826,"('dominated', 'dominating')",-1.2561575,-1.1614586,-0.1998052,-0.1387352,0.06107
81,0.87979877,0.73490095,"('submissive', 'aggressive')",-0.60880667,-0.5708591,0.1354961,0.0820209,-0.0534752
82,-0.16553009,-0.18871447,"('poor', 'rich')",5.3989053,5.7073736,2.6166875,2.7593296,0.1426421
83,-0.6560547,-0.75042343,"('powerless', 'powerful')",-1.002615,-1.0852891,-0.8293349,-0.9178563,-0.0885214
84,0.9582079,0.96605146,"('inferior', 'superior')",0.9374523,0.9453129,0.9478301,0.9556822,0.0078521
85,-0.87846345,-0.75107455,"('insignificant', 'prestigious')",0.40190786,0.33990785,-0.2382778,-0.2055833,0.0326945
86,1.3642547,1.0800005,"('uninfluential', 'influential')",0.3382163,0.07342108,0.8512355,0.5767108,-0.2745247
87,0.18352744,0.103231154,"('unsuccessful', 'successful')",0.80697465,0.928162,0.4952511,0.5156966,0.0204455
88,-0.33634388,-0.31155437,"('low', 'eminent')",0.36233222,0.34200895,0.0129942,0.0152273,0.0022331
