,avon_male,avon_female,tuple,products_male,products_female,inc_male,inc_female,average_male,average_female,female-male
18,-0.59420055,-0.5975839,"('disagreeable', 'welcoming')",-0.93843454,-0.88761425,-0.612799,-0.643003,-0.7151447,-0.7094003,0.0057444
19,-0.36960652,-0.23134127,"('inhospitable', 'hospitable')",-0.8221235,-0.8275035,0.13457808,0.27746195,-0.352384,-0.260461,0.091923
20,-0.33159414,-0.32205713,"('rough', 'thoughtful')",0.6059568,0.6371955,0.9101359,0.8827203,0.3948328,0.3992862,0.0044534
21,0.6352297,0.52568924,"('immoral', 'moral')",0.7157191,0.65939605,-0.44926184,-0.5169964,0.3005623,0.2226963,-0.077866
22,0.254882,0.13347816,"('untrustworthy', 'trustworthy')",-0.27012062,-0.26483876,-0.84746736,-0.9489294,-0.2875686,-0.3600967,-0.0725281
23,0.49871325,0.40689477,"('insincere', 'sincere')",0.5992591,0.59044963,4.8640275,4.840025,1.9873333,1.9457898,-0.0415435
24,0.9805167,0.9717342,"('dishonest', 'honest')",-0.68520534,-0.63278097,0.7450867,0.712086,0.3467994,0.3503464,0.003547
25,-0.6685898,-0.6611978,"('egoistic', 'altruistic')",0.6870907,0.63627785,1.4493515,1.4328899,0.4892842,0.4693233,-0.0199609
26,1.731905,1.6390245,"('hardhearted', 'benevolent')",1.1486635,1.138421,1.7369516,1.6057143,1.5391734,1.4610532,-0.0781202
27,0.55491567,0.6901646,"('hardhearted', 'softhearted')",-0.032835193,0.07846062,1.3973479,1.3253384,0.6398094,0.6979879,0.0581785
28,0.15830864,-0.053831246,"('disloyal', 'loyal')",0.6853207,0.6292899,1.1332878,1.0381337,0.6589723,0.5378641,-0.1211082
29,-1.2629375,-1.3468494,"('unfair', 'fair')",-0.9057125,-0.881889,-0.54099345,-0.62499964,-0.9032145,-0.9512459,-0.0480314
30,0.9466006,0.8432915,"('intolerant', 'tolerant')",0.92038804,0.8705403,1.0073262,0.9089454,0.9581049,0.8742591,-0.0838458
31,-1.6646647,-1.5088025,"('evil', 'good')",-1.0932131,-1.0532467,-0.96826375,-0.96088576,-1.2420472,-1.1743117,0.0677355
32,0.12264085,0.10443402,"('unkind', 'kind')",0.21126142,0.21292384,0.9725723,0.8669105,0.4354915,0.3947561,-0.0407354
33,0.8209627,0.7228888,"('wrong', 'right')",0.27653122,0.2246883,-0.43449938,-0.46358198,0.2209982,0.1613317,-0.0596665
34,-0.25224596,-0.10318582,"('mean', 'honorable')",0.06798029,0.17475894,5.642962,5.8133955,1.8195655,1.9616563,0.1420908
35,-0.8030648,-0.75499034,"('corrupt', 'incorrupt')",-0.8468858,-0.9517564,-0.18842645,-0.25472975,-0.6127924,-0.6538255,-0.0410331
36,-1.3856108,-1.3180342,"('hostile', 'amicable')",-1.624757,-1.6874404,0.37334657,0.27229455,-0.8790071,-0.91106,-0.0320529
37,0.8921759,0.89306957,"('fake', 'genuine')",0.3632416,0.42145634,0.25748104,0.28419423,0.5042996,0.5329067,0.0286071
38,-0.23074865,-0.22827344,"('untruthful', 'truthful')",-0.30263862,-0.21762747,0.047489177,0.15658858,-0.161966,-0.0964374,0.0655286
39,1.0714619,1.0881895,"('exploitative', 'cooperative')",0.36736876,0.38581887,-0.16338609,-0.18583876,0.4251482,0.4293899,0.0042417
40,-0.6563087,-0.7068839,"('stingy', 'generous')",-0.123826265,-0.0544778,-1.4154692,-1.5635436,-0.731868,-0.7749685,-0.0431005
41,-0.31528252,-0.46115255,"('unforgiving', 'forgiving')",-0.34992126,-0.26467812,0.18719551,0.05760715,-0.1593361,-0.2227412,-0.0634051
42,-0.51578104,-0.48410308,"('unreliable', 'reliable')",-0.24304748,-0.11132339,-2.7976527,-2.7038696,-1.1854938,-1.0997653,0.0857285
43,0.19399327,0.2633829,"('irresponsible', 'responsible')",-0.074250266,0.09105614,0.17898132,0.2325553,0.0995748,0.1956648,0.09609
44,-1.622961,-1.5936955,"('prejudiced', 'unprejudiced')",-1.0295881,-1.0231595,-1.6926657,-1.6442537,-1.4484049,-1.4203696,0.0280353
45,0.36772737,0.24291523,"('incompetent', 'competent')",0.4871253,0.63924927,0.073924854,-0.009525858,0.3095925,0.2908795,-0.018713
46,0.94054675,0.86863005,"('uncompetitive', 'competitive')",0.90559596,1.0167835,-0.25466278,-0.36920062,0.5304933,0.5054043,-0.025089
47,0.9632961,0.96384835,"('stupid', 'smart')",0.91714364,0.95384514,5.1868625,5.294437,2.3557674,2.4040435,0.0482761
48,0.21227062,0.1274451,"('unintelligent', 'intelligent')",0.2084019,0.19892515,0.5205267,0.44300476,0.3137331,0.2564583,-0.0572748
49,0.40056136,0.44071072,"('unable', 'able')",0.1535384,0.22042488,-0.13303486,0.032043155,0.140355,0.2310596,0.0907046
50,-0.9710103,-0.9412976,"('clumsy', 'skillful')",0.042828985,0.015873414,0.12425223,0.16419287,-0.2679764,-0.2537438,0.0142326
51,-0.30508956,-0.42995414,"('uneducated', 'educated')",0.00068366155,-0.10620057,0.22964309,0.085506156,-0.0249209,-0.1502162,-0.1252953
52,-0.8217153,-1.0038694,"('irrational', 'rational')",-0.26823395,-0.55608535,0.041365586,-0.0046991073,-0.3495279,-0.5215513,-0.1720234
53,-0.40409076,-0.40093637,"('uncreative', 'creative')",-0.80954146,-0.83319,0.70838886,0.69201875,-0.1684145,-0.1807025,-0.012288
54,-0.15830654,-0.18750626,"('incapable', 'capable')",-0.030378174,-0.072423205,0.8431792,1.0235075,0.2181648,0.254526,0.0363612
55,0.25068054,0.15998627,"('incompetent', 'clever')",0.4021061,0.46085835,0.059931397,-0.01945451,0.2375727,0.2004634,-0.0371093
56,1.8572087,1.7837254,"('impractical', 'practical')",1.7463722,1.8121287,-0.034937713,-0.02087017,1.1895478,1.1916613,0.0021135
57,0.4937907,0.3948249,"('unimaginative', 'imaginative')",-0.76896775,-0.77298075,-2.0998704,-2.2106311,-0.7916825,-0.862929,-0.0712465
58,0.046967547,-0.012908373,"('undiscriminating', 'discriminating')",0.4131202,0.37791163,-0.060646668,-0.0907115,0.133147,0.0914306,-0.0417164
59,0.36767453,0.33259448,"('foolish', 'wise')",-0.27201632,-0.41384187,0.24890088,0.32715353,0.114853,0.0819687,-0.0328843
60,1.0921004,1.018559,"('inefficient', 'efficient')",1.5674204,1.6709073,-0.17387687,-0.1343484,0.828548,0.8517059,0.0231579
61,0.51437944,0.33570045,"('illogical', 'logical')",0.0774868,-0.13227953,0.1939291,0.030622022,0.2619318,0.0780143,-0.1839175
62,0.47373766,0.4329719,"('incompetent', 'brilliant')",0.44328427,0.58481044,-0.02605683,0.1116308,0.2969884,0.376471,0.0794826
63,-0.20380111,-0.2142703,"('unperceptive', 'insightful')",0.39808407,0.5037677,0.9438624,1.0164019,0.3793818,0.4352998,0.055918
64,-0.03493215,-0.16762523,"('shy', 'confident')",0.17508176,0.087614074,-5.865775,-5.9524555,-1.9085418,-2.0108223,-0.1022805
65,0.36903596,0.13097614,"('insecure', 'secure')",0.34273654,0.13936031,-0.44720706,-0.54107213,0.0881885,-0.0902452,-0.1784337
66,-0.4339902,-0.3302338,"('inactive', 'active')",-0.87889874,-0.8426492,1.1371421,1.1855365,-0.0585823,0.0042178,0.0628001
67,0.62544996,0.5154124,"('doubtful', 'determined')",0.6514746,0.56013423,-0.38801527,-0.35608613,0.2963031,0.2398202,-0.0564829
68,-0.4354342,-0.44718477,"('dependent', 'independent')",-0.4697723,-0.54640913,-0.44924664,-0.47170514,-0.4514844,-0.488433,-0.0369486
69,-0.73394245,-0.66871136,"('lazy', 'industrious')",1.1538655,1.126168,-0.18112463,-0.08447661,0.0795995,0.1243267,0.0447272
70,0.4791194,0.49204007,"('lethargic', 'energetic')",-0.1186447,0.013596341,0.4150556,0.48414347,0.2585101,0.3299266,0.0714165
71,1.8002543,1.8494581,"('diffident', 'self-confident')",0.6624864,0.7300854,0.38917816,0.39923686,0.9506396,0.9929268,0.0422872
72,0.6820041,0.7055347,"('unambitious', 'ambitious')",-0.9206519,-0.9037012,-1.32629,-1.280951,-0.5216459,-0.4930392,0.0286067
73,1.5727692,1.637939,"('helpless', 'self-reliant')",0.70087296,0.6569949,-2.9439945,-2.8697875,-0.2234508,-0.1916179,0.0318329
74,1.5166378,1.5401219,"('undedicated', 'dedicated')",0.8087783,0.9015301,0.18198921,0.19599348,0.8358018,0.8792152,0.0434134
75,-0.8673989,-0.8128334,"('meek', 'impulsive')",-1.502462,-1.4755518,-0.21888539,-0.10033294,-0.8629154,-0.7962395,0.0666759
76,-0.323275,-0.28686008,"('anxious', 'daring')",-0.043423608,0.100927055,-0.03831986,0.027036235,-0.1350062,-0.0529656,0.0820406
77,-1.1524626,-1.2712961,"('unmotivated', 'motivated')",0.20964776,0.15422733,-0.90084183,-0.88269144,-0.6145522,-0.6665867,-0.0520345
78,-0.30848613,-0.18148659,"('nonresilient', 'resilient')",0.8538331,0.9819861,0.38344356,0.43907082,0.3095969,0.4131901,0.1035932
79,-0.668865,-0.5646386,"('wavering', 'unwavering')",-1.1846204,-1.2018397,0.024176268,0.14365636,-0.6097697,-0.5409406,0.0688291
80,-0.036478825,-0.18412858,"('dominated', 'dominating')",0.61080027,0.62531245,-1.1411625,-1.1314552,-0.188947,-0.2300904,-0.0411434
81,0.83937156,0.6760247,"('submissive', 'aggressive')",0.8321022,0.7744174,-0.5901736,-0.65799946,0.3604334,0.2641475,-0.0962859
82,-0.587647,-0.61100954,"('poor', 'rich')",0.011662147,0.007760086,5.705064,5.8067446,1.709693,1.7344983,0.0248053
83,0.4240852,0.31782886,"('powerless', 'powerful')",-0.34401876,-0.34631303,-1.0026013,-1.047118,-0.3075116,-0.358534,-0.0510224
84,1.2064999,1.06146,"('inferior', 'superior')",0.67482716,0.53038406,0.82120365,0.7828902,0.9008436,0.7915781,-0.1092655
85,-0.16504735,-0.13511603,"('insignificant', 'prestigious')",-0.3667664,-0.4519263,0.68746775,0.78729814,0.0518847,0.0667519,0.0148672
86,1.3179806,1.2114322,"('uninfluential', 'influential')",0.05004543,0.022827482,0.08842954,-0.09017159,0.4854852,0.3813627,-0.1041225
87,0.38931894,0.2588397,"('unsuccessful', 'successful')",0.9529884,0.8823235,0.8044346,0.8628723,0.7155806,0.6680118,-0.0475688
88,0.186949,0.096788816,"('low', 'eminent')",0.10981275,0.016178094,0.09065619,0.13021949,0.1291393,0.0810621,-0.0480772
