,celgene_male,celgene_female,tuple,corp_male,corp_female,average_male,average_female,female-male
40,0.63600284,0.6298548,"('stingy', 'generous')",-1.8871412,-2.0272717,-0.6255692,-0.6987085,-0.0731393
41,-0.569954,-0.6301598,"('unforgiving', 'forgiving')",-0.07272938,-0.17675887,-0.3213417,-0.4034593,-0.0821176
42,0.5239992,0.60781294,"('unreliable', 'reliable')",-3.0333767,-2.9786692,-1.2546887,-1.1854281,0.0692606
43,-1.1574383,-1.1649889,"('irresponsible', 'responsible')",0.14664763,0.11368962,-0.5053953,-0.5256496,-0.0202543
44,0.60725725,0.68379027,"('prejudiced', 'unprejudiced')",-1.5771388,-1.5772349,-0.4849408,-0.4467223,0.0382185
45,-1.5174159,-1.6104283,"('incompetent', 'competent')",-0.033814095,-0.10567147,-0.775615,-0.8580499,-0.0824349
46,-1.0972966,-1.1780446,"('uncompetitive', 'competitive')",-0.933748,-0.95134825,-1.0155222,-1.0646964,-0.0491742
47,-0.30847365,-0.32226136,"('stupid', 'smart')",4.980592,4.9793096,2.3360591,2.3285241,-0.007535
48,0.67316467,0.5501881,"('unintelligent', 'intelligent')",1.0574284,1.0064223,0.8652965,0.7783052,-0.0869913
49,-0.119077146,-0.10999555,"('unable', 'able')",-0.03846924,0.059240125,-0.0787732,-0.0253777,0.0533955
50,0.4280312,0.42824084,"('clumsy', 'skillful')",-0.09537788,-0.15762709,0.1663267,0.1353069,-0.0310198
51,-0.6767519,-0.74755013,"('uneducated', 'educated')",0.22447605,0.12132023,-0.2261379,-0.3131149,-0.086977
52,0.31321335,0.16820544,"('irrational', 'rational')",0.2961665,0.21292762,0.3046899,0.1905665,-0.1141234
53,-0.57044613,-0.6413951,"('uncreative', 'creative')",0.40152383,0.28260422,-0.0844612,-0.1793954,-0.0949342
54,-0.44818026,-0.47311375,"('incapable', 'capable')",0.61599535,0.7176642,0.0839075,0.1222752,0.0383677
55,-0.91278315,-0.971931,"('incompetent', 'clever')",0.3866464,0.33075216,-0.2630684,-0.3205894,-0.057521
56,-0.27026838,-0.40853924,"('impractical', 'practical')",-0.20673501,-0.22576602,-0.2385017,-0.3171526,-0.0786509
57,-1.4560862,-1.6126859,"('unimaginative', 'imaginative')",-3.000646,-3.0747573,-2.2283661,-2.3437216,-0.1153555
58,-0.0060493164,-0.080663085,"('undiscriminating', 'discriminating')",-0.013764273,-0.03449655,-0.0099068,-0.0575798,-0.047673
59,0.47132382,0.48445895,"('foolish', 'wise')",0.3289788,0.39722174,0.4001513,0.4408404,0.0406891
60,-0.68947464,-0.74810374,"('inefficient', 'efficient')",-0.12954715,-0.052781448,-0.4095109,-0.4004426,0.0090683
61,0.25539112,0.046371277,"('illogical', 'logical')",0.65683216,0.43519765,0.4561116,0.2407845,-0.2153271
62,-0.5617773,-0.55641484,"('incompetent', 'brilliant')",0.8154268,0.96025527,0.1268248,0.2019202,0.0750954
63,-0.56085443,-0.5532045,"('unperceptive', 'insightful')",0.49806434,0.50942975,-0.031395,-0.0218874,0.0095076
64,0.2282757,0.17759243,"('shy', 'confident')",-5.7659335,-5.759672,-2.7688289,-2.7910399,-0.022211
65,-0.31327608,-0.43034783,"('insecure', 'secure')",-0.366213,-0.40187007,-0.3397445,-0.416109,-0.0763645
66,-0.072726525,-0.112703264,"('inactive', 'active')",0.10644812,0.092481986,0.0168608,-0.0101106,-0.0269714
67,0.39236444,0.3613488,"('doubtful', 'determined')",-0.40478915,-0.4421507,-0.0062124,-0.040401,-0.0341886
68,-0.2195358,-0.22427145,"('dependent', 'independent')",-0.5772365,-0.5464229,-0.3983861,-0.3853472,0.0130389
69,1.6869724,1.6906812,"('lazy', 'industrious')",-0.39950287,-0.3186603,0.6437348,0.6860105,0.0422757
70,-1.0797092,-1.0666326,"('lethargic', 'energetic')",-0.2669662,-0.30030832,-0.6733377,-0.6834705,-0.0101328
71,0.40454426,0.4208243,"('diffident', 'self-confident')",0.6552942,0.6073571,0.5299192,0.5140907,-0.0158285
72,-0.7093216,-0.66550153,"('unambitious', 'ambitious')",-0.34880528,-0.2877824,-0.5290635,-0.476642,0.0524215
73,1.2305274,1.2652614,"('helpless', 'self-reliant')",-2.7788014,-2.674193,-0.774137,-0.7044657,0.0696713
74,-0.6637961,-0.78621817,"('undedicated', 'dedicated')",-0.59069455,-0.7215588,-0.6272453,-0.7538885,-0.1266432
75,-0.08544614,0.05280583,"('meek', 'impulsive')",-0.6504447,-0.48898298,-0.3679454,-0.2180886,0.1498568
76,-0.22829664,-0.15785494,"('anxious', 'daring')",-0.5220847,-0.47406167,-0.3751907,-0.3159583,0.0592324
77,-0.5659248,-0.6723721,"('unmotivated', 'motivated')",-0.9209339,-0.8242437,-0.7434294,-0.7483079,-0.0048785
78,-0.17546166,-0.17252353,"('nonresilient', 'resilient')",0.056150578,0.036904547,-0.0596555,-0.0678095,-0.008154
79,-0.33277714,-0.34621084,"('wavering', 'unwavering')",-0.59672093,-0.53788525,-0.464749,-0.442048,0.022701
80,-0.29862928,-0.34856045,"('dominated', 'dominating')",-0.7984325,-0.77006686,-0.5485309,-0.5593137,-0.0107828
81,-0.7590225,-0.877526,"('submissive', 'aggressive')",-0.60043865,-0.560979,-0.6797305,-0.7192525,-0.039522
82,-0.26393104,-0.2781005,"('poor', 'rich')",5.908212,5.8451815,2.8221407,2.7835405,-0.0386002
83,0.235475,0.13748994,"('powerless', 'powerful')",-0.84055275,-0.831119,-0.3025389,-0.3468145,-0.0442756
84,1.2758486,1.2207642,"('inferior', 'superior')",1.0497952,1.0857731,1.1628219,1.1532686,-0.0095533
85,1.0767571,1.0476701,"('insignificant', 'prestigious')",-0.016320143,-0.1153047,0.5302185,0.4661827,-0.0640358
86,-1.5214291,-1.7436554,"('uninfluential', 'influential')",-0.29296285,-0.47884187,-0.9071959,-1.1112486,-0.2040527
87,0.4321217,0.30647495,"('unsuccessful', 'successful')",1.1708333,1.1642696,0.8014776,0.7353722,-0.0661054
88,-0.3186626,-0.43259886,"('low', 'eminent')",-0.42562625,-0.5167509,-0.3721444,-0.4746749,-0.1025305
