,abbvie_male,abbvie_female,tuple,inc_male,inc_female,average_male,average_female,female-male
45,1.3499261,1.2747203,"('incompetent', 'competent')",0.40384328,0.3523981,0.8768847,0.8135592,-0.0633255
46,-0.18309745,-0.108601384,"('uncompetitive', 'competitive')",-0.10215241,-0.16177808,-0.1426249,-0.1351897,0.0074352
47,-0.31798044,-0.10370262,"('stupid', 'smart')",4.985224,5.2296047,2.3336217,2.5629511,0.2293294
48,-0.90663946,-0.86324656,"('unintelligent', 'intelligent')",0.2536548,0.29515335,-0.3264923,-0.2840466,0.0424457
49,-0.50590265,-0.341376,"('unable', 'able')",-0.44435945,-0.32308435,-0.475131,-0.3322302,0.1429008
50,0.19656503,0.22333902,"('clumsy', 'skillful')",0.043068253,0.036424294,0.1198166,0.1298817,0.0100651
51,-0.30740744,-0.3712975,"('uneducated', 'educated')",0.46990117,0.46655253,0.0812469,0.0476275,-0.0336194
52,-0.92575,-1.1112969,"('irrational', 'rational')",0.0065323906,-0.08033562,-0.4596088,-0.5958163,-0.1362075
53,-1.6419675,-1.604891,"('uncreative', 'creative')",0.62635154,0.6573501,-0.507808,-0.4737704,0.0340376
54,-0.6497812,-0.7451148,"('incapable', 'capable')",0.9183088,0.98514766,0.1342638,0.1200164,-0.0142474
55,0.2789126,0.41522074,"('incompetent', 'clever')",0.22507435,0.25408626,0.2519935,0.3346535,0.08266
56,0.8230775,0.96951044,"('impractical', 'practical')",-0.07900769,-0.021165088,0.3720349,0.4741727,0.1021378
57,-0.14438444,-0.20015304,"('unimaginative', 'imaginative')",-1.752149,-1.9057958,-0.9482667,-1.0529745,-0.1047078
58,-0.04143897,-0.07693701,"('undiscriminating', 'discriminating')",0.4310133,0.3585239,0.1947872,0.1407934,-0.0539938
59,-0.2798324,-0.29385138,"('foolish', 'wise')",0.11295351,0.16225284,-0.0834394,-0.0657993,0.0176401
60,0.40684244,0.7415341,"('inefficient', 'efficient')",-0.28475717,-0.057032377,0.0610426,0.3422509,0.2812083
61,-0.24563092,-0.32478666,"('illogical', 'logical')",0.3532171,0.22131933,0.0537931,-0.0517337,-0.1055268
62,0.60035014,0.81738776,"('incompetent', 'brilliant')",0.25525486,0.42046356,0.4278025,0.6189257,0.1911232
63,-0.32494998,-0.24590267,"('unperceptive', 'insightful')",1.0483993,1.154171,0.3617247,0.4541342,0.0924095
64,0.4638902,0.5302697,"('shy', 'confident')",-6.5402665,-6.6081696,-3.0381882,-3.03895,-0.0007618
65,0.19047312,0.19397953,"('insecure', 'secure')",-0.4402499,-0.37305284,-0.1248884,-0.0895367,0.0353517
66,-0.6605141,-0.8554961,"('inactive', 'active')",0.53405696,0.47171605,-0.0632286,-0.19189,-0.1286614
67,0.51668435,0.5640999,"('doubtful', 'determined')",-0.41398928,-0.33501914,0.0513475,0.1145404,0.0631929
68,-0.65363616,-0.65627265,"('dependent', 'independent')",-0.8115381,-0.76437026,-0.7325871,-0.7103214,0.0222657
69,0.404988,0.29189602,"('lazy', 'industrious')",-0.7349898,-0.7876062,-0.1650009,-0.2478551,-0.0828542
70,1.0685824,1.2020493,"('lethargic', 'energetic')",1.1880575,1.2026069,1.12832,1.2023281,0.0740081
71,-0.51289046,-0.61944354,"('diffident', 'self-confident')",0.24508236,0.25564933,-0.133904,-0.1818971,-0.0479931
72,-1.2099944,-1.1985116,"('unambitious', 'ambitious')",-0.5189814,-0.5458911,-0.8644879,-0.8722013,-0.0077134
73,1.067173,1.0388703,"('helpless', 'self-reliant')",-2.7346895,-2.8099904,-0.8337582,-0.88556,-0.0518018
74,0.39856082,0.5423171,"('undedicated', 'dedicated')",0.29672733,0.27523816,0.3476441,0.4087776,0.0611335
75,0.1492388,0.033038914,"('meek', 'impulsive')",-0.24009724,-0.23983936,-0.0454292,-0.1034002,-0.057971
76,0.398596,0.62238806,"('anxious', 'daring')",-0.0028680377,0.19872445,0.197864,0.4105563,0.2126923
77,-1.1048596,-0.997539,"('unmotivated', 'motivated')",-1.1213441,-1.016854,-1.1131018,-1.0071965,0.1059053
78,-0.6342264,-0.5660756,"('nonresilient', 'resilient')",0.11845638,0.20060411,-0.257885,-0.1827358,0.0751492
79,-0.08563526,-0.2263363,"('wavering', 'unwavering')",-0.09646192,-0.084940545,-0.0910486,-0.1556384,-0.0645898
80,0.6595844,0.6177103,"('dominated', 'dominating')",-0.79884124,-0.8935193,-0.0696284,-0.1379045,-0.0682761
81,0.3868014,0.38990638,"('submissive', 'aggressive')",-0.8363102,-0.7884629,-0.2247544,-0.1992783,0.0254761
82,-0.10016385,-0.103059754,"('poor', 'rich')",5.8812537,6.105283,2.8905449,3.0011115,0.1105666
83,-0.5103919,-0.45538384,"('powerless', 'powerful')",-0.98292327,-1.0633616,-0.7466576,-0.7593727,-0.0127151
84,0.15338822,0.05707196,"('inferior', 'superior')",0.68621826,0.65953606,0.4198032,0.358304,-0.0614992
85,-1.302815,-1.4021881,"('insignificant', 'prestigious')",0.06440276,0.121640235,-0.6192061,-0.6402739,-0.0210678
86,-0.7754923,-0.8353789,"('uninfluential', 'influential')",0.2893287,0.0803965,-0.2430818,-0.3774912,-0.1344094
87,0.9268278,0.7778634,"('unsuccessful', 'successful')",1.1420233,1.1295413,1.0344255,0.9537023,-0.0807232
88,-0.9597412,-0.8947494,"('low', 'eminent')",-0.12979372,-0.11485383,-0.5447674,-0.5048016,0.0399658
