,legacy_male,legacy_female,tuple,average_male,average_female,female-male
21,-0.14062802,-0.1236895,"('immoral', 'moral')",-0.140628,-0.1236895,0.0169385
22,-0.58738554,-0.64329076,"('untrustworthy', 'trustworthy')",-0.5873855,-0.6432908,-0.0559053
23,6.8947206,6.9922214,"('insincere', 'sincere')",6.8947206,6.9922214,0.0975008
24,1.9557489,1.8666811,"('dishonest', 'honest')",1.9557489,1.8666811,-0.0890678
25,0.92181903,0.87614155,"('egoistic', 'altruistic')",0.921819,0.8761415,-0.0456775
26,1.3388767,1.3749611,"('hardhearted', 'benevolent')",1.3388767,1.3749611,0.0360844
27,1.5442034,1.3744692,"('hardhearted', 'softhearted')",1.5442034,1.3744692,-0.1697342
28,1.4162123,1.3850075,"('disloyal', 'loyal')",1.4162123,1.3850075,-0.0312048
29,-0.66951394,-0.7443776,"('unfair', 'fair')",-0.6695139,-0.7443776,-0.0748637
30,1.1899273,1.1099867,"('intolerant', 'tolerant')",1.1899273,1.1099867,-0.0799406
31,-1.4041698,-1.2985574,"('evil', 'good')",-1.4041698,-1.2985574,0.1056124
32,1.531463,1.5090841,"('unkind', 'kind')",1.531463,1.5090841,-0.0223789
33,-0.18954732,-0.24104679,"('wrong', 'right')",-0.1895473,-0.2410468,-0.0514995
34,5.0967765,5.305443,"('mean', 'honorable')",5.0967765,5.3054428,0.2086663
35,-0.93382895,-1.0477216,"('corrupt', 'incorrupt')",-0.9338289,-1.0477216,-0.1138927
36,-0.27999055,-0.32043555,"('hostile', 'amicable')",-0.2799906,-0.3204356,-0.040445
37,0.8014855,0.772184,"('fake', 'genuine')",0.8014855,0.772184,-0.0293015
38,0.51555455,0.57590795,"('untruthful', 'truthful')",0.5155545,0.5759079,0.0603534
39,0.7082014,0.7037874,"('exploitative', 'cooperative')",0.7082014,0.7037874,-0.004414
40,-1.7539684,-1.9050796,"('stingy', 'generous')",-1.7539684,-1.9050796,-0.1511112
41,0.49984738,0.4551874,"('unforgiving', 'forgiving')",0.4998474,0.4551874,-0.04466
42,-2.623015,-2.6966755,"('unreliable', 'reliable')",-2.6230149,-2.6966755,-0.0736606
43,1.2730486,1.2874594,"('irresponsible', 'responsible')",1.2730486,1.2874594,0.0144108
44,-1.5186187,-1.5861694,"('prejudiced', 'unprejudiced')",-1.5186187,-1.5861694,-0.0675507
45,0.023960672,0.006096404,"('incompetent', 'competent')",0.0239607,0.0060964,-0.0178643
46,-0.71075684,-0.8145975,"('uncompetitive', 'competitive')",-0.7107568,-0.8145975,-0.1038407
47,5.379811,5.534538,"('stupid', 'smart')",5.3798108,5.5345378,0.154727
48,0.63496387,0.5286944,"('unintelligent', 'intelligent')",0.6349639,0.5286944,-0.1062695
49,0.35055682,0.36472052,"('unable', 'able')",0.3505568,0.3647205,0.0141637
50,-0.25683522,-0.2868498,"('clumsy', 'skillful')",-0.2568352,-0.2868498,-0.0300146
51,0.68422824,0.5832811,"('uneducated', 'educated')",0.6842282,0.5832811,-0.1009471
52,-0.58424515,-0.6221247,"('irrational', 'rational')",-0.5842451,-0.6221247,-0.0378796
53,0.19675644,0.24330561,"('uncreative', 'creative')",0.1967564,0.2433056,0.0465492
54,1.1884804,1.2666893,"('incapable', 'capable')",1.1884804,1.2666893,0.0782089
55,0.55525875,0.47754794,"('incompetent', 'clever')",0.5552588,0.4775479,-0.0777109
56,0.6823609,0.6561387,"('impractical', 'practical')",0.6823609,0.6561387,-0.0262222
57,-3.0043554,-3.0481296,"('unimaginative', 'imaginative')",-3.0043554,-3.0481296,-0.0437742
58,-0.12093519,-0.12417939,"('undiscriminating', 'discriminating')",-0.1209352,-0.1241794,-0.0032442
59,0.13267392,0.14962623,"('foolish', 'wise')",0.1326739,0.1496262,0.0169523
60,0.8781785,0.84527075,"('inefficient', 'efficient')",0.8781785,0.8452708,-0.0329077
61,0.6344814,0.49297425,"('illogical', 'logical')",0.6344814,0.4929743,-0.1415071
62,0.7745673,0.82104117,"('incompetent', 'brilliant')",0.7745673,0.8210412,0.0464739
63,0.6817729,0.80421126,"('unperceptive', 'insightful')",0.6817729,0.8042113,0.1224384
64,-6.1937647,-6.2915297,"('shy', 'confident')",-6.1937647,-6.2915297,-0.097765
65,0.0725216,0.02429511,"('insecure', 'secure')",0.0725216,0.0242951,-0.0482265
66,-0.27998823,-0.23446769,"('inactive', 'active')",-0.2799882,-0.2344677,0.0455205
67,-0.18132839,-0.104347885,"('doubtful', 'determined')",-0.1813284,-0.1043479,0.0769805
68,-0.8673228,-0.9636168,"('dependent', 'independent')",-0.8673228,-0.9636168,-0.096294
69,-1.55994,-1.4673376,"('lazy', 'industrious')",-1.55994,-1.4673376,0.0926024
70,0.7879821,0.71951586,"('lethargic', 'energetic')",0.7879821,0.7195159,-0.0684662
71,0.85595375,0.93128175,"('diffident', 'self-confident')",0.8559538,0.9312817,0.0753279
72,0.77811366,0.77202225,"('unambitious', 'ambitious')",0.7781137,0.7720222,-0.0060915
73,-3.2664957,-3.3107007,"('helpless', 'self-reliant')",-3.2664957,-3.3107007,-0.044205
74,0.5289482,0.45119196,"('undedicated', 'dedicated')",0.5289482,0.451192,-0.0777562
75,-1.1739992,-1.0880873,"('meek', 'impulsive')",-1.1739992,-1.0880873,0.0859119
76,0.65769565,0.555505,"('anxious', 'daring')",0.6576957,0.555505,-0.1021907
77,-0.45287836,-0.34153336,"('unmotivated', 'motivated')",-0.4528784,-0.3415334,0.111345
78,-0.010424279,0.014415797,"('nonresilient', 'resilient')",-0.0104243,0.0144158,0.0248401
79,0.114413455,0.16885915,"('wavering', 'unwavering')",0.1144135,0.1688592,0.0544457
80,-0.35162655,-0.40157962,"('dominated', 'dominating')",-0.3516265,-0.4015796,-0.0499531
81,-0.26246417,-0.21741764,"('submissive', 'aggressive')",-0.2624642,-0.2174176,0.0450466
82,5.8250465,5.954023,"('poor', 'rich')",5.8250465,5.9540229,0.1289764
83,-0.053691857,-0.13508165,"('powerless', 'powerful')",-0.0536919,-0.1350816,-0.0813897
84,0.6422852,0.61683446,"('inferior', 'superior')",0.6422852,0.6168345,-0.0254507
85,0.61793476,0.6301016,"('insignificant', 'prestigious')",0.6179348,0.6301016,0.0121668
86,0.4983899,0.3964938,"('uninfluential', 'influential')",0.4983899,0.3964938,-0.1018961
87,0.02921084,0.14165278,"('unsuccessful', 'successful')",0.0292108,0.1416528,0.112442
88,0.7733427,0.7637433,"('low', 'eminent')",0.7733427,0.7637433,-0.0095994
