,sba_male,sba_female,tuple,communications_male,communications_female,corp_male,corp_female,average_male,average_female,female-male
26,-0.4888505,-0.5610264,"('hardhearted', 'benevolent')",0.5369427,0.41769567,1.7379055,1.6517111,0.5953326,0.5027935,-0.0925391
27,-0.7014018,-0.6382648,"('hardhearted', 'softhearted')",-0.19875705,-0.10589723,-0.091517046,-0.106492855,-0.3305586,-0.2835516,0.047007
28,0.028449044,-0.12894665,"('disloyal', 'loyal')",-0.2442775,-0.47808972,1.0726715,0.9209557,0.2856144,0.1046398,-0.1809746
29,-0.4532683,-0.45762944,"('unfair', 'fair')",-0.8324422,-0.8532672,-0.5513147,-0.64297926,-0.6123418,-0.651292,-0.0389502
30,1.3647726,1.3495061,"('intolerant', 'tolerant')",1.7592045,1.7490005,1.1574471,1.1288998,1.4271415,1.4091355,-0.018006
31,-1.4798152,-1.3311236,"('evil', 'good')",-0.7688645,-0.7743291,-1.4873009,-1.5254005,-1.2453268,-1.2102844,0.0350424
32,0.49459928,0.37231255,"('unkind', 'kind')",0.51311135,0.4226343,1.2073338,1.0673858,0.7383482,0.6207775,-0.1175707
33,-0.3905615,-0.47917968,"('wrong', 'right')",0.38797656,0.39484084,-0.6637685,-0.70307684,-0.2221178,-0.2624719,-0.0403541
34,0.22886543,0.40585893,"('mean', 'honorable')",0.4193112,0.5544619,4.4978056,4.75976,1.7153274,1.9066936,0.1913662
35,-0.92564565,-1.0102156,"('corrupt', 'incorrupt')",-1.4035208,-1.4748251,-0.6906646,-0.8229493,-1.0066103,-1.1026634,-0.0960531
36,-1.4971256,-1.5397229,"('hostile', 'amicable')",-0.7633346,-0.9617491,-0.46692294,-0.60990584,-0.9091277,-1.0371259,-0.1279982
37,0.3322053,0.34371483,"('fake', 'genuine')",-0.7711945,-0.70859903,-0.5650202,-0.5539779,-0.3346698,-0.3062874,0.0283824
38,-0.06971292,-0.028476402,"('untruthful', 'truthful')",0.0529416,0.15010709,0.030908331,0.12471852,0.0047123,0.0821164,0.0774041
39,1.5251088,1.5300461,"('exploitative', 'cooperative')",1.1537383,1.0915,0.25959304,0.3285471,0.97948,0.9833644,0.0038844
40,-0.13333797,-0.12089893,"('stingy', 'generous')",-0.7199772,-0.69126797,-2.3242404,-2.4260383,-1.0591852,-1.0794017,-0.0202165
41,0.048015803,0.061570488,"('unforgiving', 'forgiving')",-0.56181324,-0.5958236,0.21278206,0.18773331,-0.1003384,-0.1155066,-0.0151682
42,0.8625167,0.91563547,"('unreliable', 'reliable')",0.42747077,0.66049427,-2.0920925,-1.9792625,-0.2673684,-0.1343776,0.1329908
43,-0.08333566,0.018328764,"('irresponsible', 'responsible')",0.3789268,0.5954392,0.152778,0.2480344,0.1494564,0.2872675,0.1378111
44,0.024507236,0.014932089,"('prejudiced', 'unprejudiced')",-0.7317394,-0.63802904,-1.2711576,-1.2229247,-0.6594632,-0.6153406,0.0441226
45,0.43204394,0.52929884,"('incompetent', 'competent')",0.3222909,0.2800214,0.2297245,0.18781777,0.3280198,0.3323793,0.0043595
46,0.5191413,0.5359797,"('uncompetitive', 'competitive')",0.7835806,0.7485449,-0.67196196,-0.6596443,0.2102533,0.2082934,-0.0019599
47,0.1302993,0.20961206,"('stupid', 'smart')",1.1268651,1.1708379,4.7278733,4.8191547,1.9950126,2.0665348,0.0715222
48,-0.21782376,-0.26168013,"('unintelligent', 'intelligent')",0.030441599,-0.038330514,0.47887424,0.4158953,0.097164,0.0386282,-0.0585358
49,-0.39955705,-0.3262771,"('unable', 'able')",-0.6436537,-0.576399,-0.35765636,-0.25784242,-0.4669557,-0.3868395,0.0801162
50,-0.6016531,-0.6315784,"('clumsy', 'skillful')",-0.475043,-0.49886882,-0.16266611,-0.21778628,-0.4131207,-0.4494112,-0.0362905
51,0.46910232,0.28417355,"('uneducated', 'educated')",-0.043816507,-0.15882742,0.6574205,0.52819484,0.3609021,0.217847,-0.1430551
52,-0.41850966,-0.6248674,"('irrational', 'rational')",0.0077315345,-0.21911404,0.22394769,0.027073447,-0.0622768,-0.2723026,-0.2100258
53,-1.3289937,-1.3374878,"('uncreative', 'creative')",0.86377025,0.92555165,0.5347357,0.46209508,0.0231707,0.0167196,-0.0064511
54,-0.49139285,-0.64375466,"('incapable', 'capable')",-0.90633523,-0.8924545,0.514076,0.5040667,-0.2945507,-0.3440475,-0.0494968
55,0.5008993,0.5526632,"('incompetent', 'clever')",0.15970384,0.119928695,0.40548345,0.38748,0.3553622,0.3533573,-0.0020049
56,1.3080554,1.3238523,"('impractical', 'practical')",1.7459025,1.8386912,0.41383514,0.46217394,1.155931,1.2082392,0.0523082
57,-0.9983417,-1.0709488,"('unimaginative', 'imaginative')",-0.10567333,-0.1077715,-2.110133,-2.2547336,-1.0713827,-1.1444847,-0.073102
58,-0.50048673,-0.49138492,"('undiscriminating', 'discriminating')",1.029951,1.081543,-0.20933242,-0.18218115,0.1067106,0.1359923,0.0292817
59,-0.26481187,-0.2660511,"('foolish', 'wise')",0.23750192,0.23727088,0.06814876,0.061101314,0.0136129,0.0107737,-0.0028392
60,1.2066565,1.3013753,"('inefficient', 'efficient')",1.7172351,1.8222886,-0.16879272,-0.029620435,0.9183663,1.0313478,0.1129815
61,0.09287166,-0.024302177,"('illogical', 'logical')",1.3445634,1.1944453,0.47173342,0.31085813,0.6363895,0.4936671,-0.1427224
62,1.4895433,1.5708722,"('incompetent', 'brilliant')",1.3971453,1.5467507,0.818793,0.91567355,1.2351606,1.3444322,0.1092716
63,0.3906405,0.5082335,"('unperceptive', 'insightful')",0.7331029,0.77412164,0.5952345,0.7367763,0.5729926,0.6730438,0.1000512
64,0.12923343,0.09083752,"('shy', 'confident')",-0.07235137,-0.0011716718,-5.03519,-5.1138663,-1.6594361,-1.6747335,-0.0152974
65,0.4153673,0.31476092,"('insecure', 'secure')",0.6228364,0.4308509,-0.057395194,-0.058352776,0.3269362,0.2290863,-0.0978499
66,-1.0453178,-1.0628667,"('inactive', 'active')",-0.94847876,-0.90359545,0.009087022,0.0333756,-0.6615699,-0.6443622,0.0172077
67,1.1032283,1.0732129,"('doubtful', 'determined')",-0.058604628,0.023579977,-0.05382262,0.026432782,0.330267,0.3744085,0.0441415
68,-0.12433793,-0.21370347,"('dependent', 'independent')",-0.5358082,-0.5395926,-1.0479785,-0.9975297,-0.5693749,-0.5836086,-0.0142337
69,-0.98838854,-0.9299329,"('lazy', 'industrious')",0.1050303,0.18527742,-0.9364394,-0.8798973,-0.6065992,-0.5415176,0.0650816
70,0.8904988,0.9570237,"('lethargic', 'energetic')",0.13618515,0.34271884,0.17728621,0.2540254,0.4013234,0.5179226,0.1165992
71,-0.25046232,-0.21741657,"('diffident', 'self-confident')",0.7322186,0.76916456,0.35395077,0.37800127,0.278569,0.3099164,0.0313474
72,-0.38885283,-0.38652763,"('unambitious', 'ambitious')",-0.50290203,-0.2792003,-0.8274695,-0.75375587,-0.5730748,-0.4731613,0.0999135
73,0.61871845,0.5486688,"('helpless', 'self-reliant')",0.26354733,0.3061243,-2.939578,-2.895091,-0.6857708,-0.6800993,0.0056715
74,0.73740596,0.80033994,"('undedicated', 'dedicated')",0.10075688,0.24401948,-0.15086357,-0.09744179,0.2290998,0.3156392,0.0865394
75,-0.8789037,-0.84732497,"('meek', 'impulsive')",-0.61031467,-0.50436825,-0.3676749,-0.24987727,-0.6189644,-0.5338568,0.0851076
76,1.18944,1.2247893,"('anxious', 'daring')",0.7650728,0.84785247,0.16060942,0.14319639,0.7050408,0.7386127,0.0335719
77,-0.13829067,-0.14142102,"('unmotivated', 'motivated')",0.50192183,0.4443463,-1.1770965,-1.1393396,-0.2711551,-0.2788048,-0.0076497
78,-1.6518092,-1.5648316,"('nonresilient', 'resilient')",-0.13395716,-0.14999956,-0.69816464,-0.67302674,-0.827977,-0.7959526,0.0320244
79,-0.8118399,-0.85650253,"('wavering', 'unwavering')",-0.6074735,-0.62771827,-0.41628936,-0.41128275,-0.6118676,-0.6318345,-0.0199669
80,0.75931466,0.7131778,"('dominated', 'dominating')",0.1466521,0.09109123,-0.30575556,-0.23134106,0.2000704,0.190976,-0.0090944
81,0.8232532,0.6278349,"('submissive', 'aggressive')",1.500786,1.3299335,-0.26718363,-0.21856205,0.6856186,0.5797355,-0.1058831
82,-0.07867888,-0.08249955,"('poor', 'rich')",1.5630677,1.5315772,5.769447,5.711436,2.4179452,2.3868378,-0.0311074
83,-0.08714146,-0.14157999,"('powerless', 'powerful')",0.18754637,0.19634521,-0.88269246,-0.8697924,-0.2607625,-0.2716757,-0.0109132
84,-0.022277398,-0.16128507,"('inferior', 'superior')",0.040637955,-0.043202814,0.5620618,0.53922766,0.1934741,0.1115799,-0.0818942
85,-0.4934165,-0.49187928,"('insignificant', 'prestigious')",-0.31959346,-0.29886252,0.22324064,0.13645725,-0.1965898,-0.2180948,-0.021505
86,-0.4804384,-0.52928215,"('uninfluential', 'influential')",0.83616656,0.71400064,-0.29860073,-0.353423,0.0190425,-0.0562348,-0.0752773
87,0.50625443,0.35821638,"('unsuccessful', 'successful')",0.8648692,0.66845036,1.2365879,1.1813645,0.8692371,0.7360104,-0.1332267
88,0.34729427,0.22190872,"('low', 'eminent')",0.7000418,0.55961794,0.9060117,0.7001829,0.6511159,0.4939032,-0.1572127
