,brochure_male,brochure_female,tuple,average_male,average_female,female-male
29,-0.45210895,-0.43089238,"('unfair', 'fair')",-0.4521089,-0.4308924,0.0212165
30,0.094031006,0.0003607273,"('intolerant', 'tolerant')",0.094031,0.0003607,-0.0936703
31,-1.0173699,-0.8957433,"('evil', 'good')",-1.0173699,-0.8957433,0.1216266
32,-0.31999874,-0.4654469,"('unkind', 'kind')",-0.3199987,-0.4654469,-0.1454482
33,0.18133517,0.23852137,"('wrong', 'right')",0.1813352,0.2385214,0.0571862
34,0.6847863,0.8552333,"('mean', 'honorable')",0.6847863,0.8552333,0.170447
35,-0.16671805,-0.27300072,"('corrupt', 'incorrupt')",-0.1667181,-0.2730007,-0.1062826
36,-1.083969,-1.1059059,"('hostile', 'amicable')",-1.083969,-1.1059059,-0.0219369
37,-1.3602403,-1.3768047,"('fake', 'genuine')",-1.3602403,-1.3768047,-0.0165644
38,0.22759089,0.20511658,"('untruthful', 'truthful')",0.2275909,0.2051166,-0.0224743
39,-0.14947684,-0.119535595,"('exploitative', 'cooperative')",-0.1494768,-0.1195356,0.0299412
40,-0.991473,-0.9363611,"('stingy', 'generous')",-0.991473,-0.9363611,0.0551119
41,-0.21908367,-0.21113694,"('unforgiving', 'forgiving')",-0.2190837,-0.2111369,0.0079468
42,0.5848777,0.61988765,"('unreliable', 'reliable')",0.5848777,0.6198877,0.03501
43,-0.22179085,-0.20852205,"('irresponsible', 'responsible')",-0.2217909,-0.2085221,0.0132688
44,0.26854318,0.35031813,"('prejudiced', 'unprejudiced')",0.2685432,0.3503181,0.0817749
45,-0.0696656,-0.07559985,"('incompetent', 'competent')",-0.0696656,-0.0755998,-0.0059342
46,-0.08748224,-0.19667079,"('uncompetitive', 'competitive')",-0.0874822,-0.1966708,-0.1091886
47,1.5548006,1.6191936,"('stupid', 'smart')",1.5548006,1.6191936,0.064393
48,-0.77833354,-0.8492025,"('unintelligent', 'intelligent')",-0.7783335,-0.8492025,-0.070869
49,-0.4205912,-0.36527365,"('unable', 'able')",-0.4205912,-0.3652737,0.0553175
50,0.34204516,0.3048618,"('clumsy', 'skillful')",0.3420452,0.3048618,-0.0371834
51,0.1541782,0.053724162,"('uneducated', 'educated')",0.1541782,0.0537242,-0.100454
52,-0.89434075,-0.9672572,"('irrational', 'rational')",-0.8943408,-0.9672572,-0.0729164
53,-0.49530846,-0.59755987,"('uncreative', 'creative')",-0.4953085,-0.5975599,-0.1022514
54,0.47991633,0.44641644,"('incapable', 'capable')",0.4799163,0.4464164,-0.0334999
55,-0.08239062,-0.078703314,"('incompetent', 'clever')",-0.0823906,-0.0787033,0.0036873
56,1.3964491,1.3377147,"('impractical', 'practical')",1.3964491,1.3377147,-0.0587344
57,-0.38659465,-0.48634472,"('unimaginative', 'imaginative')",-0.3865947,-0.4863447,-0.09975
58,1.087729,1.0955955,"('undiscriminating', 'discriminating')",1.087729,1.0955955,0.0078665
59,-0.15001121,-0.12280458,"('foolish', 'wise')",-0.1500112,-0.1228046,0.0272066
60,0.08493119,0.12209754,"('inefficient', 'efficient')",0.0849312,0.1220975,0.0371663
61,-0.31699702,-0.45537096,"('illogical', 'logical')",-0.316997,-0.455371,-0.138374
62,0.28911963,0.35927585,"('incompetent', 'brilliant')",0.2891196,0.3592758,0.0701562
63,0.3849903,0.4251968,"('unperceptive', 'insightful')",0.3849903,0.4251968,0.0402065
64,-0.32667944,-0.36666986,"('shy', 'confident')",-0.3266794,-0.3666699,-0.0399905
65,0.2942882,0.17086264,"('insecure', 'secure')",0.2942882,0.1708626,-0.1234256
66,-0.04330448,-0.016187798,"('inactive', 'active')",-0.0433045,-0.0161878,0.0271167
67,0.8656835,0.8916721,"('doubtful', 'determined')",0.8656835,0.8916721,0.0259886
68,-0.15424594,-0.1529991,"('dependent', 'independent')",-0.1542459,-0.1529991,0.0012468
69,0.3274672,0.44476566,"('lazy', 'industrious')",0.3274672,0.4447657,0.1172985
70,1.2707388,1.2265683,"('lethargic', 'energetic')",1.2707388,1.2265683,-0.0441705
71,-0.34539598,-0.20964663,"('diffident', 'self-confident')",-0.345396,-0.2096466,0.1357494
72,-0.007098723,0.051685516,"('unambitious', 'ambitious')",-0.0070987,0.0516855,0.0587842
73,0.3219401,0.4207981,"('helpless', 'self-reliant')",0.3219401,0.4207981,0.098858
74,-0.48341802,-0.48650202,"('undedicated', 'dedicated')",-0.483418,-0.486502,-0.003084
75,1.0278368,1.1474502,"('meek', 'impulsive')",1.0278368,1.1474502,0.1196134
76,0.39711568,0.39124978,"('anxious', 'daring')",0.3971157,0.3912498,-0.0058659
77,-0.10663697,-0.10893288,"('unmotivated', 'motivated')",-0.106637,-0.1089329,-0.0022959
78,-0.7562272,-0.7441834,"('nonresilient', 'resilient')",-0.7562272,-0.7441834,0.0120438
79,-0.50623256,-0.51530534,"('wavering', 'unwavering')",-0.5062326,-0.5153053,-0.0090727
80,1.064441,0.98457754,"('dominated', 'dominating')",1.064441,0.9845775,-0.0798635
81,0.9726859,0.9725878,"('submissive', 'aggressive')",0.9726859,0.9725878,-9.81e-05
82,1.0747441,1.0811054,"('poor', 'rich')",1.0747441,1.0811054,0.0063613
83,0.19236441,0.1210784,"('powerless', 'powerful')",0.1923644,0.1210784,-0.071286
84,-0.4470825,-0.49493957,"('inferior', 'superior')",-0.4470825,-0.4949396,-0.0478571
85,-0.3031924,-0.29038176,"('insignificant', 'prestigious')",-0.3031924,-0.2903818,0.0128106
86,-0.18408553,-0.31636688,"('uninfluential', 'influential')",-0.1840855,-0.3163669,-0.1322814
87,0.26755717,0.31084347,"('unsuccessful', 'successful')",0.2675572,0.3108435,0.0432863
88,0.87973064,0.6952435,"('low', 'eminent')",0.8797306,0.6952435,-0.1844871
