,constellation_male,constellation_female,tuple,average_male,average_female,female-male
30,0.6819943,0.7130822,"('intolerant', 'tolerant')",0.6819943,0.7130822,0.0310879
31,-1.3868535,-1.3556902,"('evil', 'good')",-1.3868535,-1.3556902,0.0311633
32,1.4060243,1.3330648,"('unkind', 'kind')",1.4060243,1.3330648,-0.0729595
33,-0.23552142,-0.22062154,"('wrong', 'right')",-0.2355214,-0.2206215,0.0148999
34,4.654551,4.861864,"('mean', 'honorable')",4.654551,4.8618641,0.2073131
35,-0.87536967,-0.9729369,"('corrupt', 'incorrupt')",-0.8753697,-0.9729369,-0.0975672
36,-0.6474579,-0.70862615,"('hostile', 'amicable')",-0.6474579,-0.7086262,-0.0611683
37,0.9575322,1.0154896,"('fake', 'genuine')",0.9575322,1.0154896,0.0579574
38,0.14165643,0.16355315,"('untruthful', 'truthful')",0.1416564,0.1635531,0.0218967
39,0.14270964,0.07559031,"('exploitative', 'cooperative')",0.1427096,0.0755903,-0.0671193
40,-1.752582,-1.8415262,"('stingy', 'generous')",-1.752582,-1.8415262,-0.0889442
41,0.1565899,0.10329922,"('unforgiving', 'forgiving')",0.1565899,0.1032992,-0.0532907
42,-2.2880454,-2.1837485,"('unreliable', 'reliable')",-2.2880454,-2.1837485,0.1042969
43,1.1114587,1.2055786,"('irresponsible', 'responsible')",1.1114587,1.2055786,0.0941199
44,-1.2536715,-1.3105255,"('prejudiced', 'unprejudiced')",-1.2536715,-1.3105255,-0.056854
45,-0.027529191,0.068271145,"('incompetent', 'competent')",-0.0275292,0.0682711,0.0958003
46,-0.67409873,-0.5671,"('uncompetitive', 'competitive')",-0.6740987,-0.5671,0.1069987
47,5.2051682,5.381952,"('stupid', 'smart')",5.2051682,5.3819518,0.1767836
48,0.651407,0.5102313,"('unintelligent', 'intelligent')",0.651407,0.5102313,-0.1411757
49,0.35405222,0.5254925,"('unable', 'able')",0.3540522,0.5254925,0.1714403
50,0.047077697,0.029557358,"('clumsy', 'skillful')",0.0470777,0.0295574,-0.0175203
51,0.43835872,0.4058291,"('uneducated', 'educated')",0.4383587,0.4058291,-0.0325296
52,-0.22940768,-0.28801847,"('irrational', 'rational')",-0.2294077,-0.2880185,-0.0586108
53,0.25311866,0.24312565,"('uncreative', 'creative')",0.2531187,0.2431256,-0.0099931
54,1.5317203,1.7183751,"('incapable', 'capable')",1.5317203,1.7183751,0.1866548
55,0.3320893,0.33874604,"('incompetent', 'clever')",0.3320893,0.338746,0.0066567
56,0.39541402,0.44880992,"('impractical', 'practical')",0.395414,0.4488099,0.0533959
57,-2.7469127,-2.611021,"('unimaginative', 'imaginative')",-2.7469127,-2.611021,0.1358917
58,0.06262904,0.024632152,"('undiscriminating', 'discriminating')",0.062629,0.0246322,-0.0379968
59,0.16130564,0.20362318,"('foolish', 'wise')",0.1613056,0.2036232,0.0423176
60,0.6992727,0.72142,"('inefficient', 'efficient')",0.6992727,0.72142,0.0221473
61,0.19801852,-0.010136731,"('illogical', 'logical')",0.1980185,-0.0101367,-0.2081552
62,1.1096689,1.2254646,"('incompetent', 'brilliant')",1.1096689,1.2254646,0.1157957
63,0.48644176,0.544009,"('unperceptive', 'insightful')",0.4864418,0.544009,0.0575672
64,-6.1308794,-5.967982,"('shy', 'confident')",-6.1308794,-5.9679818,0.1628976
65,0.3105389,0.34913912,"('insecure', 'secure')",0.3105389,0.3491391,0.0386002
66,-0.12185569,-0.07890095,"('inactive', 'active')",-0.1218557,-0.0789009,0.0429548
67,-0.29033104,-0.31714466,"('doubtful', 'determined')",-0.290331,-0.3171447,-0.0268137
68,-0.37790474,-0.3310184,"('dependent', 'independent')",-0.3779047,-0.3310184,0.0468863
69,-1.9474894,-1.8469434,"('lazy', 'industrious')",-1.9474894,-1.8469434,0.100546
70,0.9967738,1.1527706,"('lethargic', 'energetic')",0.9967738,1.1527706,0.1559968
71,0.36937886,0.40967682,"('diffident', 'self-confident')",0.3693789,0.4096768,0.0402979
72,1.029733,1.1131921,"('unambitious', 'ambitious')",1.0297329,1.1131921,0.0834592
73,-3.0223048,-2.9436865,"('helpless', 'self-reliant')",-3.0223048,-2.9436865,0.0786183
74,0.2073467,0.067760035,"('undedicated', 'dedicated')",0.2073467,0.06776,-0.1395867
75,-0.742105,-0.5108145,"('meek', 'impulsive')",-0.742105,-0.5108145,0.2312905
76,0.64098907,0.56545657,"('anxious', 'daring')",0.6409891,0.5654566,-0.0755325
77,-1.2140245,-1.1027657,"('unmotivated', 'motivated')",-1.2140245,-1.1027657,0.1112588
78,-0.50433385,-0.5788767,"('nonresilient', 'resilient')",-0.5043339,-0.5788767,-0.0745428
79,-0.10055265,0.08528039,"('wavering', 'unwavering')",-0.1005526,0.0852804,0.185833
80,-0.5215429,-0.5968584,"('dominated', 'dominating')",-0.5215429,-0.5968584,-0.0753155
81,-0.039857365,0.01591878,"('submissive', 'aggressive')",-0.0398574,0.0159188,0.0557762
82,6.5881248,6.8103004,"('poor', 'rich')",6.5881248,6.8103004,0.2221756
83,-0.42111173,-0.41633326,"('powerless', 'powerful')",-0.4211117,-0.4163333,0.0047784
84,0.4716648,0.4500477,"('inferior', 'superior')",0.4716648,0.4500477,-0.0216171
85,-0.72389036,-0.86349607,"('insignificant', 'prestigious')",-0.7238904,-0.8634961,-0.1396057
86,0.3480992,0.43916422,"('uninfluential', 'influential')",0.3480992,0.4391642,0.091065
87,-0.09197205,-0.014542185,"('unsuccessful', 'successful')",-0.0919721,-0.0145422,0.0774299
88,0.34837538,0.32863757,"('low', 'eminent')",0.3483754,0.3286376,-0.0197378
