,chevron_male,chevron_female,tuple,corp_male,corp_female,average_male,average_female,female-male
15,0.2917986,0.16195928,"('boring', 'funny')",-0.1066408,-0.12965086,0.0925789,0.0161542,-0.0764247
16,0.16404164,0.041919876,"('unpopular', 'popular')",0.6231335,0.45102966,0.3935876,0.2464748,-0.1471128
17,-0.21126659,-0.12510642,"('nasty', 'nice')",-0.58795965,-0.53278744,-0.3996131,-0.3289469,0.0706662
18,-0.23332614,-0.25059563,"('disagreeable', 'welcoming')",-0.6572685,-0.762718,-0.4452973,-0.5066568,-0.0613595
19,-0.31138438,-0.39376003,"('inhospitable', 'hospitable')",-0.6563824,-0.63297784,-0.4838834,-0.513369,-0.0294856
20,-0.6837081,-0.6697526,"('rough', 'thoughtful')",0.7486422,0.70367205,0.0324671,0.0169597,-0.0155074
21,-1.0765715,-1.1079851,"('immoral', 'moral')",-0.72791547,-0.6683132,-0.9022435,-0.8881491,0.0140944
22,-1.1806418,-1.19685,"('untrustworthy', 'trustworthy')",-1.3189868,-1.3554558,-1.2498143,-1.2761528,-0.0263385
23,-0.9461083,-1.0510234,"('insincere', 'sincere')",5.5331717,5.525078,2.2935317,2.2370272,-0.0565045
24,-0.5835448,-0.6698439,"('dishonest', 'honest')",0.29605633,0.3397451,-0.1437442,-0.1650494,-0.0213052
25,0.58216476,0.5257311,"('egoistic', 'altruistic')",1.3315828,1.3127658,0.9568738,0.9192485,-0.0376253
26,0.7163168,0.605571,"('hardhearted', 'benevolent')",1.6917698,1.6236231,1.2040434,1.1145971,-0.0894463
27,-0.5800343,-0.55462927,"('hardhearted', 'softhearted')",1.1012249,1.013706,0.2605953,0.2295384,-0.0310569
28,-0.30361217,-0.5108504,"('disloyal', 'loyal')",1.1308537,1.085512,0.4136207,0.2873308,-0.1262899
29,-0.2744887,-0.39223436,"('unfair', 'fair')",-0.29995275,-0.42705768,-0.2872207,-0.409646,-0.1224253
30,-0.60441613,-0.6097219,"('intolerant', 'tolerant')",0.34212762,0.38174006,-0.1311443,-0.1139909,0.0171534
31,0.64790756,0.63674515,"('evil', 'good')",-0.6334718,-0.81234413,0.0072179,-0.0877995,-0.0950174
32,-0.5903761,-0.7373523,"('unkind', 'kind')",0.5571901,0.49518612,-0.016593,-0.1210831,-0.1044901
33,1.1071975,1.0047212,"('wrong', 'right')",-0.42431012,-0.4507972,0.3414437,0.276962,-0.0644817
34,-0.6311616,-0.5122916,"('mean', 'honorable')",5.0879645,5.2543273,2.2284014,2.3710179,0.1426165
35,0.92066807,0.8395684,"('corrupt', 'incorrupt')",-0.23921221,-0.3529575,0.3407279,0.2433054,-0.0974225
36,0.8459827,0.589033,"('hostile', 'amicable')",0.16581386,-0.11395137,0.5058982,0.2375408,-0.2683574
37,-0.11776676,-0.1573836,"('fake', 'genuine')",-0.09350604,-0.07813659,-0.1056364,-0.1177601,-0.0121237
38,-0.28030658,-0.42370152,"('untruthful', 'truthful')",-0.26888508,-0.21419501,-0.2745958,-0.3189483,-0.0443525
39,0.26990744,0.41460973,"('exploitative', 'cooperative')",0.025337458,0.15589911,0.1476225,0.2852544,0.1376319
40,0.5141965,0.38776422,"('stingy', 'generous')",-1.7579211,-1.9390708,-0.6218623,-0.7756533,-0.153791
41,-0.15482658,-0.28563493,"('unforgiving', 'forgiving')",0.0055820607,-0.1365761,-0.0746223,-0.2111055,-0.1364832
42,0.0037968624,0.064514145,"('unreliable', 'reliable')",-3.29293,-3.2982535,-1.6445665,-1.6168697,0.0276968
43,-1.1820395,-1.1595926,"('irresponsible', 'responsible')",0.13707836,0.16664188,-0.5224805,-0.4964754,0.0260051
44,-0.5548049,-0.35622177,"('prejudiced', 'unprejudiced')",-1.6488287,-1.5978005,-1.1018169,-0.9770111,0.1248058
45,-1.0555905,-1.156907,"('incompetent', 'competent')",-0.009318907,-0.107590005,-0.5324547,-0.6322485,-0.0997938
46,-1.173663,-1.1828271,"('uncompetitive', 'competitive')",-1.053614,-1.0844753,-1.1136385,-1.1336513,-0.0200128
47,-0.70537484,-0.5925616,"('stupid', 'smart')",5.1275387,5.2615724,2.211082,2.3345053,0.1234233
48,-0.44819778,-0.46385676,"('unintelligent', 'intelligent')",0.597891,0.6715186,0.0748466,0.1038309,0.0289843
49,-0.6212513,-0.51495653,"('unable', 'able')",-0.38528967,-0.33488044,-0.5032705,-0.4249185,0.078352
50,0.20808938,0.21889311,"('clumsy', 'skillful')",-0.03870845,-0.12260248,0.0846905,0.0481453,-0.0365452
51,-1.5690101,-1.7345828,"('uneducated', 'educated')",-0.046729222,-0.023329392,-0.8078697,-0.8789561,-0.0710864
52,0.53223366,0.30985674,"('irrational', 'rational')",0.24987982,0.09755598,0.3910567,0.2037064,-0.1873503
53,0.09511043,-0.16746974,"('uncreative', 'creative')",0.53510654,0.36187008,0.3151085,0.0972002,-0.2179083
54,-0.52770835,-0.67497414,"('incapable', 'capable')",0.65367573,0.68241435,0.0629837,0.0037201,-0.0592636
55,-0.8295278,-0.79307085,"('incompetent', 'clever')",0.16471373,0.21267202,-0.332407,-0.2901994,0.0422076
56,-0.71749985,-0.8172671,"('impractical', 'practical')",-0.69131494,-0.6308239,-0.7044074,-0.7240455,-0.0196381
57,-1.0004905,-1.2788552,"('unimaginative', 'imaginative')",-3.319292,-3.4124012,-2.1598914,-2.3456283,-0.1857369
58,0.7855792,0.6261231,"('undiscriminating', 'discriminating')",0.3115475,0.14788437,0.5485634,0.3870037,-0.1615597
59,0.86476153,0.815303,"('foolish', 'wise')",0.15005396,0.17783836,0.5074077,0.4965707,-0.010837
60,-1.6790879,-1.5472018,"('inefficient', 'efficient')",-0.6190365,-0.4038127,-1.1490622,-0.9755073,0.1735549
61,-0.050925594,-0.2286696,"('illogical', 'logical')",0.948583,0.7740301,0.4488287,0.2726803,-0.1761484
62,-0.34521827,-0.2438849,"('incompetent', 'brilliant')",0.32612494,0.4661927,-0.0095467,0.1111539,0.1207006
63,-0.8567183,-0.919655,"('unperceptive', 'insightful')",0.27383313,0.28263825,-0.2914426,-0.3185084,-0.0270658
64,0.29014355,0.2965085,"('shy', 'confident')",-6.3595333,-6.344061,-3.0346949,-3.0237763,0.0109186
65,-0.9786156,-0.96604437,"('insecure', 'secure')",-0.40452516,-0.30287093,-0.6915704,-0.6344576,0.0571128
66,0.724278,0.6045548,"('inactive', 'active')",0.7834217,0.7492964,0.7538499,0.6769256,-0.0769243
67,0.3934772,0.3940237,"('doubtful', 'determined')",-0.4768571,-0.4561196,-0.0416899,-0.031048,0.0106419
68,-1.1141244,-1.1531278,"('dependent', 'independent')",-1.0387731,-1.0691307,-1.0764487,-1.1111293,-0.0346806
69,1.6761816,1.7482574,"('lazy', 'industrious')",-0.307171,-0.33401737,0.6845053,0.70712,0.0226147
70,-1.4629916,-1.4496439,"('lethargic', 'energetic')",-0.2984119,-0.3003129,-0.8807018,-0.8749784,0.0057234
71,0.63920116,0.59756196,"('diffident', 'self-confident')",0.61662954,0.5576059,0.6279154,0.5775839,-0.0503315
72,0.071492605,-0.030993396,"('unambitious', 'ambitious')",-0.38140947,-0.34510586,-0.1549584,-0.1880496,-0.0330912
73,1.3126158,1.283986,"('helpless', 'self-reliant')",-3.3026865,-3.279813,-0.9950354,-0.9979135,-0.0028781
74,0.19747502,0.04980818,"('undedicated', 'dedicated')",-0.35747507,-0.46239045,-0.08,-0.2062911,-0.1262911
75,0.17784184,0.12980571,"('meek', 'impulsive')",-0.57194585,-0.577354,-0.197052,-0.2237742,-0.0267222
76,-0.43706846,-0.30680892,"('anxious', 'daring')",-0.6068218,-0.5258241,-0.5219451,-0.4163165,0.1056286
77,-0.9566213,-0.96749693,"('unmotivated', 'motivated')",-1.3508844,-1.2381471,-1.1537528,-1.1028221,0.0509307
78,-0.47458526,-0.47473532,"('nonresilient', 'resilient')",0.2198076,0.13605042,-0.1273888,-0.1693425,-0.0419537
79,0.5033383,0.3160593,"('wavering', 'unwavering')",-0.30211088,-0.3795496,0.1006137,-0.0317452,-0.1323589
80,-0.49092436,-0.37048435,"('dominated', 'dominating')",-0.7865309,-0.59649515,-0.6387277,-0.4834898,0.1552379
81,-1.6114594,-1.5622019,"('submissive', 'aggressive')",-1.2130042,-0.9378264,-1.4122318,-1.2500141,0.1622177
82,-1.1262306,-1.2591031,"('poor', 'rich')",6.2158647,6.1811824,2.544817,2.4610395,-0.0837775
83,-0.32710582,-0.36987057,"('powerless', 'powerful')",-1.0373871,-1.0192121,-0.6822464,-0.6945413,-0.0122949
84,1.0270736,0.92393273,"('inferior', 'superior')",0.8206848,0.7716838,0.9238792,0.8478082,-0.076071
85,1.9651067,1.8015,"('insignificant', 'prestigious')",0.21490228,0.09956826,1.0900044,0.9505341,-0.1394703
86,-1.0971112,-1.3484677,"('uninfluential', 'influential')",-0.3155768,-0.4238922,-0.706344,-0.8861799,-0.1798359
87,0.09351065,-0.027902648,"('unsuccessful', 'successful')",0.97530544,1.017868,0.534408,0.4949827,-0.0394253
88,-0.39128596,-0.55461186,"('low', 'eminent')",-0.8489709,-0.8828581,-0.6201284,-0.718735,-0.0986066
