,millipore_male,millipore_female,tuple,corp_male,corp_female,average_male,average_female,female-male
43,-0.85333663,-0.7999281,"('irresponsible', 'responsible')",0.24289723,0.22326645,-0.3052197,-0.2883309,0.0168888
44,0.8323284,0.8459515,"('prejudiced', 'unprejudiced')",-1.3059293,-1.2803937,-0.2368005,-0.2172211,0.0195794
45,-1.1482778,-1.0768663,"('incompetent', 'competent')",-0.15135318,-0.24022928,-0.6498154,-0.6585478,-0.0087324
46,-0.91260916,-0.8863132,"('uncompetitive', 'competitive')",-0.9681648,-0.9741595,-0.940387,-0.9302363,0.0101507
47,-0.2410471,-0.1684932,"('stupid', 'smart')",5.1419983,5.2384033,2.4504757,2.534955,0.0844793
48,-0.42823476,-0.43367746,"('unintelligent', 'intelligent')",1.0164227,1.0278656,0.294094,0.2970941,0.0030001
49,-0.04246771,0.06919424,"('unable', 'able')",-0.09453763,-0.06280996,-0.0685027,0.0031921,0.0716948
50,-0.13690072,-0.16818652,"('clumsy', 'skillful')",-0.06312668,-0.18178841,-0.1000137,-0.1749875,-0.0749738
51,-0.2604664,-0.3844961,"('uneducated', 'educated')",0.20731832,0.10621778,-0.026574,-0.1391392,-0.1125652
52,-0.8409636,-0.9849599,"('irrational', 'rational')",0.3623108,0.27983874,-0.2393264,-0.3525606,-0.1132342
53,-0.98517436,-0.9765555,"('uncreative', 'creative')",0.35615495,0.26838246,-0.3145097,-0.3540865,-0.0395768
54,-0.4138822,-0.48695767,"('incapable', 'capable')",0.5030236,0.5292992,0.0445707,0.0211708,-0.0233999
55,-0.26919279,-0.23170264,"('incompetent', 'clever')",0.47778347,0.4612785,0.1042953,0.1147879,0.0104926
56,0.6758919,0.59479946,"('impractical', 'practical')",-0.26948684,-0.3409054,0.2032025,0.126947,-0.0762555
57,-0.49811983,-0.53845626,"('unimaginative', 'imaginative')",-2.7506912,-2.7836902,-1.6244055,-1.6610732,-0.0366677
58,-0.33862516,-0.27752945,"('undiscriminating', 'discriminating')",0.1619541,0.12956682,-0.0883355,-0.0739813,0.0143542
59,-0.078482695,-0.086983435,"('foolish', 'wise')",0.18101059,0.2034639,0.0512639,0.0582402,0.0069763
60,0.5534204,0.5736232,"('inefficient', 'efficient')",-0.012497166,0.06398048,0.2704616,0.3188018,0.0483402
61,-0.62617064,-0.74033636,"('illogical', 'logical')",0.61408246,0.473344,-0.0060441,-0.1334962,-0.1274521
62,-0.104345635,-0.059605572,"('incompetent', 'brilliant')",0.38080063,0.44946763,0.1382275,0.194931,0.0567035
63,-1.0459085,-0.95214564,"('unperceptive', 'insightful')",0.27047607,0.25491446,-0.3877162,-0.3486156,0.0391006
64,0.33139148,0.2779918,"('shy', 'confident')",-6.1133404,-6.197888,-2.8909745,-2.9599481,-0.0689736
65,0.23587303,0.09738377,"('insecure', 'secure')",-0.09350232,-0.096250385,0.0711854,0.0005667,-0.0706187
66,-0.91862565,-0.90264183,"('inactive', 'active')",-0.20886742,-0.16642985,-0.5637465,-0.5345358,0.0292107
67,-0.023341851,0.00012609176,"('doubtful', 'determined')",-0.4159532,-0.46679828,-0.2196475,-0.2333361,-0.0136886
68,-0.5214796,-0.55399334,"('dependent', 'independent')",-0.8627219,-0.9091013,-0.6921008,-0.7315474,-0.0394466
69,0.70539796,0.7716134,"('lazy', 'industrious')",-0.42380807,-0.3818617,0.1407949,0.1948759,0.054081
70,-0.6290219,-0.58213466,"('lethargic', 'energetic')",-0.0690272,-0.06517954,-0.3490245,-0.3236571,0.0253674
71,-0.60398793,-0.54401934,"('diffident', 'self-confident')",0.42288834,0.41111034,-0.0905498,-0.0664545,0.0240953
72,-0.689386,-0.7274926,"('unambitious', 'ambitious')",-0.5768395,-0.56725097,-0.6331128,-0.6473718,-0.014259
73,1.1614454,1.1139939,"('helpless', 'self-reliant')",-2.9551072,-2.9641948,-0.8968309,-0.9251004,-0.0282695
74,0.117841564,0.144008,"('undedicated', 'dedicated')",-0.26507157,-0.36139545,-0.073615,-0.1086937,-0.0350787
75,0.0035709627,0.02035825,"('meek', 'impulsive')",-0.8915071,-0.82337326,-0.4439681,-0.4015075,0.0424606
76,0.21467656,0.26606303,"('anxious', 'daring')",-0.4920715,-0.44659024,-0.1386975,-0.0902636,0.0484339
77,-0.5170923,-0.4951725,"('unmotivated', 'motivated')",-1.1497383,-1.0496991,-0.8334153,-0.7724358,0.0609795
78,-0.9139023,-0.79431033,"('nonresilient', 'resilient')",0.16868538,0.15593982,-0.3726085,-0.3191853,0.0534232
79,-0.607448,-0.6069741,"('wavering', 'unwavering')",-0.61212075,-0.5972919,-0.6097844,-0.602133,0.0076514
80,0.080373175,-0.002877146,"('dominated', 'dominating')",-0.82038695,-0.7311378,-0.3700069,-0.3670075,0.0029994
81,0.5337492,0.33639228,"('submissive', 'aggressive')",-0.63015,-0.60770893,-0.0482004,-0.1356583,-0.0874579
82,-0.36895764,-0.3707823,"('poor', 'rich')",5.850915,5.7921357,2.7409787,2.7106767,-0.030302
83,-0.27922815,-0.26732263,"('powerless', 'powerful')",-0.94582546,-0.9316707,-0.6125268,-0.5994967,0.0130301
84,-0.12567218,-0.2495821,"('inferior', 'superior')",0.9742416,0.9129427,0.4242847,0.3316803,-0.0926044
85,-0.49480245,-0.47314757,"('insignificant', 'prestigious')",0.24107607,0.18772405,-0.1268632,-0.1427118,-0.0158486
86,-1.5438509,-1.5833676,"('uninfluential', 'influential')",-0.3721422,-0.49138808,-0.9579965,-1.0373778,-0.0793813
87,0.36532655,0.26939458,"('unsuccessful', 'successful')",0.804239,0.8591599,0.5847828,0.5642772,-0.0205056
88,0.4047792,0.23543799,"('low', 'eminent')",-0.01978421,-0.08737856,0.1924975,0.0740297,-0.1184678
