,cummins_male,cummins_female,tuple,inc_male,inc_female,average_male,average_female,female-male
54,0.060304806,0.020473406,"('incapable', 'capable')",0.96598023,1.0067458,0.5131425,0.5136096,0.0004671
55,-0.858693,-0.67056435,"('incompetent', 'clever')",-0.14207394,-0.08267942,-0.5003835,-0.3766219,0.1237616
56,0.4441656,0.49521247,"('impractical', 'practical')",-0.30172986,-0.2535686,0.0712179,0.1208219,0.049604
57,-0.90010273,-0.88088703,"('unimaginative', 'imaginative')",-2.4610598,-2.4590092,-1.6805813,-1.6699481,0.0106332
58,0.44482163,0.47438425,"('undiscriminating', 'discriminating')",0.23027553,0.18721512,0.3375486,0.3307997,-0.0067489
59,0.9571203,0.86266685,"('foolish', 'wise')",0.4424712,0.42476106,0.6997957,0.643714,-0.0560817
60,-0.5435827,-0.2811919,"('inefficient', 'efficient')",-0.40532413,-0.21019664,-0.4744534,-0.2456943,0.2287591
61,0.616373,0.50445956,"('illogical', 'logical')",0.501805,0.37653154,0.559089,0.4404956,-0.1185934
62,0.09046981,0.34919137,"('incompetent', 'brilliant')",0.05451552,0.24382244,0.0724927,0.2965069,0.2240142
63,0.54910684,0.6703142,"('unperceptive', 'insightful')",0.9397662,1.0383879,0.7444365,0.854351,0.1099145
64,0.06673671,0.060271293,"('shy', 'confident')",-7.26284,-7.277777,-3.5980515,-3.608753,-0.0107015
65,-0.8371205,-0.7332795,"('insecure', 'secure')",-0.83302355,-0.7690065,-0.835072,-0.751143,0.083929
66,0.04996386,0.02515791,"('inactive', 'active')",1.1705385,1.1457123,0.6102512,0.5854351,-0.0248161
67,0.5297021,0.5201666,"('doubtful', 'determined')",-0.5819569,-0.53448415,-0.0261274,-0.0071588,0.0189686
68,-0.70117396,-0.7077565,"('dependent', 'independent')",-0.48733607,-0.458795,-0.594255,-0.5832758,0.0109792
69,1.5682497,1.4878955,"('lazy', 'industrious')",-0.61411417,-0.6139447,0.4770678,0.4369754,-0.0400924
70,0.0664232,0.34475607,"('lethargic', 'energetic')",0.70867884,0.80865324,0.387551,0.5767046,0.1891536
71,0.89222455,0.8994865,"('diffident', 'self-confident')",0.76485217,0.7525441,0.8285384,0.8260153,-0.0025231
72,-1.0714456,-1.0458951,"('unambitious', 'ambitious')",-0.90909326,-0.93431556,-0.9902694,-0.9901053,0.0001641
73,1.4279895,1.4037235,"('helpless', 'self-reliant')",-3.018833,-2.9768217,-0.7954217,-0.7865491,0.0088726
74,0.8659173,0.9093067,"('undedicated', 'dedicated')",0.28118038,0.2443862,0.5735489,0.5768465,0.0032976
75,0.37384883,0.31799996,"('meek', 'impulsive')",-0.11926185,-0.115012184,0.1272935,0.1014939,-0.0257996
76,-0.5159949,-0.21906838,"('anxious', 'daring')",0.06840783,0.2500116,-0.2237935,0.0154716,0.2392651
77,-0.6545967,-0.63884264,"('unmotivated', 'motivated')",-1.1083126,-0.9753567,-0.8814546,-0.8070997,0.0743549
78,0.013556264,0.08141247,"('nonresilient', 'resilient')",0.25527552,0.3618069,0.1344159,0.2216097,0.0871938
79,0.117081374,-0.05452633,"('wavering', 'unwavering')",0.1263472,0.15806781,0.1217143,0.0517707,-0.0699436
80,0.09807317,0.2265975,"('dominated', 'dominating')",-0.9066042,-0.8771389,-0.4042655,-0.3252707,0.0789948
81,-0.33643925,-0.2168616,"('submissive', 'aggressive')",-1.0977554,-0.9504687,-0.7170973,-0.5836651,0.1334322
82,-0.51406294,-0.48937127,"('poor', 'rich')",5.798572,5.84666,2.6422546,2.6786444,0.0363898
83,0.26069406,0.26516324,"('powerless', 'powerful')",-0.76565945,-0.77282286,-0.2524827,-0.2538298,-0.0013471
84,0.8740443,0.7438053,"('inferior', 'superior')",0.87825805,0.797686,0.8761512,0.7707456,-0.1054056
85,0.8751953,0.72452956,"('insignificant', 'prestigious')",0.69510424,0.67841446,0.7851498,0.701472,-0.0836778
86,-0.24299751,-0.32305983,"('uninfluential', 'influential')",0.22629106,0.08709568,-0.0083532,-0.1179821,-0.1096289
87,1.459885,1.4291446,"('unsuccessful', 'successful')",0.75250465,0.7721826,1.1061949,1.1006637,-0.0055312
88,0.12858337,0.023520157,"('low', 'eminent')",0.13567667,0.092006266,0.13213,0.0577632,-0.0743668
