,manitowoc_male,manitowoc_female,tuple,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
61,-0.9444945,-1.0348914,"('illogical', 'logical')",-0.027220998,-0.13884865,0.30566123,0.16660994,-0.2220181,-0.33571,-0.1136919
62,-1.4947331,-1.3717444,"('incompetent', 'brilliant')",0.3900366,0.7190788,0.031829827,0.27314046,-0.3576222,-0.1265084,0.2311138
63,-0.51689017,-0.5015377,"('unperceptive', 'insightful')",0.30054533,0.2975374,0.67248875,0.7905928,0.152048,0.1955308,0.0434828
64,-0.6123708,-0.6648185,"('shy', 'confident')",0.68033564,0.7268429,-6.9538345,-6.790752,-2.2952898,-2.2429091,0.0523807
65,-1.6120651,-1.6976509,"('insecure', 'secure')",0.9231633,0.8913145,-0.76327884,-0.6752442,-0.4840602,-0.4938602,-0.0098
66,0.254698,0.28130576,"('inactive', 'active')",-0.21363664,-0.2387848,1.4704071,1.3816283,0.5038228,0.4747164,-0.0291064
67,-0.22997001,-0.35495564,"('doubtful', 'determined')",0.2817863,0.20452462,-0.1378794,-0.16872732,-0.0286877,-0.1063861,-0.0776984
68,-0.35141644,-0.3841369,"('dependent', 'independent')",-1.1612138,-1.1580303,-0.8730777,-0.89329207,-0.795236,-0.8118197,-0.0165837
69,1.6602107,1.625559,"('lazy', 'industrious')",1.09894,1.0204035,-0.2646085,-0.38756207,0.831514,0.7528001,-0.0787139
70,-0.9768324,-0.8983623,"('lethargic', 'energetic')",-0.11218345,0.04283019,0.7101753,0.86340594,-0.1262802,0.0026246,0.1289048
71,0.7101392,0.6667689,"('diffident', 'self-confident')",0.03213366,0.022005195,0.69665587,0.58169913,0.4796429,0.4234911,-0.0561518
72,-0.73653674,-0.7422459,"('unambitious', 'ambitious')",-0.2532662,-0.20397319,-0.7494013,-0.7041348,-0.5797347,-0.550118,0.0296167
73,0.8277669,0.89156914,"('helpless', 'self-reliant')",1.0362691,1.0115074,-3.5487266,-3.4525528,-0.5615635,-0.5164921,0.0450714
74,-0.6588197,-0.5931872,"('undedicated', 'dedicated')",0.4061711,0.43889123,0.05636992,0.03943768,-0.0654262,-0.0382861,0.0271401
75,1.0374868,1.0817043,"('meek', 'impulsive')",-0.8669155,-0.79618144,-0.28320226,-0.16309789,-0.0375437,0.0408083,0.078352
76,-0.5180342,-0.41339278,"('anxious', 'daring')",0.857418,1.0632235,-0.6860253,-0.46857846,-0.1155472,0.0604174,0.1759646
77,-1.8178167,-1.7804159,"('unmotivated', 'motivated')",0.056634255,0.22042663,-0.9390363,-0.7665136,-0.9000729,-0.7755009,0.124572
78,-0.84141296,-0.7954488,"('nonresilient', 'resilient')",0.26643842,0.27991217,0.21080285,0.22788143,-0.1213906,-0.0958851,0.0255055
79,0.47964248,0.4794704,"('wavering', 'unwavering')",-1.669452,-1.8094077,0.37351692,0.34469405,-0.2720975,-0.3284144,-0.0563169
80,0.015009157,-0.105919555,"('dominated', 'dominating')",0.62893754,0.7344664,-1.3763592,-1.2771152,-0.2441375,-0.2161895,0.027948
81,-1.5923824,-1.7294124,"('submissive', 'aggressive')",0.22815172,0.33179814,-1.3762561,-1.1768047,-0.9134956,-0.8581397,0.0553559
82,-0.78011745,-0.7743512,"('poor', 'rich')",0.48681688,0.40532055,6.4514894,6.4482474,2.0527296,2.0264057,-0.0263239
83,-0.738094,-0.72930443,"('powerless', 'powerful')",-0.3344376,-0.2483433,-0.8286235,-0.8569869,-0.6337183,-0.6115448,0.0221735
84,-0.27965382,-0.37326038,"('inferior', 'superior')",0.39283708,0.4010612,0.72438604,0.7400572,0.2791898,0.2559527,-0.0232371
85,0.9024116,0.94686043,"('insignificant', 'prestigious')",-1.0063548,-1.196785,1.1969137,1.0629078,0.3643235,0.2709944,-0.0933291
86,-1.8052773,-1.8673625,"('uninfluential', 'influential')",-0.20052737,-0.24856982,0.2284252,0.12494223,-0.5924598,-0.6636633,-0.0712035
87,-0.5994953,-0.67556727,"('unsuccessful', 'successful')",1.1365917,1.1021988,0.87943614,0.8725204,0.4721775,0.4330506,-0.0391269
88,-0.50396585,-0.5531023,"('low', 'eminent')",-0.4924577,-0.65969414,0.47381788,0.49972185,-0.1742019,-0.2376915,-0.0634896
