,black_male,black_female,tuple,&_male,&_female,decker_male,decker_female,corp_male,corp_female,average_male,average_female,female-male
39,0.5363379,0.6302554,"('exploitative', 'cooperative')",-0.8469926,-0.66632515,1.3342865,1.3795999,0.057742104,0.12077669,0.2703435,0.3660767,0.0957332
40,-0.30638504,-0.31938455,"('stingy', 'generous')",-0.31165648,-0.2753595,-0.14393556,-0.063084595,-1.4562927,-1.5764358,-0.5545675,-0.5585661,-0.0039986
41,-1.1905444,-1.2283301,"('unforgiving', 'forgiving')",-0.64226294,-0.6826165,-0.2219081,-0.28122786,0.31550878,0.16821268,-0.4348016,-0.5059904,-0.0711888
42,0.13491991,0.23148732,"('unreliable', 'reliable')",0.4100893,0.53015697,-1.0206493,-0.96064734,-3.4862125,-3.4640524,-0.9904631,-0.9157639,0.0746992
43,-0.6233743,-0.46681252,"('irresponsible', 'responsible')",-1.7056631,-1.5963633,-1.3741876,-1.4448131,0.12958874,0.11332868,-0.8934091,-0.8486651,0.044744
44,-0.77665687,-0.71589804,"('prejudiced', 'unprejudiced')",-0.20163155,0.032098703,-1.065659,-1.0560884,-1.7072616,-1.6465935,-0.9378023,-0.8466203,0.091182
45,-1.3616095,-1.4387227,"('incompetent', 'competent')",-1.6703906,-1.8126512,-2.15333,-2.2548356,-0.23367955,-0.31993338,-1.3547525,-1.4565357,-0.1017832
46,-0.41115943,-0.45740953,"('uncompetitive', 'competitive')",-0.62299633,-0.7658493,-2.9607804,-3.0091107,-1.292595,-1.3381934,-1.3218827,-1.3926407,-0.070758
47,-1.3024299,-1.1706742,"('stupid', 'smart')",-0.46428812,-0.41167936,-1.9446862,-1.8894303,4.665302,4.7180204,0.2384744,0.3115591,0.0730847
48,-1.1916729,-1.2180139,"('unintelligent', 'intelligent')",-1.0301888,-1.2111019,-2.3906398,-2.4278727,0.44255757,0.39572686,-1.042486,-1.1153154,-0.0728294
49,-1.3786829,-1.3636262,"('unable', 'able')",-0.7314099,-0.73450303,-0.39184633,-0.37340286,-0.2050991,-0.17304434,-0.6767595,-0.6611441,0.0156154
50,0.94492286,0.9695913,"('clumsy', 'skillful')",1.9207009,1.9122885,0.50408655,0.5196855,0.2709893,0.1115183,0.9101748,0.8782709,-0.0319039
51,-0.020388827,-0.2012568,"('uneducated', 'educated')",-0.42287707,-0.6250933,-2.4626637,-2.5868526,0.48961768,0.37157717,-0.604078,-0.7604064,-0.1563284
52,0.33474007,0.31783456,"('irrational', 'rational')",1.3198233,1.373768,1.8169955,1.825867,0.6333634,0.56802297,1.0262306,1.021373,-0.0048576
53,-0.5911662,-0.46297002,"('uncreative', 'creative')",-0.39915794,-0.32246992,-0.1436075,-0.15951936,0.22354133,0.123394206,-0.2275976,-0.2053913,0.0222063
54,-0.45299345,-0.3405142,"('incapable', 'capable')",-0.050489604,0.0062716827,1.4084702,1.4882513,0.87842536,0.93601465,0.4458531,0.5225059,0.0766528
55,-1.3226793,-1.3379372,"('incompetent', 'clever')",-1.331748,-1.3843615,-3.861481,-3.9053507,-0.33661905,-0.32561302,-1.7131318,-1.7383156,-0.0251838
56,-0.85973036,-0.7858825,"('impractical', 'practical')",-2.0510635,-2.1285946,-1.8266011,-1.8701515,-1.0786797,-1.051986,-1.4540186,-1.4591537,-0.0051351
57,-1.475851,-1.5411016,"('unimaginative', 'imaginative')",-1.898179,-2.0534077,-3.301982,-3.3291762,-3.2996993,-3.3586025,-2.493928,-2.5705719,-0.0766439
58,-0.20300193,-0.16696033,"('undiscriminating', 'discriminating')",0.102129124,-0.030446678,-0.40903392,-0.45181942,0.32451808,0.28885975,-0.0463472,-0.0900917,-0.0437445
59,0.79593176,0.7939293,"('foolish', 'wise')",1.1479611,1.1885256,0.873729,0.97271025,0.47293258,0.46979865,0.8226386,0.8562409,0.0336023
60,-0.75643134,-0.65429485,"('inefficient', 'efficient')",-1.5607916,-1.5711458,-3.208192,-3.2935317,-0.6611157,-0.54200846,-1.5466328,-1.5152452,0.0313876
61,-0.053867362,-0.07006166,"('illogical', 'logical')",-0.12257574,-0.21268857,-0.047638834,-0.1537276,0.6132817,0.44571364,0.0972999,0.0023089,-0.094991
62,-0.7257825,-0.6247109,"('incompetent', 'brilliant')",-1.8750812,-1.7861491,-2.090447,-2.0844204,0.17585611,0.33311757,-1.1288637,-1.0405407,0.088323
63,-0.64305925,-0.6392316,"('unperceptive', 'insightful')",-0.34883982,-0.4647757,-1.4061325,-1.435971,0.78291523,0.76459205,-0.4037791,-0.4438466,-0.0400675
64,-0.6411359,-0.6428962,"('shy', 'confident')",0.0064453334,-0.005977489,-0.8074994,-0.7975851,-6.171256,-6.1474876,-1.9033616,-1.8984866,0.004875
65,-1.0710868,-1.0708295,"('insecure', 'secure')",-0.7901628,-0.8980466,-2.5831733,-2.5722685,-0.8920053,-0.8484935,-1.334107,-1.3474095,-0.0133025
66,0.30001965,0.3523661,"('inactive', 'active')",1.3756616,1.4496938,0.56235605,0.5358234,0.38828522,0.34729448,0.6565806,0.6712945,0.0147139
67,0.15090877,0.1306768,"('doubtful', 'determined')",-0.32816473,-0.38154253,0.99493635,0.92972034,-0.57796067,-0.6234271,0.0599299,0.0138569,-0.046073
68,0.14224613,0.14069033,"('dependent', 'independent')",-0.8026005,-0.8399739,-0.5130303,-0.57279825,-0.7763135,-0.7775115,-0.4874246,-0.5123984,-0.0249738
69,0.8503623,0.883703,"('lazy', 'industrious')",1.8370785,1.9615328,2.5814695,2.684279,-0.29749352,-0.21889521,1.2428542,1.3276548,0.0848006
70,-0.96406794,-0.9780028,"('lethargic', 'energetic')",-1.4805603,-1.5199869,-2.4598775,-2.4642107,-0.5892182,-0.56449294,-1.373431,-1.3816733,-0.0082423
71,0.68264073,0.7186131,"('diffident', 'self-confident')",0.1191196,0.115518905,2.7489977,2.7695358,0.56350195,0.5090488,1.0285649,1.0281792,-0.0003857
72,-0.20357327,-0.1316888,"('unambitious', 'ambitious')",-0.51192355,-0.5290263,-0.72081524,-0.75060064,-0.41183737,-0.4121617,-0.4620374,-0.4558693,0.0061681
73,1.2643633,1.3285792,"('helpless', 'self-reliant')",1.0302997,1.1353431,0.3445822,0.47909588,-2.994993,-2.8412342,-0.088937,0.025446,0.114383
74,0.25640488,0.29334128,"('undedicated', 'dedicated')",-0.23698053,-0.25544629,0.01150566,0.024989374,-0.18533598,-0.29914975,-0.0386015,-0.0590663,-0.0204648
75,0.030542575,0.032509223,"('meek', 'impulsive')",0.15358138,0.26745656,1.1696272,1.206097,-0.584127,-0.4505828,0.192406,0.26387,0.071464
76,0.043901857,0.15257716,"('anxious', 'daring')",0.32371002,0.4683866,-1.7551893,-1.7223278,-1.0203007,-0.91705316,-0.6019695,-0.5046043,0.0973652
77,-1.0183088,-0.9279279,"('unmotivated', 'motivated')",-1.17435,-1.1689218,-1.039728,-1.0325443,-1.35787,-1.1733798,-1.1475643,-1.0756935,0.0718708
78,0.30699304,0.32833818,"('nonresilient', 'resilient')",-0.5643229,-0.68462867,-0.04782334,-0.09660883,0.5722776,0.52083695,0.0667811,0.0169844,-0.0497967
79,0.6893055,0.72112983,"('wavering', 'unwavering')",1.0292639,1.0259073,1.5586172,1.5746305,-0.08418367,-0.08981389,0.7982507,0.8079634,0.0097127
80,0.83567405,0.71542263,"('dominated', 'dominating')",-0.60569656,-0.73742616,-1.7485476,-1.7476077,-0.987104,-0.9278287,-0.6264185,-0.67436,-0.0479415
81,-1.2037587,-1.2719154,"('submissive', 'aggressive')",-1.7644262,-2.036406,-3.7584214,-3.734622,-1.5653045,-1.4572765,-2.0729778,-2.1250551,-0.0520773
82,-1.230868,-1.1566253,"('poor', 'rich')",-0.5897735,-0.5315065,-1.8187065,-1.8677968,5.775195,5.7710285,0.5339618,0.553775,0.0198132
83,0.022076547,0.011046305,"('powerless', 'powerful')",-0.080697075,-0.19657694,-0.2624058,-0.16989173,-1.118425,-1.0695109,-0.3598628,-0.3562333,0.0036295
84,0.33644924,0.25339597,"('inferior', 'superior')",0.2268117,0.1940451,-0.086037405,-0.095500715,0.57971895,0.56064314,0.2642356,0.2281459,-0.0360897
85,0.9309958,1.1093233,"('insignificant', 'prestigious')",1.721717,1.8384392,3.1939964,3.3192966,0.5712079,0.60983086,1.6044793,1.7192225,0.1147432
86,-0.40988016,-0.582981,"('uninfluential', 'influential')",-0.912033,-1.3549527,-1.2181909,-1.3259528,-0.03863123,-0.27048498,-0.6446838,-0.8835928,-0.238909
87,0.82297164,0.7606693,"('unsuccessful', 'successful')",2.318273,2.2079785,0.15764153,0.12801418,1.4041426,1.4522775,1.1757572,1.1372348,-0.0385224
88,-1.030715,-1.0058708,"('low', 'eminent')",-0.35397103,-0.4543864,-1.5756936,-1.5812329,-0.45689034,-0.5187175,-0.8543175,-0.8900519,-0.0357344
