,prologis_male,prologis_female,tuple,inc_male,inc_female,average_male,average_female,female-male
25,-0.5309399,-0.50432074,"('egoistic', 'altruistic')",1.8583295,1.7845824,0.6636949,0.6401308,-0.0235641
26,0.011205921,-0.08682195,"('hardhearted', 'benevolent')",2.111397,2.040949,1.0613015,0.9770636,-0.0842379
27,-0.59736234,-0.5283284,"('hardhearted', 'softhearted')",1.5181717,1.4575207,0.4604047,0.4645962,0.0041915
28,-0.61107975,-0.79358387,"('disloyal', 'loyal')",0.8045225,0.7000176,0.0967214,-0.0467831,-0.1435045
29,-0.31916562,-0.33561745,"('unfair', 'fair')",-0.23643264,-0.39273652,-0.2777991,-0.364177,-0.0863779
30,0.60286397,0.5640489,"('intolerant', 'tolerant')",1.1889518,1.2016649,0.8959079,0.8828569,-0.013051
31,-1.2829226,-1.1892034,"('evil', 'good')",-0.2077813,-0.35665035,-0.745352,-0.7729269,-0.0275749
32,-0.11618076,-0.14748025,"('unkind', 'kind')",0.6583092,0.5721952,0.2710642,0.2123575,-0.0587067
33,-0.66308033,-0.73428905,"('wrong', 'right')",-0.14281172,-0.25813404,-0.402946,-0.4962115,-0.0932655
34,-0.36368296,-0.23089525,"('mean', 'honorable')",5.755115,5.9876137,2.6957161,2.8783593,0.1826432
35,-0.39505023,-0.44881132,"('corrupt', 'incorrupt')",0.42556858,0.18992843,0.0152592,-0.1294414,-0.1447006
36,-1.5856141,-1.7059819,"('hostile', 'amicable')",0.77051383,0.4960017,-0.4075501,-0.6049901,-0.19744
37,0.17453955,0.19810887,"('fake', 'genuine')",0.36629617,0.42116386,0.2704179,0.3096364,0.0392185
38,-0.8356988,-0.8161244,"('untruthful', 'truthful')",-0.48103768,-0.430392,-0.6583682,-0.6232582,0.03511
39,0.7610956,0.73682743,"('exploitative', 'cooperative')",0.21332617,0.19642207,0.4872109,0.4666247,-0.0205862
40,0.15195192,0.1207194,"('stingy', 'generous')",-1.2311038,-1.3334891,-0.5395759,-0.6063848,-0.0668089
41,-0.438942,-0.3919589,"('unforgiving', 'forgiving')",0.052033015,-0.042149775,-0.1934545,-0.2170543,-0.0235998
42,0.838097,1.0062987,"('unreliable', 'reliable')",-2.9990022,-2.8573377,-1.0804527,-0.9255195,0.1549332
43,-0.1495841,-0.04210806,"('irresponsible', 'responsible')",0.112407684,0.20143978,-0.0185882,0.0796659,0.0982541
44,0.89534885,0.9210821,"('prejudiced', 'unprejudiced')",-1.2215444,-1.2188048,-0.1630978,-0.1488614,0.0142364
45,-0.32445163,-0.31853646,"('incompetent', 'competent')",-0.22401787,-0.21590753,-0.2742347,-0.267222,0.0070127
46,-0.34933093,-0.32075748,"('uncompetitive', 'competitive')",-1.0938292,-1.0282642,-0.72158,-0.6745108,0.0470692
47,0.14363587,0.21301948,"('stupid', 'smart')",5.418162,5.5697527,2.7808988,2.891386,0.1104872
48,0.28432626,0.22935845,"('unintelligent', 'intelligent')",0.68383056,0.7610161,0.4840784,0.4951873,0.0111089
49,-0.2243756,-0.03869944,"('unable', 'able')",0.011374813,0.14672604,-0.1065004,0.0540133,0.1605137
50,0.1269846,0.19082707,"('clumsy', 'skillful')",0.19759452,0.16538721,0.1622896,0.1781071,0.0158175
51,-0.12865046,-0.25865155,"('uneducated', 'educated')",-0.107771665,-0.07260487,-0.1182111,-0.1656282,-0.0474171
52,-0.364418,-0.6197943,"('irrational', 'rational')",0.8769043,0.6209059,0.2562432,0.0005558,-0.2556874
53,-1.6547402,-1.6953827,"('uncreative', 'creative')",1.0310977,1.0306059,-0.3118213,-0.3323884,-0.0205671
54,-1.2638422,-1.31565,"('incapable', 'capable')",1.188951,1.2782333,-0.0374456,-0.0187083,0.0187373
55,0.42493278,0.4243741,"('incompetent', 'clever')",-0.11960971,-0.018864378,0.1526615,0.2027549,0.0500934
56,0.90053374,0.8804453,"('impractical', 'practical')",-0.2989633,-0.22669533,0.3007852,0.326875,0.0260898
57,-0.6084164,-0.636699,"('unimaginative', 'imaginative')",-2.3478143,-2.3607907,-1.4781153,-1.4987448,-0.0206295
58,-0.48174453,-0.52938247,"('undiscriminating', 'discriminating')",0.012067381,-0.023142975,-0.2348386,-0.2762627,-0.0414241
59,0.054652236,0.03130413,"('foolish', 'wise')",0.74103075,0.6653375,0.3978415,0.3483208,-0.0495207
60,0.9359529,1.003397,"('inefficient', 'efficient')",-0.6006506,-0.37943858,0.1676511,0.3119792,0.1443281
61,-0.30525988,-0.45615458,"('illogical', 'logical')",0.33330038,0.1550897,0.0140202,-0.1505324,-0.1645526
62,0.53132313,0.6332678,"('incompetent', 'brilliant')",-0.24012065,-0.036595285,0.1456012,0.2983363,0.1527351
63,-0.39350384,-0.28536296,"('unperceptive', 'insightful')",0.3550887,0.54513454,-0.0192076,0.1298858,0.1490934
64,0.6811082,0.6935926,"('shy', 'confident')",-6.7856097,-6.8101034,-3.0522509,-3.0582554,-0.0060045
65,0.54947174,0.46544006,"('insecure', 'secure')",-0.6379239,-0.59826595,-0.0442261,-0.0664129,-0.0221868
66,-1.2207056,-1.2319313,"('inactive', 'active')",0.6876642,0.69699347,-0.2665207,-0.2674689,-0.0009482
67,0.74994725,0.79940546,"('doubtful', 'determined')",-0.4654018,-0.42140964,0.1422727,0.1889979,0.0467252
68,0.032501932,0.012086038,"('dependent', 'independent')",-0.5210484,-0.493424,-0.2442732,-0.240669,0.0036042
69,-0.059878044,0.03705199,"('lazy', 'industrious')",-0.11345983,-0.1372542,-0.0866689,-0.0501011,0.0365678
70,0.20059015,0.3108125,"('lethargic', 'energetic')",0.12209916,0.27995345,0.1613446,0.295383,0.1340384
71,-0.92031425,-0.91120476,"('diffident', 'self-confident')",0.6988449,0.72051185,-0.1107347,-0.0953465,0.0153882
72,-0.32394677,-0.3350192,"('unambitious', 'ambitious')",-0.7610626,-0.7456933,-0.5425047,-0.5403563,0.0021484
73,0.8439235,0.7711353,"('helpless', 'self-reliant')",-2.594536,-2.625894,-0.8753062,-0.9273794,-0.0520732
74,0.023567164,0.03231958,"('undedicated', 'dedicated')",0.14854562,0.18011549,0.0860564,0.1062175,0.0201611
75,-0.15124884,-0.12970154,"('meek', 'impulsive')",-0.30964664,-0.28122523,-0.2304477,-0.2054634,0.0249843
76,0.78854537,0.8533882,"('anxious', 'daring')",-0.08280866,0.082470566,0.3528683,0.4679294,0.1150611
77,-0.16968058,-0.18268496,"('unmotivated', 'motivated')",-1.4366199,-1.3193445,-0.8031502,-0.7510147,0.0521355
78,-0.82529783,-0.68752235,"('nonresilient', 'resilient')",-0.084188536,0.028438048,-0.4547432,-0.3295422,0.125201
79,-0.928036,-0.9001115,"('wavering', 'unwavering')",0.15565726,0.15613574,-0.3861893,-0.3719879,0.0142014
80,0.8767046,0.89188045,"('dominated', 'dominating')",-1.7493429,-1.6323414,-0.4363192,-0.3702305,0.0660887
81,0.799068,0.76491976,"('submissive', 'aggressive')",-1.2073033,-1.0385381,-0.2041177,-0.1368092,0.0673085
82,-0.2667071,-0.285278,"('poor', 'rich')",6.107954,6.2348747,2.9206235,2.9747984,0.0541749
83,0.21532373,0.16558209,"('powerless', 'powerful')",-0.9577746,-1.004239,-0.3712254,-0.4193285,-0.0481031
84,0.47679728,0.43229145,"('inferior', 'superior')",1.0128316,0.9414312,0.7448144,0.6868613,-0.0579531
85,-0.6373237,-0.6995906,"('insignificant', 'prestigious')",1.2478527,1.1759031,0.3052645,0.2381562,-0.0671083
86,-1.0321329,-1.1871578,"('uninfluential', 'influential')",-0.2502624,-0.30245826,-0.6411976,-0.744808,-0.1036104
87,0.07135091,-0.03505024,"('unsuccessful', 'successful')",0.74024105,0.8144299,0.405796,0.3896898,-0.0161062
88,-0.05318347,-0.1112045,"('low', 'eminent')",0.13893682,0.16543376,0.0428767,0.0271146,-0.0157621
