,halliburton_male,halliburton_female,tuple,company_male,company_female,average_male,average_female,female-male
28,-0.9516267,-0.97834355,"('disloyal', 'loyal')",1.417359,1.3120877,0.2328661,0.1668721,-0.065994
29,0.23727064,0.22212362,"('unfair', 'fair')",-0.7681951,-0.9665589,-0.2654622,-0.3722176,-0.1067554
30,-1.2168943,-1.1630217,"('intolerant', 'tolerant')",0.9207727,0.9929661,-0.1480608,-0.0850278,0.063033
31,1.5631438,1.52472,"('evil', 'good')",-1.3658916,-1.4672532,0.0986261,0.0287334,-0.0698927
32,-1.1830488,-1.2300526,"('unkind', 'kind')",1.1159303,0.99931794,-0.0335593,-0.1153673,-0.081808
33,0.8402506,0.7046749,"('wrong', 'right')",-0.12973803,-0.18186358,0.3552563,0.2614056,-0.0938507
34,-0.69616425,-0.59402245,"('mean', 'honorable')",4.6950455,4.812579,1.9994407,2.1092784,0.1098377
35,2.9197695,2.7832055,"('corrupt', 'incorrupt')",-1.1276621,-1.3486245,0.8960537,0.7172905,-0.1787632
36,1.484162,1.4024767,"('hostile', 'amicable')",-1.1278824,-1.3624756,0.1781398,0.0200005,-0.1581393
37,-0.5452749,-0.4696079,"('fake', 'genuine')",0.5228899,0.5057786,-0.0111925,0.0180854,0.0292779
38,-0.2838026,-0.30549842,"('untruthful', 'truthful')",0.0797385,0.15830319,-0.1020321,-0.0735976,0.0284345
39,-0.1933683,-0.13376035,"('exploitative', 'cooperative')",0.9971636,1.0493047,0.4018976,0.4577722,0.0558746
40,0.09385587,0.075100906,"('stingy', 'generous')",-1.9593391,-2.014496,-0.9327416,-0.9696976,-0.036956
41,-0.6245785,-0.5805508,"('unforgiving', 'forgiving')",0.2722793,0.24587527,-0.1761496,-0.1673378,0.0088118
42,-0.046965234,0.0509463,"('unreliable', 'reliable')",-3.027712,-3.0096567,-1.5373386,-1.4793552,0.0579834
43,-2.0199614,-1.9595032,"('irresponsible', 'responsible')",1.2743822,1.3974975,-0.3727896,-0.2810028,0.0917868
44,0.4622404,0.476901,"('prejudiced', 'unprejudiced')",-1.436137,-1.5197426,-0.4869483,-0.5214208,-0.0344725
45,-0.89257145,-0.8348157,"('incompetent', 'competent')",0.7841151,0.82471216,-0.0542282,-0.0050518,0.0491764
46,-2.5501812,-2.4114087,"('uncompetitive', 'competitive')",0.4585253,0.60434866,-1.0458279,-0.90353,0.1422979
47,-0.4634719,-0.41561362,"('stupid', 'smart')",4.8919315,4.966829,2.2142298,2.2756076,0.0613778
48,-1.9870582,-1.9363282,"('unintelligent', 'intelligent')",0.49516317,0.5413194,-0.7459475,-0.6975044,0.0484431
49,-0.768843,-0.68211615,"('unable', 'able')",-0.49625295,-0.43829364,-0.632548,-0.5602049,0.0723431
50,0.55743885,0.5887749,"('clumsy', 'skillful')",-0.9542444,-1.0356477,-0.1984028,-0.2234364,-0.0250336
51,-2.032229,-1.9405937,"('uneducated', 'educated')",0.16740145,0.11501885,-0.9324138,-0.9127874,0.0196264
52,0.64272124,0.5431798,"('irrational', 'rational')",0.08072087,-0.16983798,0.361721,0.1866709,-0.1750501
53,-0.6741952,-0.68626183,"('uncreative', 'creative')",0.23614982,0.18933058,-0.2190227,-0.2484656,-0.0294429
54,0.12694462,0.040343072,"('incapable', 'capable')",0.6064154,0.555692,0.36668,0.2980175,-0.0686625
55,-1.9942474,-1.9059718,"('incompetent', 'clever')",0.95922124,1.0673862,-0.5175131,-0.4192928,0.0982203
56,-1.2677608,-1.1582607,"('impractical', 'practical')",0.992657,1.120046,-0.1375519,-0.0191073,0.1184446
57,-1.2869997,-1.2844496,"('unimaginative', 'imaginative')",-2.048284,-1.9575654,-1.6676419,-1.6210074,0.0466345
58,-0.44947606,-0.40588954,"('undiscriminating', 'discriminating')",0.27068886,0.33590895,-0.0893936,-0.0349903,0.0544033
59,1.1744336,1.1655223,"('foolish', 'wise')",-0.5996432,-0.6738269,0.2873952,0.2458477,-0.0415475
60,-2.7112975,-2.5283637,"('inefficient', 'efficient')",0.69903004,0.97287756,-1.0061338,-0.7777431,0.2283907
61,-0.23453966,-0.3185527,"('illogical', 'logical')",0.7604351,0.55415416,0.2629477,0.1178007,-0.145147
62,-1.9324566,-1.7934617,"('incompetent', 'brilliant')",0.77007484,0.9560326,-0.5811909,-0.4187146,0.1624763
63,-1.3585134,-1.263732,"('unperceptive', 'insightful')",0.48844793,0.72022307,-0.4350327,-0.2717544,0.1632783
64,-0.17276554,-0.09654783,"('shy', 'confident')",-5.6353893,-5.5944233,-2.9040775,-2.8454854,0.0585921
65,-1.6696187,-1.6323168,"('insecure', 'secure')",0.36272675,0.42001653,-0.653446,-0.6061502,0.0472958
66,1.0162008,1.0169711,"('inactive', 'active')",-0.24168764,-0.29571766,0.3872566,0.3606267,-0.0266299
67,-0.04986697,-0.043660823,"('doubtful', 'determined')",-0.2946672,-0.21947333,-0.1722671,-0.1315671,0.0407
68,-0.30011258,-0.2812202,"('dependent', 'independent')",-1.2108238,-1.2492576,-0.7554682,-0.7652389,-0.0097707
69,2.5247152,2.5385182,"('lazy', 'industrious')",-1.0250251,-1.0298914,0.749845,0.7543134,0.0044684
70,-1.7465405,-1.6664104,"('lethargic', 'energetic')",0.82207483,0.88840127,-0.4622329,-0.3890046,0.0732283
71,1.1320808,1.0989404,"('diffident', 'self-confident')",0.46293664,0.48734745,0.7975087,0.7931439,-0.0043648
72,-1.1113583,-1.136797,"('unambitious', 'ambitious')",0.063746564,0.11544604,-0.5238059,-0.5106754,0.0131305
73,1.3062595,1.353842,"('helpless', 'self-reliant')",-3.0978847,-3.0266674,-0.8958126,-0.8364127,0.0593999
74,-0.6973801,-0.59077597,"('undedicated', 'dedicated')",0.24874006,0.28396004,-0.22432,-0.153408,0.070912
75,1.3810861,1.3664943,"('meek', 'impulsive')",-0.9444197,-0.91233975,0.2183332,0.2270773,0.0087441
76,-1.7265741,-1.6065494,"('anxious', 'daring')",-0.07803993,0.0486381,-0.902307,-0.7789556,0.1233514
77,-1.6869615,-1.5185387,"('unmotivated', 'motivated')",-0.7227055,-0.57981825,-1.2048335,-1.0491785,0.155655
78,-0.41412118,-0.4312881,"('nonresilient', 'resilient')",-0.047300413,0.06747995,-0.2307108,-0.1819041,0.0488067
79,1.5125993,1.470779,"('wavering', 'unwavering')",-0.8935713,-0.9777554,0.309514,0.2465118,-0.0630022
80,-1.6807555,-1.5907204,"('dominated', 'dominating')",-0.40182394,-0.2556877,-1.0412897,-0.9232041,0.1180856
81,-2.4055002,-2.3062968,"('submissive', 'aggressive')",-0.04093957,0.1298998,-1.2232199,-1.0881985,0.1350214
82,-0.22858013,-0.14972407,"('poor', 'rich')",5.496732,5.423032,2.6340761,2.6366539,0.0025778
83,-1.0350486,-1.0050435,"('powerless', 'powerful')",-0.6343955,-0.60707355,-0.834722,-0.8060585,0.0286635
84,-0.2646683,-0.2603287,"('inferior', 'superior')",0.30510584,0.29662287,0.0202188,0.0181471,-0.0020717
85,2.058978,1.9879065,"('insignificant', 'prestigious')",-0.93100715,-1.0458676,0.5639855,0.4710194,-0.0929661
86,-2.6200712,-2.634856,"('uninfluential', 'influential')",0.1554881,0.14557368,-1.2322916,-1.2446412,-0.0123496
87,-0.43479896,-0.36092788,"('unsuccessful', 'successful')",0.6917473,0.8423817,0.1284742,0.2407269,0.1122527
88,-1.1755344,-1.0911815,"('low', 'eminent')",-0.14473084,-0.123245984,-0.6601326,-0.6072137,0.0529189
