,capri_male,capri_female,tuple,holdings_male,holdings_female,limited_male,limited_female,average_male,average_female,female-male
77,-0.74569786,-0.77891576,"('unmotivated', 'motivated')",0.5360545,0.42619663,0.21963662,0.2887509,0.0033311,-0.0213227,-0.0246538
78,-0.5256338,-0.30071384,"('nonresilient', 'resilient')",0.2108365,0.33894798,0.4950556,0.578385,0.0600861,0.2055397,0.1454536
79,-0.8817404,-0.8509287,"('wavering', 'unwavering')",-0.56938434,-0.4190023,-1.0470594,-1.0764631,-0.8327281,-0.7821314,0.0505967
80,0.8909772,0.92663014,"('dominated', 'dominating')",0.22188276,0.3107125,0.3878759,0.5583606,0.5002453,0.5985677,0.0983224
81,-0.026813924,-0.2007311,"('submissive', 'aggressive')",0.41684154,0.31068015,0.5647428,0.7892886,0.3182568,0.2997459,-0.0185109
82,-0.7970503,-0.7617267,"('poor', 'rich')",0.49439102,0.5755394,5.2499194,5.268918,1.6490866,1.6942436,0.045157
83,0.15310833,0.09446755,"('powerless', 'powerful')",0.82635707,0.8464258,-0.6000722,-0.54652905,0.1264644,0.1314547,0.0049903
84,0.6692892,0.6109306,"('inferior', 'superior')",-0.017660461,0.09686605,1.0464457,1.0871059,0.5660248,0.5983009,0.0322761
85,-0.6492736,-0.55359083,"('insignificant', 'prestigious')",0.95524514,1.1142471,-0.6714939,-0.8044789,-0.1218408,-0.0812742,0.0405666
86,-2.0229821,-2.0801704,"('uninfluential', 'influential')",-0.837815,-0.8893571,-0.087553754,-0.10248645,-0.9827836,-1.0240046,-0.041221
87,0.2836597,0.27998483,"('unsuccessful', 'successful')",0.26154837,0.4112213,1.7067184,1.8120219,0.7506421,0.8344093,0.0837672
88,-0.52423203,-0.5828485,"('low', 'eminent')",0.040146843,-0.07797523,-0.21240707,-0.28186014,-0.2321641,-0.3142279,-0.0820638
