,suicide_male,suicide_female,tuple,average_male,average_female,female-male
71,0.32287344,0.20336784,"('diffident', 'self-confident')",0.3228734,0.2033678,-0.1195056
72,0.8328042,0.8343316,"('unambitious', 'ambitious')",0.8328042,0.8343316,0.0015274
73,-3.0438106,-3.0570486,"('helpless', 'self-reliant')",-3.0438106,-3.0570486,-0.013238
74,0.1611642,0.12255932,"('undedicated', 'dedicated')",0.1611642,0.1225593,-0.0386049
75,-0.82288635,-0.64261746,"('meek', 'impulsive')",-0.8228863,-0.6426175,0.1802688
76,0.44050762,0.27988932,"('anxious', 'daring')",0.4405076,0.2798893,-0.1606183
77,-1.3176205,-1.1424319,"('unmotivated', 'motivated')",-1.3176205,-1.1424319,0.1751886
78,-0.50974065,-0.59554416,"('nonresilient', 'resilient')",-0.5097407,-0.5955442,-0.0858035
79,-0.39123547,-0.33044642,"('wavering', 'unwavering')",-0.3912355,-0.3304464,0.0607891
80,-0.47924116,-0.4426356,"('dominated', 'dominating')",-0.4792412,-0.4426356,0.0366056
81,-0.21372989,-0.14337243,"('submissive', 'aggressive')",-0.2137299,-0.1433724,0.0703575
82,6.614754,6.550572,"('poor', 'rich')",6.6147542,6.5505719,-0.0641823
83,-0.41532922,-0.35369074,"('powerless', 'powerful')",-0.4153292,-0.3536907,0.0616385
84,0.19363837,0.08500004,"('inferior', 'superior')",0.1936384,0.085,-0.1086384
85,-1.0318066,-1.082776,"('insignificant', 'prestigious')",-1.0318066,-1.082776,-0.0509694
86,0.50509846,0.59913605,"('uninfluential', 'influential')",0.5050985,0.5991361,0.0940376
87,-0.23618957,-0.22321227,"('unsuccessful', 'successful')",-0.2361896,-0.2232123,0.0129773
88,-0.21621536,-0.26083097,"('low', 'eminent')",-0.2162154,-0.260831,-0.0446156
