,nike_male,nike_female,tuple,inc_male,inc_female,average_male,average_female,female-male
19,0.2688571,0.39786085,"('inhospitable', 'hospitable')",-0.25322965,-0.071712196,0.0078137,0.1630743,0.1552606
20,-0.087394625,-0.05651369,"('rough', 'thoughtful')",1.1025733,1.0641243,0.5075893,0.5038053,-0.003784
21,0.12866949,-0.045260243,"('immoral', 'moral')",-0.4639554,-0.5994737,-0.167643,-0.322367,-0.154724
22,-0.74342513,-0.88237846,"('untrustworthy', 'trustworthy')",-1.0434886,-1.1068447,-0.8934569,-0.9946116,-0.1011547
23,1.3267109,1.2200204,"('insincere', 'sincere')",5.9235034,5.7863355,3.6251073,3.5031779,-0.1219294
24,1.0386975,0.9669065,"('dishonest', 'honest')",1.1850772,1.1497496,1.1118873,1.058328,-0.0535593
25,0.8074065,0.8187648,"('egoistic', 'altruistic')",1.2483624,1.226159,1.0278845,1.0224619,-0.0054226
26,2.253616,2.3035343,"('hardhearted', 'benevolent')",1.4801519,1.4089279,1.866884,1.8562311,-0.0106529
27,0.008700389,0.15749805,"('hardhearted', 'softhearted')",0.650023,0.686074,0.3293617,0.421786,0.0924243
28,0.52327275,0.38942,"('disloyal', 'loyal')",1.1435786,1.008495,0.8334257,0.6989575,-0.1344682
29,-1.0970571,-1.1297977,"('unfair', 'fair')",-0.56295407,-0.6286041,-0.8300056,-0.8792009,-0.0491953
30,0.50949115,0.4033418,"('intolerant', 'tolerant')",0.9263744,0.85787493,0.7179328,0.6306084,-0.0873244
31,0.13072734,0.35510248,"('evil', 'good')",-1.7327565,-1.6222706,-0.8010146,-0.633584,0.1674306
32,1.0384693,1.001508,"('unkind', 'kind')",1.217879,1.0600816,1.1281742,1.0307949,-0.0973793
33,1.7188299,1.6828847,"('wrong', 'right')",-0.49032736,-0.42808208,0.6142513,0.6274013,0.01315
34,0.32140705,0.47276428,"('mean', 'honorable')",5.8096485,5.9125314,3.0655277,3.1926479,0.1271202
35,-0.45222703,-0.49749225,"('corrupt', 'incorrupt')",-0.625055,-0.5742629,-0.538641,-0.5358776,0.0027634
36,-0.0770209,0.046703465,"('hostile', 'amicable')",-0.2420704,-0.2908349,-0.1595457,-0.1220657,0.03748
37,-0.1496945,-0.1640681,"('fake', 'genuine')",0.12259946,0.15837184,-0.0135475,-0.0028481,0.0106994
38,0.61746216,0.659175,"('untruthful', 'truthful')",0.39650235,0.5353931,0.5069823,0.5972841,0.0903018
39,1.1890585,1.1468204,"('exploitative', 'cooperative')",0.022377245,0.047663495,0.6057179,0.5972419,-0.008476
40,-0.158224,-0.12691069,"('stingy', 'generous')",-2.2240107,-2.3151727,-1.1911174,-1.2210417,-0.0299243
41,0.07936943,0.08162658,"('unforgiving', 'forgiving')",-0.15779205,-0.1904386,-0.0392113,-0.054406,-0.0151947
42,-0.24216099,-0.19082613,"('unreliable', 'reliable')",-2.9766212,-2.8576868,-1.6093911,-1.5242565,0.0851346
43,0.34885412,0.35601118,"('irresponsible', 'responsible')",0.5587833,0.64533544,0.4538187,0.5006733,0.0468546
44,-1.7358493,-1.7205944,"('prejudiced', 'unprejudiced')",-1.4001632,-1.2568781,-1.5680063,-1.4887363,0.07927
45,-1.142726,-1.1230445,"('incompetent', 'competent')",-0.49207947,-0.5315543,-0.8174027,-0.8272994,-0.0098967
46,-0.65027386,-0.6881656,"('uncompetitive', 'competitive')",-0.3074797,-0.46143025,-0.4788768,-0.5747979,-0.0959211
47,0.4996339,0.49962735,"('stupid', 'smart')",5.1859264,5.2465167,2.8427801,2.8730721,0.030292
48,0.13441643,0.07809536,"('unintelligent', 'intelligent')",0.8295382,0.696356,0.4819773,0.3872257,-0.0947516
49,0.043013826,0.16427672,"('unable', 'able')",-0.17140962,-0.045963205,-0.0641979,0.0591568,0.1233547
50,-0.34569442,-0.3144815,"('clumsy', 'skillful')",0.59358954,0.625288,0.1239476,0.1554033,0.0314557
51,-0.52326894,-0.7434275,"('uneducated', 'educated')",0.7357986,0.53131694,0.1062648,-0.1060553,-0.2123201
52,0.23860328,0.108785555,"('irrational', 'rational')",-0.23718056,-0.28131002,0.0007114,-0.0862622,-0.0869736
53,2.1980932,2.1955898,"('uncreative', 'creative')",1.0327767,0.9987559,1.6154349,1.5971729,-0.018262
54,1.4125164,1.4660805,"('incapable', 'capable')",1.3128363,1.392671,1.3626764,1.4293758,0.0666994
55,-0.49214864,-0.57257634,"('incompetent', 'clever')",0.08002496,-0.060261805,-0.2060618,-0.3164191,-0.1103573
56,1.4427754,1.3537977,"('impractical', 'practical')",0.2591324,0.21502472,0.8509539,0.7844112,-0.0665427
57,-0.9237777,-1.0369322,"('unimaginative', 'imaginative')",-2.694797,-2.8152373,-1.8092873,-1.9260848,-0.1167975
58,0.08819874,0.07540362,"('undiscriminating', 'discriminating')",-0.34972748,-0.38434154,-0.1307644,-0.154469,-0.0237046
59,0.74295443,0.72278696,"('foolish', 'wise')",0.46610487,0.5322583,0.6045296,0.6275226,0.022993
60,0.23795281,0.20926046,"('inefficient', 'efficient')",0.618908,0.6383479,0.4284304,0.4238042,-0.0046262
61,0.7877606,0.5793465,"('illogical', 'logical')",0.3094437,0.17218523,0.5486022,0.3757659,-0.1728363
62,0.34072056,0.3873678,"('incompetent', 'brilliant')",0.43640247,0.59993345,0.3885615,0.4936506,0.1050891
63,0.06230905,0.11704682,"('unperceptive', 'insightful')",0.81919414,0.87736565,0.4407516,0.4972062,0.0564546
64,-1.1313481,-1.3407933,"('shy', 'confident')",-5.908354,-5.944875,-3.519851,-3.6428339,-0.1229829
65,-0.3812754,-0.664566,"('insecure', 'secure')",-0.040170807,-0.21409325,-0.2107231,-0.4393296,-0.2286065
66,-0.79442054,-0.7522735,"('inactive', 'active')",0.15767929,0.23199531,-0.3183706,-0.2601391,0.0582315
67,0.55629146,0.45625255,"('doubtful', 'determined')",-0.11560642,-0.07177986,0.2203425,0.1922363,-0.0281062
68,-0.6360912,-0.799815,"('dependent', 'independent')",-0.5266604,-0.5682702,-0.5813758,-0.6840426,-0.1026668
69,-0.16250916,-0.078960344,"('lazy', 'industrious')",-0.9401061,-0.7397871,-0.5513076,-0.4093737,0.1419339
70,-0.37592536,-0.36900064,"('lethargic', 'energetic')",0.5177521,0.5198161,0.0709134,0.0754077,0.0044943
71,1.9872117,2.0759628,"('diffident', 'self-confident')",0.5487233,0.62438333,1.2679675,1.350173,0.0822055
72,0.90545,0.9305664,"('unambitious', 'ambitious')",-0.6441562,-0.5898788,0.1306469,0.1703438,0.0396969
73,0.89911866,0.94845515,"('helpless', 'self-reliant')",-3.0637078,-2.9343085,-1.0822946,-0.9929267,0.0893679
74,1.2442327,1.2542652,"('undedicated', 'dedicated')",0.20771259,0.24333905,0.7259727,0.7488021,0.0228294
75,-0.71700186,-0.6592257,"('meek', 'impulsive')",-0.14311013,-0.009416802,-0.430056,-0.3343213,0.0957347
76,-0.020666149,-0.042788744,"('anxious', 'daring')",0.44935298,0.41696155,0.2143434,0.1870864,-0.027257
77,-0.06816341,-0.14749938,"('unmotivated', 'motivated')",-0.65112704,-0.6451443,-0.3596452,-0.3963218,-0.0366766
78,-0.24409562,-0.13585478,"('nonresilient', 'resilient')",-0.12091822,-0.015536463,-0.1825069,-0.0756956,0.1068113
79,0.24996668,0.30165994,"('wavering', 'unwavering')",0.08173929,0.18300296,0.165853,0.2423314,0.0764784
80,-0.94491327,-1.0638735,"('dominated', 'dominating')",-1.2025598,-1.2495183,-1.0737365,-1.1566958,-0.0829593
81,-0.98596394,-1.1728592,"('submissive', 'aggressive')",-0.7551273,-0.9130683,-0.8705456,-1.0429637,-0.1724181
82,0.6206879,0.54730594,"('poor', 'rich')",6.111345,5.9994345,3.3660164,3.2733703,-0.0926461
83,-0.11705355,-0.16602823,"('powerless', 'powerful')",-0.6780107,-0.725697,-0.3975321,-0.4458626,-0.0483305
84,1.1746881,0.9999249,"('inferior', 'superior')",0.90406805,0.8440085,1.039378,0.9219667,-0.1174113
85,1.9777286,2.0960252,"('insignificant', 'prestigious')",0.2800699,0.41403976,1.1288992,1.2550325,0.1261333
86,0.8772954,0.7251712,"('uninfluential', 'influential')",-0.06392269,-0.28660104,0.4066863,0.2192851,-0.1874012
87,0.21073884,0.19566809,"('unsuccessful', 'successful')",0.7078598,0.6793934,0.4592993,0.4375308,-0.0217685
88,0.17668234,0.13007657,"('low', 'eminent')",0.41894427,0.34278107,0.2978133,0.2364288,-0.0613845
