,nike_male,nike_female,tuple,inc_male,inc_female,average_male,average_female,female-male
28,0.45181632,0.31087542,"('disloyal', 'loyal')",1.0470716,0.91592103,0.7494439,0.6133982,-0.1360457
29,-1.0442139,-1.1218598,"('unfair', 'fair')",-0.39039356,-0.48258698,-0.7173038,-0.8022234,-0.0849196
30,0.42184946,0.32304332,"('intolerant', 'tolerant')",0.81398743,0.7330254,0.6179184,0.5280343,-0.0898841
31,0.2494512,0.45490474,"('evil', 'good')",-1.3428607,-1.266487,-0.5467048,-0.4057911,0.1409137
32,0.9203489,0.9087255,"('unkind', 'kind')",0.9489068,0.78546613,0.9346278,0.8470958,-0.087532
33,1.783386,1.7049419,"('wrong', 'right')",-0.41179055,-0.3759145,0.6857977,0.6645137,-0.021284
34,0.18935138,0.3820672,"('mean', 'honorable')",5.7545652,5.9173684,2.9719584,3.1497178,0.1777594
35,-0.30911085,-0.4136873,"('corrupt', 'incorrupt')",-0.2861371,-0.284094,-0.297624,-0.3488907,-0.0512667
36,-0.15819564,-0.08252747,"('hostile', 'amicable')",0.023838624,-0.037715804,-0.0671785,-0.0601216,0.0070569
37,0.020900484,-0.00669936,"('fake', 'genuine')",0.3973096,0.4132332,0.209105,0.2032669,-0.0058381
38,0.4425339,0.4605107,"('untruthful', 'truthful')",0.019349312,0.09778625,0.2309416,0.2791485,0.0482069
39,1.3437995,1.3180416,"('exploitative', 'cooperative')",0.085872106,0.090306066,0.7148358,0.7041738,-0.010662
40,0.017327752,0.035047837,"('stingy', 'generous')",-1.8320452,-1.9283371,-0.9073587,-0.9466446,-0.0392859
41,0.09192021,0.088712834,"('unforgiving', 'forgiving')",-0.2385529,-0.32976454,-0.0733163,-0.1205259,-0.0472096
42,-0.15974624,-0.07951219,"('unreliable', 'reliable')",-2.9781618,-2.8844864,-1.568954,-1.4819993,0.0869547
43,0.51385355,0.5261628,"('irresponsible', 'responsible')",0.5081261,0.5685008,0.5109898,0.5473318,0.036342
44,-1.72774,-1.6728984,"('prejudiced', 'unprejudiced')",-1.3489714,-1.2278788,-1.5383557,-1.4503887,0.087967
45,-1.2131109,-1.1967347,"('incompetent', 'competent')",-0.4412878,-0.52304286,-0.8271993,-0.8598888,-0.0326895
46,-0.6905499,-0.7096284,"('uncompetitive', 'competitive')",-0.5402245,-0.66665226,-0.6153872,-0.6881403,-0.0727531
47,0.47467986,0.48925936,"('stupid', 'smart')",5.196445,5.272138,2.8355625,2.8806987,0.0451362
48,0.10208306,0.057180267,"('unintelligent', 'intelligent')",0.6233795,0.5328502,0.3627313,0.2950152,-0.0677161
49,-0.23586962,-0.1261359,"('unable', 'able')",-0.412467,-0.28529185,-0.3241683,-0.2057139,0.1184544
50,-0.47843605,-0.4804491,"('clumsy', 'skillful')",0.42782944,0.4227311,-0.0253033,-0.028859,-0.0035557
51,-0.7029858,-0.88665783,"('uneducated', 'educated')",0.42287773,0.27489448,-0.140054,-0.3058817,-0.1658277
52,0.27178034,0.091168135,"('irrational', 'rational')",-0.0758888,-0.15008554,0.0979458,-0.0294587,-0.1274045
53,2.0862265,2.1000311,"('uncreative', 'creative')",0.9182374,0.87114424,1.502232,1.4855877,-0.0166443
54,1.1608142,1.2261543,"('incapable', 'capable')",1.180699,1.2685174,1.1707566,1.2473359,0.0765793
55,-0.5760002,-0.6059233,"('incompetent', 'clever')",0.0703328,-0.04034987,-0.2528337,-0.3231366,-0.0703029
56,1.2240733,1.1904609,"('impractical', 'practical')",-0.19012436,-0.23811074,0.5169744,0.4761751,-0.0407993
57,-0.9435622,-1.0281234,"('unimaginative', 'imaginative')",-2.7787852,-2.8910859,-1.8611737,-1.9596046,-0.0984309
58,0.26522645,0.24344051,"('undiscriminating', 'discriminating')",-0.16487126,-0.20870265,0.0501776,0.0173689,-0.0328087
59,0.8018616,0.7384171,"('foolish', 'wise')",0.4767908,0.5107763,0.6393262,0.6245967,-0.0147295
60,0.057256997,0.1013544,"('inefficient', 'efficient')",0.2106313,0.2524795,0.1339442,0.1769169,0.0429727
61,0.9380209,0.736919,"('illogical', 'logical')",0.31467375,0.17977466,0.6263473,0.4583468,-0.1680005
62,0.2401291,0.29473886,"('incompetent', 'brilliant')",0.06454373,0.1629764,0.1523364,0.2288576,0.0765212
63,-0.06618141,0.017109297,"('unperceptive', 'insightful')",0.62809896,0.6799488,0.2809588,0.348529,0.0675702
64,-1.057152,-1.2277889,"('shy', 'confident')",-6.247215,-6.2898393,-3.6521835,-3.7588141,-0.1066306
65,-0.33241546,-0.53151613,"('insecure', 'secure')",-0.12858526,-0.23003048,-0.2305004,-0.3807733,-0.1502729
66,-0.6246631,-0.6154331,"('inactive', 'active')",0.5562395,0.63652617,-0.0342118,0.0105465,0.0447583
67,0.5560337,0.48226497,"('doubtful', 'determined')",-0.22694273,-0.17209947,0.1645455,0.1550827,-0.0094628
68,-0.7050617,-0.8403789,"('dependent', 'independent')",-0.57404727,-0.59925485,-0.6395545,-0.7198169,-0.0802624
69,-0.10727577,-0.061847083,"('lazy', 'industrious')",-0.76737154,-0.58552873,-0.4373237,-0.3236879,0.1136358
70,-0.26585948,-0.20817897,"('lethargic', 'energetic')",0.5939684,0.6145022,0.1640545,0.2031616,0.0391071
71,1.7648842,1.870137,"('diffident', 'self-confident')",0.51760405,0.56167823,1.1412442,1.2159076,0.0746634
72,0.96418417,0.96717376,"('unambitious', 'ambitious')",-0.6733997,-0.65673983,0.1453922,0.155217,0.0098248
73,0.9541343,0.9970403,"('helpless', 'self-reliant')",-3.0017328,-2.8888726,-1.0237993,-0.9459162,0.0778831
74,1.2686557,1.278076,"('undedicated', 'dedicated')",0.11243904,0.117962465,0.6905473,0.6980193,0.007472
75,-0.89762574,-0.8413255,"('meek', 'impulsive')",-0.2277539,-0.13048977,-0.5626898,-0.4859076,0.0767822
76,0.0019091442,0.03230486,"('anxious', 'daring')",0.36843812,0.3823042,0.1851736,0.2073045,0.0221309
77,-0.1064811,-0.13896391,"('unmotivated', 'motivated')",-0.936503,-0.8704909,-0.5214921,-0.5047274,0.0167647
78,-0.14997561,-0.048728958,"('nonresilient', 'resilient')",-0.077303074,0.02463521,-0.1136393,-0.0120469,0.1015924
79,0.22799928,0.27410227,"('wavering', 'unwavering')",0.0830237,0.1785559,0.1555115,0.2263291,0.0708176
80,-0.72018313,-0.79690146,"('dominated', 'dominating')",-1.2236898,-1.2246363,-0.9719365,-1.0107689,-0.0388324
81,-1.0589669,-1.1779414,"('submissive', 'aggressive')",-1.0296152,-1.1034663,-1.044291,-1.1407039,-0.0964129
82,0.28358683,0.25455713,"('poor', 'rich')",6.1003523,6.055189,3.1919696,3.1548731,-0.0370965
83,-0.1810222,-0.2250508,"('powerless', 'powerful')",-0.89608467,-0.96558756,-0.5385534,-0.5953192,-0.0567658
84,1.1918691,1.0115908,"('inferior', 'superior')",0.9313123,0.8630377,1.0615907,0.9373143,-0.1242764
85,2.0239322,2.1116571,"('insignificant', 'prestigious')",0.563464,0.67403674,1.2936981,1.3928469,0.0991488
86,0.8999891,0.7399126,"('uninfluential', 'influential')",-0.106015205,-0.3100034,0.396987,0.2149546,-0.1820324
87,0.37103474,0.3276749,"('unsuccessful', 'successful')",0.7424727,0.7635335,0.5567538,0.5456042,-0.0111496
88,0.018508922,-0.016134964,"('low', 'eminent')",0.16500467,0.11994544,0.0917568,0.0519052,-0.0398516
