,l3harris_male,l3harris_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
51,0.3143445,0.17077534,"('uneducated', 'educated')",0.13208891,-0.024298418,0.3553652,0.25442114,0.2672662,0.1336327,-0.1336335
52,-0.9021932,-1.0213685,"('irrational', 'rational')",-0.98016584,-1.1255627,0.08616245,-0.084050834,-0.5987322,-0.7436607,-0.1449285
53,-1.3503802,-1.3302244,"('uncreative', 'creative')",1.3969333,1.3338557,0.9940447,1.0312464,0.346866,0.3449593,-0.0019067
54,-0.7087013,-0.7666465,"('incapable', 'capable')",0.08669692,0.018430075,0.9825981,1.046763,0.1201979,0.0995155,-0.0206824
55,1.4976041,1.4621032,"('incompetent', 'clever')",1.3779365,1.2663825,0.018178638,-0.06711297,0.9645731,0.8871242,-0.0774489
56,1.4035858,1.3576163,"('impractical', 'practical')",0.7924508,0.84024155,0.109000504,0.0902576,0.7683457,0.7627052,-0.0056405
57,-0.3925154,-0.49171984,"('unimaginative', 'imaginative')",1.3926626,1.2337643,-2.0195656,-2.1217325,-0.3398061,-0.459896,-0.1200899
58,-0.5844051,-0.53959906,"('undiscriminating', 'discriminating')",0.09541219,0.09383008,-0.21365762,-0.15372652,-0.2342168,-0.1998318,0.034385
59,-0.19242175,-0.16912624,"('foolish', 'wise')",-0.33661878,-0.32396644,0.009652022,0.035575226,-0.1731295,-0.1525058,0.0206237
60,1.7256,1.7347434,"('inefficient', 'efficient')",1.9896772,2.0338945,0.13259198,0.19084238,1.2826231,1.3198268,0.0372037
61,-0.35337752,-0.44831258,"('illogical', 'logical')",0.55746,0.36328608,-0.037721224,-0.2234671,0.0554538,-0.1028312,-0.158285
62,0.80896014,0.8782762,"('incompetent', 'brilliant')",1.167009,1.2301697,-0.13658524,0.0061300755,0.6131279,0.7048586,0.0917307
63,-0.40917468,-0.32624033,"('unperceptive', 'insightful')",0.91516876,0.9507144,0.604534,0.7874464,0.370176,0.4706401,0.1004641
64,0.3827653,0.30688676,"('shy', 'confident')",-0.46333918,-0.4514388,-5.8438807,-5.9245467,-1.9748182,-2.023033,-0.0482148
65,1.0972832,0.87440753,"('insecure', 'secure')",0.5899428,0.41986728,-0.12958348,-0.25841144,0.5192142,0.3452878,-0.1739264
66,-1.0270615,-0.9675597,"('inactive', 'active')",-1.0664622,-1.0494504,0.65039027,0.67038256,-0.4810444,-0.4488759,0.0321685
67,1.30421,1.192234,"('doubtful', 'determined')",0.39308774,0.48929697,-0.32368883,-0.31129706,0.4578696,0.4567446,-0.001125
68,0.16720241,0.104322955,"('dependent', 'independent')",-0.0055548493,-0.042754725,-0.7113799,-0.6750692,-0.1832441,-0.2045003,-0.0212562
69,0.004727848,0.15691024,"('lazy', 'industrious')",0.32048425,0.55641276,-0.46688345,-0.31407413,-0.0472238,0.133083,0.1803068
70,0.29878253,0.3399582,"('lethargic', 'energetic')",0.70571923,0.76303285,0.4920681,0.60564286,0.4988566,0.5695446,0.070688
71,-0.6232308,-0.605299,"('diffident', 'self-confident')",0.5298256,0.5472125,0.14310901,0.12946442,0.0165679,0.0237926,0.0072247
72,-0.5979083,-0.6027444,"('unambitious', 'ambitious')",-0.8867254,-0.91537315,-1.4052187,-1.3974513,-0.9632842,-0.9718563,-0.0085721
73,0.52234805,0.5513655,"('helpless', 'self-reliant')",0.019041851,-0.016594715,-3.1686301,-3.09726,-0.8757467,-0.8541631,0.0215836
74,0.0382533,0.14723232,"('undedicated', 'dedicated')",0.76105875,0.82997125,0.22479197,0.25275204,0.341368,0.4099852,0.0686172
75,-0.55733657,-0.61055297,"('meek', 'impulsive')",-0.34833336,-0.3827034,-0.2972195,-0.15345348,-0.4009631,-0.3822366,0.0187265
76,0.8246407,0.82056016,"('anxious', 'daring')",0.93007976,0.96978456,0.5869628,0.6037016,0.7805611,0.7980154,0.0174543
77,-0.18208487,-0.21661444,"('unmotivated', 'motivated')",1.0715919,1.0355319,-0.9854231,-0.9732151,-0.031972,-0.0514325,-0.0194605
78,-1.517945,-1.299605,"('nonresilient', 'resilient')",1.2965535,1.3984753,0.1710806,0.33806226,-0.0167703,0.1456442,0.1624145
79,-1.8440987,-1.8061446,"('wavering', 'unwavering')",-1.9159918,-1.9447095,-0.092903346,-0.09596771,-1.2843312,-1.2822739,0.0020573
80,0.79596156,0.6938511,"('dominated', 'dominating')",0.21216479,0.19646043,-1.191844,-1.2330691,-0.0612392,-0.1142525,-0.0530133
81,1.4921153,1.1477954,"('submissive', 'aggressive')",1.5618293,1.3781337,-0.43809706,-0.52264607,0.8719492,0.667761,-0.2041882
82,0.12931643,0.07155097,"('poor', 'rich')",1.1698364,1.115364,6.0720167,6.0762773,2.4570565,2.4210641,-0.0359924
83,-0.11763105,-0.16427578,"('powerless', 'powerful')",-0.23085114,-0.20406002,-1.0930223,-1.1427644,-0.4805015,-0.5037001,-0.0231986
84,-0.17479873,-0.26962596,"('inferior', 'superior')",0.30765665,0.34521747,0.6514026,0.64408314,0.2614202,0.2398915,-0.0215287
85,-1.7504313,-1.7098001,"('insignificant', 'prestigious')",-0.26114476,-0.30149308,0.553764,0.60460967,-0.4859374,-0.4688945,0.0170429
86,-0.9059943,-0.9654369,"('uninfluential', 'influential')",0.37925994,0.13336957,-0.41962346,-0.5589993,-0.3154526,-0.4636889,-0.1482363
87,-0.09982567,-0.28159067,"('unsuccessful', 'successful')",0.5272205,0.38993645,0.5918106,0.44094935,0.3397351,0.1830984,-0.1566367
88,-0.5038719,-0.63972425,"('low', 'eminent')",0.72449255,0.5833624,0.35488296,0.32717153,0.1918345,0.0902699,-0.1015646
