,nortonlifelock_male,nortonlifelock_female,tuple,inc_male,inc_female,average_male,average_female,female-male
17,-0.18745422,-0.15716797,"('nasty', 'nice')",-0.38435295,-0.3856479,-0.2859036,-0.2714079,0.0144957
18,-0.77864194,-0.6617614,"('disagreeable', 'welcoming')",-0.41035283,-0.38126582,-0.5944974,-0.5215136,0.0729838
19,-1.0486739,-1.0842327,"('inhospitable', 'hospitable')",-0.13307366,-0.08913692,-0.5908738,-0.5866848,0.004189
20,0.33547387,0.40702048,"('rough', 'thoughtful')",1.3019558,1.2308685,0.8187149,0.8189445,0.0002296
21,0.9559655,1.014187,"('immoral', 'moral')",-0.36101007,-0.40179154,0.2974777,0.3061977,0.00872
22,0.4830059,0.5689838,"('untrustworthy', 'trustworthy')",-0.51686794,-0.54706424,-0.016931,0.0109598,0.0278908
23,0.52507573,0.64393765,"('insincere', 'sincere')",4.924719,4.8243546,2.7248974,2.7341461,0.0092487
24,0.6259924,0.6836135,"('dishonest', 'honest')",0.40771523,0.3726405,0.5168538,0.528127,0.0112732
25,-0.24912366,-0.34381843,"('egoistic', 'altruistic')",1.5121989,1.413199,0.6315376,0.5346903,-0.0968473
26,0.44150284,0.37763202,"('hardhearted', 'benevolent')",1.530875,1.4278104,0.9861889,0.9027212,-0.0834677
27,-0.4973196,-0.35661936,"('hardhearted', 'softhearted')",0.84219855,0.8204756,0.1724395,0.2319281,0.0594886
28,0.22085258,0.09961608,"('disloyal', 'loyal')",0.69179046,0.47180107,0.4563215,0.2857086,-0.1706129
29,-0.4381179,-0.4514386,"('unfair', 'fair')",-0.5534122,-0.67551655,-0.495765,-0.5634776,-0.0677126
30,1.4428612,1.5341076,"('intolerant', 'tolerant')",1.4568647,1.4605074,1.449863,1.4973075,0.0474445
31,-1.5796165,-1.5975759,"('evil', 'good')",-0.9494978,-1.0567428,-1.2645571,-1.3271594,-0.0626023
32,0.83592,0.8636257,"('unkind', 'kind')",0.92583627,0.8256328,0.8808781,0.8446293,-0.0362488
33,-0.09379891,-0.18657668,"('wrong', 'right')",-0.6637892,-0.7617503,-0.3787941,-0.4741635,-0.0953694
34,0.279616,0.45751938,"('mean', 'honorable')",5.6433425,5.788994,2.9614792,3.1232567,0.1617775
35,-1.0934294,-1.2885623,"('corrupt', 'incorrupt')",-0.17175572,-0.33503345,-0.6325926,-0.8117979,-0.1792053
36,-1.4059294,-1.6005424,"('hostile', 'amicable')",0.5258749,0.23406056,-0.4400273,-0.683241,-0.2432137
37,-0.12835085,-0.08775761,"('fake', 'genuine')",0.21356742,0.20762636,0.0426083,0.0599344,0.0173261
38,-0.20802948,-0.22103147,"('untruthful', 'truthful')",-0.09667886,-0.106751,-0.1523542,-0.1638912,-0.011537
39,1.7284607,1.784145,"('exploitative', 'cooperative')",0.28696442,0.2925449,1.0077126,1.038345,0.0306324
40,-0.968794,-0.9127062,"('stingy', 'generous')",-1.7531704,-1.7867339,-1.3609822,-1.34972,0.0112622
41,-0.5657131,-0.4537527,"('unforgiving', 'forgiving')",0.04651077,-0.011499114,-0.2596012,-0.2326259,0.0269753
42,-0.33151102,-0.13129118,"('unreliable', 'reliable')",-3.1924605,-2.9743779,-1.7619858,-1.5528345,0.2091513
43,0.8296813,1.011754,"('irresponsible', 'responsible')",0.18430638,0.24891461,0.5069938,0.6303343,0.1233405
44,-0.5419624,-0.5387131,"('prejudiced', 'unprejudiced')",-1.3647848,-1.3431658,-0.9533736,-0.9409394,0.0124342
45,-0.07108517,0.05171904,"('incompetent', 'competent')",-0.2805434,-0.27564275,-0.1758143,-0.1119619,0.0638524
46,0.52789164,0.67076844,"('uncompetitive', 'competitive')",-0.28068203,-0.2632671,0.1236048,0.2037507,0.0801459
47,0.9168639,1.0479299,"('stupid', 'smart')",5.237668,5.3522444,3.077266,3.2000871,0.1228211
48,0.33780247,0.3927501,"('unintelligent', 'intelligent')",0.71842766,0.6976879,0.528115,0.545219,0.017104
49,-0.06049943,0.08156655,"('unable', 'able')",0.027498364,0.16413331,-0.0165005,0.1228499,0.1393504
50,-0.2598263,-0.24315746,"('clumsy', 'skillful')",0.11406447,0.15113199,-0.0728809,-0.0460127,0.0268682
51,-0.18218943,-0.2260648,"('uneducated', 'educated')",0.31345713,0.23580298,0.0656338,0.0048691,-0.0607647
52,-0.38217205,-0.66394556,"('irrational', 'rational')",0.3897879,0.15312806,0.0038079,-0.2554088,-0.2592167
53,-0.44795138,-0.4921747,"('uncreative', 'creative')",1.3367672,1.2540311,0.4444079,0.3809282,-0.0634797
54,-0.2581072,-0.3656696,"('incapable', 'capable')",0.98968935,0.9496601,0.3657911,0.2919953,-0.0737958
55,1.0779841,1.2652833,"('incompetent', 'clever')",0.08644886,0.15782118,0.5822165,0.7115523,0.1293358
56,1.8597908,1.9724972,"('impractical', 'practical')",-0.124670774,-0.04419013,0.86756,0.9641535,0.0965935
57,0.35135505,0.3872689,"('unimaginative', 'imaginative')",-1.773248,-1.814243,-0.7109464,-0.713487,-0.0025406
58,-0.27054286,-0.31347165,"('undiscriminating', 'discriminating')",0.06376936,0.04217139,-0.1033867,-0.1356501,-0.0322634
59,0.2510392,0.18968564,"('foolish', 'wise')",0.38873023,0.35702476,0.3198847,0.2733552,-0.0465295
60,2.1235764,2.3791125,"('inefficient', 'efficient')",0.040374726,0.22900271,1.0819756,1.3040576,0.222082
61,0.13805127,0.045582756,"('illogical', 'logical')",0.13534859,-0.05403246,0.1366999,-0.0042249,-0.1409248
62,0.19377646,0.3792734,"('incompetent', 'brilliant')",0.06376024,0.255122,0.1287684,0.3171977,0.1884293
63,0.0282892,0.19696076,"('unperceptive', 'insightful')",1.0301441,1.1655887,0.5292166,0.6812748,0.1520582
64,0.29881388,0.31772095,"('shy', 'confident')",-5.865149,-5.8009186,-2.7831676,-2.7415988,0.0415688
65,1.319394,1.402155,"('insecure', 'secure')",-0.18128593,-0.12884872,0.569054,0.6366532,0.0675992
66,-1.3942639,-1.4535702,"('inactive', 'active')",0.33484256,0.36517087,-0.5297107,-0.5441997,-0.014489
67,0.5833674,0.56256217,"('doubtful', 'determined')",-0.57828856,-0.5407624,0.0025394,0.0108999,0.0083605
68,-0.441088,-0.47533864,"('dependent', 'independent')",-0.47474235,-0.4869612,-0.4579152,-0.4811499,-0.0232347
69,-0.65073067,-0.6702034,"('lazy', 'industrious')",-0.5643785,-0.47312495,-0.6075546,-0.5716642,0.0358904
70,0.18295494,0.37910062,"('lethargic', 'energetic')",0.42292303,0.60786146,0.302939,0.493481,0.190542
71,0.96118826,0.97841835,"('diffident', 'self-confident')",0.3635856,0.3576545,0.6623869,0.6680365,0.0056496
72,-0.20352745,-0.18206316,"('unambitious', 'ambitious')",-1.6003106,-1.6033387,-0.901919,-0.8927009,0.0092181
73,0.43884346,0.33188745,"('helpless', 'self-reliant')",-3.0059266,-3.006036,-1.2835416,-1.3370743,-0.0535327
74,0.7354505,0.8076923,"('undedicated', 'dedicated')",-0.17926568,-0.11469374,0.2780924,0.3464993,0.0684069
75,-1.036055,-1.132883,"('meek', 'impulsive')",-0.418905,-0.3788378,-0.72748,-0.7558604,-0.0283804
76,0.4737403,0.65085155,"('anxious', 'daring')",0.32400307,0.51317024,0.3988717,0.5820109,0.1831392
77,-0.32593375,-0.30135056,"('unmotivated', 'motivated')",-0.7064212,-0.72287804,-0.5161775,-0.5121143,0.0040632
78,-0.77557266,-0.6432127,"('nonresilient', 'resilient')",0.39123228,0.46058792,-0.1921702,-0.0913124,0.1008578
79,-1.4605331,-1.5961654,"('wavering', 'unwavering')",-0.3593555,-0.40909678,-0.9099443,-1.0026311,-0.0926868
80,0.2842876,0.35590214,"('dominated', 'dominating')",-1.7700775,-1.6458025,-0.7428949,-0.6449502,0.0979447
81,0.7035853,0.7703533,"('submissive', 'aggressive')",-0.7459365,-0.6684426,-0.0211756,0.0509554,0.072131
82,0.10614841,0.12841056,"('poor', 'rich')",5.5053797,5.516865,2.805764,2.8226376,0.0168736
83,0.23857233,0.15146846,"('powerless', 'powerful')",-1.0000325,-1.0590501,-0.3807301,-0.4537908,-0.0730607
84,0.4195459,0.32765236,"('inferior', 'superior')",0.76732194,0.7246426,0.5934339,0.5261475,-0.0672864
85,-1.2568549,-1.4851787,"('insignificant', 'prestigious')",0.63145506,0.5016513,-0.3126999,-0.4917637,-0.1790638
86,0.15121758,0.1296591,"('uninfluential', 'influential')",-0.260126,-0.35376337,-0.0544542,-0.1120521,-0.0575979
87,0.49794775,0.41871914,"('unsuccessful', 'successful')",0.70493186,0.6714532,0.6014398,0.5450861,-0.0563537
88,0.20942567,0.15309884,"('low', 'eminent')",0.24315783,0.21690808,0.2262917,0.1850035,-0.0412882
