,fmc_male,fmc_female,tuple,corp_male,corp_female,average_male,average_female,female-male
26,-0.5940307,-0.6874161,"('hardhearted', 'benevolent')",2.0470195,1.9604774,0.7264944,0.6365306,-0.0899638
27,-1.103264,-1.1204141,"('hardhearted', 'softhearted')",0.57144165,0.4729406,-0.2659112,-0.3237368,-0.0578256
28,-0.40495676,-0.518227,"('disloyal', 'loyal')",1.0709872,0.92561597,0.3330152,0.2036945,-0.1293207
29,0.040776588,-0.027512833,"('unfair', 'fair')",-0.46414676,-0.5897369,-0.2116851,-0.3086249,-0.0969398
30,1.7087927,1.564681,"('intolerant', 'tolerant')",1.3627526,1.3470786,1.5357726,1.4558798,-0.0798928
31,-1.9261115,-1.7758971,"('evil', 'good')",-1.0749667,-1.1987135,-1.5005391,-1.4873054,0.0132337
32,0.16387904,-0.010321569,"('unkind', 'kind')",0.9728188,0.80404866,0.5683489,0.3968635,-0.1714854
33,-0.4023716,-0.45922178,"('wrong', 'right')",-0.76592404,-0.8805671,-0.5841478,-0.6698945,-0.0857467
34,-0.0024266876,0.17807788,"('mean', 'honorable')",5.064992,5.3570533,2.5312827,2.7675655,0.2362828
35,-1.4787637,-1.5385416,"('corrupt', 'incorrupt')",-0.86095065,-0.9363278,-1.1698571,-1.2374346,-0.0675775
36,-1.8456564,-1.8357999,"('hostile', 'amicable')",-0.30857,-0.44918135,-1.0771132,-1.1424906,-0.0653774
37,-0.09158991,-0.14807309,"('fake', 'genuine')",-0.5778427,-0.62016094,-0.3347163,-0.384117,-0.0494007
38,-0.7911053,-0.7535541,"('untruthful', 'truthful')",-0.21949378,-0.108941704,-0.5052995,-0.4312479,0.0740516
39,1.1878968,1.2308912,"('exploitative', 'cooperative')",-0.031420276,0.0582593,0.5782383,0.6445752,0.0663369
40,-0.65379006,-0.5852787,"('stingy', 'generous')",-2.0492556,-2.1968794,-1.3515228,-1.3910791,-0.0395563
41,-0.17291167,-0.09686021,"('unforgiving', 'forgiving')",0.28847215,0.153568,0.0577802,0.0283539,-0.0294263
42,0.6626757,0.7222303,"('unreliable', 'reliable')",-2.8396852,-2.8465362,-1.0885048,-1.0621529,0.0263519
43,-0.02320338,0.024768129,"('irresponsible', 'responsible')",0.29108855,0.2788541,0.1339426,0.1518111,0.0178685
44,0.066288464,0.1222939,"('prejudiced', 'unprejudiced')",-1.4484333,-1.38645,-0.6910724,-0.6320781,0.0589943
45,0.68054724,0.7039349,"('incompetent', 'competent')",0.45022452,0.34877285,0.5653859,0.5263539,-0.039032
46,0.4131009,0.42730576,"('uncompetitive', 'competitive')",-0.62584037,-0.67540216,-0.1063697,-0.1240482,-0.0176785
47,0.43656945,0.51816505,"('stupid', 'smart')",4.666707,4.8543797,2.5516381,2.6862724,0.1346343
48,0.27338517,0.23289329,"('unintelligent', 'intelligent')",0.96107674,0.9098765,0.617231,0.5713849,-0.0458461
49,-0.1206335,-0.051921465,"('unable', 'able')",-0.2565666,-0.21856554,-0.1886001,-0.1352435,0.0533566
50,-0.11857506,-0.17391017,"('clumsy', 'skillful')",-0.22608523,-0.2809086,-0.1723301,-0.2274094,-0.0550793
51,0.45794627,0.2720974,"('uneducated', 'educated')",0.69513553,0.5706354,0.5765409,0.4213664,-0.1551745
52,-0.56381845,-0.663033,"('irrational', 'rational')",-0.01926448,-0.14719751,-0.2915415,-0.4051152,-0.1135737
53,-0.72353303,-0.75186646,"('uncreative', 'creative')",0.5775075,0.46128267,-0.0730128,-0.1452919,-0.0722791
54,-0.5184425,-0.6253196,"('incapable', 'capable')",0.6007183,0.6196686,0.0411379,-0.0028255,-0.0439634
55,0.76642877,0.7546336,"('incompetent', 'clever')",0.6792246,0.62114465,0.7228267,0.6878891,-0.0349376
56,1.7238954,1.6773169,"('impractical', 'practical')",0.23591071,0.21706095,0.9799031,0.9471889,-0.0327142
57,-0.042531565,-0.14362943,"('unimaginative', 'imaginative')",-2.4538245,-2.5815387,-1.248178,-1.3625841,-0.1144061
58,-0.039465353,-0.084696755,"('undiscriminating', 'discriminating')",0.23500822,0.16015108,0.0977714,0.0377272,-0.0600442
59,-0.6158975,-0.58321244,"('foolish', 'wise')",-0.23597087,-0.22175825,-0.4259342,-0.4024853,0.0234489
60,1.6721693,1.6414608,"('inefficient', 'efficient')",-0.098117135,0.009599304,0.7870261,0.8255301,0.038504
61,0.5577225,0.34882998,"('illogical', 'logical')",0.5943457,0.44690618,0.5760341,0.3978681,-0.178166
62,1.5810156,1.6319759,"('incompetent', 'brilliant')",0.9972783,1.069829,1.2891469,1.3509024,0.0617555
63,0.6288402,0.6744754,"('unperceptive', 'insightful')",0.5868264,0.5821105,0.6078333,0.6282929,0.0204596
64,0.18185121,0.12550813,"('shy', 'confident')",-5.702881,-5.8431387,-2.7605147,-2.8588152,-0.0983005
65,0.69065195,0.63270134,"('insecure', 'secure')",-0.212398,-0.17124678,0.239127,0.2307273,-0.0083997
66,-1.5374422,-1.585687,"('inactive', 'active')",-0.27319115,-0.29586783,-0.9053167,-0.9407774,-0.0354607
67,1.0272728,0.96583354,"('doubtful', 'determined')",-0.36705175,-0.37198588,0.3301105,0.2969238,-0.0331867
68,-0.00816264,-0.13279375,"('dependent', 'independent')",-0.8827977,-0.8803472,-0.4454802,-0.5065705,-0.0610903
69,-0.4756512,-0.4318779,"('lazy', 'industrious')",-0.7346681,-0.7062277,-0.6051596,-0.5690528,0.0361068
70,0.62539166,0.6237467,"('lethargic', 'energetic')",0.39469084,0.44012913,0.5100412,0.5319379,0.0218967
71,-0.65312845,-0.66048586,"('diffident', 'self-confident')",0.19501522,0.13096243,-0.2290566,-0.2647617,-0.0357051
72,-0.4915374,-0.39495894,"('unambitious', 'ambitious')",-0.77128464,-0.70682126,-0.631411,-0.5508901,0.0805209
73,0.49157485,0.4298296,"('helpless', 'self-reliant')",-3.2037861,-3.170181,-1.3561057,-1.3701757,-0.01407
74,0.18668981,0.16582593,"('undedicated', 'dedicated')",-0.22124122,-0.28495574,-0.0172757,-0.0595649,-0.0422892
75,-0.6913204,-0.5839366,"('meek', 'impulsive')",-0.43928623,-0.281712,-0.5653033,-0.4328243,0.132479
76,1.3883954,1.4029007,"('anxious', 'daring')",-0.37023872,-0.29564333,0.5090784,0.5536287,0.0445503
77,0.6360841,0.65324515,"('unmotivated', 'motivated')",-0.61735195,-0.6239658,0.0093661,0.0146397,0.0052736
78,-0.53251004,-0.45549834,"('nonresilient', 'resilient')",-0.1940464,-0.29779986,-0.3632782,-0.3766491,-0.0133709
79,-1.3041556,-1.3048091,"('wavering', 'unwavering')",-0.9831713,-0.96530676,-1.1436634,-1.1350579,0.0086055
80,0.88170576,0.84339136,"('dominated', 'dominating')",-0.5595341,-0.5033441,0.1610858,0.1700236,0.0089378
81,1.4592383,1.3837619,"('submissive', 'aggressive')",-0.37080002,-0.2071479,0.5442191,0.588307,0.0440879
82,0.18583247,0.1725863,"('poor', 'rich')",6.3729587,6.3682265,3.2793956,3.2704065,-0.0089891
83,-0.04929964,-0.12632522,"('powerless', 'powerful')",-0.8916401,-0.9439289,-0.4704699,-0.535127,-0.0646571
84,0.37529764,0.27041793,"('inferior', 'superior')",0.67501587,0.6126548,0.5251567,0.4415364,-0.0836203
85,-0.81138986,-0.70403934,"('insignificant', 'prestigious')",0.121584,0.07788,-0.3449029,-0.3130797,0.0318232
86,-0.8594941,-1.0000138,"('uninfluential', 'influential')",-0.11907498,-0.25924063,-0.4892845,-0.6296272,-0.1403427
87,0.74104387,0.6136027,"('unsuccessful', 'successful')",1.1600684,1.1495123,0.9505562,0.8815575,-0.0689987
88,0.66422814,0.4383917,"('low', 'eminent')",0.5143827,0.32456183,0.5893054,0.3814768,-0.2078286
