,range_male,range_female,tuple,resources_male,resources_female,corp_male,corp_female,average_male,average_female,female-male
15,1.0774541,1.0022861,"('boring', 'funny')",-0.47432613,-0.46667027,-0.012558314,-0.05202786,0.1968565,0.161196,-0.0356605
16,-0.49806753,-0.5532366,"('unpopular', 'popular')",-0.094724424,-0.17683819,0.19500975,0.14968349,-0.1325941,-0.1934638,-0.0608697
17,-0.17160887,-0.16282277,"('nasty', 'nice')",-0.22859013,-0.1631364,-0.47744614,-0.44711843,-0.2925484,-0.2576925,0.0348559
18,-0.67121506,-0.6688076,"('disagreeable', 'welcoming')",-0.43277055,-0.4124381,-0.5459267,-0.63619184,-0.5499707,-0.5724792,-0.0225085
19,-0.6626223,-0.6399756,"('inhospitable', 'hospitable')",-1.1311824,-1.0973272,-0.5429814,-0.498861,-0.7789287,-0.745388,0.0335407
20,-0.0055964887,0.06982409,"('rough', 'thoughtful')",0.22516008,0.21490256,0.80571723,0.78475624,0.3417603,0.3564943,0.014734
21,1.4295577,1.4392924,"('immoral', 'moral')",1.637759,1.6531969,-0.33123574,-0.21059555,0.912027,0.9606312,0.0486042
22,0.5531067,0.57519823,"('untrustworthy', 'trustworthy')",0.62014616,0.59189624,-0.8998747,-0.8903959,0.091126,0.0922329,0.0011069
23,1.2564477,1.3522282,"('insincere', 'sincere')",1.2866346,1.2438815,6.2809086,6.3867226,2.9413303,2.9942773,0.052947
24,0.9045962,0.92238754,"('dishonest', 'honest')",0.50020665,0.5417433,0.6563672,0.6807366,0.6870567,0.7149558,0.0278991
25,0.21962728,0.28221428,"('egoistic', 'altruistic')",0.3541521,0.37144303,1.3535681,1.3450185,0.6424491,0.6662253,0.0237762
26,0.52005136,0.50151217,"('hardhearted', 'benevolent')",0.7790164,0.6788764,1.6827898,1.609929,0.9939525,0.9301058,-0.0638467
27,-0.6068582,-0.5583159,"('hardhearted', 'softhearted')",0.1656715,0.19299814,1.4754276,1.4037427,0.344747,0.3461417,0.0013947
28,1.1208091,1.0812439,"('disloyal', 'loyal')",0.45552492,0.31320104,1.0889903,1.0742747,0.8884414,0.8229065,-0.0655349
29,0.24264704,0.12702607,"('unfair', 'fair')",-0.09510669,-0.1419489,-0.36849424,-0.5114258,-0.0736513,-0.1754495,-0.1017982
30,1.0316588,1.1237261,"('intolerant', 'tolerant')",1.3274788,1.2898875,0.7281108,0.68190044,1.0290828,1.0318381,0.0027553
31,-1.4052899,-1.3710676,"('evil', 'good')",-1.6897523,-1.6805441,-0.74091196,-0.8671568,-1.2786514,-1.3062562,-0.0276048
32,0.42501464,0.47873902,"('unkind', 'kind')",0.5052094,0.5029793,0.9224368,0.8925526,0.6175536,0.624757,0.0072034
33,1.2169236,1.1113522,"('wrong', 'right')",0.73582196,0.72027856,-0.66513073,-0.71307343,0.4292049,0.3728524,-0.0563525
34,-0.31878453,-0.22827853,"('mean', 'honorable')",-0.13275135,-0.090174794,5.8886952,6.0708723,1.8123865,1.917473,0.1050865
35,-0.48307368,-0.6482526,"('corrupt', 'incorrupt')",-1.6661618,-1.7243775,-0.38341886,-0.5097343,-0.8442181,-0.9607881,-0.11657
36,-1.5718635,-1.6096175,"('hostile', 'amicable')",-2.6710525,-2.771169,-0.15889858,-0.29457816,-1.4672715,-1.5584548,-0.0911833
37,0.42176053,0.4323157,"('fake', 'genuine')",0.053001255,0.05092157,0.11369686,0.15095489,0.1961529,0.2113974,0.0152445
38,0.5024848,0.4942778,"('untruthful', 'truthful')",0.5073142,0.52230746,-0.25155792,-0.21132259,0.252747,0.2684209,0.0156739
39,1.5130707,1.5577024,"('exploitative', 'cooperative')",0.07153568,0.1922909,0.17028914,0.2371462,0.5849652,0.6623798,0.0774146
40,-0.7052367,-0.6537941,"('stingy', 'generous')",0.18618895,0.16473815,-1.7905471,-1.9939272,-0.769865,-0.827661,-0.057796
41,-0.009609161,0.05455465,"('unforgiving', 'forgiving')",0.31162587,0.32134348,0.08869315,-0.042634126,0.1302366,0.111088,-0.0191486
42,-0.0567756,0.013527539,"('unreliable', 'reliable')",0.72415924,0.80078185,-3.51913,-3.5266519,-0.9505821,-0.9041142,0.0464679
43,0.8684656,0.9493337,"('irresponsible', 'responsible')",0.4470744,0.5672696,0.21010679,0.28967184,0.508549,0.6020917,0.0935427
44,-1.1432959,-1.1156062,"('prejudiced', 'unprejudiced')",-0.71723366,-0.6390534,-1.4703128,-1.4554139,-1.1102808,-1.0700245,0.0402563
45,0.556681,0.7348219,"('incompetent', 'competent')",0.642768,0.61998683,0.046977624,0.0074954145,0.4154756,0.4541014,0.0386258
46,0.34333736,0.43135145,"('uncompetitive', 'competitive')",1.5939764,1.5791532,-0.91252965,-0.929184,0.3415947,0.3604403,0.0188456
47,0.83182615,0.8930573,"('stupid', 'smart')",0.99248767,1.0837673,5.8759456,6.1075416,2.5667531,2.6947886,0.1280355
48,0.8827417,0.88590133,"('unintelligent', 'intelligent')",1.0924902,1.0350538,0.8050043,0.81692636,0.9267454,0.9126272,-0.0141182
49,-0.23854116,-0.20330057,"('unable', 'able')",-0.2519475,-0.2159571,-0.13656414,-0.012432563,-0.2090176,-0.1438967,0.0651209
50,-0.18663923,-0.20329991,"('clumsy', 'skillful')",0.10635388,0.06444156,0.009751048,-0.03827751,-0.0235114,-0.0590453,-0.0355339
51,-1.0476847,-1.1100688,"('uneducated', 'educated')",-0.25365207,-0.28933775,0.23653081,0.21078512,-0.3549353,-0.3962071,-0.0412718
52,-0.29561436,-0.47843355,"('irrational', 'rational')",-0.51443535,-0.62281495,0.13041282,0.053488944,-0.2265456,-0.3492532,-0.1227076
53,-0.24310838,-0.22368845,"('uncreative', 'creative')",0.21675676,0.1376315,0.50187826,0.46268305,0.1585089,0.125542,-0.0329669
54,0.49869487,0.46712536,"('incapable', 'capable')",-0.32723445,-0.38616705,0.5793145,0.72047246,0.2502583,0.2671436,0.0168853
55,0.63229036,0.77598757,"('incompetent', 'clever')",0.56212705,0.5717727,0.41278002,0.44408894,0.5357325,0.597283,0.0615505
56,1.7609391,1.7960362,"('impractical', 'practical')",1.3210148,1.403397,-0.60224676,-0.55122083,0.8265691,0.8827375,0.0561684
57,-0.24737343,-0.16282134,"('unimaginative', 'imaginative')",0.24885981,0.20527777,-3.1683974,-3.1754553,-1.055637,-1.044333,0.011304
58,-0.066111654,-0.057418365,"('undiscriminating', 'discriminating')",0.7243821,0.6822097,0.07788166,-0.0063878293,0.245384,0.2061345,-0.0392495
59,1.0357661,0.9211432,"('foolish', 'wise')",0.8537333,0.8597372,-0.00044215005,0.04907467,0.6296858,0.609985,-0.0197008
60,1.4162794,1.544215,"('inefficient', 'efficient')",1.8370429,1.9330455,-0.04283794,0.07876146,1.0701615,1.1853407,0.1151792
61,0.6922821,0.6085583,"('illogical', 'logical')",0.8084951,0.7037941,0.6856126,0.5647966,0.7287966,0.6257164,-0.1030802
62,0.7031663,0.81006116,"('incompetent', 'brilliant')",0.7898202,0.86395437,0.122549936,0.23292688,0.5385121,0.6356475,0.0971354
63,-0.07771477,0.034257255,"('unperceptive', 'insightful')",1.4306707,1.4086654,0.5259021,0.562044,0.626286,0.6683222,0.0420362
64,0.26440373,0.18877107,"('shy', 'confident')",0.9703908,0.98526007,-6.8091307,-6.8919353,-1.858112,-1.905968,-0.047856
65,0.63087523,0.63925314,"('insecure', 'secure')",0.28452754,0.29373088,-0.17001295,-0.089484036,0.2484633,0.2811667,0.0327034
66,-0.67267114,-0.63202626,"('inactive', 'active')",-1.0302432,-0.9359997,0.7505682,0.7432126,-0.3174487,-0.2749378,0.0425109
67,0.7633623,0.6809469,"('doubtful', 'determined')",0.64513195,0.7161877,-0.41327393,-0.4138843,0.3317401,0.3277501,-0.00399
68,-0.5530093,-0.6152075,"('dependent', 'independent')",-0.55929977,-0.57207334,-0.7726075,-0.7987207,-0.6283055,-0.6620005,-0.033695
69,-0.351915,-0.4071707,"('lazy', 'industrious')",0.3679662,0.4339284,-0.83748037,-0.9092756,-0.2738097,-0.2941726,-0.0203629
70,-0.40297958,-0.2962457,"('lethargic', 'energetic')",0.5236875,0.5809377,-0.038450636,0.042562827,0.0274191,0.1090849,0.0816658
71,1.5229565,1.5895544,"('diffident', 'self-confident')",1.1285101,1.1310916,0.34640855,0.3658204,0.9992917,1.0288221,0.0295304
72,0.37700912,0.3473831,"('unambitious', 'ambitious')",0.45579287,0.45311612,-0.4022392,-0.3175566,0.1435209,0.1609809,0.01746
73,0.23853979,0.18486872,"('helpless', 'self-reliant')",0.3640082,0.31150842,-3.61791,-3.6669705,-1.0051206,-1.0568644,-0.0517438
74,0.84227103,0.9467381,"('undedicated', 'dedicated')",0.62025255,0.6257414,-0.4714242,-0.5287156,0.3303665,0.3479213,0.0175548
75,-1.0788523,-1.0901463,"('meek', 'impulsive')",-0.63023305,-0.6549095,-0.61862475,-0.58873206,-0.7759034,-0.7779293,-0.0020259
76,0.35397568,0.46904126,"('anxious', 'daring')",0.63984734,0.73936534,-0.21787646,-0.15934432,0.2586489,0.3496874,0.0910385
77,0.5777238,0.64174175,"('unmotivated', 'motivated')",1.3524001,1.3299022,-1.326772,-1.1759326,0.2011173,0.2652371,0.0641198
78,-0.14226945,-0.0524371,"('nonresilient', 'resilient')",0.450018,0.41887233,0.16302478,0.1869836,0.1569244,0.1844729,0.0275485
79,-0.49806195,-0.53979725,"('wavering', 'unwavering')",-1.5280868,-1.5815184,-0.37545508,-0.31193465,-0.8005346,-0.8110835,-0.0105489
80,-0.2353284,-0.21670368,"('dominated', 'dominating')",0.8289968,0.8858657,-0.5429848,-0.400272,0.0168945,0.08963,0.0727355
81,0.26052445,0.29154226,"('submissive', 'aggressive')",1.3912247,1.3654855,-0.55954015,-0.41130847,0.3640697,0.4152398,0.0511701
82,-0.120117664,-0.04104381,"('poor', 'rich')",0.23840053,0.22621775,6.7158794,6.8140903,2.2780541,2.3330881,0.055034
83,0.038482457,0.07205043,"('powerless', 'powerful')",0.064175546,0.10631481,-1.0279537,-1.0155786,-0.3084319,-0.2790711,0.0293608
84,0.800311,0.67015344,"('inferior', 'superior')",0.43654934,0.37765467,0.7061007,0.6380341,0.6476537,0.5619474,-0.0857063
85,-0.18504742,-0.248564,"('insignificant', 'prestigious')",-0.28135213,-0.37576425,0.19173433,0.098485164,-0.0915551,-0.175281,-0.0837259
86,-0.4818677,-0.52474815,"('uninfluential', 'influential')",-0.004958572,-0.077135846,-0.1655334,-0.21363842,-0.2174532,-0.2718408,-0.0543876
87,0.35698405,0.35671598,"('unsuccessful', 'successful')",0.74675786,0.7344055,0.78334254,0.90117174,0.6290282,0.6640977,0.0350695
88,-0.39011282,-0.43405652,"('low', 'eminent')",-0.1313253,-0.1891893,-0.12555963,-0.110280685,-0.2156659,-0.2445088,-0.0288429
