,zebra_male,zebra_female,tuple,technologies_male,technologies_female,corp_male,corp_female,average_male,average_female,female-male
70,1.7931836,1.9987785,"('lethargic', 'energetic')",-0.011392469,0.031800374,0.067472085,0.09562502,0.6164211,0.7087346,0.0923135
71,0.219638,0.23436835,"('diffident', 'self-confident')",0.60495657,0.66044146,0.26832843,0.29831153,0.3643076,0.3977071,0.0333995
72,0.68122834,0.65297467,"('unambitious', 'ambitious')",-0.8432233,-0.8462828,-0.4522487,-0.24334589,-0.2047479,-0.1455513,0.0591966
73,-0.80771345,-0.9105804,"('helpless', 'self-reliant')",0.5782762,0.58267415,-3.376055,-3.3068986,-1.2018307,-1.2116016,-0.0097709
74,0.99246025,1.0563741,"('undedicated', 'dedicated')",0.3026105,0.3429308,-0.4394681,-0.59205425,0.2852009,0.2690835,-0.0161174
75,-2.5834627,-2.6063185,"('meek', 'impulsive')",-0.00019924343,-0.07659672,-0.5765594,-0.44454208,-1.0534072,-1.0424858,0.0109214
76,2.4981973,2.6668308,"('anxious', 'daring')",0.44115582,0.5430448,-0.17592438,-0.114948764,0.921143,1.0316423,0.1104993
77,0.6296786,0.70482373,"('unmotivated', 'motivated')",0.8208724,0.82423097,-1.3162142,-1.1880994,0.0447789,0.1136518,0.0688729
78,0.86950684,1.0906941,"('nonresilient', 'resilient')",1.2114367,1.4006597,-0.39262524,-0.33297268,0.5627728,0.7194603,0.1566875
79,-1.8873947,-1.9576334,"('wavering', 'unwavering')",-1.5023135,-1.5786207,-0.35963517,-0.29365507,-1.2497811,-1.2766364,-0.0268553
80,2.058427,2.1017041,"('dominated', 'dominating')",0.36144155,0.41878876,-0.7672452,-0.6807775,0.5508745,0.6132384,0.0623639
81,1.7026364,1.6817039,"('submissive', 'aggressive')",1.0474625,0.89838254,-0.87540436,-0.84006804,0.6248981,0.5800061,-0.044892
82,0.2282368,0.25657678,"('poor', 'rich')",0.66282433,0.49468103,6.5201626,6.5389147,2.470408,2.4300575,-0.0403505
83,-0.2396672,-0.25086826,"('powerless', 'powerful')",0.040612213,0.1399908,-1.0830164,-0.9990067,-0.4273571,-0.3699614,0.0573957
84,0.62036836,0.49704754,"('inferior', 'superior')",0.2783562,0.2594637,0.56144166,0.44355056,0.4867221,0.4000206,-0.0867015
85,-2.3521533,-2.5248506,"('insignificant', 'prestigious')",0.19137323,0.19045928,0.021033578,-0.13929522,-0.7132488,-0.8245622,-0.1113134
86,1.089432,1.1531277,"('uninfluential', 'influential')",-0.10579441,-0.30193517,-0.59936917,-0.68241316,0.1280895,0.0562598,-0.0718297
87,0.1891491,0.13316137,"('unsuccessful', 'successful')",0.48380908,0.41845888,0.7984614,0.7595571,0.4904732,0.4370591,-0.0534141
88,0.11698802,-0.025029685,"('low', 'eminent')",0.4708544,0.32893318,-0.47732222,-0.5736449,0.0368401,-0.0899138,-0.1267539
