,bmc_male,bmc_female,tuple,software_male,software_female,inc_male,inc_female,average_male,average_female,female-male
63,0.089685716,0.096652895,"('unperceptive', 'insightful')",-0.17504047,-0.08227289,0.6857004,0.7772128,0.2001152,0.2638643,0.0637491
64,0.31766608,0.3412302,"('shy', 'confident')",-0.6434039,-0.59758556,-6.5619855,-6.5099964,-2.2959078,-2.2554506,0.0404572
65,-0.152318,-0.115545906,"('insecure', 'secure')",-0.29989374,-0.29851583,-0.89364904,-0.85475624,-0.4486202,-0.4229393,0.0256809
66,-0.48071396,-0.47671092,"('inactive', 'active')",-1.3614206,-1.3399405,1.0178995,1.0503602,-0.274745,-0.2554304,0.0193146
67,0.49757546,0.53003925,"('doubtful', 'determined')",0.6079278,0.61553496,-0.18218687,-0.1539416,0.3077722,0.3305442,0.022772
68,-0.3571947,-0.43121034,"('dependent', 'independent')",-0.8954138,-0.9693369,-0.8678352,-0.8561319,-0.7068146,-0.7522264,-0.0454118
69,-0.029152386,0.038540505,"('lazy', 'industrious')",0.5323107,0.61678565,-0.20147914,-0.1736817,0.1005597,0.1605481,0.0599884
70,-0.18266681,-0.1589436,"('lethargic', 'energetic')",-1.2765605,-1.2008272,0.55517656,0.64454514,-0.3013503,-0.2384085,0.0629418
71,-0.4484483,-0.51416296,"('diffident', 'self-confident')",1.0506082,1.0349356,0.5087272,0.48910773,0.3702957,0.3366268,-0.0336689
72,-0.39380842,-0.35673708,"('unambitious', 'ambitious')",-0.8968682,-0.8978853,-1.2654244,-1.1938543,-0.8520336,-0.8161589,0.0358747
73,1.4052774,1.4257684,"('helpless', 'self-reliant')",0.14052334,0.11033356,-3.02335,-2.9348326,-0.4925164,-0.4662435,0.0262729
74,0.34568077,0.29375336,"('undedicated', 'dedicated')",-0.2597607,-0.17948732,0.02417686,0.037469238,0.036699,0.0505784,0.0138794
75,0.10408358,0.089231044,"('meek', 'impulsive')",-0.6445419,-0.72426856,-0.09969526,-0.028907787,-0.2133845,-0.2213151,-0.0079306
76,0.10409658,0.21606801,"('anxious', 'daring')",-0.91040426,-0.7760203,0.12480892,0.24822062,-0.2271663,-0.1039105,0.1232558
77,-0.33389175,-0.39546221,"('unmotivated', 'motivated')",0.50990623,0.49648485,-1.1819803,-1.1284409,-0.3353219,-0.3424728,-0.0071509
78,-1.4228913,-1.3719523,"('nonresilient', 'resilient')",0.4940225,0.61172146,-0.059798963,0.03971549,-0.3295559,-0.2401718,0.0893841
79,-0.3213698,-0.4080696,"('wavering', 'unwavering')",-0.8441905,-0.97404015,0.24711803,0.22403952,-0.3061474,-0.3860234,-0.079876
80,0.14761737,0.27377027,"('dominated', 'dominating')",-0.90709835,-0.7908273,-1.2522981,-1.1443869,-0.670593,-0.5538146,0.1167784
81,-0.215844,-0.29072353,"('submissive', 'aggressive')",-0.7797698,-0.8051285,-0.71232235,-0.6243482,-0.5693121,-0.5734001,-0.004088
82,-0.22021313,-0.3067504,"('poor', 'rich')",-0.019021593,-0.034588326,6.350093,6.3337483,2.0369527,1.9974699,-0.0394828
83,-0.034496874,-0.083669096,"('powerless', 'powerful')",0.05243042,-0.018684074,-1.0521885,-1.1324322,-0.3447517,-0.4115951,-0.0668434
84,0.22216386,0.18597877,"('inferior', 'superior')",0.7308217,0.605781,0.92194486,0.88436604,0.6249768,0.5587086,-0.0662682
85,0.9464046,0.9150509,"('insignificant', 'prestigious')",0.5002643,0.4828511,1.1263738,1.086582,0.8576809,0.8281613,-0.0295196
86,-0.76769197,-0.96650666,"('uninfluential', 'influential')",-0.2853832,-0.41116953,-0.28700185,-0.36616713,-0.4466923,-0.5812811,-0.1345888
87,1.1162066,1.0969727,"('unsuccessful', 'successful')",0.8117981,0.8565558,0.94229096,1.0317991,0.9567653,0.9951092,0.0383439
88,0.029474359,-0.12601489,"('low', 'eminent')",0.0028329985,-0.094513364,0.71943814,0.60735625,0.2505818,0.1289427,-0.1216391
