,cemetery_male,cemetery_female,tuple,average_male,average_female,female-male
44,-1.7301304,-1.7474438,"('prejudiced', 'unprejudiced')",-1.7301304,-1.7474438,-0.0173134
45,1.3873355,1.3518958,"('incompetent', 'competent')",1.3873355,1.3518958,-0.0354397
46,-0.7528319,-0.5807614,"('uncompetitive', 'competitive')",-0.7528319,-0.5807614,0.1720705
47,4.628635,4.9181714,"('stupid', 'smart')",4.6286349,4.9181714,0.2895365
48,0.29917893,0.48957768,"('unintelligent', 'intelligent')",0.2991789,0.4895777,0.1903988
49,-0.8550427,-0.7076311,"('unable', 'able')",-0.8550427,-0.7076311,0.1474116
50,-1.0385232,-1.0848426,"('clumsy', 'skillful')",-1.0385232,-1.0848426,-0.0463194
51,-0.32197464,-0.09360151,"('uneducated', 'educated')",-0.3219746,-0.0936015,0.2283731
52,0.22152852,-0.09996804,"('irrational', 'rational')",0.2215285,-0.099968,-0.3214965
53,0.30565676,0.16762328,"('uncreative', 'creative')",0.3056568,0.1676233,-0.1380335
54,0.7047792,0.6977531,"('incapable', 'capable')",0.7047792,0.6977531,-0.0070261
55,0.65427697,1.0502207,"('incompetent', 'clever')",0.654277,1.0502207,0.3959437
56,0.31537467,0.52468526,"('impractical', 'practical')",0.3153747,0.5246853,0.2093106
57,-1.0320953,-1.1549078,"('unimaginative', 'imaginative')",-1.0320953,-1.1549078,-0.1228125
58,0.49955672,0.50878674,"('undiscriminating', 'discriminating')",0.4995567,0.5087867,0.00923
59,0.057702288,-0.03669607,"('foolish', 'wise')",0.0577023,-0.0366961,-0.0943984
60,-0.52225244,0.19550912,"('inefficient', 'efficient')",-0.5222524,0.1955091,0.7177615
61,0.6490755,0.505534,"('illogical', 'logical')",0.6490755,0.505534,-0.1435415
62,0.060294498,0.5979269,"('incompetent', 'brilliant')",0.0602945,0.5979269,0.5376324
63,0.40384033,0.56502354,"('unperceptive', 'insightful')",0.4038403,0.5650235,0.1611832
64,-6.560262,-6.3879056,"('shy', 'confident')",-6.5602622,-6.3879056,0.1723566
65,-0.029579923,0.2694774,"('insecure', 'secure')",-0.0295799,0.2694774,0.2990573
66,0.18901604,-0.109640904,"('inactive', 'active')",0.189016,-0.1096409,-0.2986569
67,-0.6453513,-0.48736462,"('doubtful', 'determined')",-0.6453513,-0.4873646,0.1579867
68,-1.4551849,-1.4293903,"('dependent', 'independent')",-1.4551849,-1.4293903,0.0257946
69,-1.272715,-1.5448459,"('lazy', 'industrious')",-1.272715,-1.5448459,-0.2721309
70,0.7087308,0.79446006,"('lethargic', 'energetic')",0.7087308,0.7944601,0.0857293
71,0.93649817,0.90304524,"('diffident', 'self-confident')",0.9364982,0.9030452,-0.033453
72,0.14681011,0.5621362,"('unambitious', 'ambitious')",0.1468101,0.5621362,0.4153261
73,-3.1192477,-3.1919074,"('helpless', 'self-reliant')",-3.1192477,-3.1919074,-0.0726597
74,0.13308261,0.23354769,"('undedicated', 'dedicated')",0.1330826,0.2335477,0.1004651
75,-0.18543324,-0.5026266,"('meek', 'impulsive')",-0.1854332,-0.5026266,-0.3171934
76,-0.5090786,-0.20488986,"('anxious', 'daring')",-0.5090786,-0.2048899,0.3041887
77,-1.1037538,-0.8529977,"('unmotivated', 'motivated')",-1.1037538,-0.8529977,0.2507561
78,-0.17506868,-0.22543567,"('nonresilient', 'resilient')",-0.1750687,-0.2254357,-0.050367
79,0.5043917,0.014667645,"('wavering', 'unwavering')",0.5043917,0.0146676,-0.4897241
80,-0.049375094,0.059551544,"('dominated', 'dominating')",-0.0493751,0.0595515,0.1089266
81,-0.4396704,-0.102591515,"('submissive', 'aggressive')",-0.4396704,-0.1025915,0.3370789
82,5.307396,5.4141994,"('poor', 'rich')",5.3073959,5.4141994,0.1068035
83,-0.44887134,-0.33445707,"('powerless', 'powerful')",-0.4488713,-0.3344571,0.1144142
84,-0.4198059,-0.6101049,"('inferior', 'superior')",-0.4198059,-0.6101049,-0.190299
85,0.090355515,-0.3693388,"('insignificant', 'prestigious')",0.0903555,-0.3693388,-0.4596943
86,1.0037344,1.0876598,"('uninfluential', 'influential')",1.0037344,1.0876598,0.0839254
87,0.2339376,0.2519657,"('unsuccessful', 'successful')",0.2339376,0.2519657,0.0180281
88,-0.58335185,-0.5006646,"('low', 'eminent')",-0.5833519,-0.5006646,0.0826873
